Ant4,Ant260,Ant52,Ant244,Ant397,Ant540,Ant6,Ant9,Ant26,Ant30,Ant60,Ant72,Ant74,Ant102,Ant158,Ant191,Ant196,Ant227,Ant245,Ant252,Ant329,Ant518,Ant604,Ant673,Ant954,Ant0,Ant1,Ant12,Ant13,Ant17,Ant20,Ant23,Ant27,Ant35,Ant43,Ant48,Ant51,Ant53,Ant54,Ant62,Ant70,Ant71,Ant81,Ant96,Ant97,Ant105,Ant109,Ant111,Ant112,Ant115,Ant117,Ant124,Ant126,Ant137,Ant159,Ant172,Ant175,Ant178,Ant186,Ant190,Ant194,Ant206,Ant215,Ant219,Ant220,Ant229,Ant242,Ant243,Ant250,Ant251,Ant256,Ant264,Ant289,Ant301,Ant324,Ant331,Ant334,Ant342,Ant347,Ant380,Ant390,Ant398,Ant475,Ant476,Ant482,Ant556,Ant560,Ant564,Ant576,Ant580,Ant607,Ant610,Ant614,Ant621,Ant650,Ant663
18,27,8,1,4,1,8,4,11,5,11,4,2,7,4,4,14,15,0,20,1,0,0,11,5,2,11,16,4,5,2,3,20,3,3,10,8,0,4,2,11,0,21,13,15,5,4,6,12,6,6,7,15,0,14,6,10,6,17,3,10,6,14,7,5,8,1,0,0,1,16,1,6,10,5,6,0,6,1,7,2,2,6,12,20,3,4,1,5,0,3,1,5,45,10,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,5,0,0,1,0,0,3,0,0,0,15,0,0,0,0,0,0,0,2,15,15,0,0,0,0,0,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
8,3,11,1,1,5,2,0,3,2,5,0,7,0,1,1,7,10,0,4,8,0,0,3,4,6,26,12,0,0,0,4,0,3,0,19,13,4,3,2,3,4,0,3,10,9,1,1,3,8,12,0,10,0,22,4,4,3,22,1,6,2,18,3,5,14,2,16,0,0,0,0,0,8,0,3,2,3,0,2,2,3,1,24,5,30,1,0,3,2,4,0,3,9,4,17
0,0,1,1,5,24,0,0,1,7,10,3,24,1,7,9,0,4,0,1,26,0,5,1,11,0,2,4,3,29,13,4,0,26,5,1,3,55,0,3,4,7,0,1,56,47,0,1,0,25,0,0,0,2,2,4,0,9,1,1,0,3,2,6,32,3,61,1,0,0,0,0,1,3,2,4,8,0,0,0,0,49,1,1,0,1,0,11,83,1,1,56,21,1,0,4
1,0,3,2,4,2,0,0,2,2,0,0,18,0,4,8,0,0,0,0,15,0,0,0,7,0,0,3,6,12,0,21,0,3,3,2,2,7,0,4,0,1,0,0,11,3,0,0,0,15,0,0,0,0,1,8,2,5,0,0,0,3,3,3,7,2,8,6,0,0,0,1,0,1,0,2,31,2,4,0,0,8,0,0,0,1,0,3,13,3,9,3,2,0,0,3
0,0,13,0,17,0,0,0,9,5,21,3,2,0,5,3,3,7,1,0,4,0,0,7,3,0,12,6,3,5,10,0,0,7,1,3,3,5,0,3,4,5,0,2,38,15,3,3,0,29,2,0,4,0,25,0,1,6,0,3,5,2,6,0,5,19,6,10,0,0,8,3,1,0,4,2,6,1,0,2,4,2,6,1,0,2,4,0,8,2,2,0,7,2,2,11
0,0,0,4,3,4,0,0,0,10,8,1,6,0,5,3,0,3,0,0,3,0,2,0,9,0,0,2,1,7,4,6,1,5,2,4,2,4,0,3,2,1,0,0,6,15,0,19,0,14,1,0,0,1,0,3,4,2,0,0,0,4,0,4,6,0,0,5,0,0,0,2,0,4,0,3,0,0,9,0,0,5,0,0,4,0,0,0,3,5,2,3,8,1,0,3
0,8,7,3,11,4,0,0,17,5,4,7,2,0,3,3,5,14,0,4,0,0,0,3,4,0,2,13,3,1,11,8,1,0,3,9,4,5,0,1,5,13,0,4,10,11,2,0,5,8,1,0,5,0,5,8,10,0,3,6,10,5,5,2,6,5,1,6,0,0,3,4,2,2,3,0,2,1,0,0,6,0,4,1,1,6,0,1,2,1,3,2,1,6,7,9
0,0,0,13,6,7,0,2,5,3,5,32,7,0,9,16,1,2,0,1,22,0,0,0,4,0,2,8,27,12,1,13,0,22,12,0,3,3,0,1,1,5,0,0,8,17,0,0,2,23,0,0,0,31,3,23,2,17,0,0,1,24,7,14,16,0,17,0,0,0,2,8,31,6,0,2,0,0,19,1,1,17,1,1,1,0,0,2,2,7,30,10,5,0,0,0
10,7,0,0,2,0,50,6,1,2,0,2,0,21,0,0,12,0,0,3,0,0,0,3,0,10,1,3,0,0,2,0,12,1,0,7,1,0,13,0,1,0,38,1,0,1,1,0,1,0,6,10,26,0,1,1,0,0,12,4,5,0,4,0,2,1,0,6,0,5,3,0,2,1,0,1,0,0,0,5,1,0,1,8,5,3,20,0,0,0,0,0,0,7,4,2
0,0,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,45,0,2,0,0,0,0,0,0,6,0,1,30,0,0,1,0,0,1,0,0,0,1,5,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4,0,9,0,19,0,0,0,0,5,0,0,0,0,0,8,0,0,0,1,1,0,0,0
16,23,5,0,1,1,11,14,0,2,9,0,0,4,0,0,22,5,0,4,1,0,0,19,3,1,3,4,0,0,15,12,20,0,0,12,5,0,7,1,20,0,12,1,1,0,4,0,4,5,5,10,22,0,2,0,2,0,15,2,11,1,0,0,0,7,0,7,0,2,2,0,0,2,0,0,1,5,0,0,2,1,16,1,10,0,21,0,0,0,0,0,1,18,2,9
1,5,26,1,13,0,0,18,1,3,7,1,0,0,0,1,6,15,7,5,0,0,0,6,2,1,15,26,0,0,5,3,5,0,0,6,0,3,0,0,13,2,1,9,1,1,15,7,14,11,6,0,4,0,10,0,2,0,3,9,4,3,15,1,6,15,0,2,0,0,2,0,0,4,0,6,1,1,0,2,0,4,4,0,5,5,2,0,2,0,1,0,4,6,0,9
1,1,0,9,4,19,0,1,5,17,6,17,18,0,8,9,0,4,0,0,8,1,4,2,5,0,2,7,3,11,4,10,0,20,16,2,8,53,0,6,2,2,0,3,32,12,1,2,2,37,3,0,0,10,1,6,6,3,0,1,1,21,12,12,29,8,46,2,0,0,3,49,8,2,5,0,17,0,5,1,4,0,1,0,0,0,0,8,52,11,2,24,7,0,0,3
13,1,4,0,0,2,6,1,3,1,11,1,0,8,1,1,3,2,0,3,2,0,0,1,1,0,9,2,1,0,0,1,2,0,0,0,1,0,7,4,2,0,25,1,2,1,0,0,4,3,5,14,0,0,2,2,3,0,3,1,3,0,10,3,4,4,1,6,0,0,1,1,0,6,0,4,1,1,0,16,4,1,0,0,7,0,2,0,2,0,1,0,0,5,5,7
7,10,9,0,9,1,0,10,8,4,4,0,0,3,1,1,15,2,0,23,2,0,0,2,5,3,15,7,0,0,3,0,5,1,0,17,6,1,9,0,6,1,1,0,4,1,3,0,6,1,15,0,36,0,7,0,2,2,24,0,20,0,14,1,1,15,0,12,0,0,24,1,0,1,0,1,1,8,0,1,0,0,0,0,22,6,3,0,3,0,1,3,4,38,14,29
6,19,5,0,4,0,3,8,5,3,3,0,0,4,3,2,25,4,1,15,2,0,0,13,0,7,21,7,0,0,7,2,19,1,0,13,6,0,4,0,0,1,7,2,3,4,3,0,5,4,8,0,6,0,5,1,5,0,27,2,24,0,8,1,1,6,0,20,0,0,5,0,0,0,4,1,1,5,0,10,5,0,7,22,0,17,3,0,1,0,1,0,3,18,5,11
6,24,17,0,9,0,3,3,19,2,7,1,0,0,4,4,2,9,0,8,0,0,0,5,1,3,12,9,0,0,0,0,6,0,1,5,1,0,2,0,8,3,2,14,12,2,6,1,5,6,1,0,12,0,32,3,3,0,5,0,9,1,8,2,3,10,0,3,0,0,30,1,1,2,0,6,0,3,0,0,5,0,0,6,17,0,3,0,0,0,0,0,0,10,7,4
7,10,0,0,0,0,19,5,0,1,2,0,0,21,0,0,3,2,0,9,0,0,0,0,0,5,1,4,0,0,0,0,20,1,0,3,0,0,6,0,2,0,75,0,0,0,0,0,3,0,6,21,19,0,4,0,0,0,2,0,6,0,1,0,0,3,0,4,0,2,1,0,0,4,0,0,0,20,0,21,2,0,2,3,3,3,0,0,0,0,0,0,0,17,0,5
0,0,0,3,0,30,0,2,0,2,0,1,4,0,1,2,0,0,0,0,16,0,17,0,3,0,0,1,8,19,0,4,0,4,0,0,0,10,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,29,0,1,1,0,0,0,0,5,2,0,4,0,19,1,0,0,0,11,3,0,0,1,2,0,8,0,0,8,0,0,0,0,0,0,1,24,4,0,2,0,0,4
0,0,0,6,6,8,0,1,2,7,3,3,14,0,3,15,1,4,0,2,13,0,1,3,16,0,3,5,3,51,2,6,1,27,18,0,4,33,0,7,0,4,0,0,27,12,0,0,1,34,0,0,2,4,4,9,3,13,1,3,0,13,8,12,6,0,28,5,0,0,3,83,13,8,3,2,2,0,0,0,2,52,2,3,1,0,0,1,0,10,16,21,18,0,0,1
0,0,1,0,0,0,0,0,0,0,5,0,27,0,11,5,0,0,0,0,13,0,3,0,4,0,0,0,0,7,2,3,0,16,0,0,0,11,0,0,1,1,0,0,9,1,0,0,0,4,0,0,0,5,0,7,0,0,0,0,0,3,2,6,3,0,5,0,0,0,2,1,3,2,5,1,7,0,0,0,0,11,0,0,0,0,0,24,10,0,7,37,2,3,0,0
0,3,0,2,19,2,0,0,2,1,6,5,7,0,9,9,0,1,0,0,17,0,7,1,8,0,1,2,1,2,1,9,0,8,14,1,0,6,0,0,2,1,0,2,4,3,0,1,2,9,2,0,0,9,6,14,1,4,0,1,0,23,1,8,22,2,21,3,0,0,4,1,9,2,2,3,30,0,0,0,1,2,1,1,1,0,0,4,16,7,0,4,5,0,0,2
0,0,1,0,4,21,0,0,2,12,7,0,30,0,22,20,0,0,0,1,6,0,19,0,4,0,2,5,1,15,1,4,0,36,1,0,11,37,0,4,0,5,0,0,11,29,0,0,1,10,0,0,0,2,5,1,2,3,1,0,0,3,0,17,18,2,13,1,0,0,0,56,3,0,3,2,10,0,1,0,0,24,0,3,0,0,0,0,21,37,4,0,25,0,0,0
0,0,1,2,7,6,0,2,2,18,4,4,7,0,12,5,0,7,0,1,6,0,2,1,6,0,2,6,1,20,2,4,0,16,1,1,16,8,0,4,8,19,0,4,31,31,3,3,3,14,3,0,1,0,3,8,4,25,1,2,1,6,15,16,8,6,5,5,0,0,3,21,2,7,8,1,5,0,1,1,4,7,0,4,3,0,0,2,18,2,5,25,0,1,2,7
6,34,23,0,1,1,14,2,10,0,5,0,1,15,1,1,20,8,0,50,0,0,0,7,0,2,8,7,0,0,2,1,14,1,0,20,5,4,9,0,6,1,17,17,6,3,2,1,6,0,15,0,25,0,2,0,0,0,32,11,11,2,20,1,1,4,0,45,0,0,9,1,0,2,1,6,0,7,0,18,6,0,5,38,18,10,17,0,0,3,0,0,1,0,11,9
2,19,1,0,4,0,2,6,1,1,5,0,0,8,0,0,12,1,0,5,0,0,0,0,2,5,8,2,0,0,0,0,10,0,0,3,0,0,0,0,0,7,2,2,0,1,0,0,1,1,2,0,7,0,4,1,0,1,17,1,1,0,9,1,1,1,0,10,0,2,4,0,0,2,0,7,0,4,0,2,0,0,5,14,5,7,0,0,0,0,0,0,2,11,0,19
1,11,17,1,11,3,0,8,17,5,6,5,1,0,2,4,7,28,1,19,4,0,0,6,7,4,9,18,5,7,8,1,11,2,4,19,6,6,1,2,9,6,2,16,20,19,3,2,12,9,11,1,12,0,8,15,5,1,14,6,18,1,24,9,10,9,4,6,0,0,17,4,3,11,3,9,0,2,0,9,9,3,7,29,11,4,5,4,1,0,2,0,7,9,19,0
