Ant4,Ant57,Ant260,Ant5,Ant52,Ant59,Ant65,Ant244,Ant540,Ant929,Ant2,Ant6,Ant24,Ant25,Ant26,Ant30,Ant38,Ant73,Ant74,Ant99,Ant102,Ant148,Ant158,Ant191,Ant196,Ant202,Ant209,Ant245,Ant268,Ant278,Ant308,Ant604,Ant620,Ant646,Ant673,Ant838,Ant1,Ant12,Ant13,Ant20,Ant27,Ant28,Ant29,Ant32,Ant40,Ant42,Ant43,Ant44,Ant50,Ant55,Ant62,Ant66,Ant68,Ant70,Ant71,Ant80,Ant81,Ant82,Ant85,Ant91,Ant96,Ant97,Ant100,Ant105,Ant111,Ant112,Ant113,Ant114,Ant117,Ant126,Ant135,Ant137,Ant139,Ant142,Ant144,Ant147,Ant149,Ant153,Ant156,Ant159,Ant169,Ant170,Ant173,Ant174,Ant176,Ant178,Ant186,Ant195,Ant198,Ant207,Ant212,Ant217,Ant218,Ant219,Ant220,Ant221,Ant226,Ant229,Ant232,Ant238,Ant242,Ant243,Ant250,Ant255,Ant256,Ant257,Ant261,Ant263,Ant265,Ant294,Ant299,Ant301,Ant305,Ant318,Ant320,Ant332,Ant334,Ant342,Ant347,Ant353,Ant356,Ant376,Ant387,Ant390,Ant391,Ant394,Ant395,Ant398,Ant433,Ant437,Ant475,Ant492,Ant501,Ant527,Ant549,Ant552,Ant556,Ant575,Ant580,Ant592,Ant593,Ant600,Ant607,Ant610,Ant614,Ant621,Ant632,Ant635,Ant638,Ant650,Ant663,Ant665
0,6,0,0,0,0,0,0,0,2,1,21,10,1,3,0,1,8,0,1,1,8,4,0,8,28,2,0,2,2,0,3,6,1,0,4,33,0,1,1,2,0,0,0,0,3,1,13,4,10,0,0,1,0,0,34,1,21,1,0,17,6,0,1,5,24,0,3,0,0,8,10,6,0,0,52,9,3,19,2,0,1,2,0,2,29,12,10,9,0,2,13,1,18,0,1,1,4,0,0,1,2,14,0,6,5,0,0,2,2,21,24,2,1,1,1,0,5,21,0,3,0,4,23,2,54,9,0,11,3,9,6,11,1,10,1,11,0,1,12,35,17,1,0,13,3,3,3,0,21,2,0
5,3,21,1,0,20,35,3,22,1,11,0,0,11,1,0,0,2,6,0,0,4,0,4,0,0,8,20,1,0,0,0,1,16,3,0,0,0,11,0,1,0,0,3,15,0,2,0,5,0,18,0,12,0,19,1,11,0,0,42,1,0,4,7,0,0,4,0,6,14,0,10,2,9,6,2,0,8,0,0,17,1,0,14,7,7,0,1,0,9,1,0,5,0,11,1,14,0,17,0,15,9,0,3,0,1,1,0,0,2,0,0,10,1,0,0,12,0,0,0,1,13,0,0,4,0,0,31,0,0,0,0,0,4,0,0,0,18,3,0,0,1,0,8,0,4,0,4,7,9,0,1
3,2,9,8,0,14,5,3,2,6,36,0,0,7,0,12,0,0,9,0,0,0,1,14,3,0,2,0,5,1,15,0,0,11,10,1,0,0,12,2,1,0,3,0,1,0,3,0,3,1,9,13,22,1,0,0,0,0,1,44,0,0,9,10,0,0,2,0,3,19,0,9,2,11,6,2,0,5,0,1,0,1,0,19,29,1,0,1,0,10,20,0,1,0,21,10,14,0,2,11,20,0,0,9,0,0,10,7,0,12,0,0,25,0,3,0,10,0,0,16,5,16,0,0,10,0,2,2,0,2,0,1,0,10,1,0,0,5,5,1,0,0,4,0,6,5,1,19,1,2,1,11
2,0,34,3,7,8,7,4,0,12,11,0,0,4,0,3,2,0,6,1,2,2,1,14,12,0,6,0,1,4,5,1,1,19,12,0,0,2,3,6,1,0,15,1,0,0,2,3,8,0,1,7,28,2,1,0,8,1,4,41,0,0,16,2,4,0,0,1,12,9,0,7,0,2,6,7,1,9,0,7,0,4,4,11,16,0,0,2,0,1,17,0,1,0,12,1,8,2,14,3,2,7,9,4,2,0,9,2,0,1,0,1,13,0,4,2,12,3,0,18,7,3,9,0,5,0,1,3,1,8,1,5,4,9,0,0,0,11,14,1,0,0,10,8,13,4,2,9,0,4,3,8
0,1,0,0,0,9,2,4,3,8,1,0,3,0,24,1,4,2,0,1,1,1,3,0,12,4,2,13,4,3,0,28,3,0,3,8,9,3,0,15,2,3,0,0,0,0,0,12,7,3,9,0,0,2,19,2,16,3,10,0,10,4,2,0,4,6,21,2,15,0,2,10,2,2,4,3,16,0,6,4,15,3,4,1,2,0,17,3,1,10,5,21,9,4,0,11,1,6,3,3,0,0,1,1,11,2,0,1,2,4,14,4,1,0,0,6,3,4,8,3,4,0,4,6,1,15,10,5,2,10,2,1,13,0,13,2,4,0,0,5,0,30,2,18,6,14,2,7,1,5,5,1
1,3,2,5,0,1,3,3,16,1,3,2,0,3,0,3,6,0,13,1,2,10,7,11,13,2,2,8,10,2,0,3,10,17,9,10,0,3,4,11,3,1,2,3,2,0,0,0,10,0,5,11,7,1,0,0,1,2,0,0,4,3,13,0,5,0,0,5,1,3,1,23,9,0,5,20,1,13,0,8,0,0,18,1,13,1,0,7,2,15,1,4,10,1,0,4,1,10,14,3,15,22,5,3,3,3,9,2,0,18,1,0,4,4,4,3,5,4,1,4,4,3,6,3,2,1,8,1,0,4,0,5,3,15,15,0,4,8,10,2,7,0,2,3,12,15,8,23,2,9,4,6
0,11,24,1,2,2,2,7,0,4,0,12,5,4,2,2,1,6,1,3,5,12,5,3,8,11,1,11,4,7,19,22,1,12,0,9,1,2,3,4,5,13,0,0,3,12,0,0,1,1,0,3,0,0,0,6,3,3,5,0,16,0,24,2,15,11,0,2,7,1,12,11,17,3,6,20,9,3,7,0,7,5,2,2,5,6,23,5,15,16,2,10,9,4,3,4,1,8,0,2,3,4,9,3,11,5,2,2,6,6,0,1,0,0,8,2,0,5,3,0,3,0,1,15,0,8,3,1,5,9,11,1,9,3,12,1,15,0,0,29,0,32,2,13,22,3,2,6,12,15,0,1
3,7,2,2,4,10,6,5,14,5,5,6,6,44,9,15,2,4,1,7,2,13,8,12,18,2,6,15,8,8,3,3,6,12,9,8,1,6,10,7,11,4,5,3,8,7,10,1,0,6,18,4,1,8,15,0,8,5,9,14,7,3,22,13,11,12,0,2,18,6,13,13,5,0,17,5,26,15,2,12,21,17,0,2,15,0,5,4,3,7,30,0,5,2,1,9,10,11,8,29,4,2,2,21,6,8,14,20,5,21,4,1,5,4,13,10,0,2,1,12,10,0,10,4,11,6,14,9,3,12,3,8,18,22,26,5,1,4,6,8,4,1,3,7,5,3,6,9,4,6,1,3
0,5,0,0,0,0,0,1,0,2,0,11,18,0,7,0,4,19,0,7,0,3,1,1,4,15,0,0,4,0,5,9,0,0,0,7,30,2,0,4,0,10,0,1,0,3,0,1,6,0,1,0,2,2,0,60,2,18,0,0,8,5,3,0,2,14,0,4,7,0,2,4,6,0,0,40,0,2,7,0,4,1,5,0,6,17,36,0,11,1,0,19,6,5,0,2,0,0,0,0,0,0,2,0,5,9,0,0,1,4,16,29,0,2,1,4,0,13,25,2,0,0,1,18,0,26,5,0,16,2,23,1,34,0,5,1,4,0,0,18,7,21,0,3,6,1,7,2,9,9,15,0
4,3,0,14,1,14,1,4,9,5,6,2,0,16,2,9,1,1,30,1,0,5,6,20,21,0,10,7,13,4,0,2,10,0,10,2,0,0,2,23,13,0,18,9,1,9,5,0,18,1,0,5,9,2,4,1,16,0,0,0,0,2,4,1,7,1,8,2,0,1,0,15,1,0,1,2,4,12,0,0,9,6,9,3,28,4,1,1,4,11,14,5,11,2,1,13,7,4,8,1,15,3,3,12,1,0,7,7,3,18,2,3,7,2,2,7,0,5,0,11,3,4,7,2,10,3,1,3,0,2,0,6,7,3,4,1,1,5,16,5,0,4,21,14,3,6,8,5,1,4,0,15
0,3,7,4,4,9,2,0,3,12,7,0,0,6,0,5,2,1,2,0,1,4,2,8,8,1,0,0,0,4,5,0,3,4,3,2,0,2,10,4,2,0,0,13,7,0,11,3,4,0,5,0,12,1,0,0,2,0,3,17,0,0,3,1,1,1,0,5,3,35,3,6,1,11,0,6,4,3,0,0,0,3,8,5,22,0,0,1,0,15,12,0,1,0,3,4,3,2,6,16,3,3,0,5,1,1,28,1,0,12,0,0,9,0,2,5,6,0,0,5,4,8,5,1,3,0,1,0,0,9,1,0,3,9,6,0,1,7,9,2,0,0,4,0,3,1,2,4,0,5,2,4
1,0,5,5,11,6,2,2,2,2,59,0,0,1,0,4,1,0,3,1,0,0,1,21,2,0,2,8,1,1,1,0,0,1,1,0,0,0,7,5,6,1,12,22,28,0,7,0,1,2,9,12,0,0,12,0,2,5,0,53,0,1,5,34,0,4,3,2,0,22,0,11,1,8,14,0,1,2,0,2,6,11,0,4,12,1,0,1,0,7,9,0,0,3,28,15,43,2,0,1,16,4,2,9,4,0,6,4,1,11,2,0,7,0,0,3,11,1,0,25,3,9,2,3,37,1,2,14,0,0,0,1,0,8,1,0,0,1,1,0,0,0,1,1,11,4,2,5,17,5,0,4
0,18,0,1,0,0,0,2,4,5,0,3,0,1,0,0,18,0,7,13,11,4,3,0,3,2,0,0,8,30,2,3,22,0,3,3,1,11,3,12,0,0,0,1,2,2,1,0,8,2,2,1,0,0,0,2,6,2,10,1,0,14,2,1,13,1,0,6,2,6,16,11,7,1,0,33,5,2,1,0,0,20,5,0,5,0,1,3,9,2,2,3,2,6,2,4,0,2,4,37,0,7,10,0,10,0,3,3,14,5,2,0,1,4,14,0,0,6,2,0,7,2,3,16,5,6,16,0,0,5,3,14,3,1,8,18,8,1,1,14,5,3,1,3,2,0,14,2,0,15,5,1
16,7,3,16,9,22,22,19,6,1,12,0,2,18,2,0,0,0,0,0,0,4,1,16,1,1,2,36,4,8,9,0,0,6,9,0,0,0,17,7,11,0,19,0,1,19,0,0,15,0,4,0,12,0,0,2,14,0,0,52,0,0,1,18,0,0,7,0,13,9,0,12,0,14,15,5,0,6,0,5,50,0,0,2,0,3,0,1,1,0,6,0,4,0,1,23,12,0,5,0,12,6,1,10,0,0,0,0,0,3,0,0,11,0,0,2,23,0,0,2,3,9,0,0,27,0,0,16,0,3,0,1,0,1,4,0,0,9,0,0,0,0,0,18,0,4,0,4,27,7,0,0
0,1,0,0,2,1,0,5,0,0,1,12,31,0,8,0,0,51,1,7,0,2,2,0,1,43,0,1,1,3,1,7,0,10,2,5,48,5,1,10,1,34,1,0,0,2,0,6,0,60,1,0,0,2,2,0,6,34,1,0,20,3,0,0,18,30,3,3,3,0,7,4,13,0,0,123,3,1,31,1,3,4,0,0,1,25,45,1,7,6,0,28,8,26,0,0,1,2,0,0,0,2,3,0,5,28,1,0,12,0,9,35,0,0,2,3,0,10,48,0,2,4,1,36,2,61,3,0,20,4,17,1,52,0,6,1,15,1,0,8,39,27,0,5,14,3,9,3,2,6,2,0
6,8,15,2,6,12,19,1,3,10,9,3,0,13,11,26,3,0,6,5,0,7,8,6,11,0,15,11,3,15,3,7,4,7,5,0,0,4,16,5,14,1,11,0,8,16,1,3,8,2,16,2,2,6,14,6,0,1,0,16,4,2,14,8,13,1,9,6,23,6,2,21,12,0,8,7,2,8,3,6,12,5,2,0,8,0,5,8,2,7,5,2,10,0,3,14,3,5,4,8,14,5,4,8,7,8,7,9,1,3,3,5,5,1,5,17,8,3,3,1,9,6,7,3,12,0,5,4,0,6,2,1,5,11,9,0,6,5,3,5,0,4,8,15,7,3,1,20,13,34,1,5
0,12,0,0,0,0,0,4,0,1,2,18,10,0,8,1,2,15,3,1,3,1,2,0,0,38,1,0,0,0,0,1,6,2,0,8,50,2,0,3,0,21,0,0,1,3,2,3,5,18,0,0,5,2,0,34,1,0,0,0,20,5,3,0,5,67,1,8,2,0,18,8,13,0,0,54,5,5,16,1,0,3,0,0,1,61,15,1,28,3,1,29,3,19,0,1,0,1,0,3,0,1,2,0,11,2,0,1,2,4,27,34,2,4,2,0,0,8,27,0,0,0,10,70,0,18,19,1,45,2,24,5,3,3,2,7,5,0,1,11,41,14,0,14,5,1,13,15,0,15,11,4
0,2,0,0,0,2,4,0,0,2,3,3,1,1,7,3,2,0,0,1,3,1,5,0,4,3,1,0,0,2,3,0,5,2,2,9,2,6,0,1,0,1,0,1,4,10,0,5,9,0,0,3,0,10,0,1,0,0,0,0,1,6,5,0,1,8,1,10,3,1,6,10,3,0,2,59,6,1,1,1,0,13,0,0,4,0,0,1,3,16,1,3,3,3,1,2,0,5,0,3,3,2,1,2,5,1,4,0,2,5,5,1,0,0,8,0,0,4,0,0,36,0,6,8,0,4,2,0,1,25,4,2,1,5,1,6,3,5,0,7,0,4,0,1,0,0,2,2,6,6,1,9
58,5,32,12,50,65,25,0,0,1,31,0,0,16,0,0,0,0,0,0,0,0,0,20,0,0,36,14,0,5,20,0,0,10,3,0,0,0,14,6,2,0,42,44,41,0,0,0,14,0,0,17,53,1,52,0,16,0,0,0,0,0,35,28,0,0,2,0,5,65,0,71,0,27,23,1,0,4,0,2,1,0,0,16,19,4,0,1,0,5,17,0,1,0,33,0,39,0,35,0,26,2,0,4,0,0,1,0,0,0,0,0,11,0,1,28,80,0,0,0,6,71,0,0,101,0,0,16,0,3,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,29,11,0,4
0,2,0,0,0,0,0,4,0,5,2,14,26,1,24,1,0,23,0,0,0,14,17,0,2,48,0,8,2,2,1,33,5,0,1,7,15,3,0,2,0,17,1,0,0,10,4,16,7,8,0,0,0,0,0,20,4,20,1,0,0,0,3,0,18,32,8,9,4,5,12,16,23,0,5,48,11,0,8,5,11,5,0,0,2,7,78,6,14,10,1,31,8,19,0,7,1,0,1,2,0,1,0,0,12,1,0,0,5,5,12,26,0,8,1,3,0,2,19,1,1,0,4,40,4,32,8,0,12,11,13,0,27,0,9,5,9,0,0,31,5,34,1,13,8,8,4,4,1,4,0,4
0,22,2,0,0,0,1,3,1,4,0,4,0,0,0,2,26,1,6,17,5,2,0,1,1,0,1,0,5,51,0,1,31,0,0,13,1,7,0,2,0,6,0,0,0,4,3,0,3,5,2,0,1,14,0,3,2,5,6,0,0,0,5,0,22,1,0,28,0,1,13,10,25,0,5,34,1,4,2,3,0,2,5,0,1,0,0,6,23,7,1,8,3,13,1,0,1,1,0,74,1,9,18,0,11,7,3,1,26,2,8,0,4,5,20,0,0,9,3,0,7,1,1,27,0,9,14,0,5,2,12,2,8,9,0,7,6,4,3,17,12,6,2,3,8,7,52,16,1,14,8,2
7,3,19,3,8,25,6,7,9,19,23,2,0,16,2,2,2,0,19,4,24,11,6,13,14,1,11,20,5,15,8,9,7,5,12,6,0,6,12,7,11,0,4,9,16,2,13,24,22,3,4,3,5,2,1,0,14,3,5,35,3,5,0,1,7,4,1,5,20,14,13,16,15,12,8,21,6,9,2,7,10,6,14,12,16,4,3,11,3,26,20,0,13,0,8,15,0,7,13,11,14,28,11,7,17,6,31,17,8,12,1,0,6,7,5,17,8,5,1,7,11,27,17,1,10,0,3,5,0,13,2,10,11,30,6,3,8,27,9,8,2,5,12,2,4,5,7,21,3,12,1,13
3,3,0,0,6,9,8,1,5,0,16,0,0,0,3,6,0,0,2,0,0,2,0,28,3,0,9,11,0,3,1,1,0,4,0,1,0,0,4,1,3,1,7,10,2,0,0,2,13,0,1,1,34,1,18,0,8,0,0,28,0,0,1,0,0,0,6,1,3,3,0,10,0,6,9,1,0,0,0,16,9,0,0,2,0,1,0,0,0,6,0,0,0,0,26,24,9,1,2,0,7,0,0,0,1,0,1,2,0,8,0,0,2,0,0,3,5,0,0,11,0,11,0,0,20,0,0,0,0,1,0,0,0,4,0,0,0,1,1,1,0,0,1,2,0,13,0,0,27,4,0,9
0,20,1,0,1,7,0,10,1,10,1,16,6,2,22,1,18,10,4,18,11,4,10,6,4,21,0,1,2,9,5,7,23,9,3,16,4,8,0,13,0,5,0,0,4,4,5,15,11,2,7,1,0,13,0,18,13,5,1,0,18,22,7,0,0,10,1,29,8,3,37,14,27,1,9,81,11,2,11,6,3,10,0,0,1,1,25,7,20,15,4,19,14,8,0,1,0,5,2,30,3,3,14,1,14,37,7,1,14,3,5,6,4,13,13,3,2,9,12,6,6,0,3,6,3,18,23,0,9,27,22,8,12,4,6,4,18,5,3,12,2,21,0,14,9,10,24,6,13,26,6,1
0,0,0,0,0,0,0,3,0,1,0,17,14,0,8,3,1,26,0,13,0,0,16,0,1,25,3,0,2,2,0,8,6,4,3,4,26,0,1,1,0,24,0,0,0,6,0,11,12,14,1,1,4,1,0,30,1,67,8,0,32,1,4,0,10,0,0,12,2,0,8,8,13,0,1,71,13,0,5,7,1,7,0,0,0,40,19,0,33,12,0,22,0,22,0,0,0,4,0,0,0,1,0,0,12,6,0,2,4,4,14,33,0,2,2,3,0,7,28,0,3,0,1,91,0,21,0,0,40,7,16,0,3,0,7,1,10,0,1,6,23,21,0,0,9,5,1,3,0,7,2,0
0,0,0,2,0,11,3,4,3,0,22,4,14,8,8,1,0,1,1,0,0,9,0,6,10,10,0,8,0,1,0,8,0,3,4,5,0,0,4,6,9,0,4,2,0,21,0,0,0,0,8,0,3,0,7,3,9,1,1,2,8,0,1,6,1,0,0,4,18,0,1,7,6,12,6,2,6,0,0,6,21,0,1,0,0,4,10,15,1,9,6,0,3,13,1,28,12,0,0,0,7,0,15,0,1,13,0,0,1,6,3,7,1,0,0,18,0,0,0,0,1,6,0,3,9,4,0,3,6,0,0,0,0,2,20,0,1,0,0,1,0,5,0,14,1,2,0,0,4,2,0,1
0,37,3,0,0,1,0,1,0,7,3,7,0,2,3,2,20,0,3,19,13,4,0,3,4,5,5,1,14,21,0,6,21,15,4,8,1,4,2,12,0,3,0,0,1,2,5,2,2,4,2,5,2,6,0,3,6,8,10,0,9,28,5,1,29,12,4,0,4,0,16,8,34,0,1,41,3,1,7,5,0,6,10,0,5,1,2,5,14,16,0,9,6,1,0,0,0,9,0,22,0,6,10,1,19,18,4,2,13,1,3,4,1,7,9,3,0,5,10,0,12,1,1,26,1,16,17,1,1,15,5,12,5,11,5,10,29,2,5,31,3,2,10,1,3,4,37,12,0,14,12,4
4,7,6,13,1,10,13,12,1,18,1,3,3,9,21,0,6,0,10,0,1,0,9,5,15,4,5,11,10,7,1,9,7,17,13,9,0,2,3,6,4,0,6,3,12,15,1,7,18,7,0,3,0,2,13,3,23,2,3,5,4,0,20,3,8,2,18,4,0,6,9,14,4,0,5,2,9,12,1,7,29,5,9,2,6,5,6,8,2,10,6,2,15,3,1,20,1,11,3,11,4,17,4,8,5,4,7,4,2,2,0,4,15,9,7,12,0,6,1,3,13,1,5,4,0,6,1,2,1,9,3,4,7,7,39,7,3,0,8,7,0,16,8,33,1,7,4,16,12,8,6,1
0,0,13,29,7,25,2,0,4,15,18,0,3,17,1,10,2,0,21,0,0,0,1,6,3,0,3,13,2,1,1,0,0,8,19,5,0,2,2,4,1,0,14,19,9,0,3,1,6,0,1,35,22,6,9,0,6,0,1,65,5,1,14,3,3,0,0,0,6,0,0,27,2,11,9,1,0,8,0,1,4,0,0,7,6,1,0,1,0,2,6,0,5,0,29,1,51,0,6,2,11,0,2,4,2,1,1,10,0,4,3,0,14,0,4,9,8,0,2,5,8,7,0,0,45,0,0,13,0,1,0,0,0,9,6,2,0,3,4,2,0,5,3,10,1,0,0,1,4,3,1,6
0,15,4,2,0,1,0,6,1,4,1,21,4,0,12,0,25,1,4,20,1,0,11,0,1,10,1,4,2,12,2,9,17,0,2,16,1,4,1,13,0,8,0,0,0,2,1,12,13,2,0,3,0,16,0,7,2,18,6,0,12,13,13,0,37,8,1,16,9,0,0,11,32,0,2,19,5,3,12,5,0,8,0,3,3,0,14,8,20,11,0,23,15,6,0,1,0,4,0,20,1,0,9,2,32,7,3,1,7,0,5,17,3,7,12,3,0,4,6,1,3,2,0,62,0,11,6,0,4,17,26,3,0,5,5,8,19,0,4,34,3,19,0,12,1,9,9,4,7,13,2,2
18,7,19,3,17,22,5,21,4,15,27,18,15,11,15,3,11,3,18,10,11,6,8,6,17,9,11,13,17,13,39,17,19,11,10,5,2,12,7,13,7,10,10,9,7,10,23,11,13,4,15,6,11,11,12,4,21,8,10,71,16,10,16,10,14,8,7,8,14,27,11,0,8,8,21,16,15,6,2,36,12,1,5,6,23,4,12,19,9,20,5,6,11,7,4,8,9,8,6,12,12,22,14,12,16,22,18,5,4,13,7,8,11,2,12,10,15,13,6,5,19,11,15,14,18,8,7,4,2,22,15,5,16,22,14,7,9,21,2,18,4,18,13,18,25,5,9,11,12,14,5,13
0,23,3,0,3,3,0,2,0,6,3,12,5,1,15,3,10,8,5,10,5,0,5,2,3,21,1,0,11,10,1,3,14,9,3,15,2,6,2,11,0,6,2,2,0,2,9,17,5,6,1,1,1,7,0,13,12,13,3,0,23,25,15,0,27,13,6,34,4,2,32,8,0,0,4,27,14,1,10,6,1,6,7,1,4,8,12,13,10,21,0,15,7,11,0,0,1,5,0,8,1,1,10,0,11,13,8,3,12,3,19,18,1,2,9,4,0,9,9,0,2,1,4,26,1,18,14,0,3,9,26,13,8,7,16,4,11,0,4,31,8,18,0,10,10,8,21,9,8,35,17,1
6,2,18,1,1,7,1,1,1,0,5,0,0,85,0,0,0,0,0,0,2,2,0,1,0,2,2,8,3,2,13,2,0,4,7,0,0,0,12,7,14,0,9,11,2,2,0,3,0,0,0,11,8,1,14,0,0,0,0,27,0,0,12,6,1,0,12,0,0,11,0,8,0,0,14,5,0,0,0,0,2,0,0,0,3,2,1,3,0,23,4,0,0,0,38,16,1,0,0,1,4,3,0,1,1,0,2,0,0,4,0,0,6,0,7,26,3,0,0,6,0,11,1,0,43,0,0,5,0,0,0,0,0,12,1,0,0,10,5,0,1,0,0,10,7,8,0,0,1,19,2,5
8,0,19,7,3,19,19,37,7,5,17,0,0,3,3,0,6,3,9,0,0,1,6,12,5,2,1,12,1,3,7,6,0,5,15,0,0,0,13,15,14,0,6,6,6,4,5,6,17,0,1,0,14,0,15,0,8,0,2,23,5,5,8,9,9,1,6,1,5,9,2,21,4,14,0,0,1,7,0,5,14,0,1,2,7,0,1,2,0,2,9,0,11,1,0,8,11,0,18,2,9,0,2,10,0,0,11,27,0,17,0,0,7,0,0,2,7,0,0,25,17,9,4,0,2,0,0,20,0,2,1,3,1,10,19,0,0,3,34,1,0,9,1,7,5,4,0,13,11,2,1,0
3,54,8,2,5,3,3,2,3,8,3,28,10,2,21,2,18,20,2,32,21,12,7,0,7,47,7,9,4,22,10,14,19,3,2,9,54,14,5,10,6,52,2,2,7,3,20,20,5,40,2,6,0,33,5,123,7,54,59,1,48,34,21,1,81,71,2,41,2,1,19,16,27,5,0,0,3,5,71,8,0,19,33,1,5,52,67,17,31,18,0,41,19,30,2,6,1,9,1,15,5,13,30,2,43,20,19,4,35,4,30,53,2,20,19,9,6,13,50,2,10,7,6,93,2,58,9,2,59,24,52,7,43,11,4,17,55,6,2,53,106,49,3,15,58,9,14,5,16,20,11,3
0,4,9,0,0,4,2,5,3,8,3,9,16,5,39,5,2,7,4,6,1,0,8,2,9,9,11,4,6,5,3,14,9,18,6,7,0,3,4,14,2,9,0,0,1,16,1,9,26,0,4,4,1,5,0,3,2,5,6,0,11,1,6,0,11,13,6,3,9,0,5,15,14,0,1,3,0,3,1,11,13,2,1,1,5,0,22,18,6,8,2,5,17,3,0,9,7,12,1,2,1,9,5,19,9,11,1,2,0,6,7,8,0,3,0,8,0,2,7,1,4,0,4,12,0,12,8,5,1,4,3,0,37,3,22,1,5,10,0,12,0,13,2,12,4,10,2,15,2,6,1,1
12,2,7,32,1,15,5,0,20,13,16,0,0,3,0,4,3,0,32,0,3,10,3,3,3,2,8,4,12,4,1,5,2,10,9,3,2,3,3,5,15,3,8,5,9,0,13,3,15,2,12,3,2,2,6,1,8,5,1,4,0,4,9,0,2,0,0,1,12,8,3,6,1,0,7,5,3,0,0,1,6,2,0,20,13,0,1,0,2,2,3,0,2,0,2,5,1,2,5,3,2,8,7,10,2,1,3,7,0,3,2,0,38,1,0,3,6,4,3,14,6,13,7,2,1,0,2,0,0,1,1,3,0,15,15,2,0,2,10,2,0,0,13,6,1,4,4,20,4,2,3,33
0,4,0,2,1,1,0,0,0,3,0,9,9,0,7,0,0,20,0,0,0,0,2,0,0,11,1,0,0,0,0,10,9,0,4,1,56,0,1,1,4,19,0,0,0,6,0,7,2,7,0,0,0,1,0,31,3,16,1,0,8,2,2,0,11,5,0,7,1,0,12,2,10,0,0,71,1,0,0,0,0,1,3,0,1,26,2,1,3,11,0,17,4,10,0,0,0,0,0,1,0,3,0,2,9,3,4,0,0,0,3,19,0,2,3,3,0,0,30,0,1,0,0,7,0,59,3,3,30,1,9,0,10,1,2,15,43,1,0,11,16,11,0,11,10,1,0,5,6,7,2,1
0,4,6,6,1,5,1,6,0,4,13,7,14,2,4,5,0,1,7,12,0,5,6,5,15,0,5,1,1,2,9,4,2,1,7,6,0,0,1,16,4,2,0,1,7,4,8,0,12,0,0,0,2,0,5,1,6,1,1,2,5,3,7,16,6,7,6,5,7,1,5,36,6,0,5,8,11,1,0,0,9,2,3,0,5,0,2,8,3,13,3,4,5,0,0,18,3,7,8,2,1,5,2,1,3,0,4,3,0,7,8,0,1,3,2,1,0,2,1,1,9,3,2,6,0,9,6,3,0,1,1,10,2,4,12,0,0,1,3,5,0,1,0,0,10,8,2,6,1,7,4,1
0,0,0,0,0,8,4,22,4,2,5,0,13,4,11,11,0,3,3,4,0,20,0,3,10,19,0,41,2,1,3,13,0,2,6,0,0,1,9,6,1,0,17,0,0,15,0,7,21,4,9,0,6,0,50,3,12,0,0,1,11,0,10,9,3,1,21,0,29,4,0,12,1,2,14,0,13,6,0,9,0,0,4,1,1,1,8,5,5,7,2,0,8,0,0,26,9,1,8,0,4,10,2,10,2,21,0,0,0,3,1,1,1,0,2,2,8,1,0,2,0,2,5,3,6,4,0,9,1,7,3,1,11,0,27,2,0,13,1,5,0,12,3,29,0,12,0,0,19,2,1,0
0,8,0,2,0,0,6,1,5,8,2,0,0,1,6,3,5,0,14,3,8,2,1,13,9,1,2,0,14,10,0,0,3,2,7,1,0,5,1,5,0,1,1,1,4,3,0,5,17,1,6,3,11,20,0,4,5,3,13,0,5,2,6,0,10,7,0,6,5,0,8,1,6,0,0,19,2,2,1,2,0,0,1,0,12,0,1,3,7,4,0,1,3,1,1,0,0,3,9,26,2,5,4,1,6,1,6,4,8,5,2,2,1,1,36,5,0,2,2,2,18,2,29,5,0,2,3,0,1,15,2,6,0,14,4,6,10,9,12,2,1,1,2,1,2,2,5,17,0,4,1,2
0,8,0,0,1,1,2,0,8,0,4,15,0,3,0,0,6,0,0,0,30,2,1,0,5,4,9,2,3,12,0,4,24,1,1,4,2,0,0,3,0,2,0,0,4,4,18,2,0,5,9,8,0,5,0,0,2,0,0,0,0,5,14,0,0,0,1,10,9,0,0,5,7,0,1,33,1,0,3,3,4,1,0,0,14,8,9,2,0,10,0,0,0,2,0,3,0,2,7,1,0,16,0,1,4,23,9,0,8,0,1,0,0,5,0,10,4,9,4,0,1,1,0,0,1,0,29,2,1,1,2,3,10,13,12,0,4,23,3,4,9,9,5,5,0,2,5,0,1,12,0,1
1,0,3,12,0,11,16,4,9,4,46,0,0,4,1,23,0,0,2,0,0,0,1,8,2,0,8,0,0,4,6,2,0,2,6,0,0,0,4,8,29,0,14,19,11,1,1,2,2,0,3,5,4,0,2,0,0,0,0,16,0,0,12,2,0,0,0,0,2,7,3,6,1,0,2,1,1,20,0,0,1,0,0,0,2,0,0,2,0,1,14,0,3,0,16,3,3,0,6,2,12,7,0,1,2,0,4,0,1,4,0,0,32,1,0,0,15,0,0,4,6,13,0,0,14,0,1,3,0,1,0,0,0,4,0,2,0,8,37,0,0,0,1,6,2,0,0,21,3,3,0,4
