Ant57,Ant260,Ant52,Ant929,Ant6,Ant7,Ant9,Ant19,Ant24,Ant26,Ant64,Ant74,Ant161,Ant196,Ant209,Ant227,Ant268,Ant308,Ant311,Ant534,Ant604,Ant620,Ant673,Ant740,Ant838,Ant954,Ant0,Ant12,Ant13,Ant20,Ant23,Ant27,Ant29,Ant49,Ant51,Ant54,Ant55,Ant62,Ant66,Ant70,Ant80,Ant91,Ant97,Ant109,Ant113,Ant118,Ant120,Ant124,Ant126,Ant131,Ant135,Ant137,Ant140,Ant144,Ant149,Ant159,Ant169,Ant170,Ant174,Ant175,Ant190,Ant195,Ant206,Ant210,Ant232,Ant261,Ant262,Ant263,Ant299,Ant301,Ant313,Ant332,Ant376,Ant380,Ant433,Ant458,Ant492,Ant507,Ant509,Ant530,Ant576,Ant592,Ant593,Ant607,Ant614,Ant621,Ant635,Ant638,Ant647,Ant650,Ant665
5,14,1,1,6,4,0,14,0,0,0,4,0,4,8,23,4,6,37,1,32,1,7,3,6,27,13,0,8,1,17,0,6,1,31,20,2,7,0,10,2,5,0,0,27,3,18,1,0,1,0,29,5,2,72,5,0,0,15,0,5,0,13,28,4,7,0,1,3,64,0,0,0,0,5,0,8,0,47,7,15,12,1,16,17,4,1,2,3,31,16
2,21,0,3,7,2,0,3,0,0,3,0,2,19,8,33,5,4,2,6,5,0,0,9,11,2,0,0,3,11,18,5,1,21,0,0,13,0,14,12,0,6,0,0,16,0,0,8,2,2,14,0,0,8,119,1,0,4,0,21,1,0,5,0,1,1,1,8,0,14,0,0,0,1,20,0,27,0,0,3,0,43,6,18,3,24,2,0,9,0,4
0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5,14,6,4,49,4,11,6,0,5,7,3,10,14,7,16,8,21,3,9,13,0,0,19,11,15,0,7,2,13,7,15,26,6,5,2,36,0,17,2,9,10,4,0,14,4,0,16,1,6,7,9,0,4,33,17,0,15,4,18,2,0,10,6,124,15,4,6,15,5,0,5,20,0,0,4,13,7,9,3,0,17,28,1,22,24,3,25,5,5,8
9,1,4,0,0,1,0,2,0,1,2,5,1,0,8,2,1,0,6,1,0,2,1,1,1,1,0,13,2,0,1,5,46,0,0,1,0,6,1,0,12,11,26,0,5,0,1,2,2,9,0,2,0,0,3,2,0,3,0,0,0,0,0,4,5,11,2,1,4,2,0,0,0,0,4,0,2,2,34,2,0,1,4,2,3,1,1,5,1,2,6
2,22,3,0,19,2,0,5,1,0,1,0,0,11,3,38,10,10,12,2,9,0,3,8,2,38,0,6,5,11,18,4,13,5,8,4,20,5,19,13,0,7,2,0,18,6,5,9,2,6,17,12,0,6,22,44,0,2,0,14,1,3,42,3,14,2,6,3,2,18,0,8,27,0,13,2,0,1,3,2,0,23,5,23,13,21,0,6,23,25,3
9,3,2,0,0,2,0,1,0,0,3,1,0,0,0,1,0,6,1,0,5,0,0,0,1,4,0,2,4,0,5,2,0,0,8,2,0,0,0,1,0,3,0,0,0,0,0,1,0,3,1,0,1,2,1,4,0,15,9,3,0,0,7,0,6,1,9,10,1,1,0,0,0,0,7,2,1,0,0,0,0,4,4,0,4,0,0,0,0,1,8
1,3,47,1,0,1,9,5,0,1,9,22,9,1,3,2,12,9,17,0,45,10,28,0,0,9,7,31,4,0,9,6,0,1,14,18,0,9,0,0,27,0,56,0,5,0,25,4,0,0,0,10,1,7,7,3,0,0,16,0,17,0,3,42,0,16,0,12,10,11,0,47,0,0,9,34,3,0,0,9,11,10,3,0,0,4,0,2,5,13,43
5,1,3,2,1,0,11,4,0,1,4,0,0,0,3,2,0,2,5,4,16,0,20,0,0,0,0,12,6,1,3,16,1,1,6,10,0,10,0,1,1,5,30,0,3,0,0,1,0,6,0,26,1,0,0,0,0,20,47,0,1,0,11,2,4,2,7,11,21,1,0,7,3,0,3,2,2,0,9,0,0,0,2,2,3,1,7,10,3,19,0
2,1,0,3,0,0,5,0,0,0,0,63,2,1,0,0,2,0,3,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,3,5,0,0,0,0,0,0,4,3,0,0,25,0,0,1,0,2,18,0,1,1,0,0,4,0,0,0,0,0,0,2,4,0,13,4,0,15,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,1,0
0,24,0,2,53,11,0,0,17,0,4,0,0,38,0,23,7,2,10,0,12,0,0,10,2,28,0,0,0,7,10,6,11,39,6,3,30,1,98,5,15,2,12,0,12,14,0,4,2,3,17,18,0,15,109,11,6,1,0,23,0,21,16,1,1,0,4,0,0,10,26,12,43,0,17,1,23,4,10,0,0,0,3,17,4,21,3,1,17,9,4
7,2,0,7,15,0,0,4,0,1,1,0,3,3,0,0,4,13,2,3,5,7,13,0,6,5,1,9,4,7,3,8,2,1,17,9,4,2,2,3,9,18,28,2,4,0,0,1,0,8,2,2,4,0,13,3,0,19,102,10,11,0,6,5,42,2,2,4,0,1,0,1,6,0,28,4,5,4,3,2,0,3,0,5,5,1,6,1,1,3,9
0,12,0,0,12,6,0,6,0,2,2,0,0,10,2,7,3,3,33,4,11,0,1,4,6,0,0,0,2,5,18,4,0,2,1,0,1,2,1,8,1,5,0,0,15,6,0,7,1,0,4,1,0,5,65,16,0,0,3,2,7,0,15,0,0,0,0,0,0,6,0,16,18,0,1,2,23,0,0,2,0,17,5,0,8,0,0,0,17,10,12
9,23,0,0,9,0,6,1,0,1,6,1,5,14,3,12,3,5,2,4,11,1,1,0,1,9,0,16,6,18,28,0,3,2,7,2,7,1,7,7,19,14,0,0,33,5,0,17,3,8,8,8,0,5,56,15,0,2,5,9,0,0,14,1,13,1,2,5,1,27,0,17,3,0,22,3,13,4,0,3,0,4,5,8,0,5,2,2,9,18,11
1,35,1,8,2,0,0,9,0,3,3,4,4,6,3,20,13,13,8,2,6,0,7,7,4,8,0,1,5,11,11,8,2,9,5,1,5,1,17,14,1,4,0,0,24,7,1,13,2,5,14,1,0,10,85,21,0,0,7,7,10,0,31,2,0,8,6,1,0,15,0,4,24,2,24,1,21,0,4,1,2,21,1,0,5,0,1,5,6,9,1
13,2,0,23,5,0,11,0,0,10,13,0,10,0,2,2,0,0,2,1,1,1,1,0,2,0,2,1,0,0,0,24,11,0,2,9,0,18,0,1,5,6,7,6,1,0,0,0,1,6,0,1,4,2,5,0,0,48,5,3,0,0,0,7,9,7,5,29,0,0,0,1,2,0,3,1,0,0,0,7,0,3,6,0,2,1,0,20,0,2,4
9,2,1,10,4,0,4,4,0,7,20,20,3,1,1,1,1,0,0,6,1,1,10,0,2,0,6,3,2,0,2,11,24,1,0,3,2,5,0,2,3,5,10,3,2,2,3,5,1,7,2,4,19,0,9,8,0,12,5,2,24,0,0,10,11,25,4,7,1,1,0,2,0,0,25,5,6,0,2,10,0,1,1,0,2,5,20,0,0,6,2
1,10,1,0,11,10,2,0,8,0,2,1,4,29,1,14,16,2,8,0,12,0,9,12,3,26,0,3,5,10,14,7,4,11,4,1,23,0,9,6,0,6,0,0,10,23,1,7,4,8,12,1,0,12,36,6,0,0,4,16,3,7,7,4,1,0,4,5,1,5,1,3,9,0,5,1,23,0,5,3,0,17,1,17,9,6,0,0,0,9,7
1,14,2,9,16,0,1,13,0,3,2,8,0,7,5,20,16,30,26,6,32,2,2,0,0,53,0,3,14,0,18,15,8,0,19,10,3,7,0,14,7,21,9,2,22,4,0,7,8,0,22,11,0,26,33,20,0,6,4,1,25,0,20,9,2,2,8,0,22,29,0,31,0,0,5,2,25,1,13,19,1,9,3,10,18,9,2,6,9,0,13
7,8,27,4,1,0,1,12,0,9,23,9,2,2,2,3,11,15,7,1,4,10,5,0,1,9,1,4,2,5,1,3,2,1,1,24,0,1,2,1,2,19,2,0,4,1,4,1,6,10,4,10,3,4,13,1,0,14,0,2,1,0,1,5,7,10,15,7,5,9,0,16,4,0,8,6,3,8,43,0,0,4,9,12,11,1,4,2,7,13,0
