Ant260,Ant5,Ant52,Ant65,Ant244,Ant540,Ant2,Ant6,Ant7,Ant14,Ant15,Ant19,Ant26,Ant30,Ant38,Ant60,Ant72,Ant76,Ant99,Ant102,Ant148,Ant158,Ant161,Ant191,Ant202,Ant209,Ant227,Ant237,Ant252,Ant268,Ant278,Ant311,Ant329,Ant518,Ant604,Ant673,Ant0,Ant12,Ant20,Ant32,Ant35,Ant40,Ant43,Ant44,Ant50,Ant55,Ant62,Ant63,Ant68,Ant80,Ant91,Ant96,Ant97,Ant98,Ant100,Ant105,Ant109,Ant112,Ant114,Ant126,Ant137,Ant140,Ant142,Ant144,Ant147,Ant169,Ant170,Ant172,Ant174,Ant176,Ant178,Ant195,Ant206,Ant207,Ant210,Ant212,Ant215,Ant217,Ant219,Ant220,Ant232,Ant243,Ant256,Ant257,Ant262,Ant264,Ant265,Ant289,Ant294,Ant296,Ant298,Ant299,Ant301,Ant305,Ant313,Ant318,Ant324,Ant332,Ant342,Ant356,Ant394,Ant395,Ant398,Ant400,Ant433,Ant437,Ant458,Ant476,Ant492,Ant502,Ant507,Ant509,Ant527,Ant552,Ant556,Ant560,Ant564,Ant575,Ant580,Ant592,Ant593,Ant599,Ant607,Ant610,Ant621,Ant632,Ant635,Ant638,Ant647,Ant650,Ant665
6,5,11,1,26,30,4,5,1,1,7,5,6,12,6,3,0,6,7,5,10,6,5,2,0,7,5,4,20,5,0,4,16,9,3,10,18,0,1,5,4,24,1,4,13,2,9,6,0,1,2,2,1,8,1,8,6,1,0,2,4,1,4,1,14,3,3,0,34,3,0,2,3,9,11,0,0,0,1,0,4,2,5,6,4,3,0,13,0,18,3,6,8,0,5,0,2,5,0,8,0,4,1,8,2,0,2,3,17,0,3,24,5,13,2,2,1,8,5,2,8,9,0,3,10,0,10,2,1,14,4
8,0,4,0,8,27,6,2,2,0,14,2,4,10,19,4,1,4,0,16,4,5,5,7,0,7,3,3,3,1,0,2,1,1,0,5,8,0,2,1,1,4,1,10,7,7,4,8,0,0,4,0,11,9,0,8,2,0,0,2,7,0,2,1,7,6,16,3,6,0,0,0,6,6,2,1,0,0,7,4,3,0,9,8,2,3,0,2,0,0,1,0,6,0,3,6,3,3,8,0,3,8,0,1,8,1,1,13,11,0,0,0,2,16,13,4,3,4,4,8,5,0,1,0,1,0,18,0,1,18,4
7,4,2,4,15,49,1,5,1,27,7,11,4,10,5,3,18,3,15,5,0,6,3,19,0,1,17,9,2,7,17,18,7,1,6,5,1,0,18,9,0,7,3,16,2,25,0,0,22,0,27,7,0,8,5,10,10,2,8,22,18,29,6,3,11,18,11,17,15,23,12,8,2,5,2,14,2,1,0,10,16,5,32,0,5,15,5,4,0,5,2,5,6,1,16,14,37,1,0,3,0,16,15,5,2,14,21,0,8,12,20,8,5,3,0,2,8,0,6,2,28,0,16,0,9,0,0,0,2,24,3
21,4,2,3,10,18,0,2,0,3,2,0,0,8,9,1,1,1,7,16,8,0,1,8,0,1,2,2,19,0,5,15,1,1,0,1,7,0,16,20,0,8,1,5,1,7,4,1,8,2,6,5,7,4,1,8,13,2,4,4,1,4,2,1,12,4,7,3,5,6,0,8,4,3,3,2,0,0,3,2,6,0,3,1,1,0,1,3,0,8,6,3,0,0,2,10,13,1,4,8,16,0,4,5,3,7,5,5,0,3,0,6,3,7,3,0,1,4,6,0,2,3,13,0,18,0,2,1,4,13,3
0,0,0,14,0,26,0,1,18,16,0,6,0,1,5,0,22,0,0,0,0,0,0,25,3,1,3,0,0,23,2,4,26,3,13,0,1,0,10,0,2,2,38,9,0,17,0,1,24,2,22,3,0,0,8,1,14,2,0,17,3,12,0,2,2,9,3,11,0,11,13,0,0,12,4,10,4,6,0,24,30,1,21,0,6,13,2,10,0,1,0,1,0,0,6,0,5,0,1,0,15,4,0,5,0,5,15,0,1,3,20,3,5,1,0,0,10,3,9,0,4,0,28,0,3,2,1,3,0,0,0
24,13,1,2,3,29,12,0,0,9,15,2,3,4,9,12,1,21,0,6,10,2,6,12,0,17,3,9,6,0,0,2,3,6,2,8,9,0,1,2,1,9,2,20,10,10,3,0,5,10,9,2,0,22,2,16,4,6,2,3,16,2,2,5,12,6,14,12,31,2,0,11,30,3,9,0,0,0,9,0,5,0,4,16,1,2,6,1,0,10,11,10,13,1,3,8,6,2,8,1,5,5,5,0,1,4,6,8,5,5,0,21,3,22,8,10,5,3,4,15,12,7,3,0,9,0,2,1,2,14,5
10,8,3,1,7,27,5,8,2,0,9,7,4,6,2,0,4,3,8,10,0,6,6,15,1,7,1,4,5,1,0,10,4,5,0,1,42,0,0,9,0,2,1,8,1,8,1,8,0,8,1,6,0,2,0,7,5,4,2,2,13,21,4,19,17,2,3,2,2,5,3,9,5,7,7,1,0,1,1,6,2,5,9,13,2,0,6,3,0,3,14,9,6,0,28,9,13,3,2,8,2,3,0,1,0,9,3,1,6,0,1,9,0,1,4,0,1,3,1,0,10,9,0,4,1,0,2,0,0,38,7
6,5,2,4,13,26,8,10,6,11,1,4,2,6,4,3,1,2,1,2,3,4,0,23,0,6,5,4,1,4,6,28,7,1,12,0,10,0,3,2,1,13,6,6,0,18,0,7,4,4,8,1,0,3,8,0,14,3,2,6,7,7,9,9,17,5,5,12,10,8,1,5,5,6,7,1,3,0,6,5,12,0,5,1,1,3,0,8,0,7,1,0,3,2,12,1,16,10,0,1,14,7,5,4,9,0,7,0,5,9,0,17,9,6,5,2,7,0,10,4,5,7,2,0,3,0,6,0,0,5,3
6,2,1,9,1,30,5,8,10,11,3,4,6,1,4,1,28,2,2,0,7,2,0,13,1,4,4,2,4,9,6,5,23,2,9,0,7,1,15,2,6,7,8,1,0,7,1,2,19,5,18,5,5,1,22,1,23,11,0,17,7,7,4,3,2,12,2,20,10,13,4,11,5,18,3,19,12,4,0,23,19,4,24,0,8,4,1,10,0,2,1,0,1,3,7,2,7,0,2,1,21,5,15,6,3,7,0,1,3,6,43,0,11,0,1,3,7,2,3,3,9,4,15,3,9,1,0,8,0,6,1
11,6,15,0,3,32,1,0,0,0,6,0,7,3,1,22,0,6,1,48,1,2,5,14,0,16,0,11,18,0,0,5,1,3,0,9,9,0,2,6,0,5,0,5,11,2,28,0,0,1,0,0,0,34,0,17,0,0,20,0,4,3,4,18,2,3,4,2,7,0,0,2,16,1,5,0,0,0,24,0,2,0,0,5,1,0,0,0,0,2,26,6,33,0,0,10,3,11,3,13,0,5,0,8,1,0,1,0,5,1,0,23,0,11,13,39,0,1,0,16,4,0,0,1,0,0,3,0,0,12,7
22,0,2,0,8,28,3,0,0,7,1,1,1,4,9,7,2,11,4,3,12,7,12,6,0,26,6,7,1,0,0,14,1,10,9,0,12,0,6,1,1,11,1,9,0,8,6,2,3,22,1,10,0,19,0,6,0,10,9,0,4,3,6,23,11,5,8,0,3,0,0,7,13,6,17,0,0,0,4,4,7,0,1,6,2,0,0,11,0,0,15,13,15,1,20,4,2,0,17,11,8,0,1,5,6,5,3,5,0,8,0,32,0,11,1,15,3,0,10,6,6,6,0,0,1,0,2,0,3,15,6
4,0,0,5,1,13,1,3,9,14,0,5,1,9,0,1,6,0,0,1,0,5,1,4,5,0,6,2,1,7,1,8,13,1,4,0,2,8,6,1,5,4,6,9,0,11,3,0,4,3,8,3,2,1,9,0,12,5,1,8,1,4,7,6,3,15,5,2,3,5,19,15,3,2,1,0,6,3,2,2,2,3,25,1,1,7,10,3,0,2,2,5,0,4,4,1,0,0,0,0,12,3,3,5,0,9,6,1,8,0,4,4,1,1,1,2,12,3,3,0,4,1,4,0,2,3,1,0,0,2,6
4,1,0,2,0,30,0,10,7,9,0,16,0,0,0,6,37,0,3,0,0,0,0,10,11,0,1,1,2,26,11,4,29,0,3,2,0,0,7,0,1,2,32,0,0,2,0,0,15,0,27,17,0,0,29,0,35,0,0,23,0,4,3,5,4,1,1,28,9,14,25,7,0,12,0,21,3,14,0,10,1,15,30,0,3,12,0,3,0,1,0,0,0,0,3,0,1,0,3,0,20,0,20,0,1,0,43,0,0,4,0,2,13,1,1,0,31,0,2,0,0,0,15,0,0,0,1,0,0,2,0
22,16,7,13,43,64,32,9,13,8,25,16,9,10,29,7,3,18,3,23,34,14,25,35,0,22,27,11,24,2,2,17,10,7,32,1,50,0,5,9,14,13,2,39,0,17,4,16,3,7,4,9,6,20,10,21,5,19,0,3,9,12,10,17,17,14,16,2,9,3,4,11,9,10,38,3,0,0,5,2,6,5,8,14,13,11,7,6,0,21,20,9,8,4,19,7,13,1,24,0,8,6,3,21,9,17,0,23,32,4,2,0,3,28,3,27,24,14,7,40,16,9,7,1,25,0,3,3,0,18,14
5,3,0,0,2,24,6,11,4,17,1,5,2,1,13,0,5,1,5,1,0,6,1,6,2,0,16,0,4,17,0,13,22,8,1,0,1,0,8,1,3,3,7,1,2,6,1,5,9,8,14,14,0,1,20,0,10,0,2,3,0,7,6,0,2,4,0,15,5,8,5,2,0,3,5,6,1,0,5,2,2,3,23,3,4,6,1,5,0,4,2,0,2,2,4,0,2,2,5,2,5,3,5,3,0,9,11,0,0,1,13,3,0,5,4,2,4,3,8,2,0,8,5,0,7,0,8,1,0,14,1
21,17,0,1,3,31,6,5,0,0,11,2,1,10,10,8,0,5,0,18,9,4,18,8,0,10,7,8,7,1,2,2,5,3,6,3,30,0,1,2,2,4,0,11,1,4,6,12,0,7,0,16,12,5,1,31,4,5,1,1,14,5,13,12,15,7,16,4,12,1,0,3,21,3,4,1,0,0,9,0,2,0,4,12,4,2,0,4,0,2,9,11,20,1,2,24,2,7,13,16,3,7,1,22,1,6,0,11,11,1,1,28,5,0,7,14,1,4,7,151,12,6,0,0,14,0,3,0,0,35,20
13,15,7,0,0,18,0,20,3,1,10,0,2,16,3,9,2,17,15,1,7,0,4,6,0,7,2,12,10,1,0,2,3,0,1,12,22,0,0,2,0,1,0,9,23,2,4,1,4,1,1,1,3,9,1,2,1,0,3,0,0,2,11,0,5,12,6,7,9,1,6,2,7,2,5,0,0,1,8,0,1,0,5,1,0,12,4,1,0,2,4,5,9,0,3,7,2,17,2,13,0,3,0,8,4,5,1,13,1,1,1,3,4,7,0,2,0,2,6,9,0,0,0,5,3,0,15,0,5,13,2
16,12,5,1,5,27,7,3,4,0,10,1,0,6,8,14,0,17,0,11,15,6,10,17,0,29,9,1,10,0,1,6,1,1,1,0,11,0,0,0,5,8,0,12,16,7,2,13,2,23,1,5,1,5,4,14,2,0,36,0,7,1,5,8,28,15,3,0,0,1,0,9,9,0,18,0,0,0,6,1,11,0,2,7,2,1,0,13,0,15,26,8,25,4,4,1,1,6,2,4,2,0,0,10,0,2,3,39,15,2,0,27,2,14,2,0,0,4,2,14,14,6,0,0,4,0,5,0,0,11,11
3,0,0,5,13,43,10,0,7,38,0,9,3,3,7,3,19,4,0,3,0,15,6,14,11,1,8,4,5,15,0,3,19,12,41,3,9,7,13,0,29,12,23,10,0,16,0,7,35,3,8,5,0,0,4,1,11,8,0,32,8,15,1,4,2,5,0,19,9,17,19,12,1,1,6,19,3,11,2,17,24,16,15,5,4,31,5,8,0,5,0,0,1,2,4,0,4,0,1,3,8,1,10,5,1,7,7,0,3,12,31,24,4,1,0,0,0,1,14,2,7,0,50,0,23,11,5,1,0,9,2
11,1,0,1,3,28,1,2,4,2,2,1,1,1,0,0,0,1,0,1,4,20,1,10,0,3,5,0,0,0,0,2,10,3,1,0,3,0,4,0,1,5,0,9,0,4,0,11,0,0,6,0,14,1,4,0,2,1,1,2,2,6,0,3,0,1,3,0,2,0,0,1,1,11,5,1,0,0,0,3,18,0,1,5,9,6,0,14,0,4,5,0,0,10,10,0,3,0,8,4,0,4,3,3,3,0,2,1,0,3,0,14,3,4,2,4,1,0,9,0,8,2,5,0,3,0,1,6,0,3,3
2,3,1,1,3,25,7,4,14,4,4,0,8,8,13,2,7,7,0,0,2,12,5,14,1,2,10,10,2,5,2,24,13,6,13,2,8,0,5,3,7,9,1,18,0,14,0,5,3,10,1,15,6,4,2,12,10,9,3,13,3,21,7,3,10,11,14,12,14,9,25,16,1,14,9,1,1,1,3,3,11,5,33,0,6,23,2,6,0,24,3,3,3,5,4,1,2,0,5,4,6,6,9,4,1,10,3,0,10,3,2,7,8,7,6,2,14,9,0,3,27,16,5,0,32,0,0,2,0,11,0
9,15,2,2,2,55,3,4,0,1,2,0,0,7,2,4,0,19,0,7,8,4,5,11,0,16,2,10,3,0,0,5,0,0,0,0,50,0,1,0,0,4,0,6,0,5,2,2,0,1,0,0,5,4,1,70,3,0,5,0,8,3,21,3,3,17,38,0,27,0,0,2,29,3,0,0,0,0,28,1,6,0,1,5,1,0,0,4,0,1,6,10,23,0,12,4,6,1,2,8,2,0,0,15,0,4,3,16,6,0,0,40,2,151,9,14,2,0,3,0,3,0,1,0,20,0,9,2,0,56,3
26,4,0,6,4,62,6,0,14,2,9,0,4,5,17,0,0,8,0,9,20,15,9,16,0,1,18,0,5,0,4,3,6,4,2,0,55,0,5,0,7,12,2,30,0,14,8,4,0,3,5,0,8,1,6,10,7,5,0,4,3,4,4,8,6,8,0,0,3,0,0,7,2,9,22,0,0,0,0,3,6,0,0,13,15,5,1,10,0,13,1,0,4,7,1,0,9,2,8,5,28,2,4,12,10,5,9,4,6,4,0,16,0,12,0,14,7,8,27,3,0,12,12,0,7,0,0,9,1,27,1
16,4,1,3,11,30,5,10,3,1,4,2,2,5,10,4,0,7,7,6,5,22,2,24,0,13,15,0,1,0,2,0,4,13,23,3,35,0,11,14,8,9,0,35,1,25,9,2,0,22,2,9,15,7,3,1,2,5,1,5,11,2,0,7,13,16,0,0,1,0,0,9,0,3,24,0,0,0,5,9,7,0,5,0,3,7,0,3,0,0,3,0,6,3,2,5,5,2,9,0,0,3,0,7,9,7,4,0,6,1,0,9,8,6,0,6,0,2,16,0,12,0,11,0,0,0,2,4,0,8,7
3,0,1,6,3,35,4,4,10,28,0,2,2,5,6,1,19,1,1,0,0,3,2,21,1,0,2,4,1,9,3,10,33,13,13,0,4,0,7,0,3,11,37,7,0,15,0,0,24,9,13,13,0,1,29,0,14,2,2,24,0,10,2,0,2,1,1,14,7,29,4,18,0,11,5,17,0,4,0,9,20,6,23,0,1,9,0,24,0,2,6,0,0,1,5,0,6,0,0,1,16,13,28,3,0,2,15,0,0,4,15,7,5,0,0,0,50,5,5,1,12,11,0,0,8,0,1,3,0,8,0
0,9,10,0,0,27,0,0,0,1,0,0,1,4,0,0,1,15,48,0,0,0,0,6,0,0,0,2,31,0,0,3,1,0,0,49,0,0,0,30,0,0,0,0,1,5,1,0,0,0,14,10,5,0,0,0,13,0,4,0,0,0,1,1,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,16,0,0,0,14,5,0,0,0,0,0,3,0,0,0,0,0,4,0,3,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0
21,13,0,11,2,61,3,6,5,25,1,4,6,3,18,2,3,12,0,7,10,22,10,31,0,7,5,5,1,12,9,17,25,3,51,3,13,0,12,2,12,6,5,13,1,22,3,8,0,1,9,3,1,3,14,27,12,0,3,15,3,29,8,5,5,13,8,6,11,13,2,67,5,7,7,0,0,0,4,4,19,5,14,1,7,1,13,13,0,10,7,5,7,2,10,5,10,0,10,1,9,18,3,9,1,3,9,0,1,2,0,25,7,14,3,4,23,3,32,20,7,0,8,0,0,0,2,7,0,31,3
0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,1,9,0,0,0,0,7,0,0,0,0,0,0,0,57,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,3,0,21,0,8,0,0,0,2,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,18,22,0,9,17,4,31,2,0,1,6,9,7,4,9,0,1,22,8,0,0,5,5,0,7,1,5,4,0,0,1,9,2,1,20,2,0,0,16,1,5,0,4,16,2,3,7,1,10,9,14,6,5,0,12,7,0,2,2,7,5,11,3,14,2,0,4,12,3,4,3,15,0,0,0,0,0,3,1,0,3,1,7,0,1,0,2,0,2,2,15,20,1,5,3,1,16,10,18,0,2,1,2,2,6,0,3,2,1,1,3,8,3,15,5,5,1,0,9,0,2,1,15,2,0,0,1,2,18,4
6,0,0,11,2,35,2,0,21,6,1,0,0,1,1,2,0,5,0,0,1,11,1,17,0,0,1,0,0,0,3,1,15,6,0,0,15,0,0,2,2,5,1,7,0,5,0,5,0,1,2,2,6,0,3,0,0,0,0,1,1,6,0,3,3,2,1,0,3,1,0,0,1,20,4,0,0,0,0,0,15,0,7,4,2,1,10,16,0,1,7,1,0,5,6,2,5,0,2,0,0,1,3,1,0,0,8,0,0,0,0,3,1,0,0,0,1,6,2,2,9,4,3,0,7,0,1,0,0,4,1
8,3,0,0,1,3,0,1,0,0,0,0,0,1,0,3,0,0,5,2,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,1,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,0,9,5,0,0,5,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,5,8,1,0,0,5,0,2,1,1,2,4,0,2,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0
37,12,4,4,9,82,10,5,3,5,21,1,25,12,29,11,3,12,14,20,22,3,20,14,0,46,6,32,31,0,16,17,22,2,6,14,28,0,10,16,2,23,2,9,16,16,4,16,1,8,7,13,4,8,2,43,7,4,0,8,11,18,23,3,23,16,12,3,20,6,0,13,33,15,9,4,0,0,8,5,13,0,7,9,3,7,3,2,0,6,31,27,10,4,8,12,14,15,14,18,24,13,0,14,38,5,6,12,15,2,2,18,14,35,13,11,9,3,11,56,27,8,8,2,31,0,18,4,3,0,20
13,11,2,0,1,30,1,3,0,0,5,5,0,5,7,12,0,4,1,5,9,5,9,4,0,12,9,3,3,0,1,1,3,3,6,0,20,0,2,28,3,11,1,11,0,8,9,13,0,7,1,5,8,9,1,27,0,7,3,1,10,15,2,20,8,3,12,0,1,0,0,9,7,1,6,0,1,0,4,3,3,0,0,1,3,4,0,2,0,3,34,18,4,1,9,13,3,12,4,4,3,3,0,5,7,3,1,7,6,6,0,14,1,20,2,11,2,3,0,3,1,7,0,0,3,0,4,1,0,20,0
