Ant57,Ant260,Ant52,Ant929,Ant6,Ant7,Ant9,Ant19,Ant24,Ant26,Ant64,Ant74,Ant161,Ant196,Ant209,Ant227,Ant268,Ant308,Ant311,Ant534,Ant604,Ant620,Ant673,Ant740,Ant838,Ant954,Ant0,Ant12,Ant13,Ant20,Ant23,Ant27,Ant29,Ant49,Ant51,Ant54,Ant55,Ant62,Ant66,Ant70,Ant80,Ant91,Ant97,Ant109,Ant113,Ant118,Ant120,Ant124,Ant126,Ant131,Ant135,Ant137,Ant140,Ant144,Ant149,Ant159,Ant169,Ant170,Ant174,Ant175,Ant190,Ant195,Ant206,Ant210,Ant232,Ant261,Ant262,Ant263,Ant299,Ant301,Ant313,Ant332,Ant376,Ant380,Ant433,Ant458,Ant492,Ant507,Ant509,Ant530,Ant576,Ant592,Ant593,Ant607,Ant614,Ant621,Ant635,Ant638,Ant647,Ant650,Ant665
3,29,0,4,0,7,1,0,14,0,0,0,0,23,0,1,0,0,10,0,2,0,0,38,0,17,0,0,0,0,17,0,0,10,0,0,0,0,0,11,0,0,0,0,15,24,0,0,2,0,0,0,0,0,21,1,24,0,0,0,6,56,0,1,0,0,0,0,0,0,60,0,0,0,0,0,6,2,0,0,0,17,1,0,0,1,0,0,41,2,0
0,24,0,0,4,19,2,0,0,0,1,0,3,36,1,40,2,20,2,0,3,1,2,1,1,2,0,7,5,13,2,7,2,5,1,0,8,0,8,5,1,3,2,0,1,2,0,2,5,2,26,2,0,11,0,1,0,6,0,23,0,0,0,0,0,0,0,1,0,15,0,0,0,1,19,6,15,0,0,0,2,29,8,36,15,2,0,0,5,5,10
0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,6,0,5,25,11,1,0,0,2,1,2,8,16,1,11,0,15,0,1,4,1,2,8,6,6,0,6,3,24,2,10,1,9,2,1,8,3,21,4,0,11,6,1,11,1,0,3,3,5,10,3,4,5,0,13,0,4,6,4,0,0,0,1,5,0,0,1,1,4,0,0,19,0,0,5,3,1,3,3,3,8,3,6,17,15,1,8,1,11,14
6,1,1,1,4,0,1,4,0,0,0,0,3,1,2,2,0,4,0,1,2,2,4,0,6,0,2,3,0,0,0,10,3,0,0,2,0,2,2,0,4,2,3,7,1,0,0,2,0,4,0,7,0,2,0,0,0,4,4,1,3,0,0,3,0,0,0,1,0,0,0,0,6,0,5,0,0,1,2,4,0,3,22,1,5,1,15,10,0,0,8
3,11,0,3,17,6,0,2,0,2,3,0,4,16,7,13,7,2,12,3,14,0,2,2,2,9,0,12,2,11,5,5,4,16,16,1,18,0,16,13,0,11,1,0,19,7,0,7,7,4,6,6,1,10,1,47,1,4,7,25,2,3,10,1,28,2,1,4,0,11,2,6,15,0,3,0,0,0,6,0,3,20,14,15,8,23,2,3,9,21,15
0,6,0,8,4,0,0,5,0,6,2,0,0,0,2,4,0,3,7,0,18,2,2,0,0,1,0,0,6,0,0,15,7,1,6,0,0,0,0,1,10,0,9,5,2,6,0,4,0,2,0,4,0,2,0,4,0,12,1,1,7,0,6,2,5,8,2,9,0,0,0,2,0,0,1,1,0,0,24,35,4,4,3,0,2,0,2,0,0,0,1
30,4,2,22,6,2,4,42,0,13,13,19,7,2,0,20,20,4,7,0,17,15,17,0,7,9,1,1,8,0,0,0,110,0,24,3,2,4,10,16,0,3,37,8,0,0,8,13,1,0,0,10,2,3,0,12,0,9,1,0,11,0,65,15,1,12,3,5,13,6,0,0,0,0,3,2,6,24,0,7,5,14,6,0,2,2,10,7,0,19,1
0,0,5,1,2,0,19,1,0,27,42,0,2,0,5,0,6,0,0,10,1,22,13,0,8,1,4,19,1,2,0,2,40,0,0,2,0,1,2,3,8,2,13,26,1,0,9,2,0,0,1,4,0,2,0,0,0,10,0,1,4,0,0,0,0,25,2,2,0,0,0,0,0,0,3,4,0,35,7,0,1,0,8,0,3,0,15,2,0,1,0
3,0,2,2,0,0,6,0,0,4,1,19,42,0,1,0,0,2,0,1,7,2,3,0,1,0,0,3,3,0,0,1,6,0,0,17,0,0,1,0,31,1,13,0,0,0,13,6,0,4,0,0,0,0,0,3,0,4,4,0,11,0,1,2,0,13,0,2,22,1,0,0,2,0,3,0,3,4,5,1,0,2,0,0,0,4,2,1,0,3,2
17,41,3,16,57,13,7,16,7,2,1,3,1,17,8,33,12,7,15,5,33,0,2,10,0,51,0,3,8,9,30,2,0,7,5,1,27,1,15,15,1,22,66,0,33,41,1,4,5,1,23,37,0,23,5,60,4,0,10,34,5,0,58,1,15,0,1,5,0,24,6,17,29,1,8,3,20,4,14,0,2,0,9,22,25,63,3,5,13,15,1
24,3,11,4,16,0,12,14,0,1,2,2,2,1,4,1,17,5,5,9,20,2,6,0,14,11,1,9,2,4,0,12,51,3,7,0,0,3,9,0,21,9,8,14,2,2,1,8,1,5,3,11,9,11,0,6,0,17,4,0,1,0,18,6,118,2,15,11,0,2,0,1,8,0,3,22,14,3,6,8,0,9,0,0,6,1,2,4,0,4,2
0,5,0,1,3,7,0,0,0,0,0,0,0,4,1,4,5,4,0,0,0,0,0,5,1,1,0,1,0,6,1,10,0,1,5,0,5,0,5,3,2,1,0,0,1,0,0,1,0,2,3,0,2,2,0,0,0,5,1,5,0,0,2,0,4,0,0,2,0,11,0,0,36,0,6,1,15,0,0,0,0,22,0,0,2,1,0,1,6,6,0
3,36,1,5,16,5,4,5,0,2,0,7,4,6,1,3,4,4,3,5,13,0,0,3,2,8,0,6,8,15,5,6,2,3,2,0,6,0,18,14,0,15,9,1,14,3,0,9,1,2,9,4,2,4,0,27,0,3,1,14,0,0,1,4,4,4,0,4,0,20,0,0,15,0,17,5,8,2,2,3,0,25,6,2,0,30,5,1,0,22,9
1,71,4,0,4,13,1,5,0,0,2,0,0,9,3,9,0,1,3,0,4,0,0,1,1,36,0,6,23,1,19,4,0,3,3,3,26,0,3,8,1,2,6,0,40,9,0,9,2,3,9,3,3,2,0,7,0,2,4,5,0,0,0,1,0,0,0,0,0,23,0,1,2,0,15,1,23,0,2,0,4,63,1,1,30,0,7,1,11,14,9
1,1,3,7,3,0,20,3,0,8,4,11,0,6,8,1,8,4,0,1,3,5,9,4,9,1,25,1,0,0,0,3,12,0,6,4,0,1,6,0,18,5,19,22,1,0,12,1,0,4,1,6,1,0,0,1,0,6,8,1,3,0,7,10,17,22,12,4,0,2,0,0,0,0,1,15,2,2,10,15,2,3,2,0,5,7,0,5,0,1,3
6,0,4,1,5,0,1,2,0,5,13,2,9,4,1,1,0,6,1,2,0,6,7,1,2,0,1,16,0,1,1,15,2,2,4,1,2,7,5,1,0,11,1,2,5,0,4,12,0,9,2,4,22,1,0,2,0,22,6,1,0,0,7,7,18,6,0,5,0,1,0,0,0,0,8,10,3,0,7,2,1,5,4,1,1,1,5,0,0,0,0
0,8,0,1,5,19,0,0,37,0,0,0,0,20,0,3,5,5,2,0,0,0,0,9,0,8,0,0,0,3,18,6,6,24,1,0,17,0,2,4,1,4,0,0,4,24,0,0,0,1,7,2,0,8,8,5,6,0,1,10,0,52,13,0,8,0,0,0,0,11,31,41,5,0,1,0,9,0,0,0,0,13,0,6,0,11,0,0,0,3,1
5,18,3,9,9,2,3,3,0,0,1,8,1,9,3,15,7,5,2,6,2,0,0,0,8,27,0,3,4,9,9,11,4,5,4,3,20,0,15,8,2,17,8,0,8,3,1,7,3,0,7,3,0,11,0,20,0,4,6,13,1,0,1,0,3,2,3,5,1,24,0,2,5,0,11,0,21,0,19,1,3,15,4,6,22,14,1,0,3,0,5
10,3,1,0,6,3,0,0,0,4,0,3,1,8,2,3,3,20,0,2,1,0,6,0,1,9,1,4,0,4,2,8,9,6,9,0,4,2,17,6,0,9,2,0,7,0,1,5,0,9,0,15,2,8,0,9,0,5,12,1,0,0,0,0,3,2,0,1,0,5,0,0,10,0,14,8,15,1,1,0,2,1,2,0,9,9,3,0,1,5,0
