Ant4,Ant57,Ant260,Ant5,Ant52,Ant59,Ant65,Ant244,Ant540,Ant929,Ant2,Ant6,Ant24,Ant25,Ant26,Ant30,Ant38,Ant73,Ant74,Ant99,Ant102,Ant148,Ant158,Ant191,Ant196,Ant202,Ant209,Ant245,Ant268,Ant278,Ant308,Ant604,Ant620,Ant646,Ant673,Ant838,Ant1,Ant12,Ant13,Ant20,Ant27,Ant28,Ant29,Ant32,Ant40,Ant42,Ant43,Ant44,Ant50,Ant55,Ant62,Ant66,Ant68,Ant70,Ant71,Ant80,Ant81,Ant82,Ant85,Ant91,Ant96,Ant97,Ant100,Ant105,Ant111,Ant112,Ant113,Ant114,Ant117,Ant126,Ant135,Ant137,Ant139,Ant142,Ant144,Ant147,Ant149,Ant153,Ant156,Ant159,Ant169,Ant170,Ant173,Ant174,Ant176,Ant178,Ant186,Ant195,Ant198,Ant207,Ant212,Ant217,Ant218,Ant219,Ant220,Ant221,Ant226,Ant229,Ant232,Ant238,Ant242,Ant243,Ant250,Ant255,Ant256,Ant257,Ant261,Ant263,Ant265,Ant294,Ant299,Ant301,Ant305,Ant318,Ant320,Ant332,Ant334,Ant342,Ant347,Ant353,Ant356,Ant376,Ant387,Ant390,Ant391,Ant394,Ant395,Ant398,Ant433,Ant437,Ant475,Ant492,Ant501,Ant527,Ant549,Ant552,Ant556,Ant575,Ant580,Ant592,Ant593,Ant600,Ant607,Ant610,Ant614,Ant621,Ant632,Ant635,Ant638,Ant650,Ant663,Ant665
0,2,6,1,0,1,2,3,0,5,1,7,15,3,14,1,4,19,0,4,0,5,2,1,1,23,0,3,2,2,3,9,2,0,1,4,29,0,3,2,0,0,0,2,0,8,8,10,6,25,2,1,0,5,0,19,0,20,2,0,9,13,3,0,8,29,4,11,1,2,6,9,7,1,1,30,5,2,15,3,2,1,19,0,2,11,24,3,7,3,1,15,12,5,0,3,1,3,3,3,0,3,1,1,16,26,3,0,4,0,12,17,2,4,4,2,1,2,38,0,0,0,1,14,1,31,8,0,27,7,17,3,20,4,6,4,20,0,1,18,15,14,6,2,20,10,1,7,3,16,1,0
34,0,3,17,8,16,11,0,0,12,15,5,0,2,0,0,0,1,23,1,0,3,1,1,1,0,0,15,0,7,0,16,0,16,5,0,0,0,3,2,1,0,0,11,0,0,4,2,3,0,21,12,2,5,3,0,10,0,2,27,2,0,10,5,0,0,1,4,5,11,0,4,1,0,6,0,0,12,0,2,12,5,4,19,11,0,0,1,0,0,5,0,9,0,4,11,0,0,2,0,2,17,0,6,0,0,0,3,0,20,0,0,18,0,0,0,37,0,0,3,7,8,3,0,4,0,0,10,0,2,0,1,0,6,3,0,0,5,0,2,0,2,5,19,0,0,0,12,19,0,0,22
9,0,16,6,1,8,8,8,10,2,9,1,0,13,0,2,0,1,15,0,0,5,0,10,1,0,6,15,0,14,4,7,0,7,10,2,0,3,0,0,0,2,11,0,1,0,9,4,2,0,7,4,4,3,9,2,4,2,1,4,1,0,5,12,7,0,8,1,10,2,0,2,1,14,1,2,2,1,0,1,1,3,5,9,1,0,0,5,3,2,19,0,23,0,6,3,5,2,6,3,2,10,0,2,5,3,9,7,0,2,0,1,2,0,0,6,5,2,1,13,9,1,13,0,2,0,0,6,0,7,2,0,0,3,7,0,3,9,6,0,0,6,0,8,1,9,1,22,5,16,0,10
0,13,1,6,13,12,0,9,6,6,3,0,0,5,1,2,5,0,4,0,8,7,4,10,10,0,3,1,1,1,5,8,11,7,9,1,0,4,13,11,2,0,0,1,0,9,1,2,24,0,1,3,4,0,5,0,9,0,0,11,0,2,3,10,4,0,0,6,6,22,1,2,2,0,25,4,1,14,0,4,4,2,1,13,3,0,0,0,2,8,0,3,3,0,4,3,2,0,6,3,3,1,2,0,1,1,3,0,1,5,0,0,6,2,7,2,4,1,0,13,4,2,0,4,2,1,0,4,0,1,2,3,0,12,2,2,0,1,2,0,0,0,15,20,1,3,2,14,2,9,1,7
2,2,0,0,6,3,1,4,0,12,2,2,2,11,9,1,5,10,11,0,0,7,5,8,4,5,0,0,0,0,1,25,0,0,6,20,5,2,23,7,0,8,0,0,9,0,3,16,8,10,5,2,3,5,0,0,17,11,0,0,12,3,26,0,7,1,7,0,12,2,0,12,13,8,1,3,3,2,0,1,5,8,56,10,3,0,4,12,3,0,0,15,11,3,0,17,0,3,15,3,0,7,6,6,2,7,5,2,0,2,10,5,6,18,10,3,1,8,15,1,1,0,0,1,0,4,5,2,1,6,12,14,0,3,11,6,8,21,0,3,0,13,1,9,4,7,1,0,6,9,9,2
1,3,6,8,7,5,4,2,3,8,4,8,0,11,1,2,3,0,4,5,9,8,3,2,3,0,15,0,7,7,2,0,12,5,6,2,0,2,11,6,0,8,4,9,1,3,0,2,4,2,3,1,5,4,8,4,0,1,0,32,5,5,12,0,4,5,0,9,3,7,7,1,11,2,3,20,6,0,0,6,1,7,4,3,3,0,4,2,5,15,2,7,4,4,3,9,3,3,3,15,1,0,21,8,7,0,11,8,10,7,0,0,9,2,2,5,0,5,2,1,6,0,8,0,0,9,6,2,3,10,5,10,0,4,7,6,0,9,7,11,0,5,0,0,2,6,7,2,10,22,2,3
0,0,6,3,1,1,0,5,0,0,8,17,5,13,14,1,2,3,5,1,1,4,4,4,14,6,1,2,0,1,3,6,0,0,5,15,4,6,5,9,3,10,2,4,2,16,2,0,7,23,5,0,4,3,0,5,8,7,2,0,20,2,1,0,10,4,19,1,11,0,24,5,4,1,4,7,4,4,8,4,2,3,30,0,12,4,10,14,10,3,0,12,4,16,2,2,0,15,19,2,1,23,5,10,19,17,2,7,5,4,21,11,6,1,5,18,1,4,19,2,6,0,0,10,1,14,21,2,15,7,15,9,0,1,10,2,12,0,4,13,0,13,7,17,4,17,0,13,1,16,0,4
7,2,12,2,12,9,1,16,8,14,14,4,4,19,13,6,9,6,16,1,4,10,11,7,7,5,1,0,10,10,0,8,5,30,4,5,6,5,10,14,7,6,3,2,24,8,4,7,0,7,10,14,10,0,8,2,13,2,8,14,6,5,21,5,21,12,8,5,5,17,1,16,16,13,9,10,2,3,10,11,15,4,15,14,5,2,8,18,5,19,1,4,2,9,1,7,2,8,11,21,3,8,13,0,3,14,10,1,3,9,0,1,8,2,10,9,6,9,5,5,10,4,9,5,9,4,5,6,0,9,5,16,0,6,8,3,2,6,3,16,0,11,4,10,2,11,11,7,4,13,8,10
0,0,2,0,1,0,0,3,0,2,2,16,12,4,15,1,1,14,4,6,0,5,3,0,4,42,0,0,7,1,0,10,1,0,1,22,7,5,0,0,0,25,0,0,0,10,2,23,7,0,0,0,0,2,1,28,2,37,1,0,17,14,1,3,15,23,5,9,5,0,26,21,14,3,2,34,4,0,28,2,1,7,27,0,0,12,25,12,14,0,0,21,4,13,0,1,0,7,0,2,0,3,2,1,14,24,0,1,10,1,24,6,1,6,1,3,2,17,30,0,2,0,0,31,1,35,8,2,9,13,31,6,7,0,18,0,23,0,1,9,15,18,7,16,11,13,1,1,6,9,0,0
9,4,2,32,5,29,10,7,1,4,10,3,0,8,1,4,2,1,6,1,0,0,9,10,14,0,5,46,0,19,1,6,0,4,10,2,0,0,19,11,3,2,21,7,1,5,3,5,10,0,0,12,30,3,12,1,13,1,3,11,3,2,6,28,6,1,1,3,9,22,0,8,2,7,3,4,2,2,1,8,12,5,4,10,16,0,0,1,2,5,8,2,5,2,4,10,0,5,32,4,1,16,9,8,3,4,15,6,0,7,6,2,26,4,6,15,11,0,1,0,13,0,0,0,18,2,4,16,0,2,2,3,0,19,6,6,0,12,16,1,0,2,12,6,3,3,1,8,5,3,2,5
9,0,2,1,5,2,7,6,4,3,15,0,0,3,0,3,0,0,10,0,0,1,6,1,2,1,2,6,0,10,0,1,11,9,6,1,0,0,2,3,3,1,12,4,3,2,1,0,14,0,12,0,1,0,2,0,14,0,2,55,0,0,6,2,0,1,0,1,2,38,0,2,0,11,5,2,2,7,0,1,6,0,0,28,24,0,0,0,1,0,1,1,1,1,0,1,0,0,13,15,10,14,0,2,1,0,0,0,0,10,0,2,10,1,6,0,17,0,2,33,14,5,12,0,21,0,1,0,2,3,1,2,0,1,1,0,3,1,8,1,0,2,12,2,1,4,0,26,5,5,1,5
8,0,5,31,5,8,7,6,2,2,5,0,0,5,3,0,0,1,36,1,1,0,4,8,17,0,3,13,1,19,0,1,0,10,3,2,0,0,23,3,0,0,2,4,4,3,5,4,10,0,30,1,0,0,18,0,12,0,1,11,1,0,7,18,9,2,6,0,4,26,0,5,0,2,13,1,0,13,0,0,23,6,4,9,11,0,1,1,0,4,9,0,6,0,3,8,6,2,2,9,8,9,0,2,0,1,2,0,0,7,0,1,11,0,1,44,16,0,0,6,22,26,2,0,0,0,4,23,0,5,0,0,0,0,9,0,1,3,5,0,0,1,8,16,2,1,0,40,4,3,0,3
0,19,2,4,1,1,1,1,0,6,1,4,1,14,3,0,10,3,3,10,7,1,3,0,6,0,1,2,14,2,3,2,6,1,2,6,1,13,4,6,0,5,5,3,0,5,4,3,0,2,3,0,0,0,3,3,3,3,13,4,6,7,5,0,9,0,2,18,0,4,12,3,14,4,0,9,6,1,1,3,0,7,4,2,15,1,7,5,9,4,2,14,4,0,7,5,8,4,1,25,8,2,12,2,9,1,12,3,9,1,8,7,6,5,12,7,0,6,1,4,1,1,9,6,4,1,1,3,4,23,8,9,0,2,0,4,3,4,2,11,0,0,0,0,5,9,7,2,4,4,6,1
21,4,7,14,11,7,34,2,17,11,4,0,0,2,0,9,0,2,10,1,1,1,6,14,31,1,16,4,1,17,9,0,3,17,14,1,0,3,6,8,11,0,3,9,5,0,8,0,8,1,12,2,18,3,0,0,0,0,2,65,0,3,28,1,10,0,0,2,18,31,1,19,2,28,3,1,1,11,0,1,17,5,0,1,8,0,0,0,0,2,17,3,8,0,8,0,2,0,0,2,11,7,2,5,1,1,7,6,0,8,1,0,17,0,4,11,1,1,0,8,19,10,1,0,25,4,1,42,0,6,0,1,0,0,2,0,0,3,22,1,0,0,7,0,1,0,0,3,14,8,0,13
0,1,0,0,0,0,0,0,0,0,0,12,21,0,12,1,7,5,0,0,1,4,1,0,0,21,0,1,3,1,1,0,1,0,1,4,30,1,1,0,0,19,0,2,0,0,4,5,2,28,1,0,0,3,0,0,1,35,2,0,25,19,3,0,10,35,0,3,0,0,15,7,2,2,0,50,1,0,20,1,3,0,19,1,4,27,10,2,16,0,0,21,2,9,1,3,0,1,2,1,0,0,3,0,21,8,1,2,4,0,8,29,0,0,2,0,0,12,28,0,1,0,1,13,0,34,0,2,18,5,21,2,31,0,2,0,23,0,1,8,80,17,2,0,26,0,2,0,0,13,3,0
11,1,0,17,1,11,0,2,5,6,4,3,7,1,8,10,9,2,9,0,2,6,4,1,8,0,10,9,3,17,4,19,2,0,1,2,0,2,8,5,1,0,10,4,9,17,0,8,13,2,13,14,12,3,0,1,0,2,3,2,4,9,4,16,9,0,0,4,6,5,6,20,2,23,3,6,1,6,0,3,6,4,9,20,17,0,8,0,1,12,3,0,6,2,5,16,1,5,3,40,12,2,4,2,0,5,6,1,2,8,0,4,16,0,1,16,16,6,3,3,9,1,15,0,6,2,10,1,2,5,2,12,0,8,18,7,1,22,2,1,0,0,5,1,9,4,4,17,13,5,9,4
0,9,0,0,0,0,5,6,2,3,1,5,16,1,11,2,4,35,0,6,2,1,1,0,0,27,2,0,2,0,0,3,3,0,1,8,24,3,3,5,0,20,0,2,0,11,1,7,2,37,1,0,0,3,0,35,2,0,3,0,16,8,1,0,10,65,11,12,0,0,11,6,18,0,0,84,12,0,40,3,1,1,32,3,1,26,19,3,9,8,0,18,3,27,0,6,0,0,1,4,1,3,6,0,30,9,0,1,7,0,34,19,0,3,5,4,0,22,30,0,2,0,0,37,0,28,4,1,8,6,18,2,43,2,4,4,20,0,0,19,22,14,4,1,39,2,7,0,1,11,5,0
1,10,1,13,2,1,1,6,0,2,5,1,1,1,0,1,8,1,2,5,4,3,1,0,8,0,1,1,0,4,6,1,6,2,2,2,0,9,2,5,0,2,2,1,0,0,0,2,8,1,3,2,1,13,2,2,3,3,0,8,3,8,2,0,9,3,2,7,2,4,11,6,18,2,1,14,1,0,1,4,1,9,3,8,2,0,2,1,3,11,0,6,3,0,1,3,1,3,2,8,9,2,6,0,7,3,18,0,4,0,2,2,8,6,20,1,0,5,2,3,10,0,5,8,10,2,0,0,0,25,1,11,0,0,2,4,0,10,9,1,0,4,14,1,2,4,5,1,0,6,3,7
31,1,25,16,103,35,22,15,6,35,43,0,0,0,0,1,7,0,67,0,0,4,0,6,51,0,0,7,1,27,1,0,0,48,38,0,0,0,3,11,72,0,27,4,11,0,32,0,14,0,11,55,11,4,65,0,2,0,8,0,0,0,33,34,46,0,0,1,35,178,0,11,0,15,7,0,0,2,0,7,22,16,1,24,0,0,0,0,0,1,8,0,0,0,0,0,6,0,8,0,21,3,0,1,0,0,0,0,0,30,0,0,4,0,0,0,28,0,0,20,5,54,0,0,22,0,0,2,0,13,0,2,0,2,6,0,0,12,26,0,0,0,8,0,0,0,0,8,20,23,0,2
0,4,1,4,0,1,0,3,0,1,0,24,9,3,15,0,6,7,2,3,0,0,2,0,3,26,1,1,6,1,0,10,2,0,0,11,9,5,2,4,0,9,2,1,0,12,5,20,6,17,3,0,1,6,0,25,4,16,3,0,0,8,4,1,18,13,13,3,0,4,4,23,26,3,3,10,2,0,3,4,6,1,21,2,1,0,36,0,20,2,2,33,1,11,1,12,1,1,2,4,3,1,4,3,18,58,1,2,2,0,18,11,0,1,1,3,0,19,33,0,0,0,1,21,1,22,14,5,29,6,35,7,2,3,5,0,23,1,1,12,0,21,7,7,25,17,1,2,1,24,4,0
0,14,0,4,3,2,4,5,0,4,0,17,1,5,8,5,9,6,0,23,8,3,0,1,8,4,3,2,12,4,0,9,24,0,3,3,0,5,6,17,1,13,0,0,2,3,5,2,5,14,2,0,0,7,3,19,9,8,8,0,8,0,11,0,27,17,8,30,6,6,26,3,49,6,0,25,5,2,0,9,0,7,25,1,2,1,19,4,17,6,2,5,6,12,3,2,1,1,1,31,0,4,12,2,14,22,10,3,10,3,11,5,3,5,9,7,0,4,12,0,4,0,4,19,6,12,14,0,10,19,14,18,0,9,11,3,5,0,3,27,0,9,2,0,25,10,79,1,2,24,15,0
10,4,29,4,11,1,6,11,2,1,1,3,0,23,1,3,3,0,8,1,5,13,10,9,2,0,10,34,8,34,10,0,4,25,15,0,0,7,9,9,9,3,10,5,3,26,12,1,21,1,6,6,7,5,28,3,4,1,2,33,4,11,0,15,7,3,0,13,25,9,3,6,8,16,4,1,7,2,0,8,15,19,3,2,10,0,0,22,5,53,4,3,18,0,18,3,12,17,10,11,6,12,3,6,0,0,28,21,4,5,1,4,0,4,4,25,2,11,1,7,19,8,7,2,5,0,3,5,0,14,6,17,0,7,12,7,0,10,20,6,0,4,1,34,0,9,5,4,32,11,7,13
17,0,18,0,7,10,9,7,0,5,5,0,0,0,0,0,2,0,8,0,0,3,1,1,2,1,0,7,0,6,0,3,0,1,5,6,0,1,4,1,6,0,5,12,10,0,0,0,5,3,28,2,18,0,1,0,16,0,0,34,1,0,15,0,0,0,0,0,5,20,0,5,2,2,7,5,0,2,0,0,12,3,17,3,2,0,1,1,1,2,8,4,3,0,0,6,9,0,10,0,4,3,0,6,0,5,3,0,0,2,3,1,2,0,0,4,1,0,0,6,4,23,2,0,1,0,1,11,1,0,0,2,0,4,8,0,0,13,4,0,0,2,14,16,7,2,0,19,5,5,0,9
6,1,2,3,1,1,0,7,3,15,9,13,7,21,7,5,10,16,5,12,2,11,11,3,18,10,2,10,1,2,1,9,10,1,4,15,0,5,7,9,15,8,0,7,4,7,4,10,21,15,6,0,9,9,10,10,9,10,9,46,18,27,7,0,0,12,11,11,12,25,28,19,26,8,0,18,5,4,3,8,18,7,16,7,3,1,24,5,9,6,2,26,4,15,8,9,6,18,8,12,3,17,10,4,24,25,2,2,15,5,14,6,4,10,8,2,7,14,13,0,1,2,5,10,5,24,12,3,2,11,4,9,0,6,10,7,4,10,3,25,0,32,3,13,29,6,25,2,5,19,5,0
0,4,1,0,0,2,0,0,3,1,0,29,10,3,13,0,9,15,2,4,1,0,0,0,3,33,1,0,4,0,2,4,5,0,2,11,16,1,1,5,0,29,0,0,0,1,5,4,12,23,1,1,2,0,0,35,0,65,3,0,13,17,3,0,12,0,3,14,3,0,6,5,7,0,0,39,3,0,25,3,1,1,18,0,3,16,35,3,12,14,1,36,1,47,0,1,0,3,2,1,0,2,1,1,15,26,0,0,4,0,21,17,2,2,3,2,0,9,29,0,3,0,1,32,2,29,2,4,2,1,15,0,12,0,4,0,36,2,2,10,16,27,0,4,16,7,5,1,0,40,7,1
12,0,32,0,1,6,0,16,0,1,0,9,15,5,16,0,1,1,5,0,0,12,0,0,10,12,0,0,2,1,0,40,0,0,0,10,2,0,4,0,5,4,1,8,0,7,0,19,8,5,1,0,6,2,0,0,0,11,2,0,13,8,0,0,11,3,0,0,7,0,8,47,0,5,1,1,1,0,0,0,8,1,7,4,3,0,18,9,4,0,0,2,0,1,0,4,5,10,0,0,0,4,0,1,6,21,0,0,4,0,3,9,1,2,0,3,14,1,8,1,4,1,0,2,10,7,5,2,10,4,6,1,0,4,26,0,28,0,0,7,0,30,16,14,16,1,2,17,1,6,0,0
0,12,1,4,0,1,2,4,4,2,2,0,0,1,5,1,8,2,1,12,5,4,9,0,5,1,3,1,10,10,12,3,12,0,5,5,1,15,3,11,3,11,4,1,6,0,9,1,5,9,3,1,0,18,2,3,4,12,7,1,3,30,13,0,11,14,0,0,0,1,15,10,20,4,2,20,22,0,3,6,0,4,4,0,4,0,5,10,10,16,0,3,7,5,3,1,2,5,5,25,5,2,7,5,8,0,9,0,10,0,4,2,4,15,7,6,0,11,4,1,7,1,1,11,8,15,11,2,1,8,5,11,0,17,6,12,3,2,8,19,0,3,0,0,4,7,24,2,1,12,19,0
5,3,29,10,15,15,10,22,8,9,2,1,0,7,11,1,2,5,3,0,0,9,2,2,4,0,3,16,1,6,4,2,2,21,6,10,3,1,3,5,1,1,5,10,6,12,3,11,5,5,9,2,4,0,18,0,6,0,2,35,0,6,25,5,12,3,7,0,0,23,0,2,1,4,15,5,1,7,0,1,22,2,9,9,7,0,0,2,0,0,15,0,10,0,2,15,0,7,7,1,1,10,0,25,1,7,6,2,0,7,0,4,7,0,4,1,7,4,1,22,11,6,2,0,6,2,1,5,0,3,3,7,0,3,5,2,1,23,1,2,0,1,20,11,1,1,3,16,5,6,1,9
13,0,6,10,39,23,38,7,0,12,24,2,3,7,5,1,4,3,30,1,1,5,1,2,9,0,0,7,0,39,8,7,2,27,14,1,0,0,8,5,25,2,11,2,22,2,7,0,17,0,22,38,26,4,31,0,5,0,4,178,4,6,9,20,25,0,0,1,23,0,0,14,0,4,2,1,2,4,1,0,12,5,4,21,3,0,1,1,1,4,3,3,3,0,0,15,8,4,22,0,19,11,3,7,0,3,2,2,0,8,0,1,19,1,5,17,7,1,1,8,6,34,4,0,13,0,1,25,1,2,0,2,0,9,12,0,4,2,5,4,0,2,21,6,3,1,3,28,4,15,1,3
0,10,5,9,0,0,0,0,0,5,1,17,1,0,9,0,13,0,0,14,2,3,8,0,5,8,0,0,1,7,7,6,16,0,3,6,2,6,6,1,1,6,0,0,1,0,7,24,1,26,0,0,0,12,1,15,6,11,11,0,4,26,3,0,28,6,8,15,0,0,0,13,26,0,0,29,3,0,13,11,0,5,2,1,2,5,7,1,22,6,0,18,2,6,2,0,1,7,0,16,1,2,7,1,43,9,2,0,9,0,16,8,0,15,4,6,0,7,19,0,2,1,1,41,0,6,14,0,5,4,19,9,0,11,7,10,10,2,2,14,2,15,1,0,3,2,13,6,0,26,7,0
8,5,17,2,8,1,12,0,4,5,9,3,6,7,5,2,10,8,17,1,0,5,7,0,25,13,1,3,4,15,3,17,11,11,15,21,4,6,4,6,11,9,4,2,2,12,1,5,16,21,8,2,5,3,19,7,20,6,6,11,23,3,6,5,19,5,47,10,2,14,13,0,5,1,6,5,2,1,16,19,9,11,28,3,6,0,25,23,11,13,4,11,1,2,1,18,3,6,7,6,2,6,7,4,11,28,7,9,2,3,6,16,2,1,4,3,6,13,13,5,8,14,1,3,4,13,6,8,6,5,2,7,0,2,22,0,4,11,7,13,1,41,6,19,13,13,6,11,0,6,5,9
0,22,0,0,0,0,0,5,0,4,1,22,1,8,10,0,15,7,3,15,8,5,9,3,4,14,2,0,9,1,0,2,17,0,0,16,4,10,11,21,4,7,1,1,2,13,11,4,16,14,2,0,0,14,2,2,2,18,18,0,26,49,8,2,26,7,0,20,1,0,26,5,0,3,1,23,14,1,7,1,1,6,14,3,3,2,12,2,21,11,3,14,5,6,6,5,0,3,1,28,0,1,16,0,10,18,7,1,13,1,6,8,2,17,18,7,0,14,4,0,6,0,8,16,5,4,5,0,9,8,32,19,0,3,13,9,4,3,5,18,0,6,5,5,23,9,30,0,3,37,9,0
2,2,10,0,1,15,12,2,4,1,2,2,6,32,11,0,16,0,3,0,2,6,0,3,1,2,11,3,4,7,12,4,2,25,16,1,2,1,4,9,5,1,0,14,0,8,2,1,13,3,7,11,2,4,28,2,23,0,2,15,3,6,16,2,8,0,5,4,4,4,0,1,3,0,4,8,8,5,0,2,1,5,3,11,0,0,0,39,3,9,18,0,1,9,8,5,8,10,22,20,6,0,0,13,3,3,14,6,0,0,5,0,0,1,4,13,4,0,0,2,5,0,26,0,28,7,0,15,0,9,2,1,0,10,2,1,0,39,7,1,0,1,8,14,0,12,1,13,0,9,2,5
2,0,11,11,1,10,22,6,10,3,20,1,0,7,5,7,0,1,5,2,0,0,0,7,9,0,6,10,0,27,4,3,0,9,7,0,0,0,8,1,17,1,6,1,25,1,3,4,9,2,3,5,13,0,3,0,3,0,1,7,3,0,4,7,0,0,1,2,15,2,0,6,1,4,0,0,0,9,1,0,18,0,6,16,6,0,0,1,0,3,2,0,7,2,24,5,8,5,13,0,4,5,0,13,0,2,0,0,0,3,0,0,12,0,1,0,21,2,0,27,12,1,1,0,9,2,2,1,0,0,1,0,0,2,0,0,0,3,9,0,0,0,15,2,2,0,0,10,8,4,0,3
4,12,12,8,4,2,3,0,2,0,1,23,28,3,15,0,6,35,0,14,4,12,0,1,6,81,0,0,2,1,2,9,7,4,2,7,36,8,2,14,5,30,0,2,4,3,20,7,10,34,4,2,1,9,1,50,6,84,14,0,10,25,1,5,18,39,1,20,5,1,29,5,23,8,0,0,10,1,11,8,1,13,20,1,1,151,11,4,17,10,0,21,4,30,0,5,3,0,2,7,2,3,4,0,31,30,1,2,29,1,25,45,0,5,7,5,0,6,71,1,3,1,1,74,3,45,3,0,29,4,49,0,57,8,3,5,28,4,7,42,72,18,3,1,30,10,13,3,2,36,4,0
0,6,0,0,0,1,0,2,1,5,0,6,0,2,7,4,4,2,1,4,15,0,5,1,0,1,2,3,3,2,3,1,10,0,2,0,0,4,6,14,0,5,0,2,1,3,6,4,2,4,2,2,0,6,1,1,1,12,1,0,2,5,7,0,5,3,1,22,1,2,3,2,14,8,0,10,0,1,0,25,1,4,12,2,5,3,1,4,6,9,1,14,6,3,0,0,1,5,4,10,1,8,20,1,4,1,4,4,5,1,1,3,5,10,7,17,0,4,3,1,1,0,5,1,5,1,5,0,0,11,6,12,0,12,6,10,3,1,2,8,0,3,0,0,3,7,8,6,18,21,1,0
5,0,4,8,0,14,25,5,16,4,7,0,0,8,0,8,1,0,15,0,1,4,1,4,2,0,22,7,1,16,2,3,0,0,11,0,0,0,1,0,0,2,12,1,14,2,0,4,3,0,2,7,13,1,11,0,6,0,0,2,0,2,2,2,4,0,0,0,7,4,0,1,1,5,9,1,1,0,0,0,3,2,1,9,14,0,0,4,2,6,9,0,0,0,3,7,13,0,0,3,7,3,7,18,1,0,5,1,1,11,0,0,7,0,1,3,2,0,1,21,13,3,1,0,1,0,0,25,0,3,0,0,0,2,0,0,1,1,9,1,0,0,4,5,0,0,0,30,2,2,0,4
0,5,2,0,0,0,0,0,0,0,0,8,13,0,5,0,5,24,0,0,0,0,9,0,0,33,0,0,0,0,0,5,0,0,0,2,19,3,0,1,0,15,0,0,0,0,0,8,10,28,1,0,0,1,0,20,0,40,1,0,3,0,0,0,3,25,0,3,0,1,13,16,7,0,1,11,0,0,0,1,0,0,15,0,0,17,3,2,11,1,0,19,0,11,0,2,0,1,0,0,0,2,3,0,10,14,0,0,3,0,18,11,0,0,1,0,0,11,35,0,0,0,0,34,0,59,0,0,17,2,12,1,12,0,2,3,6,0,0,4,8,20,0,1,7,1,0,0,0,13,0,0
0,12,2,6,0,0,7,0,2,4,0,7,11,4,3,1,6,3,7,2,4,7,7,1,2,1,0,0,3,11,1,1,10,0,0,2,0,2,5,7,2,3,2,1,4,1,6,4,11,2,8,1,0,3,1,1,3,3,4,7,4,9,8,0,8,3,0,6,1,0,11,19,1,2,0,8,25,0,1,0,0,7,0,0,9,1,1,0,9,17,2,4,2,2,0,3,0,3,11,23,4,1,5,2,6,1,10,3,4,0,3,2,0,4,4,7,0,8,4,3,5,0,3,3,2,0,3,3,0,9,6,6,0,8,24,6,1,1,4,12,0,2,0,3,1,7,16,1,2,11,5,2
18,0,19,9,11,28,11,20,1,12,4,0,4,0,1,0,1,2,27,0,0,9,0,2,7,2,0,10,0,7,0,5,0,49,11,2,4,0,0,2,19,2,12,1,4,5,1,2,15,1,12,6,23,0,17,3,6,1,1,22,6,0,15,12,18,1,8,0,22,12,0,9,1,1,18,1,1,3,0,0,0,5,4,6,10,0,7,1,4,0,6,1,14,2,3,25,13,10,12,0,11,8,0,0,0,3,0,0,0,4,0,2,4,0,3,2,41,4,4,5,16,2,4,0,30,4,4,18,0,0,1,3,0,1,19,0,2,10,0,1,0,11,4,29,0,0,2,22,1,5,1,9
0,2,8,7,0,7,0,3,4,3,2,2,0,7,3,4,9,1,2,3,1,3,4,0,11,0,0,1,1,5,6,0,9,1,1,2,1,18,11,11,1,1,5,3,2,8,7,3,4,7,5,0,6,7,5,0,4,1,9,16,1,7,19,3,7,1,1,4,2,5,5,11,6,5,0,13,4,2,0,7,5,0,7,7,7,0,9,3,2,8,1,0,3,0,2,8,3,3,3,26,2,15,5,0,8,2,17,2,6,3,3,2,1,4,4,4,0,5,1,1,8,6,3,7,2,0,8,6,0,24,1,11,0,13,2,10,0,2,6,13,0,0,2,9,6,2,3,2,2,11,3,2
3,3,7,2,3,2,4,3,1,12,4,11,20,5,16,2,3,22,4,2,2,0,14,3,3,3,5,2,0,2,3,34,7,0,4,17,13,5,1,10,6,19,4,5,1,56,4,30,15,27,4,0,4,4,0,19,9,32,3,1,21,25,3,17,16,18,7,4,9,4,2,28,14,3,6,20,12,1,15,0,4,7,0,2,7,11,31,21,8,7,2,29,25,18,0,18,0,5,4,9,4,17,3,1,14,57,1,6,1,1,12,12,2,0,5,3,11,20,13,0,5,2,1,28,0,14,30,8,15,4,34,4,9,6,21,0,22,6,1,26,3,22,0,18,40,15,2,9,6,39,0,1
12,0,0,2,7,11,27,6,10,2,12,0,4,1,1,17,2,1,25,0,0,2,0,5,3,0,2,11,1,17,0,8,1,6,20,3,2,0,11,2,2,0,19,9,13,10,3,0,14,0,10,28,9,2,1,1,20,3,8,24,2,1,2,3,7,0,4,0,9,21,1,3,3,11,16,1,2,9,0,0,6,7,2,0,7,1,1,1,1,3,4,0,0,0,3,2,2,0,8,3,12,6,0,13,0,1,4,1,1,2,0,0,24,0,2,2,5,1,0,2,5,6,21,2,22,3,0,0,1,0,1,1,0,4,3,1,0,9,3,0,0,1,15,2,6,2,0,19,1,5,2,13
