colony,tag_id,body_size,age(days),nb_foraging_events,group_period1,group_period2,group_period3,group_period4,visits_to_brood,visits_to_nest_entrance,visits_to_rubbishpile,nb_interaction_nurses,nb_interaction_cleaners,nb_interaction_foragers,nb_interaction_queen
58,219,148.489,64,36,F,F,NA,NA,9.72727,12.3636,0,69.181818,150.36364,466.54545,0
58,256,142.622,92,82,F,F,F,F,27.6364,14.8182,2.81818,130.18182,262.54545,383.09091,0.4545
58,299,126.905,85,88,F,F,NA,NA,30.1818,18.2727,0.363636,72.818182,146.63636,669.36364,0.2727
58,301,155.974,40,96,F,F,NA,NA,12.2727,7.27273,2,110.90909,169.45455,715.27273,0
58,342,140.357,113,0,F,C,F,NA,42.4545,6.72727,8.81818,184.36364,267.27273,301.27273,0
58,347,132.306,50,86,F,F,C,NA,12.0909,22.8182,2.54545,68.727273,155.09091,851.36364,0.09091
58,390,160.515,113,86,F,F,NA,NA,2.09091,16.4545,8.45455,98.090909,394,819.18182,0.09091
58,394,151.476,64,102,F,F,NA,NA,1.45455,5.54545,0.818182,98.454545,197.27273,1188.3636,0.7273
58,433,143.544,0,85,F,NA,NA,NA,9.54545,5.36364,3.36364,38,78.818182,621,0.3636
58,475,145.152,99,88,F,F,NA,NA,10.1818,72.6364,3,128.18182,266.54545,631.63636,1.091
58,501,127.047,64,18,F,F,NA,NA,19.5455,8.54545,0,56.545455,79,642.27273,0.09091
58,556,166.82,120,22,F,F,NA,NA,12.3636,11,1,109,292,558.63636,0
58,592,157.686,50,47,F,F,F,NA,16.6364,8.09091,8.63636,228.72727,449.81818,567.81818,1.909
58,593,191.416,386,49,F,NA,NA,NA,0,4.72727,0,16.454545,34.545455,1039.2727,0
58,600,138.311,64,36,F,F,NA,NA,107.818,30.6364,1.63636,188,204.54545,597.63636,0.7273
58,604,157.013,64,10,F,F,NA,NA,106.091,0.181818,0.0909091,281.54545,223.72727,526.09091,0.09091
58,614,236.84,442,0,F,F,F,F,149.727,84.8182,0.363636,206.90909,286.81818,781.09091,0
58,650,172.838,92,103,F,F,F,NA,50.4545,45.6364,9.27273,433.45455,459.81818,653.63636,13.55
58,838,137.058,78,6,F,F,NA,NA,61.2727,9.27273,0.0909091,146.45455,245.90909,425,0.1818
78,1,179.903,246,1,F,F,F,NA,0,1.36364,0,5.8181818,36.727273,565.27273,0
78,6,231.353,183,0,F,F,F,F,0.818182,0.0909091,0.545455,123.72727,200.63636,399.09091,0
78,7,159.762,113,41,F,F,F,C,0.0909091,5.27273,0.272727,49.181818,106.27273,494.45455,0
78,17,201.638,40,45,F,NA,NA,NA,0.272727,12,5.18182,73,163.54545,733.27273,0.1818
78,23,151.053,155,224,F,F,F,F,2.45455,12.0909,0.181818,186.45455,217.36364,735.18182,0.7273
78,30,150.586,155,35,F,F,F,NA,0,77.0909,3.90909,49.090909,106.72727,557.63636,0
78,35,175.923,197,40,F,NA,NA,NA,0,18.1818,0.454545,40.090909,91.545455,620.45455,0
78,38,141.209,85,9,F,F,NA,NA,5.45455,2,4,149.09091,221.18182,343.27273,1.273
78,42,229.212,204,1,F,F,F,NA,0,2.54545,0.0909091,131.45455,236.90909,641,0
78,43,151.605,113,87,F,F,NA,NA,1.90909,13.7273,0.636364,107.09091,220.36364,825.54545,0
78,48,173.727,183,86,F,F,F,NA,50.6364,67.8182,10.7273,331.36364,371.18182,927.72727,4.818
78,49,181.739,246,34,F,F,F,F,6.09091,35.6364,1.81818,223.09091,258.27273,720.54545,1.182
78,55,200.532,211,24,F,F,F,F,3.72727,42.9091,2.27273,128.27273,176.45455,588.63636,0.8182
78,60,182.521,190,20,F,F,F,NA,5.36364,77.7273,11.7273,147.09091,260.45455,602.27273,0
78,118,179.739,260,18,F,F,F,C,1.36364,14.3636,2.27273,137.54545,220.09091,616,0
78,135,145.344,113,10,F,F,F,F,8.45455,6.27273,9.45455,240.63636,349.45455,450.18182,2.091
78,147,178.138,260,24,F,F,F,NA,0,1.27273,0,43.090909,80.090909,547.18182,0
78,149,155.563,204,26,F,F,F,F,11.3636,26,0.727273,182,220.81818,704.09091,0.1818
78,169,185.421,246,67,F,F,F,C,0,40.1818,3.09091,69.909091,121.81818,671.81818,0.2727
78,172,173.416,183,50,F,F,NA,NA,71.4545,11.5455,63.9091,231.45455,274.27273,521.81818,3.545
78,175,195.576,183,7,F,F,F,F,2.27273,1.18182,6.90909,202.09091,387.54545,529,1.364
78,186,169.035,40,66,F,NA,NA,NA,0,0.545455,6.81818,182.72727,349.54545,848.63636,0.1818
78,196,181.648,211,11,F,F,F,F,1,8.09091,0,312.72727,447,831.72727,0.3636
78,198,160.112,183,26,F,NA,NA,NA,7.09091,21.4545,3.18182,131.36364,196.18182,520.18182,0
78,202,174.428,183,62,F,F,F,NA,10.2727,335,27.5455,166.36364,286.09091,721.45455,0.7273
78,206,241.108,197,0,F,C,N,C,16.8182,5.18182,0.0909091,426.54545,310.72727,403.90909,1.545
78,212,136.015,71,81,F,F,NA,NA,1.36364,98,4.09091,79.454545,161.90909,604.09091,0.09091
78,237,220.69,246,75,F,NA,NA,NA,1.27273,3.09091,0,51.727273,80.727273,932.27273,0
78,257,141.028,92,32,F,F,F,NA,1.81818,6.72727,0.272727,79.454545,158.72727,446.54545,0
78,260,165.194,190,74,F,F,F,F,0.0909091,15.2727,1.18182,114.45455,189.63636,748.63636,0.09091
78,326,158.647,99,57,F,F,F,NA,0,0.0909091,0.181818,52,105.81818,394.54545,0.09091
78,331,141.014,92,39,F,F,F,NA,4,223.636,28.1818,110.90909,240.63636,556.54545,0
78,332,203.384,204,1,F,F,F,C,14.1818,4.72727,0.545455,312.36364,364.27273,521.09091,3.091
78,342,144.062,141,41,F,NA,NA,NA,0,1.54545,0.727273,18,41.181818,335.09091,0
78,376,207.234,190,0,F,F,F,F,11.9091,8,0.181818,175.09091,241.45455,588.27273,1.182
78,397,179.805,176,32,F,F,F,NA,0.181818,9.54545,0.727273,201.36364,270.63636,653.81818,0.1818
78,437,149.164,127,44,F,F,NA,NA,4.27273,36,0.363636,127.63636,205.54545,669.18182,0.1818
78,492,165.027,141,49,F,F,F,F,16.2727,117.455,4.45455,157.09091,220.36364,574.81818,0.5455
78,501,165.849,211,4,F,F,F,NA,0,34.0909,7.45455,20.090909,36.818182,240.45455,0.2727
78,549,152.502,162,74,F,F,NA,NA,10.0909,91.8182,0.909091,152.54545,203.36364,736.45455,0.7273
78,560,151.222,92,0,F,F,NA,NA,1.72727,1.45455,0.636364,166.63636,214.72727,378.81818,0.2727
78,599,168.656,113,4,F,NA,NA,NA,10.2727,1.72727,0.0909091,267.18182,330.72727,529,0.8182
78,607,190.882,204,11,F,F,F,F,0.727273,14.8182,1.09091,80.363636,123.45455,513.45455,0
78,621,207.894,204,0,F,F,F,F,2.90909,10.1818,0.363636,227.72727,291.81818,676.36364,1.636
78,646,177.291,169,34,F,F,NA,NA,4.72727,39.9091,5.45455,119.81818,160.90909,519.54545,1.091
78,647,153.942,113,35,F,F,F,C,0,11.3636,2.18182,97.727273,180.18182,499.18182,0
4,4,197.063,246,0,C,F,C,F,31.4545,8.81818,3.18182,75.545455,167.90909,184.27273,1.727
4,7,155.955,372,0,C,C,C,NA,146.727,0.272727,0.0909091,105.09091,91.181818,43.272727,2.273
4,13,147.411,57,0,C,C,NA,NA,60.6364,0,0,153.63636,177.90909,99.363636,1.091
4,27,160.353,40,0,C,F,F,NA,22,0.454545,194.909,108.36364,227.72727,167.18182,3.273
4,42,149.753,330,0,C,C,C,F,137.364,0,2.81818,129.45455,191.27273,100.36364,4.273
4,55,161.645,330,0,C,C,F,F,31.2727,0.363636,5.72727,80.454545,183.81818,125.63636,1.455
4,60,172.177,351,0,C,F,F,F,42.2727,1.36364,3.45455,53.727273,132.90909,197.81818,0.3636
4,109,152.086,71,0,C,F,F,F,123,1.36364,6.54545,92.909091,123.72727,92.909091,0.5455
4,113,142.077,351,0,C,F,NA,NA,27.2727,0.272727,11.7273,45.727273,153.72727,476.81818,0.7273
4,115,124.338,71,0,C,F,F,F,30.9091,0.818182,50.2727,37.636364,143.72727,88.181818,0.09091
4,117,160.462,190,0,C,C,C,F,88.4545,0.272727,3.45455,128.09091,198.18182,179,6.727
4,124,131.469,330,9,C,NA,NA,NA,129.455,3.27273,4.63636,88.272727,195.18182,313.54545,4.182
4,140,163.049,330,0,C,NA,NA,NA,108,0.181818,0.636364,92.454545,118,162.18182,1.727
4,153,215.928,190,0,C,C,C,F,50.0909,0,0.181818,82.545455,155.09091,122.90909,1.636
4,158,149.402,40,0,C,F,F,NA,128,0.545455,1.27273,53,131.90909,178.09091,0.4545
4,186,164.012,246,0,C,C,NA,NA,48.9091,0,2,94.909091,156.90909,234.54545,2.455
4,207,201.911,337,0,C,C,N,C,58.5455,0.0909091,3,128.45455,238.45455,195.90909,5.545
4,215,153.629,330,0,C,C,C,C,89.0909,0,0,95.545455,113.90909,91.090909,1.182
4,243,187.963,344,0,C,C,C,F,95.6364,0,8.54545,135.63636,182.54545,76.181818,6.455
4,268,163.67,71,0,C,N,C,C,61.6364,0,1.90909,100,98.636364,74.272727,4.545
4,298,137,344,0,C,F,F,NA,251,0.181818,9.90909,125.54545,171.27273,108.63636,1.909
4,311,142.524,40,17,C,F,NA,NA,56.0909,2.27273,2.36364,88,217.09091,325.72727,3.091
4,342,138.192,330,0,C,C,NA,NA,2.81818,0.727273,0.909091,41.818182,98.454545,172.63636,0.2727
4,387,197.205,57,0,C,F,C,F,21.3636,3.81818,2.18182,89,197.90909,179.90909,1.455
4,395,133.959,246,0,C,C,NA,NA,112.273,0.272727,2.72727,133.45455,106.72727,46.545455,7
4,400,140.918,57,0,C,C,F,F,179,0.0909091,1.09091,146.81818,138,105.27273,3.182
4,458,173.666,330,0,C,C,NA,NA,77.5455,0,0,100.72727,140.72727,158.18182,1.091
4,482,178.404,330,0,C,N,N,N,81.0909,0.0909091,0.818182,132.72727,142.72727,88.181818,4
4,501,158.619,246,0,C,C,C,F,22.4545,0,0,118.81818,209,158.27273,2.091
4,540,148.93,372,0,C,C,N,N,85.9091,0,0.0909091,97.272727,126.81818,86.545455,1.091
4,564,136.077,246,0,C,C,F,F,107,0.181818,93.2727,115.27273,196,165,1.182
18,7,195.533,190,0,C,C,C,NA,3.18182,0.272727,1.81818,234.27273,218.27273,112.36364,1.182
18,12,203.337,253,17,C,F,F,NA,0,0,0,13.727273,325.81818,209.72727,0.1818
18,19,175.362,148,0,C,N,N,C,13.6364,48.0909,4.63636,259.45455,194.63636,150.09091,0
18,35,183.535,211,0,C,C,C,C,11.4545,35.7273,0.0909091,162,206.54545,138.63636,0.1818
18,40,145.836,78,33,C,F,NA,NA,34.2727,40.1818,3.90909,287.72727,216.63636,173.27273,1.364
18,55,153.209,148,41,C,F,F,NA,23.4545,28.2727,3.18182,369.63636,307.81818,244.90909,1
18,65,198.295,190,0,C,C,C,C,1.09091,1.72727,0.181818,104.36364,172.90909,85.909091,0.1818
18,91,133.094,71,1,C,NA,NA,NA,74.9091,2.45455,0.272727,131.72727,166.18182,151.09091,0.09091
18,109,169.664,253,0,C,NA,NA,NA,0.363636,80.0909,0,209.27273,251.45455,256,0.4545
18,140,221.822,64,0,C,C,C,C,0.272727,2.18182,0,305,301.36364,197.90909,0.7273
18,158,197.396,190,9,C,C,NA,NA,12.8182,37.8182,0,297.54545,278.81818,182.27273,1.636
18,178,224.617,211,34,C,F,C,C,0.545455,314.818,0,46.636364,333.63636,388.81818,0
18,191,150.987,64,0,C,NA,NA,NA,119.091,44.8182,17.6364,857.09091,439,232.27273,10.36
18,195,223.081,176,0,C,C,C,C,3.27273,136,0.272727,291.27273,375.09091,267.81818,0.6364
18,217,144.028,267,160,C,F,F,NA,0,6.18182,0,13.272727,176.27273,149.72727,0
18,227,162.788,78,0,C,C,C,C,17.9091,70.3636,0.545455,387.54545,219.72727,125.63636,1.545
18,232,225.942,40,0,C,C,C,C,11.7273,0.909091,0,443.81818,323.81818,241.63636,2.091
18,262,178.362,204,0,C,C,C,C,10.3636,0.272727,1.27273,137.81818,131.81818,64.090909,0.9091
18,264,152.502,64,27,C,F,NA,NA,58.5455,11.9091,2.90909,280.09091,223.45455,152.45455,1
18,265,171.4,40,0,C,C,C,NA,12.9091,1.90909,0,143.18182,167.45455,100.72727,0
18,278,149.807,40,0,C,NA,NA,NA,3.72727,0,36.9091,178.81818,118.72727,55.272727,0.5455
18,289,169.186,139,0,C,F,F,C,1.81818,8.72727,1,285.72727,333.81818,202.90909,1.727
18,294,112.004,40,46,C,F,F,NA,4.09091,29.8182,0,26.636364,184.90909,167.45455,0
18,305,141.739,64,0,C,C,C,NA,35.2727,1.81818,0.727273,211.72727,180.90909,118.54545,0.5455
18,502,128.95,85,71,C,C,C,C,13.6364,127.636,3.36364,181.72727,164.54545,120.54545,0.5455
18,518,167.693,85,0,C,C,C,NA,16.7273,2.63636,1.36364,248.72727,212.90909,139.63636,0.4545
18,527,146.537,57,0,C,NA,NA,NA,3.27273,0.818182,0.545455,197.63636,175.90909,145.09091,0.8182
18,540,180.413,176,1,C,F,NA,NA,75.6364,43.9091,8.81818,714.90909,537.36364,289.81818,17.91
18,575,183.576,204,0,C,C,C,NA,1.81818,0.909091,2.09091,224.27273,193.81818,65.909091,0.5455
18,580,177.91,190,0,C,C,NA,NA,12.2727,19.1818,5.36364,330.72727,261.27273,123.54545,2.909
18,599,190.961,78,0,C,N,N,N,0.909091,0,1,387.81818,224,138.27273,1.364
18,604,219.276,204,0,C,C,C,C,0.181818,84.9091,0,127.45455,342.18182,302.72727,0.09091
18,621,255.633,190,0,C,C,C,N,1.36364,0.818182,0.454545,538.81818,346.09091,153.63636,11.36
18,632,141.45,253,270,C,F,C,NA,7.36364,105.818,2.72727,25.727273,243.63636,217.18182,0.09091
18,638,198.252,190,0,C,F,F,F,0,0,0,124.36364,178.81818,114.81818,0.3636
21,1,152.882,64,0,C,C,F,F,55.5455,0.454545,0.545455,197.63636,262.18182,266.36364,2.182
21,2,130.311,40,0,C,C,NA,NA,121.909,2.45455,25,312.90909,291.18182,142.36364,12.09
21,15,142.864,5,0,C,N,C,NA,191.273,0.818182,0.727273,242.45455,139.09091,87.090909,2.636
21,27,140.431,14,0,C,F,F,F,337.364,2.18182,0.545455,137.54545,135.90909,95.909091,0.09091
21,28,123.713,14,0,C,NA,NA,NA,14.9091,0,1.45455,155.27273,278.63636,159.63636,1.273
21,50,138.798,40,0,C,F,F,NA,4.72727,0.545455,0.0909091,65.909091,132.09091,188.27273,0
21,51,209.022,183,0,C,F,F,C,10.1818,2.54545,0.727273,210.90909,248.45455,267.81818,1
21,52,172.54,5,0,C,C,C,F,57.4545,3.63636,0,209.72727,245.36364,315.90909,2.909
21,54,142.622,71,12,C,F,F,F,42.8182,4.36364,15.5455,120.09091,181.09091,205.54545,3.364
21,59,147.462,71,0,C,C,NA,NA,151.273,5.18182,0.545455,255.72727,258.72727,148.72727,3.818
21,66,155.467,40,0,C,NA,NA,NA,157.727,0.272727,4,147.18182,185.45455,104.45455,3.818
21,70,161.186,64,0,C,F,F,F,109.455,1.54545,3.27273,182.27273,290.09091,376.90909,1.273
21,109,158.256,64,0,C,C,F,F,171.818,2.90909,1.09091,243.54545,261.18182,196.54545,7
21,111,155.271,50,0,C,C,C,F,14.3636,0,0.363636,110.72727,114.45455,87.545455,1.364
21,112,136.499,5,0,C,F,F,F,208.818,1.09091,1,153.27273,220.63636,221.27273,1.727
21,118,197.773,169,0,C,C,NA,NA,36.1818,1.72727,0.909091,146.81818,205.09091,210.27273,1.182
21,124,165.747,64,0,C,C,F,F,181.273,0.181818,0.909091,409.72727,291,168.09091,12.27
21,126,174.04,40,0,C,C,F,F,2.90909,0,3,98.545455,137.27273,82.090909,2.273
21,170,143.405,5,0,C,NA,NA,NA,2.72727,1.09091,0,74.727273,241.63636,264.27273,0.5455
21,173,162.975,40,0,C,NA,NA,NA,118.273,2.45455,5.54545,234.09091,229.63636,184.45455,3.273
21,186,142.127,50,0,C,F,F,F,48,1,5.90909,152.27273,208.63636,182.54545,3.909
21,194,159.327,71,0,C,C,F,F,48,1.36364,0.272727,147.54545,254.09091,267.72727,0.8182
21,210,138.654,40,0,C,F,F,NA,35.8182,3.45455,4.27273,104.36364,213,181.45455,0.4545
21,220,149.402,14,0,C,N,N,N,104.455,1.45455,0.272727,207.36364,184,173.18182,0.9091
21,227,185.607,162,0,C,C,C,C,154.545,0.909091,1.09091,366.54545,434.27273,402.90909,5.545
21,229,177.553,162,0,C,N,C,C,257.636,1.54545,1.63636,309.09091,262.63636,225.81818,2.455
21,243,144.845,5,0,C,C,F,F,147.091,0.727273,3.45455,192.45455,225.72727,113.18182,2.727
21,245,138.438,40,0,C,C,C,C,186,14.0909,14.4545,12.909091,18.363636,15,0.1818
21,250,172.939,5,0,C,C,C,C,29.2727,1,0.181818,165.90909,200.09091,172.18182,3.909
21,255,157.613,64,0,C,F,F,NA,6.18182,1.36364,1.09091,54.545455,128.36364,93.545455,0.2727
21,278,189.256,197,0,C,C,F,NA,21,6.36364,36.7273,86.090909,176.54545,166,0.7273
21,298,164.551,5,0,C,N,NA,NA,10.9091,0,0.454545,253,197.90909,160.72727,4.727
21,313,192.51,169,0,C,NA,NA,NA,26.6364,6.09091,0.818182,171.54545,222.45455,223.72727,3
21,324,220.719,40,0,C,N,N,N,82,0.636364,1,330,271.90909,195,5.636
21,331,173.118,120,0,C,N,N,F,177.455,0.0909091,0.909091,204,167.54545,102.81818,2.455
21,394,203.679,169,0,C,C,N,NA,49.1818,1.63636,19.7273,219.45455,205.90909,127.09091,7.727
21,462,192.315,40,0,C,NA,NA,NA,56.5455,0,0.0909091,329.36364,298.90909,225.27273,2.909
21,482,168.324,40,0,C,C,C,F,67.1818,0,1.81818,170.27273,193.18182,148.63636,0.4545
21,534,145.726,57,0,C,C,NA,NA,6.63636,0.181818,0.181818,95.181818,191.09091,251,0.8182
21,560,176.139,5,0,C,F,F,F,6,5.81818,0,74.909091,230.36364,330.81818,0.2727
21,592,146.373,14,0,C,C,NA,NA,455.636,1.36364,0.727273,223.45455,191.36364,133.27273,0.4545
21,673,147.167,40,0,C,F,F,F,113.545,1.27273,0.272727,219.09091,202.09091,106.81818,2.091
21,740,227.748,176,0,C,C,C,NA,30.2727,4.90909,2.72727,221.63636,275.45455,324.90909,3.818
29,1,104.202,50,1,C,F,C,NA,2.18182,69.3636,10.1818,15,65.454545,94.363636,0.09091
29,19,131.309,14,0,C,N,NA,NA,90.6364,1.18182,1.72727,141.18182,108.18182,76.454545,2
29,23,148.337,50,0,C,NA,NA,NA,81.2727,9.81818,368.364,87,118.45455,106.45455,3.727
29,26,192.899,134,19,C,NA,NA,NA,0.272727,31.0909,0.818182,8.3636364,55.272727,80.363636,0.3636
29,49,136.693,14,0,C,N,N,N,80.9091,1.90909,2.09091,189.90909,178.63636,136.18182,18.18
29,51,175.636,71,0,C,F,C,C,43.1818,2,1.63636,196.18182,251.54545,186,6.727
29,97,144.9,14,0,C,F,F,F,428.455,5.54545,6.27273,249,151.81818,108.90909,6.727
29,114,137.102,19,0,C,NA,NA,NA,54.7273,95.5455,57.0909,48.181818,119,105,1.182
29,117,213.15,50,0,C,N,N,N,64.2727,6.45455,1.90909,304.18182,362.63636,260,3.545
29,120,166.976,71,0,C,F,C,NA,127.545,52.8182,216.636,195.27273,227.09091,182.18182,11.73
29,140,136.883,14,0,C,F,NA,NA,81.1818,1.90909,10.4545,176.45455,264,218.54545,5.364
29,148,146.103,14,0,C,F,F,F,70.3636,0.636364,2.63636,275.18182,279.72727,182.09091,10.55
29,149,145.231,14,0,C,NA,NA,NA,173.909,0.272727,1.09091,226.54545,262.72727,247.63636,6.455
29,153,153.688,14,0,C,N,C,NA,54,2.18182,2.81818,150.27273,169.54545,119.63636,2.455
29,173,143.377,71,9,C,NA,NA,NA,0,28.0909,1.36364,13.454545,74.909091,97.545455,0.1818
29,191,239.508,40,3,C,C,C,C,7,9.72727,1.09091,29.272727,78.818182,91,1.273
29,210,134.807,19,0,C,F,NA,NA,161.091,5.63636,11.0909,96.454545,130.72727,99.363636,1.727
29,221,149.272,40,0,C,NA,NA,NA,124.182,1,0.727273,86.181818,111.45455,95.727273,1.182
29,245,175.514,19,37,C,NA,NA,NA,4.09091,34.5455,0.727273,12.181818,77.636364,115.72727,0.09091
29,251,135.059,19,0,C,NA,NA,NA,25.5455,9.27273,1.54545,51.090909,117.36364,110.09091,2.455
29,262,151.169,14,0,C,N,N,C,10.9091,0.636364,2.54545,134.63636,158.09091,154.54545,6.091
29,296,135.96,14,0,C,NA,NA,NA,183.182,0.454545,7.18182,215.54545,219.18182,173.09091,3.364
29,298,149.913,92,0,C,F,C,NA,51.7273,9.63636,137.545,238.72727,262.27273,209.36364,11.09
29,311,154.987,14,0,C,N,N,NA,104.545,0,0.272727,294.36364,255.72727,185.18182,5.727
29,397,133.69,19,0,C,NA,NA,NA,221.364,7.18182,3.09091,90.454545,147,114.81818,2.636
29,476,135.326,19,0,C,F,F,F,155.091,0.0909091,0.0909091,79.454545,79.090909,41.272727,3.818
29,501,134.078,14,0,C,NA,NA,NA,58.8182,48,71.9091,75.363636,120.45455,126.09091,2.273
29,507,157.582,40,0,C,F,NA,NA,183.818,4,28.3636,141.09091,192.45455,142.63636,5.818
29,592,204.012,50,0,C,F,N,N,35.9091,0.545455,0.272727,202.18182,222.72727,143,4.455
29,593,214.849,50,0,C,F,C,C,27.0909,0,2.54545,205.27273,249.09091,165.63636,5.727
29,599,143.59,14,0,C,N,N,N,49,2.27273,8.63636,162.81818,155.63636,142.27273,2.636
29,607,144.554,14,0,C,F,F,NA,120.091,4.72727,13.9091,98.090909,142.90909,82.272727,7.727
29,614,106.405,50,27,C,NA,NA,NA,0,19.7273,1.27273,9.5454545,89.090909,134.81818,0
29,632,121.264,14,0,C,F,NA,NA,74.9091,4.27273,5.54545,129,112.18182,80.272727,10.64
29,638,196.705,85,0,C,F,F,F,34.0909,71.8182,1.18182,101.27273,224,273.27273,0.9091
58,12,145.134,71,0,C,F,NA,NA,18,1.27273,53,132.90909,295.18182,173.27273,0.6364
58,20,141.152,99,0,C,F,F,F,189.364,0.818182,9.45455,389.45455,365.18182,152.18182,9.818
58,25,196.105,57,0,C,C,F,F,67.7273,2.18182,2.27273,472.36364,272.09091,114.36364,5
58,26,154.201,64,9,C,F,F,NA,88.6364,1.18182,0,264,263.36364,301.63636,0.6364
58,38,162.929,92,2,C,C,NA,NA,39,0.272727,4.45455,156.27273,374.18182,160.81818,2.545
58,42,169.812,106,0,C,C,NA,NA,17.3636,0,0.181818,316.45455,188.54545,209.54545,0.1818
58,43,175.616,120,0,C,N,F,F,61.9091,0,1.09091,258.45455,231.90909,108.63636,3
58,57,200.664,155,0,C,F,F,F,5.63636,0.727273,2,162.27273,408.45455,273.90909,0.7273
58,70,154.26,40,0,C,F,NA,NA,1,0.363636,4.81818,113.09091,320.72727,138.45455,0.5455
58,85,163.404,92,0,C,NA,NA,NA,37,0.272727,13.7273,159,257.90909,158,0.8182
58,97,201.467,40,0,C,C,F,F,0.818182,0,0.727273,163.09091,437.09091,284.81818,0.09091
58,99,193,141,2,C,F,F,NA,15,4.90909,4.54545,162.36364,358.36364,294,0.09091
58,102,146.823,40,0,C,F,F,NA,82.6364,0.454545,0.545455,110.54545,215.72727,86.454545,0.1818
58,111,191.604,246,0,C,F,F,NA,27.3636,4.27273,1.36364,197.36364,499.45455,416.18182,4.455
58,114,197.223,92,0,C,C,F,F,6.72727,0.272727,1.18182,199.72727,426.18182,241.18182,0.4545
58,135,171.724,148,0,C,C,F,F,0.545455,2.09091,1.27273,81.454545,398.90909,318,0.2727
58,137,131.529,40,16,C,F,NA,NA,68.9091,6,19.1818,559.18182,456.90909,396.09091,26.55
58,149,138.975,92,1,C,F,NA,NA,14.3636,0.272727,0.454545,196.63636,230.27273,243.27273,0.1818
58,158,144.972,50,0,C,F,NA,NA,83.8182,1.63636,0.0909091,237,224.36364,178.63636,0.6364
58,159,177.429,158,0,C,C,F,F,80.1818,0.727273,3.63636,241,200.90909,110.54545,5.455
58,170,146.728,14,0,C,C,F,NA,75.5455,0.818182,13.4545,315.72727,217.90909,77.545455,4.545
58,195,185.043,134,0,C,C,F,F,108.636,0.727273,6.18182,324.90909,316.18182,189.09091,1.818
58,196,169.257,92,0,C,C,C,C,42.6364,0.181818,9.27273,321.54545,257.45455,157.63636,5.909
58,207,194.987,120,0,C,C,F,F,156,0,0.454545,348.90909,447.90909,231.63636,0.7273
58,229,134.172,442,0,C,C,F,NA,88,0.727273,2.63636,239.81818,173.72727,126.09091,0.09091
58,238,167.215,14,0,C,NA,NA,NA,238.273,0.454545,51.2727,480.54545,623.90909,143.18182,4.636
58,250,182.792,113,0,C,C,F,F,39,0.545455,9.45455,134,342.36364,170.90909,0
58,257,157.207,99,3,C,F,NA,NA,33.5455,8.81818,0.181818,170.90909,314.18182,424.54545,0.9091
58,265,130.384,78,6,C,F,NA,NA,5.36364,19,10.8182,59.727273,269.36364,276.90909,0
58,268,145.344,71,0,C,C,F,NA,330.455,0.272727,4.09091,255.90909,269.18182,96,3.455
58,278,152.043,14,0,C,N,NA,NA,368.091,0,5.27273,550.54545,349.54545,72.545455,18.27
58,318,144.534,85,0,C,F,F,F,5.36364,0.727273,25.3636,69.818182,176.27273,101.90909,0
58,320,157.137,78,0,C,C,F,F,52.7273,1.36364,7.81818,188.90909,269.90909,150.72727,1.455
58,395,147.218,99,2,C,F,NA,NA,401.091,0,1.36364,191.63636,263.54545,189,0
58,437,175,134,0,C,F,F,NA,44.7273,0.454545,122,291.90909,359.18182,167.90909,4.727
58,492,157.801,92,2,C,C,F,F,29.4545,1.90909,48.7273,277.27273,266.18182,104.81818,1.909
58,527,149.164,92,0,C,C,NA,NA,221.818,0.181818,6.63636,412.36364,318.54545,148.72727,3.636
58,552,143.544,64,0,C,F,NA,NA,36.4545,1.09091,26.1818,156.09091,235.36364,175.72727,0.1818
58,620,169,92,0,C,C,C,NA,10.6364,2.36364,17.2727,160.90909,371,214,0
58,621,146.632,40,1,C,F,NA,NA,79.9091,0,4.27273,224.54545,264.54545,186.72727,0.4545
58,632,220.055,442,0,C,C,F,F,45.2727,0,0.727273,199.72727,408.63636,220.45455,0.7273
78,20,159.201,57,0,C,F,F,F,301.364,1.18182,2.09091,539.36364,288.18182,176.27273,10.64
78,24,177.37,211,0,C,F,F,C,13.3636,0.818182,0.909091,179.45455,228.63636,238.90909,1.545
78,29,187.003,99,0,C,N,N,N,8.45455,0.636364,1.54545,611.90909,411,321.27273,1.909
78,63,177.792,85,0,C,F,NA,NA,31.6364,6.36364,252.727,336.72727,377.27273,250.45455,3.364
78,66,203.394,40,0,C,F,F,F,2,0,31.7273,258.45455,288,343.36364,0.1818
78,82,148.556,85,0,C,NA,NA,NA,273,21.2727,7,343.81818,205.45455,302.90909,2.727
78,100,188.266,99,0,C,NA,NA,NA,166.727,0,0.272727,543.81818,319.90909,263.18182,6.182
78,113,160.59,120,0,C,F,F,F,68.7273,3.72727,77.6364,366.63636,329.54545,358.72727,2
78,115,167.586,99,19,C,NA,NA,NA,26.5455,35.4545,4.63636,251.81818,249.72727,488.72727,1.182
78,124,141.905,99,0,C,F,C,F,15.3636,44.3636,60.8182,574.18182,343.63636,239.45455,9.364
78,144,151.159,57,0,C,F,F,F,95.8182,0.636364,2.63636,531,276,135.90909,2.273
78,159,175.285,162,1,C,C,F,F,123.273,0.454545,0.363636,742.63636,394.27273,276.36364,4.909
78,195,164.596,183,0,C,F,F,C,3.36364,1.63636,3.18182,373.81818,355.90909,287.27273,0.4545
78,207,149.563,78,63,C,F,NA,NA,147.545,26.3636,138.545,349.36364,315.72727,355.36364,3.545
