Ant260,Ant5,Ant52,Ant65,Ant244,Ant540,Ant2,Ant6,Ant7,Ant14,Ant15,Ant19,Ant26,Ant30,Ant38,Ant60,Ant72,Ant76,Ant99,Ant102,Ant148,Ant158,Ant161,Ant191,Ant202,Ant209,Ant227,Ant237,Ant252,Ant268,Ant278,Ant311,Ant329,Ant518,Ant604,Ant673,Ant0,Ant12,Ant20,Ant32,Ant35,Ant40,Ant43,Ant44,Ant50,Ant55,Ant62,Ant63,Ant68,Ant80,Ant91,Ant96,Ant97,Ant98,Ant100,Ant105,Ant109,Ant112,Ant114,Ant126,Ant137,Ant140,Ant142,Ant144,Ant147,Ant169,Ant170,Ant172,Ant174,Ant176,Ant178,Ant195,Ant206,Ant207,Ant210,Ant212,Ant215,Ant217,Ant219,Ant220,Ant232,Ant243,Ant256,Ant257,Ant262,Ant264,Ant265,Ant289,Ant294,Ant296,Ant298,Ant299,Ant301,Ant305,Ant313,Ant318,Ant324,Ant332,Ant342,Ant356,Ant394,Ant395,Ant398,Ant400,Ant433,Ant437,Ant458,Ant476,Ant492,Ant502,Ant507,Ant509,Ant527,Ant552,Ant556,Ant560,Ant564,Ant575,Ant580,Ant592,Ant593,Ant599,Ant607,Ant610,Ant621,Ant632,Ant635,Ant638,Ant647,Ant650,Ant665
2,2,0,5,2,22,0,9,6,14,0,20,0,1,4,0,16,0,3,1,1,8,1,10,5,0,9,1,0,13,3,6,7,3,19,6,2,0,12,0,10,12,3,4,0,14,0,0,0,2,5,3,0,4,7,0,29,3,1,16,0,4,2,0,1,2,0,23,2,15,13,28,0,2,1,9,3,3,0,11,2,5,24,1,0,11,4,12,1,0,3,0,0,12,2,0,0,0,1,0,16,3,13,10,0,0,20,1,2,3,28,0,2,1,1,0,27,2,8,0,1,22,12,0,4,1,2,4,0,2,0
16,10,8,2,1,28,3,3,9,2,20,2,8,8,10,32,0,6,2,12,3,3,5,11,0,7,1,2,0,0,2,0,1,0,2,13,13,0,3,31,6,4,1,12,8,8,2,15,2,0,0,0,4,7,1,4,0,4,8,5,20,0,0,9,1,12,0,0,6,0,0,9,3,2,16,0,2,0,1,2,9,0,7,4,0,2,1,4,0,0,5,3,13,3,18,18,4,2,4,4,10,2,1,5,0,4,10,0,2,3,1,6,2,12,7,3,2,6,17,1,6,19,2,0,4,0,4,7,1,7,0
5,8,4,2,1,16,4,0,8,31,8,22,0,0,2,0,11,1,4,2,0,7,0,6,4,1,5,0,0,14,6,8,19,0,0,25,0,10,14,0,1,10,0,1,0,12,0,6,5,0,0,12,0,1,18,0,25,0,0,25,0,0,6,0,0,0,4,46,18,15,7,0,0,26,1,21,6,10,0,9,3,16,5,0,3,19,0,18,0,7,0,0,2,9,0,1,2,0,4,4,1,0,16,5,16,0,11,1,2,2,52,0,12,0,0,1,11,3,1,0,0,22,3,0,6,3,0,0,0,4,0
11,2,0,0,7,22,0,0,3,2,23,22,2,7,11,0,0,5,0,3,0,16,0,22,0,5,8,3,0,5,4,5,3,2,0,0,0,0,7,2,6,0,0,0,11,4,2,0,3,0,12,0,2,2,7,0,2,1,6,17,0,0,0,3,16,4,0,5,41,5,0,0,7,21,11,1,0,0,11,2,3,9,3,2,5,20,1,0,0,6,17,4,1,1,3,1,9,4,10,5,4,0,0,1,9,2,7,27,10,1,14,6,7,1,17,3,0,0,1,1,4,4,3,1,0,1,5,0,0,20,0
4,12,5,0,0,20,4,5,0,1,4,0,0,11,12,7,0,19,1,8,2,0,3,7,0,24,5,5,0,0,0,2,0,2,0,4,53,0,1,29,0,6,0,44,4,0,1,7,0,4,0,2,0,2,0,20,0,1,0,1,7,7,0,7,1,5,14,0,1,0,0,2,8,0,20,0,0,0,13,2,13,0,1,4,0,1,1,8,0,1,16,8,18,0,0,6,2,8,1,5,5,13,0,4,4,0,0,0,2,1,0,14,0,30,0,3,0,0,2,10,5,4,0,0,10,0,0,0,0,3,10
11,16,2,0,0,14,1,17,1,0,25,2,2,9,11,4,0,12,8,5,1,1,1,8,0,11,8,6,1,7,1,8,11,2,0,1,14,0,4,2,0,4,0,2,10,0,5,0,4,7,1,2,2,0,0,20,0,0,2,8,0,7,8,11,2,3,7,0,18,1,0,0,12,3,6,2,0,0,4,0,4,0,10,1,0,5,1,5,0,8,0,1,19,0,10,8,1,15,4,3,9,1,4,16,0,4,1,17,8,2,0,15,1,8,5,0,5,1,4,8,18,0,2,8,0,0,13,0,0,11,7
3,0,0,5,0,25,1,0,7,11,1,10,0,2,0,0,31,0,2,0,0,15,1,12,24,0,23,0,0,47,0,11,9,8,17,0,0,28,9,0,1,14,5,1,0,19,0,0,7,1,18,7,0,0,0,0,18,3,0,18,2,6,1,0,1,1,1,29,0,8,22,12,0,2,0,20,6,26,0,44,1,23,11,0,2,2,0,16,4,0,0,0,0,14,1,2,0,0,0,0,1,0,10,3,2,6,14,3,0,2,38,0,25,3,0,0,22,0,8,0,1,13,27,4,19,28,0,14,0,10,0
5,11,0,1,4,18,3,14,2,0,8,0,8,13,27,6,0,4,31,15,9,2,10,9,0,6,2,12,2,0,0,2,0,1,1,12,21,0,8,39,0,1,0,9,17,5,2,15,0,4,0,0,20,20,0,0,0,3,9,0,21,6,15,8,9,6,23,0,19,0,0,1,10,13,8,0,0,0,28,0,9,0,1,11,1,0,0,3,0,0,10,21,16,0,1,3,0,7,4,5,26,1,0,3,6,17,2,0,17,1,0,11,1,29,5,5,0,1,1,142,10,3,0,0,7,0,5,0,0,37,12
0,1,0,6,2,25,3,0,5,14,0,40,0,2,0,1,25,0,0,0,0,17,2,23,11,0,19,3,0,69,0,7,17,8,11,7,0,0,8,0,4,20,10,1,0,23,0,0,29,0,25,2,0,0,18,0,0,0,1,27,0,4,2,1,9,0,0,15,8,7,18,21,0,11,2,8,0,0,0,38,11,14,18,1,2,3,0,19,46,0,1,0,1,12,2,0,3,0,1,1,11,2,28,16,0,2,11,0,3,6,38,0,6,3,1,2,25,0,4,0,0,14,21,0,16,5,0,3,0,7,0
6,0,0,1,12,24,10,2,10,0,0,2,7,4,12,3,0,4,0,6,3,5,9,8,0,0,10,2,11,0,6,7,6,1,2,22,7,0,0,3,2,9,0,9,3,0,1,31,3,4,0,1,1,0,3,3,0,0,5,7,8,5,2,6,21,2,3,2,1,1,0,7,1,5,8,0,0,0,6,2,8,0,4,3,7,5,19,13,0,0,5,1,0,2,12,6,26,1,6,3,5,3,1,2,1,16,3,0,1,6,3,12,6,2,0,7,0,1,6,1,18,8,4,0,7,0,0,2,1,32,0
4,10,1,0,2,5,8,1,0,1,0,0,5,8,1,1,0,9,7,5,4,1,2,10,0,7,4,2,6,3,0,5,0,5,1,6,5,0,0,3,5,2,0,15,2,3,0,1,1,8,0,6,0,2,0,9,1,5,0,6,3,11,1,39,8,8,0,0,6,0,1,1,2,8,10,0,0,0,5,1,6,0,1,2,1,0,1,2,0,3,5,9,3,0,2,0,8,3,8,0,41,3,4,6,1,17,6,4,0,1,0,4,0,0,0,2,0,2,2,4,4,1,0,0,2,0,1,2,0,4,0
5,8,0,17,0,43,3,7,6,12,1,7,0,6,12,0,22,0,4,1,0,23,5,24,6,1,13,3,3,27,17,16,30,9,15,7,1,0,18,1,11,20,20,2,0,24,0,2,16,5,25,17,1,8,18,0,27,7,6,0,4,9,0,1,4,4,3,13,12,13,5,24,1,5,10,29,4,0,2,18,8,25,24,9,7,11,1,31,0,2,7,1,2,10,8,1,8,1,2,5,22,14,31,3,6,2,20,0,3,8,38,2,21,3,2,2,21,2,19,0,4,18,11,0,14,2,0,5,1,7,3
4,1,0,4,0,14,2,5,6,0,16,0,20,4,10,20,0,3,6,3,17,10,0,8,0,2,2,13,0,0,2,0,1,22,9,8,6,0,2,18,6,0,0,13,4,3,2,10,0,20,0,0,7,0,2,21,0,8,3,4,0,24,11,7,27,12,11,0,3,0,0,8,5,0,15,0,0,0,11,1,11,0,4,2,1,5,1,8,0,0,18,13,8,1,11,6,6,4,4,0,30,1,0,0,1,1,0,3,2,3,0,26,4,6,0,4,4,9,4,6,2,4,0,0,34,0,2,2,0,3,0
3,24,1,1,2,66,3,8,7,6,0,3,0,4,19,9,19,2,11,6,2,8,7,27,0,3,1,3,3,2,0,16,2,3,0,14,8,0,7,4,3,12,0,13,3,8,8,13,4,0,0,0,7,7,6,6,4,5,11,9,24,0,3,16,1,7,0,0,2,10,7,31,7,1,2,6,0,0,8,2,9,0,0,2,0,3,1,22,0,0,11,24,9,0,9,4,1,6,19,1,0,7,3,9,0,10,1,0,3,4,12,14,1,15,0,7,29,4,11,4,2,1,4,0,15,0,0,0,0,28,12
8,19,5,1,2,15,0,6,0,0,7,2,0,4,13,3,0,2,1,6,12,7,1,11,0,6,9,0,10,0,0,2,2,1,7,10,5,0,7,3,1,3,0,10,3,3,3,4,2,0,6,0,0,8,1,15,2,2,1,0,11,3,0,0,8,4,13,0,7,1,0,20,6,0,18,0,0,0,3,1,2,0,8,0,1,4,0,1,0,7,4,2,14,0,3,0,10,0,2,7,5,2,2,18,7,3,0,0,2,2,0,1,5,13,1,4,5,2,5,2,1,0,3,0,3,0,1,0,0,9,3
13,16,0,0,3,13,8,1,2,5,2,3,6,11,4,1,3,4,4,14,7,0,1,16,0,1,4,8,22,1,9,5,3,0,0,3,25,0,6,8,0,5,2,9,4,0,5,7,0,9,0,3,7,11,0,8,1,6,39,1,7,16,0,0,4,14,5,0,21,0,0,4,0,6,26,1,0,0,5,0,5,0,0,0,0,9,1,8,0,3,7,5,1,0,1,13,1,3,2,6,9,0,0,9,5,12,1,0,2,6,7,11,0,2,1,3,0,3,2,1,5,1,1,0,2,0,3,2,0,25,10
13,7,2,5,9,20,31,7,6,9,4,3,4,24,19,13,1,10,8,16,7,24,8,17,0,4,2,20,34,5,4,7,17,31,4,26,15,0,11,8,13,9,1,36,1,12,1,12,1,1,0,16,1,2,1,9,9,21,8,4,27,1,8,4,0,6,6,0,2,1,0,3,5,11,9,0,0,0,0,9,1,2,7,2,7,6,1,17,0,3,12,10,4,6,20,6,24,1,20,11,10,3,13,6,4,33,9,1,3,10,1,25,8,24,0,13,2,5,5,3,14,8,0,0,10,0,0,3,0,43,1
7,1,0,4,3,25,16,14,16,1,11,5,2,6,15,8,0,4,7,14,4,12,3,39,0,0,1,13,4,1,9,10,3,4,1,9,10,0,1,9,5,7,1,20,12,11,3,9,2,12,0,4,5,3,1,6,0,2,8,4,12,7,4,14,6,0,2,3,17,3,0,7,11,2,29,1,0,0,13,6,10,1,20,4,3,12,4,8,0,2,6,20,3,9,1,15,7,0,13,6,17,7,11,22,10,1,8,3,0,8,1,16,6,8,8,5,2,15,10,2,12,3,0,8,16,0,3,4,0,23,1
14,7,1,4,2,19,16,16,7,0,13,3,4,4,19,1,1,16,34,8,12,5,6,14,1,4,13,1,13,0,0,2,4,12,3,24,10,0,1,25,2,3,0,7,2,4,0,18,0,0,4,0,14,7,1,23,0,3,0,3,11,0,13,5,6,2,0,0,1,8,0,6,0,2,33,0,0,1,4,0,9,0,8,9,2,2,0,1,0,1,0,0,3,0,13,9,5,3,5,17,6,3,1,5,12,18,0,0,18,0,1,39,7,23,2,32,0,1,4,24,6,8,2,0,14,2,1,2,0,8,2
5,1,0,0,13,18,0,0,2,52,0,4,0,0,0,0,18,3,0,0,0,2,0,8,6,1,8,0,1,27,4,0,7,1,1,0,0,4,10,0,0,5,3,0,0,6,0,0,23,0,46,5,0,0,29,0,15,2,0,13,0,0,0,0,0,3,0,0,6,18,3,0,2,1,0,18,5,4,0,13,1,30,4,1,4,0,0,8,0,1,0,0,0,0,0,0,0,0,10,0,7,0,17,2,0,0,20,4,0,5,34,0,5,2,4,0,14,0,7,0,0,14,19,0,3,13,5,1,0,0,0
28,19,0,3,0,31,1,0,6,7,22,2,9,13,1,0,4,9,5,5,0,2,1,7,4,11,5,7,5,8,11,8,18,2,1,0,1,0,2,2,8,0,0,7,21,0,0,4,2,6,18,41,1,18,0,19,8,1,6,12,3,2,7,21,2,17,1,6,0,3,0,3,2,21,20,3,0,0,6,2,17,4,10,15,8,36,1,2,0,19,0,3,2,5,6,6,0,0,24,14,8,4,5,7,8,10,7,6,5,6,17,30,2,17,4,0,15,4,8,2,5,9,4,2,8,0,7,3,0,13,0
0,1,0,10,3,18,1,0,3,42,1,6,0,3,0,0,15,1,4,1,0,14,3,0,6,0,2,1,0,25,2,14,25,6,8,14,2,8,8,0,1,4,1,1,0,29,0,1,15,0,15,5,0,1,8,0,7,1,0,13,0,10,1,0,1,3,8,18,3,0,3,6,0,0,0,7,7,17,0,12,0,2,14,2,0,8,5,4,0,0,0,0,0,5,1,0,0,0,3,5,2,10,28,4,4,3,10,1,0,3,38,0,0,1,0,1,4,0,7,2,10,19,18,0,11,9,0,1,0,2,0
2,0,0,23,0,8,0,0,0,48,0,1,0,0,0,0,17,3,0,0,0,3,0,4,13,0,1,1,1,20,0,3,2,0,1,0,0,176,6,0,0,2,20,2,0,16,0,0,13,0,7,0,0,0,22,0,18,0,1,5,0,7,0,0,0,0,0,3,0,3,0,18,0,0,0,8,33,17,0,8,0,20,8,0,0,1,0,4,6,0,1,0,0,0,0,0,2,0,2,0,0,0,17,0,0,0,4,0,0,14,8,2,0,0,1,1,28,0,9,0,0,0,2,0,6,19,0,0,0,0,0
8,0,0,10,4,38,1,7,2,3,0,6,5,6,16,1,5,7,1,5,7,9,2,10,0,2,10,1,0,10,2,9,11,24,80,25,3,0,10,13,37,9,7,22,1,25,0,2,28,9,0,0,2,0,12,1,21,7,1,24,8,31,20,4,3,7,6,0,3,6,18,0,1,7,9,11,0,0,1,21,17,9,46,0,3,11,2,19,7,2,2,1,1,2,3,10,2,0,6,14,2,10,36,7,4,8,11,0,2,6,13,14,5,5,3,6,23,0,16,0,3,17,20,0,67,2,0,10,1,1,0
10,18,27,1,4,18,0,7,0,0,1,2,3,22,3,2,0,5,5,17,3,0,0,1,0,11,2,3,3,0,1,6,0,0,0,1,37,0,1,4,0,8,0,6,19,2,21,6,0,3,0,7,8,12,0,10,0,1,2,1,5,7,6,0,5,11,0,2,2,0,0,1,0,7,2,0,0,0,8,0,2,1,0,1,0,2,4,4,0,3,7,9,28,0,3,1,1,35,11,8,12,0,1,14,2,1,1,17,8,0,0,19,3,2,11,13,0,0,1,5,0,1,0,19,2,0,24,0,8,21,9
4,2,6,1,10,22,4,11,3,1,6,23,0,2,10,0,3,1,0,7,4,2,2,13,0,4,4,1,3,2,14,12,9,17,1,6,0,0,2,0,11,4,0,8,1,3,8,0,2,2,26,21,0,3,2,13,11,5,8,5,0,1,0,6,11,2,2,1,21,0,0,7,7,0,3,8,0,0,4,0,0,1,2,1,6,1,0,4,0,5,4,15,1,14,3,0,0,8,7,17,10,0,8,9,1,4,9,5,4,3,14,4,7,8,4,4,6,0,1,0,1,10,9,4,6,3,7,1,7,18,8
11,14,0,3,13,20,30,3,11,4,3,1,3,14,13,6,5,14,8,11,7,11,24,13,0,9,7,1,20,1,3,17,5,6,4,23,5,0,0,8,12,6,0,22,1,16,5,17,1,16,1,11,20,6,0,8,2,8,10,10,15,2,18,26,9,29,33,0,20,0,0,9,2,3,0,1,0,0,12,2,12,1,12,1,4,1,4,7,0,2,15,3,1,7,9,8,7,1,15,6,18,6,2,10,13,9,1,3,9,0,1,13,4,23,9,5,2,3,5,9,7,9,1,2,9,0,3,7,0,28,1
4,0,0,4,4,16,2,1,8,4,3,7,2,0,1,0,15,0,2,0,0,2,0,5,5,0,7,1,1,21,4,10,2,1,9,1,1,0,8,0,0,5,3,2,0,13,0,0,9,0,21,1,0,2,20,0,8,0,0,29,0,6,0,1,0,1,0,18,3,7,8,11,0,8,1,0,2,3,0,2,2,18,9,0,3,5,1,4,7,0,2,0,0,5,4,0,0,0,1,0,10,0,12,0,0,1,6,0,0,0,27,1,2,0,0,0,15,2,2,0,0,17,6,0,10,11,0,0,0,0,0
0,0,0,5,2,10,0,3,0,41,1,1,0,0,0,0,6,0,0,0,0,4,0,1,7,0,0,0,0,12,1,0,4,2,20,0,0,86,4,0,3,2,9,1,0,5,0,0,3,2,6,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,5,0,7,33,0,0,0,0,2,0,2,0,12,0,2,10,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,4,0,0,7,9,0,1,0,0,0,2,0,0,0,1,4,0,0,1,5,0,0,0,0,0
0,0,0,1,0,0,0,0,0,15,0,4,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,1,0,8,0,0,23,14,0,0,0,13,0,0,5,0,0,3,0,10,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,4,0,17,17,0,0,0,0,3,2,0,0,8,0,5,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,1,0,2,3,0,0,0,0,0
16,3,1,1,0,22,0,2,3,0,15,0,1,8,20,16,2,1,2,7,0,1,0,16,0,4,9,6,4,0,0,1,0,5,0,6,28,0,0,16,3,3,0,10,7,0,6,13,0,1,0,11,13,4,0,28,0,6,5,2,11,8,3,5,0,13,4,0,6,0,0,1,8,4,12,0,0,0,0,2,12,0,1,4,0,2,2,5,0,0,23,7,15,1,10,2,1,5,8,4,4,9,0,3,0,18,0,9,1,0,1,23,1,9,8,1,0,5,0,25,7,5,0,0,7,0,2,0,0,23,3
4,6,0,1,5,32,6,9,5,7,1,8,0,4,9,0,12,1,0,0,1,13,4,17,1,0,11,0,2,6,3,7,14,4,17,3,5,19,23,1,4,16,26,0,0,23,0,0,11,2,9,2,2,0,44,0,38,2,1,18,1,2,1,0,9,6,0,13,2,12,8,21,0,0,2,2,12,8,2,0,13,7,37,7,7,16,6,5,0,1,2,1,1,11,3,8,3,1,0,0,3,2,16,0,3,2,12,0,2,6,7,1,6,3,0,5,15,1,3,0,0,9,22,0,9,6,0,6,0,8,0
20,9,0,11,5,56,19,11,7,12,2,1,3,6,62,11,6,3,16,10,3,1,12,24,0,4,7,10,36,4,0,15,7,13,6,8,28,0,16,11,9,6,1,9,3,15,3,1,2,9,3,3,13,4,1,9,11,8,6,8,11,9,2,5,1,10,9,1,17,0,0,17,2,0,12,2,0,0,12,13,0,2,30,4,17,15,9,9,0,6,13,4,2,3,15,10,2,2,7,1,1,11,4,10,2,10,9,3,9,7,3,13,10,19,0,11,5,6,12,2,23,13,3,0,8,0,0,7,0,5,1
4,0,0,6,5,7,3,1,0,9,0,17,0,0,2,0,29,0,0,0,0,9,0,6,10,0,7,2,0,22,5,9,12,14,5,3,0,4,11,0,0,3,18,9,0,6,0,0,5,0,16,9,0,0,23,0,14,0,0,25,0,0,0,0,2,1,0,30,4,2,20,9,1,1,1,18,2,5,0,7,2,0,6,0,1,6,0,5,1,2,0,0,1,5,0,0,2,0,2,0,0,8,8,3,2,0,22,0,0,3,35,0,0,0,0,0,10,1,0,0,0,0,5,0,14,9,0,5,0,1,0
9,1,0,12,0,20,6,7,8,8,2,12,2,5,35,0,23,1,2,0,3,21,17,30,11,2,5,0,1,11,14,7,33,27,29,10,8,0,22,1,16,7,24,4,1,22,2,0,24,7,5,3,1,10,11,1,18,4,1,24,4,0,8,0,7,20,8,4,10,14,8,46,0,2,12,9,10,4,1,37,30,6,0,1,1,9,3,15,0,1,0,3,1,10,8,6,4,2,3,1,14,11,26,3,2,6,7,5,7,16,10,0,6,4,0,4,19,7,18,0,2,19,9,2,30,9,0,2,0,3,0
6,4,0,0,7,13,1,7,0,0,7,0,1,5,25,5,2,10,2,0,7,4,9,6,0,0,7,2,5,2,0,4,3,3,0,9,9,0,3,2,0,3,0,6,11,2,3,8,1,4,0,2,4,1,0,11,1,3,2,9,2,2,0,0,2,4,9,1,15,2,0,0,1,1,1,0,0,0,4,7,4,0,1,0,1,2,0,4,0,2,3,6,2,1,11,16,0,0,5,14,0,0,2,2,10,7,2,3,1,0,0,10,3,11,0,9,1,3,0,8,5,3,0,0,12,0,1,0,0,5,0
4,0,0,2,1,24,3,1,2,3,6,4,0,0,3,0,0,1,0,0,2,3,0,15,0,0,0,0,7,0,0,1,23,6,3,18,0,0,5,1,3,0,0,6,0,3,4,1,0,0,3,5,0,0,2,1,2,7,1,7,1,0,1,0,7,3,2,4,8,0,0,3,0,6,4,3,0,0,0,7,17,1,1,1,0,1,4,6,0,0,1,0,0,21,0,0,0,1,3,2,0,0,1,0,2,0,4,0,0,2,3,3,4,1,0,2,3,2,4,1,4,2,7,1,3,1,3,3,0,16,0
8,5,0,3,4,40,10,20,11,17,3,2,4,1,4,0,2,1,1,3,0,7,2,12,1,1,29,4,4,10,21,6,16,5,7,14,12,0,19,0,6,4,0,7,2,7,0,0,11,2,19,20,1,5,2,0,3,5,0,11,5,3,4,9,6,12,2,0,36,8,1,11,2,1,1,5,2,0,2,16,15,6,9,2,1,0,4,5,0,13,1,0,0,0,2,5,0,0,6,7,4,3,11,5,1,1,3,0,3,5,12,4,4,1,2,3,11,12,12,0,6,12,5,0,7,3,2,1,0,3,0
11,2,0,1,19,22,4,0,12,1,0,0,2,2,4,0,5,0,1,7,0,5,2,7,0,0,0,1,1,0,4,3,4,0,3,18,3,0,6,2,0,7,0,1,4,0,0,0,4,1,0,1,1,1,0,0,0,19,1,1,1,1,0,1,1,4,0,0,1,5,0,2,4,0,4,1,0,0,2,6,9,0,3,0,4,4,0,10,0,0,2,0,0,4,6,0,3,0,2,0,0,1,0,5,2,6,0,1,0,7,0,9,1,8,0,0,0,18,6,0,21,8,15,0,12,0,0,10,0,4,0
14,1,1,7,1,26,1,23,23,13,0,3,4,7,15,12,7,3,4,5,0,28,8,39,0,2,5,0,9,9,10,18,17,7,12,12,4,0,8,8,17,11,2,8,3,13,0,6,12,4,18,0,8,5,16,3,19,13,2,31,8,22,1,8,17,8,1,8,2,4,4,19,4,4,7,4,2,0,5,5,9,5,15,4,6,5,10,0,0,3,11,1,3,10,1,6,1,4,3,4,1,9,16,1,2,10,18,5,1,9,18,12,7,6,0,7,18,12,3,0,21,22,10,0,19,6,0,19,1,5,12
0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,0,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,7,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,10,0,0,0,0,0
17,5,7,0,1,6,0,3,0,0,7,3,0,10,3,1,1,6,1,4,2,0,4,11,2,6,10,0,0,2,1,6,2,2,3,0,0,0,6,4,0,13,0,8,0,5,3,0,0,0,7,6,1,8,0,0,0,0,3,2,0,0,7,3,3,2,1,1,19,0,0,2,3,5,2,0,1,0,0,1,6,2,1,2,0,13,0,3,0,0,7,1,12,2,0,5,0,0,0,7,0,2,0,2,0,3,1,13,3,2,0,7,4,16,1,18,1,0,4,1,1,0,1,0,2,0,4,0,0,3,4
38,10,14,2,2,31,7,16,0,0,7,2,8,23,34,17,0,22,4,11,10,7,1,25,0,6,2,10,1,0,0,15,2,1,0,13,12,0,1,11,2,16,0,17,20,2,21,8,3,5,0,17,16,0,0,10,1,5,5,7,18,11,4,7,12,6,0,0,0,0,1,2,7,4,15,2,0,0,23,2,13,0,0,3,1,1,2,11,0,7,0,12,18,0,5,6,1,7,9,23,2,1,0,0,9,11,0,3,13,4,2,21,1,9,3,6,0,5,6,22,6,8,0,0,18,0,1,2,7,12,22
4,16,11,1,0,16,0,3,0,0,3,0,0,9,3,11,2,5,0,1,0,0,0,16,0,5,9,0,0,0,1,4,2,0,0,1,11,0,0,29,1,0,0,9,3,2,12,11,0,3,0,4,8,1,0,21,0,1,9,1,13,24,2,5,10,20,0,0,3,0,0,1,9,15,3,0,0,0,7,1,4,0,3,6,0,0,0,1,0,1,12,0,3,0,3,2,6,8,0,0,13,0,0,1,7,10,0,9,0,1,0,14,1,8,0,3,0,0,0,4,0,8,0,13,1,0,3,0,8,14,10
23,18,29,1,4,31,4,2,0,0,13,1,0,20,12,25,2,7,7,12,3,1,0,0,0,33,1,16,4,0,3,0,3,0,0,4,29,0,4,17,1,1,0,16,40,1,20,12,0,13,2,1,18,19,0,16,1,0,3,2,8,9,14,1,4,3,3,0,2,0,0,1,28,1,1,0,0,0,15,1,2,1,1,2,0,0,0,3,0,12,18,3,0,0,4,5,2,36,7,34,8,9,0,17,5,7,0,4,8,0,0,0,0,33,3,6,0,3,1,17,4,1,0,0,7,0,22,0,1,7,16
0,2,0,0,2,31,6,2,5,1,0,12,2,1,9,0,8,1,1,0,1,11,2,13,2,0,3,2,0,7,2,4,5,29,10,8,3,0,5,0,1,7,2,0,1,21,0,2,12,3,9,1,0,0,14,0,12,2,0,10,1,0,0,0,6,9,0,0,5,5,0,2,0,14,7,5,0,0,1,11,3,5,10,1,21,0,4,10,0,2,0,0,0,0,0,4,0,1,4,1,0,0,9,1,3,1,4,3,0,2,13,0,8,2,0,4,3,3,1,0,17,15,4,0,8,0,0,11,0,10,3
12,10,0,3,18,24,10,16,11,2,24,0,0,7,14,4,2,1,15,4,1,21,8,10,0,0,1,7,6,0,0,7,1,2,2,9,20,0,9,8,11,5,0,8,1,0,0,9,2,18,0,3,0,10,1,1,2,12,2,8,11,9,3,1,20,1,13,0,6,1,0,3,3,3,9,4,0,0,10,3,15,0,8,11,0,2,6,1,0,0,5,3,4,0,0,20,1,3,3,0,1,2,3,6,2,9,0,0,8,1,2,17,10,8,1,3,1,6,11,11,13,11,11,0,5,0,0,2,0,1,1
9,15,0,0,3,43,4,11,12,3,7,0,18,3,9,11,1,3,6,4,8,9,6,19,0,2,0,8,2,0,0,9,2,12,3,17,19,0,8,18,4,8,0,16,0,3,1,0,0,18,1,1,6,8,2,3,0,6,0,1,6,4,0,13,6,15,9,0,6,0,0,10,1,0,8,0,0,0,2,8,10,0,6,16,0,5,0,6,0,5,6,2,5,4,20,0,7,0,3,4,6,18,0,3,0,4,8,1,8,16,0,6,4,12,0,14,6,2,2,0,4,10,7,0,13,0,0,2,1,3,3
6,11,0,6,18,16,4,2,0,0,5,10,3,11,18,1,0,1,3,9,13,9,6,3,0,2,10,6,5,0,2,9,9,2,2,7,10,0,4,15,0,9,0,14,0,13,1,3,0,4,2,9,2,1,0,0,3,26,8,8,6,1,10,1,24,7,5,0,0,0,2,2,1,0,7,0,0,0,1,3,2,2,4,0,0,0,3,1,0,0,1,6,2,0,1,7,0,2,1,2,6,12,8,5,5,0,4,0,11,6,0,10,15,1,0,4,3,2,13,1,9,4,7,0,2,1,0,1,0,14,0
2,2,23,0,0,22,1,4,0,1,5,1,7,10,1,6,0,2,2,2,0,0,3,5,0,1,0,3,1,0,1,2,0,0,0,1,0,0,0,8,0,7,0,8,18,0,16,0,0,2,0,4,8,15,0,7,0,1,3,1,4,6,0,3,1,0,3,0,0,0,0,0,35,8,1,0,0,0,5,1,2,0,2,0,1,0,0,4,0,0,7,8,36,1,3,0,2,0,4,19,6,0,0,1,2,0,2,14,5,2,0,4,1,4,5,6,1,5,0,3,5,0,1,9,1,0,7,0,6,16,12
