Ant4,Ant260,Ant52,Ant244,Ant397,Ant540,Ant6,Ant9,Ant26,Ant30,Ant60,Ant72,Ant74,Ant102,Ant158,Ant191,Ant196,Ant227,Ant245,Ant252,Ant329,Ant518,Ant604,Ant673,Ant954,Ant0,Ant1,Ant12,Ant13,Ant17,Ant20,Ant23,Ant27,Ant35,Ant43,Ant48,Ant51,Ant53,Ant54,Ant62,Ant70,Ant71,Ant81,Ant96,Ant97,Ant105,Ant109,Ant111,Ant112,Ant115,Ant117,Ant124,Ant126,Ant137,Ant159,Ant172,Ant175,Ant178,Ant186,Ant190,Ant194,Ant206,Ant215,Ant219,Ant220,Ant229,Ant242,Ant243,Ant250,Ant251,Ant256,Ant264,Ant289,Ant301,Ant324,Ant331,Ant334,Ant342,Ant347,Ant380,Ant390,Ant398,Ant475,Ant476,Ant482,Ant556,Ant560,Ant564,Ant576,Ant580,Ant607,Ant610,Ant614,Ant621,Ant650,Ant663
20,25,6,2,4,0,19,2,8,3,9,2,1,20,1,5,21,10,0,12,0,0,3,1,1,8,5,9,1,5,5,4,12,1,2,15,5,1,14,4,11,0,32,3,14,2,6,4,8,11,3,5,24,0,0,6,12,0,13,1,12,3,8,0,0,8,0,0,0,7,8,1,1,6,6,5,1,26,1,19,8,0,7,8,4,8,4,1,0,0,0,0,3,19,4,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,26,12,1,2,0,10,2,1,0,0,0,0,16,2,2,21,4,0,0,0,0,0,6,0,8,7,0,1,0,1,0,5,0,0,6,2,1,12,0,1,0,45,6,0,3,4,0,0,0,6,6,3,0,0,0,1,2,12,3,6,0,0,0,0,2,0,7,0,0,6,0,0,0,0,0,0,23,0,7,0,0,6,6,7,2,25,0,0,0,0,0,0,7,4,2
5,8,14,0,3,2,17,2,1,3,3,0,0,2,0,0,11,8,0,24,0,0,0,3,3,11,27,5,0,2,0,0,22,3,0,10,17,0,3,0,10,0,5,4,3,9,6,4,1,2,10,0,33,0,1,0,1,1,43,4,16,0,5,0,3,20,0,8,0,6,0,6,0,2,2,19,1,12,0,6,0,0,2,29,11,8,22,0,1,0,3,1,4,47,10,33
0,0,0,1,12,40,0,7,4,10,9,2,24,0,1,3,2,4,0,1,5,0,1,1,5,2,0,19,9,16,3,2,1,8,7,1,7,53,1,0,0,3,0,9,40,4,0,0,0,16,5,0,0,2,6,8,0,10,0,1,5,17,7,15,9,0,5,1,0,0,6,0,5,0,5,5,23,0,0,2,5,12,4,1,2,3,0,0,8,5,10,2,4,0,2,1
1,0,0,0,1,0,0,1,0,3,2,3,0,0,0,1,1,6,0,0,4,0,3,0,0,0,0,6,28,3,4,1,0,7,1,2,1,2,0,1,0,0,0,2,3,3,2,1,0,3,0,0,0,1,1,0,1,0,0,0,0,3,23,0,1,0,3,1,0,0,0,5,0,0,15,1,10,0,0,0,9,0,2,0,0,0,0,3,3,6,0,0,3,0,0,4
1,5,15,1,2,0,0,7,8,13,16,16,0,0,4,1,1,5,0,5,1,0,5,3,5,1,0,17,4,5,6,6,4,2,5,7,1,0,2,5,4,6,2,8,9,23,3,0,5,3,2,1,3,0,7,3,5,7,1,6,3,0,13,5,1,15,4,6,0,0,2,0,0,0,5,3,7,1,1,5,6,3,6,3,4,3,0,0,5,1,6,5,1,3,1,10
0,0,0,3,1,2,1,6,0,15,2,6,3,1,7,3,1,2,0,1,0,0,2,1,11,0,1,0,12,10,5,10,0,2,0,5,14,7,2,9,3,8,2,2,16,3,0,1,3,21,0,0,0,0,7,9,5,0,1,1,0,6,12,2,14,3,10,6,0,0,2,5,15,5,0,5,1,0,5,2,1,3,1,0,4,1,0,0,8,0,13,1,0,0,0,8
3,0,18,3,14,6,4,10,4,4,6,1,1,0,2,1,8,9,0,5,3,0,4,2,3,0,7,7,1,4,6,3,2,2,0,3,10,9,2,7,2,1,1,6,2,6,0,7,2,4,3,3,4,0,6,0,3,3,11,7,2,5,12,0,5,13,4,5,0,0,19,5,1,3,5,0,2,0,0,11,2,2,5,10,8,1,7,5,0,0,0,0,13,8,1,2
2,0,1,8,15,8,0,0,6,8,12,2,1,0,6,3,0,8,0,1,14,0,8,3,5,0,0,20,5,4,16,7,2,8,2,5,5,5,0,8,1,9,0,1,10,19,6,3,0,7,0,0,3,4,3,3,2,13,1,4,9,1,25,4,5,3,9,1,0,0,1,23,10,7,1,2,0,0,0,1,0,2,0,0,2,0,0,6,19,7,18,5,17,0,0,12
28,46,4,0,0,0,29,3,0,0,2,0,1,33,0,1,18,2,1,3,0,0,0,3,0,24,7,1,0,0,0,0,50,1,0,20,1,0,13,2,4,0,45,0,2,3,1,0,15,1,9,22,41,0,0,0,1,1,21,1,11,0,4,0,0,4,0,26,0,23,12,0,0,1,0,0,0,0,0,21,1,0,10,0,6,6,13,1,3,0,1,0,2,36,9,11
0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,8,0,0,0,0,3,9,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,3,4,0,0,3,0,0,0,0,2,2,0,3,1,1,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,1,31,0,3,1,0,0,0,0
40,72,10,0,8,0,19,14,23,3,10,1,0,18,0,0,25,4,0,11,0,0,0,3,1,20,17,15,1,1,1,1,46,0,0,36,9,1,18,7,12,1,20,4,2,2,16,10,6,1,11,9,16,0,1,7,2,0,20,8,20,0,25,1,2,7,0,19,0,7,6,2,0,5,2,11,1,21,0,0,0,0,14,10,6,11,19,0,0,0,0,0,8,16,20,14
0,2,1,0,1,0,0,6,0,0,13,0,12,0,3,14,0,15,1,0,3,0,6,5,19,0,1,7,3,10,60,1,0,4,14,0,8,7,3,7,0,2,1,12,14,2,2,18,0,3,1,0,3,0,10,6,14,1,2,3,4,6,3,3,4,8,16,8,0,0,0,5,9,6,1,2,0,1,0,0,0,3,4,0,1,0,0,6,12,18,20,0,12,1,0,4
0,0,0,3,1,10,0,0,3,3,3,11,20,0,0,2,0,3,0,0,1,0,14,0,4,0,0,4,10,17,2,4,0,23,20,0,0,67,1,0,3,1,0,4,18,7,0,1,3,0,0,0,3,1,0,10,8,2,0,0,0,38,2,3,10,3,5,0,0,0,0,12,0,3,3,2,2,0,1,0,3,0,0,0,0,0,0,9,10,12,0,2,2,0,0,3
2,9,10,0,4,0,5,5,9,0,5,1,1,5,0,3,7,10,0,3,0,0,0,1,2,1,6,8,2,2,7,0,2,0,0,11,4,1,1,3,4,0,6,0,10,4,8,0,4,4,3,2,16,0,0,0,2,0,2,2,3,0,9,0,0,9,0,7,0,6,2,4,2,6,1,5,0,10,0,14,4,0,0,0,4,8,14,1,1,0,1,0,2,5,7,13
22,0,7,0,3,0,12,27,6,6,0,1,0,0,0,0,11,2,2,22,0,0,0,8,0,3,12,1,3,0,5,0,28,0,0,16,4,1,4,1,20,0,14,16,0,2,5,33,0,1,11,0,52,0,3,0,2,0,12,3,3,0,0,0,0,5,0,8,0,6,29,1,0,3,0,10,0,0,0,10,0,0,0,0,4,1,17,0,0,0,0,0,0,33,18,8
3,4,7,0,2,0,6,5,10,0,16,0,0,0,0,0,18,9,1,16,0,0,0,8,3,7,23,4,1,1,8,1,19,0,0,8,2,0,8,2,21,0,4,14,3,6,7,28,14,4,9,2,14,4,1,4,4,1,6,3,6,0,8,0,2,5,0,4,0,7,11,2,0,4,4,8,2,6,0,6,1,0,4,4,0,7,4,1,2,0,0,1,0,6,5,15
2,2,10,0,5,0,3,2,5,0,7,2,0,0,0,14,7,1,0,11,0,0,0,2,2,3,3,5,0,1,2,0,9,1,0,11,1,0,3,4,10,0,3,0,0,5,7,2,7,1,6,1,5,0,1,0,0,2,9,6,0,0,17,1,2,4,0,8,0,2,8,3,0,3,1,1,0,6,0,11,0,0,8,1,7,0,9,0,0,0,0,0,2,8,4,11
14,33,11,0,4,0,14,3,14,0,11,0,0,4,0,2,21,6,0,10,0,0,0,4,1,16,28,6,0,0,6,0,18,0,0,11,6,1,15,2,28,0,19,10,2,2,8,5,3,5,8,8,8,0,4,2,2,0,39,4,15,0,2,0,0,5,1,4,0,25,22,0,0,0,0,7,0,13,0,19,0,0,14,17,4,9,0,0,0,0,0,0,0,45,25,12
0,0,0,0,0,6,0,1,0,3,1,2,3,0,5,0,0,1,0,1,3,0,2,0,2,0,1,1,0,1,6,0,0,6,1,0,0,20,0,1,0,0,0,19,12,0,0,2,3,5,0,0,0,37,1,1,5,14,2,0,0,8,3,7,0,0,1,1,0,0,0,0,3,0,0,5,6,1,1,0,6,9,1,0,1,0,0,0,3,0,12,5,2,1,0,17
1,0,0,3,4,12,0,1,1,4,6,2,38,0,27,2,1,5,0,0,23,0,28,0,2,0,1,2,0,3,11,8,0,11,1,2,2,55,0,1,2,10,1,4,17,7,0,0,0,19,0,0,1,9,9,2,0,8,0,1,1,5,4,15,2,8,19,0,0,0,1,8,3,5,8,0,19,3,31,0,12,10,1,0,2,0,0,3,0,4,17,6,7,0,0,7
0,0,0,3,1,4,0,1,1,0,4,6,5,0,0,0,0,0,0,0,1,0,10,1,3,0,0,0,4,7,3,3,0,9,2,0,4,7,0,1,0,10,0,0,9,2,1,0,0,0,0,0,0,9,0,1,0,4,0,2,0,4,5,8,7,3,0,0,0,0,0,5,6,1,0,0,7,0,0,0,18,12,0,0,0,0,0,0,4,0,0,5,0,0,0,1
0,0,0,0,0,5,0,0,0,12,4,0,0,0,8,1,0,0,0,0,8,2,0,0,3,0,1,6,5,6,9,4,1,13,0,1,4,26,0,5,1,9,0,1,4,1,0,2,1,12,1,0,0,4,1,0,0,22,0,3,1,0,3,10,6,0,2,0,0,0,3,10,0,6,13,0,18,1,3,0,20,0,1,0,0,0,0,12,17,0,0,10,3,4,0,3
0,0,6,3,0,7,0,0,1,6,3,3,23,0,18,4,1,5,0,1,5,0,9,1,0,0,2,27,17,15,3,1,0,9,2,7,8,3,0,1,1,0,0,0,19,7,4,0,0,0,0,0,2,32,1,6,2,15,2,3,0,2,8,23,2,6,3,0,0,0,1,2,0,5,1,0,5,0,1,0,0,2,0,0,1,0,0,5,6,5,10,0,5,0,1,1
0,1,8,0,0,5,0,4,8,3,18,1,0,0,0,7,1,6,0,3,1,0,0,1,1,2,8,20,8,4,4,0,0,5,0,6,11,7,0,0,5,16,1,12,17,9,3,0,1,12,5,1,4,0,9,18,0,4,0,2,10,0,18,0,5,12,3,3,0,0,4,4,3,1,0,13,17,2,0,8,12,2,2,0,0,2,0,2,7,0,3,5,0,3,0,11
12,33,8,0,3,0,17,16,14,0,28,0,0,1,0,4,34,7,1,25,0,0,0,0,0,9,23,0,0,1,4,0,10,0,0,25,15,1,8,0,1,0,6,4,7,3,5,2,10,5,9,4,32,0,5,4,1,0,18,5,12,0,1,0,1,6,0,19,0,7,47,0,0,3,0,8,0,36,0,16,1,0,5,33,6,8,45,1,0,0,4,0,3,0,17,12
9,10,6,0,4,0,14,2,1,0,4,0,0,1,0,0,20,8,0,28,0,0,0,6,2,10,21,12,2,11,0,0,7,0,0,13,2,1,0,0,10,0,10,8,1,1,12,0,3,2,6,2,13,0,4,0,1,0,36,11,11,0,5,0,1,4,0,4,0,4,10,2,0,1,0,1,0,9,0,20,0,0,7,18,5,4,25,0,0,0,0,1,0,17,0,10
5,7,23,0,13,1,7,4,8,3,15,4,0,0,9,9,8,23,1,18,0,0,3,12,5,6,11,11,8,2,4,4,15,5,1,17,3,2,9,9,19,4,1,9,17,3,18,5,16,9,12,3,13,0,2,6,6,2,13,7,17,2,19,0,8,23,3,9,0,2,33,1,4,10,8,2,12,11,0,14,4,3,13,8,15,11,12,17,7,1,3,1,11,12,10,0
