Ant57,Ant260,Ant52,Ant397,Ant929,Ant2,Ant6,Ant7,Ant9,Ant14,Ant19,Ant24,Ant26,Ant30,Ant38,Ant60,Ant64,Ant72,Ant74,Ant102,Ant158,Ant161,Ant196,Ant202,Ant209,Ant227,Ant245,Ant252,Ant268,Ant308,Ant311,Ant534,Ant604,Ant620,Ant646,Ant673,Ant740,Ant838,Ant954,Ant0,Ant1,Ant12,Ant13,Ant20,Ant23,Ant27,Ant29,Ant42,Ant43,Ant48,Ant49,Ant51,Ant54,Ant55,Ant62,Ant63,Ant66,Ant68,Ant70,Ant80,Ant91,Ant96,Ant97,Ant98,Ant109,Ant113,Ant118,Ant120,Ant124,Ant126,Ant127,Ant131,Ant135,Ant137,Ant140,Ant144,Ant147,Ant149,Ant156,Ant159,Ant169,Ant170,Ant172,Ant174,Ant175,Ant176,Ant190,Ant195,Ant206,Ant207,Ant210,Ant212,Ant215,Ant229,Ant232,Ant242,Ant250,Ant257,Ant261,Ant262,Ant263,Ant264,Ant289,Ant296,Ant299,Ant301,Ant313,Ant324,Ant326,Ant331,Ant332,Ant334,Ant353,Ant356,Ant376,Ant380,Ant387,Ant391,Ant395,Ant433,Ant437,Ant458,Ant462,Ant482,Ant492,Ant501,Ant507,Ant509,Ant530,Ant549,Ant560,Ant576,Ant592,Ant593,Ant607,Ant610,Ant614,Ant621,Ant635,Ant638,Ant647,Ant650,Ant665
1,7,6,10,1,11,6,3,3,1,1,8,1,0,16,6,1,4,0,0,1,0,4,2,0,5,6,7,5,13,7,1,0,7,5,4,4,3,20,1,0,2,2,0,2,2,16,8,7,13,14,2,3,0,0,31,30,3,11,4,3,12,9,2,0,16,5,0,4,4,6,13,14,5,3,15,2,10,3,8,3,6,3,2,16,1,4,21,13,11,2,1,5,8,1,1,0,4,0,3,6,3,8,26,0,10,20,1,4,11,12,4,9,4,23,0,2,4,0,11,3,3,3,15,1,0,1,6,2,0,17,0,6,6,2,14,11,24,0,2,3,4,3
0,12,0,4,0,11,2,13,0,2,1,1,0,1,0,6,0,0,0,0,0,0,44,14,0,1,1,1,6,1,0,0,6,2,18,0,2,1,5,4,11,0,1,2,0,1,5,14,8,17,18,0,2,13,0,0,7,0,0,1,2,0,9,1,0,16,8,0,1,1,6,0,4,8,0,0,20,17,0,11,2,2,11,0,6,0,0,0,0,0,3,14,0,0,0,0,0,4,0,0,1,0,0,1,0,8,5,1,5,3,4,6,2,0,3,0,0,0,0,2,22,1,1,2,18,12,0,6,0,11,4,0,2,0,12,6,10,7,0,1,7,7,0
38,0,12,6,11,1,2,1,8,3,0,4,22,0,0,0,11,24,34,9,8,15,1,1,14,10,22,39,15,1,8,16,20,27,0,30,2,17,5,1,0,3,7,2,1,0,15,2,0,0,1,2,13,0,1,8,1,29,7,13,12,19,12,12,9,4,2,1,10,5,2,6,0,2,18,3,0,1,8,10,0,20,0,24,0,13,3,0,19,6,14,1,21,4,17,1,5,2,34,30,19,16,3,8,4,1,1,0,0,0,11,14,2,12,3,0,14,22,37,24,1,11,0,2,1,0,0,9,7,0,2,3,3,20,0,13,4,4,15,2,2,3,12
7,5,9,10,13,27,12,9,5,8,30,3,7,0,2,2,0,14,0,3,10,3,19,4,8,21,30,5,9,3,5,2,13,16,0,7,7,9,16,8,0,7,17,16,5,15,0,7,1,8,13,6,4,7,7,6,3,4,27,9,12,1,43,5,6,10,17,0,6,3,45,6,5,18,0,8,3,12,0,20,0,12,8,3,7,0,10,11,21,4,9,2,10,13,15,14,9,10,12,10,6,13,2,10,22,13,4,1,2,4,21,11,24,15,4,0,7,11,4,24,4,8,4,48,14,0,7,55,2,2,7,11,13,16,2,22,18,5,9,4,3,35,11
2,22,6,51,0,23,22,4,1,6,1,10,3,0,13,4,3,5,0,0,10,0,21,6,1,3,0,0,7,4,11,0,8,0,4,3,4,2,12,4,0,10,7,8,14,2,7,0,9,14,13,0,2,3,0,11,1,2,5,0,3,2,8,0,0,34,1,0,5,0,7,1,12,5,0,8,30,11,1,17,1,3,14,3,30,0,0,16,5,4,7,0,0,0,4,2,2,16,1,1,0,0,4,16,0,12,3,5,13,43,20,3,15,8,15,0,6,3,0,0,1,2,19,27,10,0,2,5,3,1,56,1,11,4,2,26,11,25,2,0,5,39,1
0,5,0,4,0,0,4,4,2,2,0,3,0,0,3,22,0,1,0,0,0,0,16,4,0,1,0,0,0,6,1,0,6,0,19,1,1,0,3,0,15,1,1,7,8,0,1,9,0,30,11,0,0,16,0,1,5,0,9,0,0,0,0,0,0,9,3,0,2,0,0,0,5,0,0,0,7,3,0,9,2,0,10,0,12,1,0,5,0,4,0,1,0,0,0,0,0,7,0,0,0,0,1,5,0,4,7,0,4,2,11,1,7,0,6,0,0,0,0,6,14,0,3,0,11,2,0,1,0,18,12,0,2,0,6,6,3,13,0,0,6,0,0
0,13,1,9,0,8,11,15,0,0,0,4,1,9,3,18,0,3,0,0,0,0,24,34,0,1,0,0,0,10,0,0,2,0,7,0,12,1,5,0,19,3,0,13,17,0,8,14,30,0,9,0,0,17,5,3,20,0,1,1,0,0,6,0,0,10,9,0,1,0,0,0,22,4,0,0,33,18,0,19,17,0,15,0,30,1,0,2,1,3,4,4,0,0,2,0,0,7,0,0,0,7,2,7,0,8,9,1,11,14,8,3,9,0,19,1,4,0,3,14,19,0,5,5,36,10,0,0,0,32,7,0,5,0,16,2,12,9,1,0,9,5,0
0,36,2,3,0,2,10,8,0,6,0,3,0,1,4,9,2,4,2,1,0,0,18,4,0,16,3,4,1,3,6,0,14,1,16,0,13,0,8,0,15,1,1,14,18,1,13,13,11,9,0,0,0,6,0,7,3,0,6,9,0,0,3,0,0,23,34,0,2,2,0,1,28,2,1,4,10,21,0,6,8,2,9,0,21,0,0,13,18,8,0,3,0,0,2,0,1,7,0,1,0,6,7,3,0,19,4,6,3,8,20,0,11,0,12,2,8,2,1,4,7,0,4,13,7,14,0,0,3,19,21,0,5,4,10,23,13,18,2,0,9,12,3
11,0,7,1,23,3,0,0,17,4,1,0,40,0,0,0,18,11,106,27,50,23,0,0,0,5,11,1,2,1,3,14,2,22,0,13,0,14,0,5,0,0,11,2,0,2,6,0,0,0,0,0,39,0,1,3,1,17,6,12,31,10,5,30,4,3,0,54,3,1,0,4,1,8,16,2,0,0,87,2,0,16,0,25,0,24,9,0,2,0,4,0,16,0,15,15,15,0,23,6,5,9,4,1,25,18,0,0,0,0,0,2,0,40,0,0,11,2,19,1,0,9,0,6,0,0,10,8,27,0,0,8,1,17,0,0,9,0,12,11,0,2,6
18,0,33,1,22,20,1,0,6,6,2,0,12,0,0,0,1,20,28,27,20,14,1,0,5,5,36,15,8,2,5,23,33,24,0,10,0,6,3,2,0,7,7,3,2,13,4,2,0,0,0,39,0,0,1,4,1,17,7,13,34,42,19,27,17,1,0,16,1,0,7,20,0,19,8,1,0,0,20,1,0,14,0,20,0,12,11,0,3,0,9,0,8,0,11,4,26,2,17,16,11,6,2,0,18,6,0,0,0,0,5,18,3,10,4,0,14,4,5,4,0,2,1,12,0,0,16,33,5,0,1,8,0,8,0,7,4,1,18,20,0,0,8
0,22,0,7,0,1,9,0,0,5,0,3,0,0,0,12,0,0,0,0,0,1,50,3,0,1,0,2,0,1,1,0,0,0,20,2,1,0,5,0,7,2,0,0,13,0,7,3,16,17,6,0,0,0,0,2,2,0,9,3,0,0,15,0,0,35,8,0,1,0,3,1,8,1,1,1,47,6,0,1,2,1,10,4,9,1,0,3,4,17,3,0,0,0,0,0,1,5,1,0,2,3,3,0,0,9,4,0,13,8,9,1,4,0,0,0,2,1,0,11,8,0,11,3,6,20,0,0,0,9,17,0,2,0,0,0,10,8,0,0,1,2,0
1,0,0,2,4,1,2,0,1,1,7,0,8,0,0,0,0,2,0,2,5,3,1,0,1,6,1,1,0,1,22,11,4,2,0,12,0,0,0,3,0,4,1,0,0,1,7,0,0,5,0,1,1,0,0,2,6,0,0,7,4,2,7,0,2,0,0,0,0,24,24,0,3,8,2,1,0,6,0,0,0,1,1,5,2,0,7,2,3,5,7,0,1,0,14,10,0,0,0,6,1,0,6,0,33,3,0,0,0,0,0,1,6,4,3,0,3,15,0,2,0,4,4,23,0,0,0,19,6,0,0,6,2,13,0,8,1,2,1,6,0,2,2
8,1,5,13,9,3,7,5,7,1,1,6,0,0,2,2,0,5,3,7,2,0,4,2,3,4,3,0,3,14,6,2,12,5,2,1,14,0,7,0,0,11,9,31,0,8,6,11,1,3,7,3,4,2,2,0,10,2,3,2,3,5,6,1,2,5,8,1,9,1,1,6,12,4,6,36,7,6,4,5,2,11,3,1,10,2,2,10,8,2,9,1,12,0,0,4,1,0,1,6,1,7,7,14,2,16,24,0,2,11,7,4,1,3,13,3,11,2,0,19,2,2,3,1,4,0,0,13,4,0,14,0,6,3,1,12,13,1,5,0,3,9,4
2,7,0,2,0,1,13,0,2,4,0,6,1,0,17,0,1,4,0,0,0,0,14,8,0,0,0,1,5,32,4,0,2,0,0,2,11,1,12,0,0,1,4,30,7,1,3,1,5,20,3,1,1,2,6,10,0,2,6,0,4,1,0,0,2,6,13,0,6,3,0,3,16,1,1,12,7,10,0,0,13,5,18,3,12,0,1,22,3,23,1,3,1,3,7,0,0,0,0,8,1,0,7,4,0,11,18,0,0,3,7,6,8,0,23,0,0,2,0,4,0,0,2,2,1,0,0,0,3,2,18,0,33,2,1,9,18,20,0,1,0,2,2
13,0,1,3,28,22,0,0,1,2,3,3,32,0,0,0,0,22,0,5,6,79,0,0,0,3,6,9,3,1,1,5,18,13,0,15,4,3,8,4,0,7,1,3,0,29,4,2,0,0,0,17,17,0,0,2,2,0,5,4,14,18,6,9,47,1,0,4,3,12,1,11,2,4,14,1,0,2,23,4,0,14,0,17,0,2,5,1,1,2,1,1,20,7,32,4,10,0,46,11,19,7,1,7,0,6,3,0,0,0,0,5,4,23,1,0,12,7,9,1,0,9,1,3,0,0,0,3,20,1,2,0,0,5,0,2,1,0,15,27,2,0,5
7,4,15,2,5,8,6,1,1,13,22,2,2,0,1,0,1,16,5,0,0,1,1,0,6,15,10,9,1,8,22,6,14,8,0,8,4,2,11,11,0,11,12,11,0,7,27,5,9,1,6,6,7,9,0,3,6,5,0,15,13,4,29,1,2,2,8,1,3,1,24,14,1,6,1,11,0,1,1,0,3,5,5,4,2,1,0,2,5,14,1,0,5,10,0,2,1,0,1,7,28,10,1,2,5,6,3,1,1,0,5,1,6,4,7,0,0,9,4,8,1,5,0,3,0,0,0,9,6,0,2,9,4,4,0,8,1,2,3,4,1,9,14
0,2,13,0,17,14,3,1,7,2,13,1,4,0,0,1,23,4,0,0,21,22,11,0,10,20,67,1,4,1,16,31,6,3,0,28,0,3,13,19,0,16,6,4,1,13,9,0,0,1,9,12,13,3,7,2,0,4,15,0,22,4,35,11,3,1,0,4,8,4,10,11,0,13,3,4,0,1,10,3,0,23,0,1,0,9,15,0,3,1,5,0,31,2,18,19,2,1,3,13,21,8,32,0,13,1,0,1,0,3,2,4,8,12,6,0,7,4,1,5,1,4,0,11,0,0,3,54,2,0,0,51,4,1,0,0,4,2,4,46,1,1,4
13,3,3,3,11,4,5,8,11,7,11,2,6,0,3,0,6,6,31,15,25,15,6,0,14,12,17,18,9,2,7,12,26,9,0,3,0,1,4,6,0,12,9,3,2,12,12,3,0,0,0,31,34,0,4,3,4,14,13,22,0,22,36,32,15,0,0,13,7,2,1,7,3,8,11,1,0,2,16,10,0,27,1,12,4,24,11,0,4,7,15,1,17,3,20,29,7,3,7,20,15,12,0,3,21,4,2,0,0,1,1,10,12,19,1,0,0,15,5,3,0,8,2,6,0,0,16,34,14,0,3,1,0,5,0,4,5,0,8,12,0,3,33
36,0,11,0,22,4,6,2,19,2,2,0,24,0,0,0,2,10,2,19,4,19,1,0,0,5,27,12,6,3,6,14,10,14,3,15,3,5,2,3,0,3,2,12,0,19,1,2,0,0,0,10,42,0,2,5,1,18,4,4,22,0,3,17,52,1,0,10,9,3,1,4,3,2,8,1,0,4,6,0,0,27,0,39,4,7,3,1,9,1,10,0,23,16,12,4,27,1,23,17,14,4,6,3,7,3,2,2,0,1,4,3,1,9,4,0,15,20,10,7,0,25,0,4,0,0,4,5,26,0,0,3,2,8,0,7,7,0,2,4,0,0,14
3,19,44,17,10,45,7,10,4,5,27,1,1,0,0,0,4,11,0,4,8,6,35,1,7,17,21,8,48,0,0,5,23,7,0,5,2,3,20,17,0,38,10,9,9,12,43,8,0,6,3,5,19,15,7,6,0,6,29,35,36,3,0,4,0,5,0,0,9,20,78,24,2,7,3,6,0,10,0,2,0,17,7,5,2,4,22,1,21,4,20,0,3,4,23,14,10,24,1,1,10,10,0,6,6,15,0,1,4,2,4,14,26,15,8,0,2,2,1,17,3,3,0,10,1,0,8,59,3,0,5,53,3,11,1,12,13,12,8,4,8,27,6
5,1,11,1,14,3,2,1,13,8,3,0,4,0,0,0,25,1,65,27,23,16,0,0,9,0,30,12,2,0,3,74,0,35,0,17,0,7,3,5,0,16,3,2,1,12,5,0,0,0,0,30,27,0,0,1,0,9,1,11,32,17,4,0,9,0,0,36,2,2,5,25,1,12,5,3,0,0,8,2,0,13,0,8,0,22,1,0,6,0,0,0,6,16,17,8,11,2,14,8,7,14,2,1,28,5,0,2,0,0,1,2,5,24,1,0,7,12,10,3,1,8,0,1,0,0,7,17,22,0,0,17,2,1,0,1,0,2,8,9,0,3,16
3,0,10,0,23,0,0,0,7,8,10,1,35,0,0,0,5,5,2,40,20,21,0,0,1,7,2,2,20,1,2,27,4,2,2,11,0,4,3,9,0,1,5,0,0,9,6,0,0,0,0,4,17,0,2,2,2,47,2,3,15,52,0,9,0,0,0,0,4,23,10,35,1,0,7,6,0,0,24,0,0,13,0,3,0,19,2,0,6,3,10,0,17,18,8,6,19,0,15,10,35,9,0,5,5,4,0,0,0,0,0,0,4,15,0,0,2,2,27,2,0,22,0,0,0,0,8,18,7,0,0,3,0,7,0,0,0,1,0,5,0,2,8
0,13,4,13,2,3,14,8,1,1,2,10,0,1,17,20,0,4,0,1,0,0,16,11,0,3,0,5,1,3,6,2,16,2,16,3,18,3,12,2,0,6,1,16,16,4,10,34,9,10,23,3,1,35,0,5,6,1,2,1,0,1,5,0,0,0,17,0,11,2,2,2,15,15,0,9,11,25,0,17,14,4,16,1,36,1,0,14,13,17,2,1,1,4,1,0,0,17,0,3,0,7,8,8,1,11,35,3,3,24,31,6,10,1,8,1,0,4,2,11,6,0,7,14,8,1,2,0,0,16,44,3,10,4,17,37,14,45,0,1,17,10,1
0,36,0,2,0,0,7,8,0,4,0,3,0,0,8,10,0,0,0,0,0,0,47,13,0,0,1,0,2,9,0,0,0,0,13,0,4,0,4,0,29,0,0,5,8,2,17,1,3,9,34,0,0,8,0,8,13,0,8,0,0,0,0,0,0,17,0,0,2,0,0,0,9,4,0,3,6,18,0,14,6,0,8,0,27,0,0,4,4,10,0,6,0,0,0,0,0,0,0,1,0,4,2,5,0,8,5,0,12,12,2,6,6,0,13,2,8,0,0,4,33,0,28,11,21,3,0,0,0,21,22,0,2,0,19,9,13,8,2,0,6,2,0
1,0,2,0,19,0,0,0,30,0,2,0,2,0,0,0,10,2,53,24,19,18,0,0,3,0,36,5,4,0,4,39,0,16,0,1,0,2,0,0,0,0,4,0,0,1,0,0,0,0,0,54,16,0,0,1,0,4,1,4,13,10,0,36,0,0,0,0,2,0,0,9,0,1,5,0,1,2,22,0,0,17,0,39,0,19,8,0,0,0,1,0,22,0,4,18,12,0,2,0,3,12,0,0,31,2,0,0,0,0,0,1,0,26,3,0,2,0,6,0,0,8,0,4,0,0,41,11,27,0,0,3,0,0,0,0,2,0,11,21,0,0,11
6,1,0,6,8,2,6,1,7,5,2,6,3,0,3,2,0,7,0,1,3,2,6,1,4,4,1,1,6,8,11,0,7,2,2,2,12,0,11,0,0,1,3,4,1,10,6,5,2,1,2,3,1,1,0,9,6,3,3,8,7,9,9,2,4,11,2,2,0,1,0,4,10,4,1,17,6,1,2,1,0,6,14,8,6,0,1,12,0,11,5,0,8,4,6,3,2,2,8,3,5,4,1,21,2,14,8,2,0,2,4,3,4,3,8,0,5,1,4,7,2,1,2,1,0,0,0,7,5,1,8,1,3,1,2,5,5,3,1,2,3,3,2
2,1,5,1,4,3,1,0,1,3,4,0,4,0,0,0,0,8,0,0,3,1,0,0,2,2,1,2,7,5,2,4,3,2,0,3,0,1,6,4,0,1,7,4,1,5,3,0,0,0,2,1,0,0,24,1,3,12,1,4,2,3,20,2,23,2,0,0,1,0,23,1,0,5,7,4,0,2,0,0,0,6,1,5,0,2,3,1,5,2,2,0,5,2,4,3,4,0,13,1,5,7,0,1,2,3,3,0,0,3,1,0,7,0,0,0,4,5,0,0,0,8,0,2,1,0,0,3,9,0,0,6,1,2,1,5,0,0,8,3,0,2,3
2,1,18,0,10,40,4,0,23,8,22,0,22,0,0,1,6,10,0,6,5,4,1,0,1,11,9,15,1,0,9,8,13,19,1,33,0,4,4,12,0,46,11,6,6,2,45,7,0,0,0,0,7,3,24,1,0,1,24,10,1,1,78,5,10,2,0,0,0,23,0,27,1,19,2,6,1,8,0,17,0,9,4,2,0,0,11,1,36,0,32,0,6,7,8,11,9,1,8,11,20,6,4,3,6,9,0,1,0,3,17,24,20,4,0,0,15,12,4,9,0,11,2,32,0,0,0,38,12,1,2,19,0,12,1,4,4,1,12,1,1,10,5
0,4,10,2,12,5,0,1,8,0,27,1,29,0,1,0,2,11,13,12,14,30,2,0,3,3,8,2,2,3,4,16,17,6,0,10,1,4,11,13,0,7,8,13,0,6,6,1,0,0,1,4,20,1,0,6,3,11,14,11,7,4,24,25,35,2,0,9,4,1,27,0,0,10,1,7,0,0,4,9,0,23,1,4,0,3,28,0,11,0,15,0,16,1,17,21,8,1,7,4,7,5,1,12,65,2,0,0,0,0,2,23,5,37,4,0,9,2,25,4,0,12,2,1,1,0,12,38,13,0,0,13,2,6,0,0,9,3,19,49,1,9,8
0,19,1,7,0,1,26,16,0,2,0,12,0,3,15,11,0,1,0,0,0,0,39,18,1,6,0,1,4,11,4,0,5,1,6,0,20,1,35,1,7,1,2,14,4,0,5,12,5,22,28,1,0,8,3,12,16,2,1,0,3,3,2,1,1,15,9,0,10,0,1,0,0,0,2,12,12,14,0,11,4,6,15,1,28,0,0,18,1,8,0,11,7,1,0,0,0,1,0,1,0,4,17,9,0,17,22,3,10,9,12,9,17,0,16,2,2,1,0,12,2,0,31,19,17,3,1,0,1,7,13,0,10,5,9,15,14,19,0,1,5,4,0
6,5,15,3,4,10,20,4,18,16,6,0,7,0,0,4,4,12,2,5,14,1,22,0,2,19,9,6,8,4,5,9,25,13,0,10,1,6,15,8,0,3,10,5,8,2,18,5,0,4,2,8,19,1,8,4,1,4,6,13,8,2,7,12,0,15,4,1,4,5,19,10,0,0,2,2,3,8,3,6,1,17,2,4,5,2,6,4,35,4,24,3,4,0,8,43,3,8,1,17,6,11,3,16,1,8,1,0,3,5,3,12,26,1,4,0,7,8,5,17,0,4,7,14,16,0,3,4,3,0,3,10,0,11,0,14,5,0,6,4,7,9,9
17,0,2,0,4,0,0,0,0,2,0,0,6,0,0,0,0,3,22,14,10,4,4,0,4,2,20,54,1,0,13,21,10,5,1,15,0,0,3,1,0,10,14,3,0,18,0,0,0,0,1,16,8,1,2,6,1,14,1,3,11,8,3,5,7,0,0,5,1,7,2,1,2,2,0,1,2,0,0,2,0,0,1,19,1,4,1,0,5,0,2,0,0,2,4,12,5,0,7,7,20,12,3,18,3,7,1,0,0,2,0,0,1,0,2,0,1,3,0,2,0,5,1,3,0,0,0,9,12,0,2,0,1,5,0,1,3,1,10,3,0,2,18
6,3,3,8,1,8,9,1,1,7,2,5,3,0,2,4,2,2,0,1,3,6,3,2,3,11,9,9,1,4,30,4,47,4,0,8,6,2,12,4,0,5,4,15,0,3,8,8,0,0,4,2,1,1,1,36,12,1,11,4,1,1,6,3,6,9,3,0,17,4,6,7,12,2,1,0,1,1,4,4,2,15,8,1,2,2,3,24,14,7,0,7,3,2,11,4,0,2,0,3,3,15,12,17,2,32,14,2,0,7,9,9,2,4,21,0,0,7,0,12,0,2,0,2,3,0,0,1,4,0,3,3,9,6,1,5,8,3,0,0,0,6,2
0,19,4,2,0,10,3,16,0,3,2,7,1,11,7,24,0,0,0,0,0,0,15,51,0,0,0,0,2,1,1,0,1,2,11,1,3,0,11,0,29,0,1,2,20,0,3,30,7,33,10,0,0,47,0,7,7,0,0,0,0,0,0,0,0,11,6,1,6,0,1,0,12,3,2,1,0,16,0,6,9,0,30,0,21,0,0,8,2,4,3,20,0,2,0,0,1,9,0,0,0,0,0,7,0,10,4,0,5,9,9,2,6,0,8,0,1,1,1,12,8,0,14,4,2,9,0,1,0,26,10,2,3,1,7,12,17,15,0,0,6,5,1
0,20,8,8,0,4,5,2,1,2,1,6,0,0,3,10,0,1,0,0,0,1,31,9,5,1,4,7,2,4,8,1,4,6,3,0,3,2,3,0,13,0,1,10,17,1,12,11,3,18,21,0,0,6,6,6,10,2,1,1,2,4,10,0,0,25,18,2,1,2,8,0,14,8,0,1,16,0,0,30,8,6,13,1,18,0,2,4,13,4,4,5,8,4,2,3,1,22,0,2,3,10,1,2,4,24,9,3,6,12,9,0,6,0,17,0,2,0,0,3,6,0,6,8,11,6,0,1,2,8,17,3,12,0,5,19,7,12,0,0,4,12,1
3,0,3,0,6,1,0,0,24,1,0,0,3,0,1,2,11,10,64,20,7,24,0,0,0,11,10,1,1,0,24,13,14,14,0,13,0,6,0,2,0,9,21,3,0,8,0,1,0,0,0,87,20,0,0,4,0,23,1,10,16,6,0,8,24,0,0,22,2,0,0,4,0,3,0,4,0,0,0,3,0,9,0,32,0,9,2,0,4,5,2,0,23,10,17,18,15,0,10,14,3,7,0,0,12,3,0,0,0,0,0,0,0,28,7,0,1,15,7,1,0,14,1,0,0,0,2,5,15,0,0,6,1,17,0,4,0,0,2,33,0,4,3
0,14,0,13,3,2,10,6,2,4,5,0,28,0,2,16,0,1,0,0,0,1,40,3,4,13,2,2,6,0,13,7,20,3,25,0,0,3,1,1,7,0,0,8,11,10,20,17,9,19,6,2,1,1,0,5,0,4,0,3,10,0,2,2,0,17,14,0,1,0,17,9,11,6,2,4,6,30,3,0,1,1,14,2,31,1,2,12,14,0,22,4,3,2,17,4,3,7,2,7,3,2,1,2,0,16,6,2,3,6,0,5,5,6,5,0,19,0,12,11,14,1,1,12,38,9,1,26,0,3,4,10,0,5,7,4,9,5,1,1,16,21,0
0,4,0,0,1,2,3,15,0,0,0,1,0,32,0,23,0,0,0,0,0,0,3,7,0,0,1,0,0,2,0,0,0,0,5,0,0,0,6,0,29,0,0,3,2,0,0,1,2,17,8,0,0,2,0,2,13,0,3,0,0,0,0,0,0,14,6,0,0,0,0,0,4,1,0,2,9,8,0,1,0,0,7,0,6,0,0,0,0,3,0,17,0,0,0,0,0,6,0,4,0,2,0,1,0,9,9,0,4,2,3,8,1,0,15,0,0,0,0,13,10,0,2,0,3,10,0,0,0,2,1,0,1,1,2,2,1,2,0,0,2,1,0
13,1,23,6,0,24,9,0,21,10,3,4,10,0,2,0,6,6,5,12,23,10,6,0,4,8,6,6,11,19,0,30,23,1,0,11,2,7,14,4,0,5,15,6,2,20,12,3,0,0,2,16,14,1,1,11,5,14,5,23,27,27,17,13,13,4,0,17,6,6,9,23,6,17,0,15,0,6,9,1,0,0,1,6,0,24,3,7,13,6,17,0,20,26,11,1,18,5,9,11,17,11,11,8,68,12,8,2,0,4,9,3,7,25,9,0,12,3,4,18,0,41,1,3,0,0,12,21,12,2,7,22,6,6,17,4,5,12,32,37,1,9,6
2,18,4,10,0,4,11,1,1,1,0,11,0,4,32,4,0,1,0,0,3,2,22,9,2,4,1,0,6,8,2,2,3,0,22,2,4,0,16,0,7,9,1,3,11,0,8,14,10,15,9,0,0,10,1,3,18,0,5,0,1,0,7,0,0,16,8,0,14,1,4,1,15,2,1,8,30,13,0,14,7,1,0,3,14,0,0,11,17,0,1,3,0,3,1,1,0,10,0,0,1,5,11,6,0,15,47,1,10,7,14,5,11,0,10,0,0,1,1,21,10,0,1,10,9,5,1,0,0,13,6,1,11,2,4,18,17,18,0,0,12,11,2
27,0,0,1,30,5,0,0,11,6,0,0,5,0,0,1,8,13,81,5,11,6,0,0,1,6,12,12,9,3,28,2,5,7,1,9,5,5,9,1,0,18,19,2,0,24,3,3,0,0,0,25,20,4,5,1,3,17,4,1,12,39,5,8,3,1,0,39,8,5,2,4,1,4,19,1,0,1,32,2,0,6,3,0,1,4,2,5,27,9,2,0,5,8,5,4,16,1,20,9,12,8,1,1,9,3,1,0,0,1,4,3,12,4,5,0,6,11,6,4,0,7,2,2,1,0,23,10,12,0,3,4,9,10,0,5,2,10,14,21,4,0,8
0,30,0,6,0,1,26,7,0,6,0,12,0,1,15,26,0,1,0,0,0,0,34,6,0,6,3,0,3,33,1,0,1,1,12,2,2,0,12,0,4,2,0,16,6,0,7,30,12,30,21,0,0,9,2,10,12,0,2,0,4,4,2,0,0,36,27,0,6,0,0,0,28,5,1,2,21,18,0,31,6,0,14,1,0,1,0,28,5,5,1,36,0,0,2,1,0,13,0,2,0,6,5,6,0,19,19,0,5,18,32,0,16,0,13,0,3,1,2,5,23,0,9,3,8,0,0,0,1,11,23,0,10,1,4,19,15,11,3,0,41,2,0
3,0,4,5,10,5,0,0,16,0,0,0,6,0,0,0,3,8,53,16,5,8,3,0,6,4,13,11,8,2,2,9,14,27,0,1,0,4,4,0,0,2,8,1,0,13,0,0,1,1,0,24,12,1,0,2,0,2,1,9,24,7,4,22,19,1,0,19,0,2,0,3,0,2,4,2,0,0,9,1,0,24,0,4,1,0,5,1,7,1,0,0,10,2,2,2,2,0,2,3,9,6,0,0,12,3,3,0,0,1,1,4,2,12,0,0,8,3,5,7,0,0,0,0,0,0,11,9,12,0,1,3,0,10,0,4,2,0,8,21,0,1,8
0,0,10,3,5,9,0,0,7,1,44,2,11,0,0,0,5,3,0,0,16,3,1,0,0,6,15,2,13,0,4,10,9,10,0,0,0,10,3,1,0,22,3,4,0,3,10,0,0,0,0,9,11,0,7,2,1,5,0,15,11,3,22,1,2,0,0,8,1,3,11,28,0,6,1,3,0,2,2,2,0,3,0,2,0,5,0,0,11,2,6,0,13,7,21,22,9,0,7,6,10,3,0,0,14,0,0,0,0,0,3,5,8,12,3,0,7,2,3,5,0,8,1,2,0,0,10,40,2,0,0,39,0,0,0,1,3,0,0,11,0,4,5
1,0,0,0,0,3,26,1,2,2,0,7,1,0,26,2,0,7,0,0,0,0,6,4,9,7,4,1,2,4,4,1,2,0,2,3,16,2,13,0,0,4,0,21,0,0,11,16,5,2,13,0,0,3,2,10,22,1,2,0,0,1,1,0,0,14,4,0,12,1,1,0,18,4,0,24,8,4,0,12,0,7,11,5,28,1,0,0,3,4,5,1,3,1,1,2,0,0,0,5,0,6,6,23,0,11,30,0,1,11,35,4,11,2,23,0,0,0,0,9,1,1,3,3,4,0,0,0,0,0,5,4,37,2,0,18,19,5,0,0,1,6,7
8,7,12,7,3,10,16,0,12,9,9,7,5,0,9,1,0,9,0,9,4,7,13,1,14,38,6,14,4,2,24,7,16,11,3,5,12,6,8,2,0,19,2,13,0,19,21,5,0,1,18,2,3,4,3,8,3,1,5,3,4,9,21,6,6,13,4,0,0,5,36,11,1,35,5,14,2,13,4,14,0,13,17,27,5,7,11,3,0,8,11,1,3,3,12,6,8,4,4,22,6,16,10,7,0,13,0,2,3,5,2,3,20,1,10,0,7,12,8,15,0,11,11,12,4,0,1,4,5,0,19,29,12,9,0,27,17,5,4,3,9,6,4
