Ant4,Ant57,Ant260,Ant52,Ant59,Ant65,Ant244,Ant397,Ant540,Ant2,Ant6,Ant7,Ant9,Ant15,Ant19,Ant26,Ant30,Ant38,Ant60,Ant72,Ant74,Ant76,Ant102,Ant158,Ant161,Ant191,Ant196,Ant209,Ant227,Ant245,Ant252,Ant278,Ant308,Ant311,Ant329,Ant518,Ant534,Ant604,Ant673,Ant740,Ant954,Ant0,Ant1,Ant12,Ant13,Ant17,Ant20,Ant23,Ant27,Ant28,Ant32,Ant35,Ant43,Ant44,Ant48,Ant50,Ant51,Ant53,Ant54,Ant62,Ant66,Ant68,Ant70,Ant71,Ant81,Ant85,Ant96,Ant97,Ant105,Ant109,Ant111,Ant112,Ant115,Ant117,Ant118,Ant124,Ant126,Ant127,Ant131,Ant137,Ant142,Ant149,Ant156,Ant159,Ant169,Ant170,Ant172,Ant173,Ant175,Ant176,Ant178,Ant186,Ant190,Ant194,Ant198,Ant206,Ant207,Ant210,Ant212,Ant215,Ant217,Ant218,Ant219,Ant220,Ant221,Ant229,Ant238,Ant242,Ant243,Ant250,Ant251,Ant255,Ant256,Ant263,Ant264,Ant289,Ant296,Ant298,Ant299,Ant301,Ant313,Ant324,Ant331,Ant334,Ant342,Ant347,Ant356,Ant380,Ant390,Ant391,Ant394,Ant395,Ant398,Ant437,Ant458,Ant462,Ant475,Ant476,Ant482,Ant492,Ant501,Ant509,Ant530,Ant538,Ant556,Ant560,Ant564,Ant576,Ant580,Ant592,Ant599,Ant607,Ant610,Ant614,Ant621,Ant632,Ant638,Ant650,Ant663,Ant665
0,0,5,2,4,0,14,1,10,10,3,2,8,0,1,0,0,0,5,10,0,0,0,11,1,4,0,0,5,0,0,2,7,0,3,0,4,83,2,6,8,1,6,0,9,7,9,4,0,4,2,1,1,0,0,0,1,6,3,2,10,3,1,1,0,2,10,4,34,10,2,3,10,0,2,3,0,1,0,7,1,1,1,19,0,0,20,2,3,0,24,3,0,0,0,33,1,1,5,2,6,0,15,1,1,4,0,2,4,7,1,0,2,0,2,0,2,0,0,4,1,7,2,1,0,8,2,3,20,0,6,0,2,0,1,13,0,1,3,9,10,0,0,0,4,0,2,0,3,2,4,6,17,3,0,0,0,3,7,6
4,8,17,7,9,15,2,0,4,1,1,0,0,0,0,13,5,7,0,2,0,2,2,10,6,2,3,0,3,0,8,2,2,4,2,6,9,3,5,2,2,4,2,5,1,1,1,3,2,1,8,1,1,0,8,2,2,1,0,3,2,0,9,1,4,7,0,0,2,8,1,0,1,4,7,3,5,4,3,0,15,10,6,1,7,19,0,2,0,2,0,6,7,8,2,3,9,2,1,40,1,2,0,4,2,1,13,0,3,1,8,2,6,8,0,2,0,1,7,0,5,3,1,0,17,0,0,9,4,11,2,3,0,3,6,6,2,1,1,4,0,0,11,15,0,11,1,1,0,0,1,1,0,2,3,8,8,6,7,5
8,0,9,4,5,3,0,4,9,6,3,2,5,2,0,5,8,1,4,8,8,1,0,5,10,6,14,2,11,0,7,3,7,0,2,2,3,1,0,4,4,0,11,3,8,17,10,0,12,5,2,1,10,9,0,21,2,3,11,6,3,3,15,2,7,3,4,0,1,7,1,9,10,3,5,8,17,2,8,3,4,2,0,3,0,19,12,21,0,3,1,7,4,12,5,4,3,6,24,2,8,7,8,4,5,5,3,2,7,16,2,1,4,17,10,0,1,0,1,9,5,11,10,2,14,5,1,7,14,6,4,14,10,3,3,9,4,2,6,3,3,2,0,4,7,4,0,9,1,1,2,4,0,7,1,3,3,4,9,5
0,12,8,5,2,48,0,1,4,0,6,28,0,0,8,19,2,12,0,0,1,41,25,5,1,1,9,3,5,0,18,0,0,26,0,20,4,0,1,0,0,21,4,16,2,0,2,0,2,0,6,0,2,2,11,1,0,2,0,0,1,0,6,0,1,6,0,1,0,0,1,4,0,3,3,2,0,41,0,5,6,7,4,0,37,12,1,0,0,7,0,1,5,2,18,1,19,1,1,18,1,2,0,4,7,0,15,0,0,5,12,0,0,16,0,0,7,1,0,0,0,5,1,0,18,1,0,3,0,9,1,16,1,13,20,0,3,15,0,1,0,19,25,10,1,13,0,0,0,6,0,0,0,0,6,8,16,11,0,0
2,0,2,0,4,0,2,2,2,5,3,4,15,1,2,1,9,0,22,6,19,0,1,14,1,13,0,2,8,0,2,2,6,0,8,1,3,10,4,6,9,0,1,9,5,35,6,8,5,7,0,7,23,6,4,6,4,21,7,4,3,1,2,9,2,5,8,26,12,14,7,2,19,1,3,18,3,0,12,16,2,0,8,6,1,1,11,7,9,2,4,2,0,2,1,8,2,5,24,1,4,0,11,1,0,5,3,14,6,3,0,0,4,3,6,4,0,9,0,0,1,6,7,4,5,8,9,1,9,1,8,4,10,0,1,8,0,1,8,4,10,1,0,2,11,0,6,6,11,1,8,8,9,8,0,3,1,2,4,3
5,0,11,0,5,3,3,2,6,4,2,4,0,1,0,1,5,7,5,1,2,0,0,9,5,0,3,0,8,0,6,4,9,0,3,3,1,2,15,16,6,1,7,8,2,10,2,7,2,10,2,1,8,5,8,8,6,0,4,2,1,0,19,1,2,4,8,1,3,19,0,11,9,5,12,5,0,3,6,3,6,2,2,2,4,3,8,7,3,5,5,8,7,8,2,1,4,0,7,6,6,2,3,1,1,6,1,1,2,8,8,0,2,7,1,1,5,5,0,1,0,4,1,3,9,1,6,5,10,4,6,4,1,5,4,4,0,0,3,8,2,2,0,11,0,13,1,0,1,3,1,4,0,3,4,5,1,4,1,13
8,0,4,9,8,4,2,10,15,3,5,2,11,4,0,1,7,1,7,2,1,1,0,4,1,19,9,1,11,0,3,5,8,0,10,0,3,5,5,19,19,0,13,7,9,20,14,12,5,14,3,3,5,3,3,5,10,3,3,2,7,3,8,3,3,4,8,6,21,10,1,3,9,2,14,4,1,0,17,10,0,4,1,5,2,2,15,3,8,2,11,9,9,2,0,6,0,8,4,11,6,1,5,6,3,20,2,3,12,12,2,5,9,5,7,7,3,11,5,6,4,0,4,4,1,10,3,4,10,1,3,10,8,0,2,24,3,1,20,12,6,0,0,9,6,2,3,3,6,8,5,13,4,5,2,1,6,3,6,17
4,0,7,7,11,2,0,2,10,4,4,0,5,2,2,1,1,0,3,2,0,0,0,3,0,3,2,3,7,0,6,2,6,0,0,0,4,10,3,9,7,0,0,8,3,6,4,4,1,5,0,4,6,0,3,5,7,7,1,4,0,4,7,1,0,3,9,1,7,12,0,8,4,3,8,5,0,0,3,4,0,4,3,10,2,0,4,8,2,4,9,3,2,3,2,4,0,4,7,0,0,1,5,1,1,5,0,2,0,0,0,3,4,3,4,2,1,10,1,7,1,4,0,2,4,4,2,2,10,2,9,2,1,4,7,8,0,0,3,8,9,0,0,5,6,0,2,2,3,1,2,3,1,11,1,0,0,6,2,4
0,0,7,2,8,0,16,1,4,3,0,0,15,11,2,0,10,0,22,2,10,0,0,0,0,8,1,1,8,0,1,1,5,0,6,0,0,2,3,4,4,0,8,1,6,34,3,1,1,10,0,10,9,1,0,0,1,33,0,4,1,8,6,2,4,2,2,25,20,15,1,3,16,0,0,6,2,2,4,15,0,1,0,4,2,0,10,6,5,1,5,6,1,2,1,3,0,2,19,0,2,0,23,2,0,2,0,16,2,3,0,0,0,0,7,1,0,2,0,4,3,4,2,0,2,17,7,0,5,0,4,2,15,0,1,6,1,0,0,14,6,0,0,0,12,1,3,19,4,7,25,9,10,10,0,1,0,1,13,8
8,7,10,4,11,25,0,19,4,3,26,3,2,1,10,26,4,28,1,0,4,9,6,7,15,2,17,6,14,0,18,0,7,3,0,6,17,0,0,12,8,0,18,13,3,6,2,5,4,2,20,1,4,11,8,13,0,0,3,3,2,3,3,0,14,15,1,1,2,2,4,18,2,26,10,3,0,14,0,3,24,19,19,2,4,13,2,11,6,17,2,9,14,25,14,3,20,4,1,27,5,16,1,3,31,4,17,2,3,18,5,1,6,35,4,0,17,14,18,5,9,1,4,2,0,4,2,15,1,40,4,39,1,54,15,7,13,24,1,3,2,1,8,20,0,25,1,0,1,1,0,6,2,0,19,12,11,14,3,6
3,0,2,5,4,1,14,2,6,1,0,1,1,9,4,3,5,2,16,9,10,0,0,2,4,7,10,1,7,0,4,5,10,1,9,0,3,13,10,7,8,1,7,9,10,62,9,4,14,1,2,11,12,0,2,3,6,21,1,3,6,21,7,10,3,1,4,22,11,4,5,4,8,5,6,8,2,0,8,17,1,1,0,10,3,2,10,3,2,1,4,3,2,0,3,4,2,0,25,2,5,3,20,4,0,2,3,21,12,3,3,2,3,2,4,8,0,5,1,8,1,10,4,17,4,0,7,1,4,1,2,4,16,1,2,6,1,1,2,7,12,3,0,3,9,1,2,6,16,5,31,6,27,8,6,2,2,4,6,5
0,0,6,1,2,0,1,0,20,1,0,0,7,8,2,2,1,1,15,0,50,0,0,0,0,3,4,0,0,0,6,0,4,0,12,0,0,2,1,2,3,0,2,5,9,42,11,0,9,2,1,11,14,0,3,0,2,15,0,0,3,12,1,7,1,2,4,19,6,1,1,3,10,0,0,3,0,0,7,4,0,0,2,1,1,1,1,3,0,3,1,1,0,2,0,1,1,1,8,0,2,0,5,3,1,9,1,17,1,3,0,0,1,2,11,2,0,1,0,9,6,3,2,7,2,7,0,3,0,0,0,0,32,1,1,2,2,1,0,21,5,0,1,2,8,0,5,47,11,6,8,4,21,7,0,2,0,4,7,2
4,5,6,4,14,6,3,11,10,10,0,1,0,0,5,3,2,4,0,1,3,6,4,5,0,3,4,0,16,0,11,1,4,0,0,5,9,2,2,5,4,1,9,19,1,6,7,3,4,3,0,1,0,4,14,1,3,5,2,4,3,0,5,7,7,7,3,5,11,1,1,2,2,15,7,1,2,8,2,4,8,8,6,0,2,9,5,6,1,5,1,3,12,9,1,1,9,4,2,24,2,6,1,2,17,11,7,3,3,2,4,1,6,9,1,3,9,7,3,1,5,4,2,0,15,1,3,0,6,4,12,2,0,12,5,9,8,5,2,1,5,2,0,9,0,6,3,1,1,5,4,0,4,1,2,4,6,4,2,16
7,0,11,10,11,3,5,0,14,22,0,0,11,2,0,3,2,0,7,18,2,0,0,9,4,8,1,0,11,0,12,1,4,0,0,0,1,35,1,16,28,0,20,7,15,30,1,12,1,8,0,1,1,2,3,0,19,1,8,5,13,2,0,1,1,3,17,4,33,15,4,4,2,6,2,18,1,0,2,9,3,3,2,35,4,0,22,7,2,0,15,3,6,6,0,17,0,5,7,5,22,1,15,23,3,2,0,0,15,5,2,1,0,3,7,20,4,14,0,9,10,10,10,5,1,4,0,6,0,0,5,3,8,0,5,17,1,0,15,8,21,1,1,1,5,7,6,0,0,1,1,5,5,5,5,3,0,2,8,27
7,3,9,2,0,8,0,8,2,0,8,4,2,0,12,17,2,19,0,0,0,19,6,3,6,0,21,3,3,0,8,0,1,1,0,3,10,0,0,0,4,4,9,11,2,0,3,1,2,0,1,0,1,3,13,4,0,0,2,2,1,0,6,0,0,2,6,0,0,2,2,8,0,9,15,0,0,4,0,1,9,12,8,0,4,7,3,0,0,3,0,0,16,6,2,0,18,1,4,13,0,5,0,2,3,1,7,0,0,5,10,0,0,13,0,0,11,6,9,1,4,1,2,0,40,1,0,4,0,0,1,6,0,20,21,1,9,2,2,1,0,1,4,12,0,19,0,0,1,2,0,0,0,0,13,11,5,8,0,1
5,0,5,6,3,1,4,27,9,19,2,0,0,2,1,0,2,1,4,5,3,0,0,8,2,0,0,0,3,3,6,4,4,2,5,4,1,6,4,10,3,1,4,3,4,12,2,7,3,3,2,3,10,4,6,1,9,4,7,10,1,1,6,6,2,16,0,4,4,11,3,1,3,2,12,6,3,1,2,11,5,1,5,5,5,10,5,4,14,0,3,9,3,2,1,5,1,3,3,6,2,5,5,1,4,6,4,6,6,3,0,3,12,3,8,6,2,4,1,8,6,3,9,4,4,2,0,12,5,1,0,5,6,6,5,6,10,1,2,9,10,0,0,1,1,0,4,2,3,9,3,1,8,3,0,1,1,7,9,18
4,6,9,16,5,7,6,10,6,0,6,7,0,0,3,8,1,21,1,0,2,2,6,1,2,1,16,2,11,0,14,2,3,0,2,11,8,0,1,9,8,8,9,4,4,4,11,5,2,1,2,0,0,10,8,7,7,5,8,0,1,0,1,1,7,6,0,2,4,3,5,4,5,24,8,0,1,9,0,1,11,14,2,0,14,2,1,4,0,14,0,1,5,9,17,1,4,1,7,16,2,4,1,2,8,6,12,1,1,1,7,1,5,3,2,0,3,14,16,4,4,10,2,2,39,4,0,2,3,6,5,0,0,8,14,8,4,1,1,6,1,17,9,19,6,7,1,1,2,2,0,3,0,0,9,10,7,9,6,9
1,0,1,1,2,0,26,0,9,0,0,0,10,17,0,0,6,0,17,0,23,0,0,2,2,21,0,1,5,0,0,1,7,0,16,0,0,4,4,2,3,0,4,2,8,35,15,2,5,6,0,8,15,0,1,0,2,14,0,7,5,18,3,14,0,1,9,56,13,1,0,2,8,7,1,0,0,1,13,12,2,1,1,1,1,2,9,5,9,1,3,1,1,1,1,6,1,1,27,1,9,1,13,3,0,8,1,28,1,5,1,0,1,1,4,2,0,10,1,10,1,8,1,15,1,16,32,0,8,0,6,0,0,0,0,6,1,2,8,12,5,0,0,1,13,0,11,19,23,17,21,7,19,12,4,0,0,0,12,4
9,13,23,8,2,11,0,18,4,0,23,3,1,1,5,17,0,17,0,0,3,11,6,4,5,1,26,5,9,1,14,1,4,3,0,12,11,0,1,0,9,3,10,16,3,11,5,0,2,0,8,0,1,3,23,10,1,1,2,0,6,1,4,1,6,6,0,0,2,3,0,2,2,17,5,1,2,4,2,3,22,8,3,0,5,5,1,9,1,9,0,1,6,12,7,0,11,5,2,12,0,14,0,1,16,1,18,1,0,21,12,0,20,11,0,0,3,3,13,0,5,0,4,0,54,1,1,12,0,20,6,8,0,0,9,0,13,11,2,6,0,3,3,10,0,27,1,1,1,2,1,0,0,1,20,10,20,7,0,14
4,7,20,10,7,62,0,0,5,1,5,64,2,1,5,8,4,2,2,1,1,20,26,1,2,0,19,2,2,0,19,5,2,1,1,7,8,2,6,13,3,13,6,11,2,8,0,2,1,7,5,1,1,2,13,1,8,1,2,0,6,0,5,0,1,8,2,6,2,2,1,6,1,12,2,0,0,4,0,4,3,4,2,1,6,2,2,4,1,8,0,0,9,0,8,3,16,6,1,30,0,14,1,0,2,2,8,0,4,0,13,1,7,13,2,1,6,3,20,1,4,2,7,1,15,2,1,5,5,21,5,14,0,9,0,3,6,27,3,1,3,2,5,12,0,1,3,0,0,0,2,1,0,2,2,15,12,2,3,1
4,2,7,2,17,4,4,1,7,11,1,0,8,4,5,5,12,15,11,3,5,0,0,11,2,5,2,6,6,1,7,5,19,0,2,2,14,0,14,5,23,0,20,6,5,14,5,22,13,6,3,8,4,1,7,1,27,5,8,15,6,7,17,24,11,6,13,5,9,17,6,7,17,6,14,11,0,11,8,7,3,4,7,7,2,7,16,3,3,0,9,7,8,13,2,10,0,14,16,15,12,1,21,30,1,21,5,3,10,6,3,6,7,8,8,13,6,9,0,8,4,24,8,6,7,6,2,9,17,1,6,8,6,0,3,0,4,2,6,14,15,2,0,11,7,4,3,4,3,13,5,14,9,2,2,0,1,5,9,16
0,3,11,10,3,6,3,24,9,3,9,8,4,2,12,5,0,7,0,0,0,5,0,3,4,0,17,2,20,0,9,0,11,1,0,1,5,1,0,2,6,1,4,18,6,3,10,0,2,1,10,2,2,0,8,1,6,0,6,1,1,0,5,1,0,3,2,0,3,3,3,6,4,4,9,1,4,7,0,2,14,18,5,0,4,6,4,4,0,5,1,2,10,11,3,4,3,4,3,14,1,5,0,2,1,6,7,1,0,5,9,0,4,7,1,0,2,4,3,0,0,3,0,1,13,1,2,8,1,9,10,4,1,13,6,4,0,7,2,1,1,6,0,4,1,7,0,0,1,1,1,1,2,3,1,1,5,11,0,1
2,2,5,2,1,28,0,3,0,1,4,16,0,0,5,13,0,5,0,0,1,17,10,0,6,1,13,1,3,1,11,0,1,1,1,17,7,0,0,0,3,5,0,12,0,4,3,2,0,0,14,2,0,2,5,1,0,0,0,0,1,1,5,0,2,2,0,0,5,4,0,3,2,3,6,2,1,11,1,2,9,0,2,0,0,2,0,0,1,4,0,3,4,13,13,2,6,2,0,4,0,7,0,0,0,4,5,0,0,4,5,2,10,4,1,1,1,2,15,1,0,1,0,0,24,1,1,5,0,2,1,1,2,11,27,2,7,0,0,2,0,0,0,10,2,16,1,0,0,0,1,0,0,0,2,8,12,5,0,3
2,0,4,0,5,2,2,1,3,1,3,0,1,3,5,0,9,0,2,7,4,0,0,3,0,20,5,2,9,1,7,7,3,0,1,0,3,0,7,9,6,0,7,5,1,11,18,2,3,11,0,1,6,1,9,1,1,3,4,2,2,3,0,9,1,1,12,1,5,6,1,11,9,6,13,3,3,0,4,8,1,1,4,9,2,0,5,2,2,1,2,1,3,4,3,5,1,0,10,9,6,2,3,6,0,8,0,3,10,1,2,7,5,2,1,3,1,6,0,8,3,20,3,0,1,2,0,2,15,2,2,1,8,2,3,6,2,0,0,7,4,0,0,4,8,2,1,5,4,1,3,14,2,4,1,1,1,2,5,0
2,0,4,8,16,3,17,1,28,9,2,1,13,9,0,1,8,0,15,3,18,0,0,12,2,26,1,2,2,0,3,1,8,0,14,1,4,30,9,10,13,1,2,2,23,43,13,7,3,18,0,8,11,4,5,3,5,24,4,4,6,12,1,11,0,2,14,30,5,4,1,2,10,2,2,9,0,1,11,34,3,1,1,0,3,1,7,7,17,5,12,1,5,0,5,21,0,3,12,2,19,7,13,6,2,7,1,13,7,5,2,1,0,1,18,9,4,3,1,4,8,12,8,14,3,7,21,1,8,1,9,6,12,6,1,14,1,2,7,0,17,1,1,4,5,2,6,8,14,5,24,16,20,8,3,3,0,1,9,8
0,0,4,1,5,0,8,1,12,5,0,2,14,9,0,0,5,0,22,7,13,1,1,30,0,19,3,1,7,0,1,1,6,0,9,0,0,49,5,9,14,0,6,3,7,49,2,13,2,7,0,16,18,0,1,0,14,14,4,4,10,11,8,8,0,7,14,23,24,7,0,3,23,1,2,9,1,0,22,26,3,0,6,11,0,0,9,2,7,1,12,4,10,4,0,17,0,2,16,1,16,0,15,6,0,2,0,13,7,9,0,0,8,0,11,10,0,3,0,10,2,6,9,6,2,12,5,5,21,0,10,1,5,0,3,15,1,0,4,17,0,0,0,0,14,1,16,19,9,16,20,19,35,26,3,0,0,3,8,3
3,21,12,25,2,12,0,1,5,0,4,23,0,0,3,16,0,2,0,0,0,19,10,0,0,0,8,0,1,0,15,0,0,3,0,14,14,0,0,2,0,14,0,1,0,1,0,0,1,0,2,0,0,3,2,2,0,0,1,0,1,0,0,0,0,2,1,0,0,1,1,1,0,7,0,0,1,6,0,0,3,1,0,0,13,6,0,1,0,7,0,0,0,5,38,0,16,1,0,1,0,5,0,1,3,1,4,0,0,1,13,0,0,3,0,0,0,2,19,1,2,0,0,0,1,3,0,2,1,1,0,17,0,3,2,2,6,0,0,1,0,0,38,1,0,6,0,2,1,1,0,0,0,0,1,15,9,0,1,2
2,15,11,2,0,23,0,0,0,0,0,22,0,0,1,1,0,2,0,0,1,17,5,0,1,0,8,5,1,0,5,0,0,21,0,12,0,0,0,0,0,37,0,2,0,4,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,32,0,5,3,0,1,0,17,1,0,1,0,6,1,0,0,0,8,0,16,12,0,7,0,13,0,0,0,0,3,0,0,1,12,0,2,5,0,0,11,0,25,0,0,0,0,0,8,0,1,0,1,4,0,9,0,3,5,0,0,0,0,1,0,38,0,15,0,3,0,0,0,0,0,0,0,1,0,15,13,0,0,1
5,6,14,28,7,13,0,9,6,5,7,0,3,4,6,10,1,38,1,0,4,2,10,6,16,5,12,3,13,0,10,4,6,0,2,3,5,4,18,5,6,1,9,32,3,1,17,0,3,4,13,1,2,25,25,15,8,0,2,1,3,2,9,3,8,8,2,2,1,9,5,13,1,12,10,3,3,14,3,3,43,20,12,1,11,13,5,4,1,15,0,2,14,4,4,2,11,12,3,29,0,18,2,2,12,10,9,0,1,9,3,2,7,24,0,0,15,4,10,2,11,9,5,0,20,3,2,9,1,12,1,19,1,10,12,11,4,10,4,4,0,1,15,0,1,19,0,4,0,15,0,0,3,0,8,5,6,17,7,25
3,0,4,3,2,2,2,0,5,2,0,0,12,11,1,0,6,1,6,3,15,0,0,16,3,12,1,2,12,0,2,0,5,0,5,1,2,5,7,4,13,0,1,4,15,28,13,0,2,3,0,7,32,0,0,0,1,23,1,2,8,19,1,3,3,2,8,28,48,4,1,9,15,0,5,10,2,0,4,16,0,1,3,3,0,0,15,7,25,2,6,5,2,2,0,10,1,0,13,6,4,0,15,14,1,10,0,16,4,3,1,0,1,1,4,4,0,7,1,11,0,6,6,12,0,9,8,0,5,0,1,6,13,0,0,7,1,2,8,5,14,0,0,1,0,0,3,27,6,2,9,7,15,13,2,1,0,0,14,5
5,2,10,10,0,5,0,8,3,3,17,2,2,0,9,32,6,12,1,3,1,3,6,0,9,1,14,0,3,2,7,10,2,0,4,11,7,0,7,17,13,1,0,3,3,5,8,1,0,7,5,0,0,3,9,10,5,3,6,0,5,0,8,1,4,1,6,1,3,2,0,0,1,9,7,0,2,0,0,4,38,9,2,0,1,31,3,7,0,10,1,1,2,9,5,2,9,2,2,40,0,5,0,24,9,5,2,0,1,12,5,3,5,5,1,0,11,4,13,0,13,2,0,1,25,1,0,6,7,19,0,7,0,27,1,4,7,16,2,2,1,6,3,19,0,0,0,3,0,1,0,3,0,1,17,15,6,1,2,8
0,0,1,3,1,0,4,2,7,5,3,0,6,1,0,0,6,0,18,2,8,0,0,3,0,7,0,0,5,0,3,1,10,2,12,1,2,5,3,1,2,0,3,6,3,38,5,2,3,6,0,6,18,0,3,0,3,8,1,6,13,16,5,2,0,1,1,22,0,6,0,2,29,0,0,0,0,1,15,7,2,2,1,6,0,1,3,4,11,1,2,2,0,0,1,5,0,1,17,3,2,1,10,8,2,6,0,23,0,2,0,0,0,0,8,2,1,0,0,6,1,3,2,3,1,2,5,3,6,0,4,1,11,1,3,3,0,1,1,6,16,0,0,0,3,0,0,15,13,3,12,4,16,11,1,1,0,2,9,3
0,0,2,1,2,0,19,6,8,2,0,1,10,8,2,1,1,1,18,0,48,1,0,7,0,22,0,0,6,0,1,0,6,0,25,0,0,3,2,1,2,0,1,5,1,40,6,2,4,8,0,6,20,1,1,0,1,20,0,1,5,20,5,10,2,0,3,62,7,3,3,0,7,1,2,4,1,0,18,17,2,1,0,8,0,0,4,4,16,0,0,5,5,0,0,14,0,0,28,2,5,1,28,2,0,7,0,27,2,19,0,0,2,1,9,0,1,9,0,6,0,3,2,19,0,6,47,1,0,0,2,1,19,1,0,4,0,0,5,8,19,2,0,4,27,3,15,0,16,9,17,8,21,15,2,0,0,0,25,3
1,0,2,1,3,0,8,1,9,0,0,0,19,7,1,0,7,1,12,0,17,0,0,5,0,6,0,3,6,0,1,2,5,0,13,0,0,2,1,0,0,0,1,1,0,41,5,0,1,3,0,8,15,0,3,3,0,12,0,2,2,7,1,6,0,1,8,23,7,1,0,0,4,1,1,2,0,0,4,12,1,1,0,0,0,0,3,1,9,0,2,0,0,1,1,0,0,0,20,1,3,0,12,2,0,5,0,10,1,3,0,1,0,1,13,3,0,1,0,11,1,6,3,4,1,16,11,1,0,1,3,2,23,1,0,3,1,0,4,14,9,1,0,0,6,0,13,16,0,0,13,1,18,13,2,0,0,0,12,2
2,6,7,1,9,6,8,1,6,4,0,2,6,2,0,8,12,0,10,2,1,0,5,9,0,4,1,0,20,0,5,1,3,0,4,2,5,1,5,3,11,0,0,5,7,21,14,4,2,0,0,3,10,0,2,3,3,9,2,8,3,5,4,9,2,15,0,7,4,11,2,3,1,7,0,7,7,1,5,8,1,1,3,0,0,7,12,3,3,1,0,6,5,1,4,0,1,2,8,6,6,1,4,3,3,3,2,5,4,2,3,2,3,6,3,2,0,1,6,1,3,8,1,7,1,5,6,5,1,2,9,2,17,2,0,13,1,0,1,5,16,1,0,15,2,1,3,9,0,0,6,1,6,17,6,2,3,8,1,8
0,0,0,3,4,0,10,3,11,4,0,0,18,30,0,0,15,1,16,1,15,0,0,11,3,17,0,0,7,0,2,1,3,0,26,1,0,1,2,6,2,0,3,1,8,49,6,4,2,6,1,11,28,0,0,0,2,25,1,3,5,11,4,18,1,2,1,22,0,4,1,3,21,1,2,5,1,0,6,18,0,0,0,2,0,0,6,5,5,0,1,1,0,0,0,3,0,1,53,0,4,0,9,8,0,4,1,22,2,4,1,3,5,1,20,4,1,2,0,8,1,5,2,25,0,31,8,4,1,0,3,0,21,1,2,5,1,1,3,24,20,0,0,0,9,0,12,17,13,6,0,12,20,14,1,1,1,2,12,9
0,0,6,1,6,0,4,0,8,3,1,0,13,2,1,1,12,0,20,9,1,2,0,4,0,14,0,4,6,0,2,1,4,0,12,0,4,11,10,4,7,0,3,0,6,27,3,1,5,9,0,4,10,3,0,0,3,10,4,4,16,5,5,8,1,4,3,20,6,9,5,2,4,1,1,2,1,0,3,17,0,0,0,8,0,0,3,1,10,2,8,2,1,2,1,27,0,5,9,0,8,0,11,8,1,4,0,9,10,2,0,1,2,0,9,6,1,4,0,8,4,13,3,9,6,6,4,0,5,0,1,3,7,0,1,14,1,0,14,16,19,0,0,0,7,3,4,8,1,1,12,0,3,4,2,0,1,1,14,2
0,0,1,4,10,1,14,0,13,7,0,0,22,8,1,1,6,0,15,5,21,0,0,15,0,21,3,2,9,0,0,1,9,0,13,0,0,38,3,2,4,0,5,3,15,28,15,9,5,4,1,12,28,0,0,0,5,44,1,0,7,17,0,4,0,1,9,35,11,2,0,2,20,1,3,9,1,0,11,16,0,1,2,6,0,0,6,6,9,0,13,7,1,0,0,13,0,2,20,0,6,4,27,5,0,4,0,12,1,2,0,0,0,0,13,17,0,0,0,9,0,4,1,10,2,27,21,4,5,0,8,0,19,0,0,9,2,0,2,20,35,0,0,3,15,0,16,21,18,6,20,3,0,11,0,0,0,0,4,11
3,0,1,3,20,0,18,0,10,3,0,0,21,10,1,0,7,1,24,2,12,0,0,4,0,20,3,1,14,0,4,0,10,0,12,1,4,3,4,4,14,0,2,4,11,38,15,1,1,6,1,8,12,0,4,0,3,12,3,1,6,14,6,9,3,4,4,40,14,9,0,4,7,0,6,12,0,0,20,18,0,0,6,3,1,0,6,13,23,1,3,0,9,6,1,9,1,3,11,3,6,0,7,12,0,9,1,16,2,0,2,1,0,4,19,3,2,7,0,8,3,5,11,10,0,8,7,1,5,0,3,0,12,1,2,2,3,0,4,8,26,0,1,0,13,1,11,15,13,17,14,4,11,0,0,0,0,3,18,4
4,0,10,2,5,1,0,9,4,2,5,0,3,1,3,1,1,7,2,0,2,7,1,11,1,1,9,6,7,0,17,4,8,0,0,6,20,2,2,4,20,9,10,3,2,8,10,2,4,0,4,2,2,5,15,2,2,7,1,0,7,0,2,1,5,4,0,1,1,3,2,1,5,6,8,1,5,2,1,6,6,4,1,5,3,21,4,19,1,14,6,12,5,7,5,2,8,5,2,4,3,2,2,17,9,3,4,5,0,7,4,0,0,4,2,0,3,1,6,0,4,2,1,0,19,6,0,2,5,13,0,9,4,20,2,2,1,2,1,3,3,1,0,8,2,17,1,2,2,6,1,2,0,0,0,5,2,5,4,2
10,12,9,6,4,7,0,9,0,0,3,31,0,0,7,4,1,9,0,0,0,14,16,0,10,0,8,3,6,0,10,1,1,18,0,8,17,1,1,6,2,18,0,9,2,1,0,1,1,0,4,0,0,2,8,2,1,0,2,3,0,0,4,0,0,1,0,0,1,1,0,2,0,7,3,2,3,5,0,3,2,8,4,0,11,13,2,2,0,6,1,0,3,3,21,1,12,4,1,13,0,7,0,3,6,2,9,1,1,6,4,0,2,10,0,0,8,3,8,3,5,1,0,1,12,2,2,4,3,11,1,10,0,10,15,0,1,8,1,3,0,15,15,5,1,15,1,0,0,2,1,0,0,0,5,0,8,2,0,2
