Ant57,Ant260,Ant52,Ant929,Ant6,Ant7,Ant9,Ant19,Ant24,Ant26,Ant64,Ant74,Ant161,Ant196,Ant209,Ant227,Ant268,Ant308,Ant311,Ant534,Ant604,Ant620,Ant673,Ant740,Ant838,Ant954,Ant0,Ant12,Ant13,Ant20,Ant23,Ant27,Ant29,Ant49,Ant51,Ant54,Ant55,Ant62,Ant66,Ant70,Ant80,Ant91,Ant97,Ant109,Ant113,Ant118,Ant120,Ant124,Ant126,Ant131,Ant135,Ant137,Ant140,Ant144,Ant149,Ant159,Ant169,Ant170,Ant174,Ant175,Ant190,Ant195,Ant206,Ant210,Ant232,Ant261,Ant262,Ant263,Ant299,Ant301,Ant313,Ant332,Ant376,Ant380,Ant433,Ant458,Ant492,Ant507,Ant509,Ant530,Ant576,Ant592,Ant593,Ant607,Ant614,Ant621,Ant635,Ant638,Ant647,Ant650,Ant665
0,3,4,16,6,0,0,3,0,12,0,0,0,5,0,4,10,9,11,9,1,0,14,1,2,0,1,15,3,1,4,25,0,0,4,0,0,52,52,0,21,2,20,8,0,0,3,17,3,22,2,4,1,3,1,1,0,0,9,1,22,0,9,43,1,2,0,2,0,8,0,0,0,0,8,14,1,0,0,0,0,0,1,0,3,4,2,0,8,19,5
0,82,0,3,3,0,0,0,0,0,0,1,0,30,0,101,13,12,4,0,0,0,1,12,4,14,1,0,4,1,4,2,1,4,3,0,3,1,23,0,1,6,0,0,10,0,0,8,7,0,15,0,2,0,32,2,7,5,5,30,0,0,1,3,7,2,1,0,0,10,11,0,0,1,8,1,30,3,3,0,0,0,14,6,6,8,0,0,3,11,2
0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,29,0,4,12,3,1,8,0,3,0,16,13,29,1,16,9,8,14,17,1,7,11,8,6,20,0,5,19,16,25,4,7,8,13,6,47,5,14,3,4,13,13,1,18,0,0,25,5,4,15,22,8,2,3,17,13,11,12,10,3,1,12,5,83,4,1,1,0,28,19,8,8,0,0,9,37,9,16,0,1,0,11,21,46,22,0,0,15,24,11
3,2,11,9,2,0,0,15,0,13,0,0,4,2,6,9,2,3,0,7,7,2,15,0,6,5,1,6,4,1,3,5,1,0,21,8,0,11,14,0,4,3,18,4,1,0,0,9,0,4,6,2,0,9,0,3,1,0,7,1,7,0,10,1,3,2,6,1,0,3,1,14,1,0,9,0,5,0,1,0,6,1,6,1,7,1,2,0,0,0,4
3,36,1,8,36,1,0,5,3,4,0,0,0,18,5,24,15,13,15,4,0,1,12,4,2,28,2,9,4,4,8,9,7,14,8,5,29,6,6,9,7,5,9,1,16,2,1,28,17,3,12,10,5,6,2,23,7,5,4,19,2,3,10,11,37,0,1,0,0,40,10,1,30,0,37,5,0,4,3,0,0,2,5,9,28,35,0,0,9,11,9
20,1,0,3,0,0,0,4,0,1,0,2,0,0,0,4,0,0,0,8,11,6,1,0,0,1,0,1,11,0,1,4,0,0,3,7,1,0,2,0,5,0,4,2,0,0,0,2,2,14,5,0,0,0,0,0,0,2,0,1,19,0,0,1,7,0,11,0,0,2,1,0,3,0,9,0,4,0,13,11,14,0,0,0,7,0,0,0,3,1,3
36,0,0,1,0,0,1,0,0,0,15,3,13,3,0,34,0,2,0,3,31,0,15,0,0,9,19,0,0,1,3,2,5,2,8,3,0,0,0,5,1,17,27,2,1,0,11,0,0,2,0,2,2,0,0,4,0,13,2,0,5,0,0,0,0,4,12,0,7,0,7,0,3,0,16,1,3,13,0,23,2,0,12,1,7,0,7,30,4,0,22
11,0,5,0,3,0,102,0,0,0,0,16,12,0,1,0,0,1,0,5,2,26,5,0,4,0,0,0,3,0,0,2,0,0,2,6,0,1,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,11,23,0,23,0,1,0,1,0,0,0,0,0,2
14,0,1,0,1,0,0,0,0,0,3,33,0,1,0,0,0,8,0,0,3,1,6,0,0,2,0,0,0,0,3,8,0,0,6,15,0,0,0,0,0,0,18,0,2,0,10,0,0,0,0,1,6,2,1,0,0,1,0,0,12,0,0,0,1,2,0,25,3,1,0,0,0,0,1,6,0,14,2,23,0,0,0,0,0,0,15,6,0,3,1
1,23,2,0,0,33,0,0,12,0,0,0,0,14,0,0,1,0,0,1,2,0,0,16,4,29,0,0,0,0,14,2,0,57,0,0,0,1,0,15,0,2,0,0,7,68,0,0,0,1,44,0,0,26,6,1,18,0,0,0,0,44,0,0,1,0,0,0,0,0,43,0,0,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,24,2,1
11,8,5,7,8,0,0,2,0,1,0,1,0,6,8,13,9,1,3,2,1,2,4,1,3,6,5,4,3,4,7,7,12,1,4,0,2,2,29,1,2,3,17,3,4,0,0,4,2,5,5,17,6,4,0,7,0,8,9,1,5,0,16,1,63,1,2,0,0,3,2,1,14,0,11,6,5,0,12,1,0,0,0,1,3,14,1,0,0,5,8
0,21,0,0,10,0,0,2,0,0,0,3,0,14,1,28,5,1,8,0,0,0,0,6,1,13,0,1,0,3,15,3,6,3,2,3,2,1,2,13,1,1,2,0,9,0,0,6,2,0,8,0,1,14,1,6,4,0,6,3,1,0,0,3,11,1,0,0,0,28,3,0,6,1,21,1,9,0,1,0,0,0,1,0,22,2,0,0,6,0,3
1,31,5,4,30,0,0,5,0,5,0,3,0,22,9,42,10,6,3,1,19,4,1,15,1,13,0,4,17,7,16,3,7,8,11,12,44,7,15,5,5,14,29,0,19,0,0,11,20,13,19,24,1,9,0,20,1,3,5,17,2,0,22,3,18,2,2,1,0,35,3,3,6,0,46,7,28,7,7,1,0,4,3,22,0,12,4,0,25,22,11
2,39,0,25,19,0,0,5,0,0,0,0,0,25,0,78,9,6,14,0,0,2,7,6,1,21,2,1,1,11,13,5,2,10,7,11,13,5,28,6,0,1,4,3,11,0,0,16,6,2,3,1,2,12,7,12,8,3,1,20,1,0,2,2,0,1,1,0,0,34,10,4,8,0,22,1,35,0,0,0,0,0,14,2,12,0,0,0,6,2,4
8,0,1,6,0,0,0,1,0,10,0,1,0,1,0,1,0,1,17,13,20,0,36,2,0,3,0,0,0,0,2,3,2,0,2,0,0,7,0,0,1,3,6,14,0,0,5,2,0,29,0,1,3,0,0,0,0,2,0,0,0,0,10,0,1,13,16,0,0,0,4,2,0,0,0,2,0,0,7,0,15,0,1,0,4,0,0,1,0,1,5
0,0,0,0,0,0,0,0,0,23,0,4,0,0,0,1,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,30,0,6,0,0,0,0,0,1,0,0,0,0
0,17,1,4,1,66,0,2,5,0,0,0,0,19,0,9,3,2,3,4,0,1,0,16,3,12,1,2,4,7,8,0,0,45,3,1,9,0,5,3,8,12,3,0,12,36,0,5,3,10,64,2,0,16,3,12,13,2,18,2,1,17,1,1,5,1,0,0,0,9,62,8,3,0,15,0,9,3,4,0,0,24,0,6,25,6,0,0,0,21,6
3,18,0,1,35,1,0,5,0,0,0,2,0,9,3,27,5,5,7,1,1,3,5,5,5,15,1,5,1,7,29,11,5,8,5,5,5,1,5,2,6,23,8,7,21,0,2,20,9,3,20,7,0,10,4,18,0,1,17,8,3,0,11,1,18,2,2,1,0,26,9,19,11,0,24,0,11,1,0,0,3,2,5,0,22,2,1,0,21,0,12
0,12,8,14,3,0,30,1,0,5,0,6,10,10,2,22,5,9,8,2,3,9,6,4,12,3,4,4,1,0,2,3,6,0,13,12,0,4,11,3,0,12,18,8,4,0,2,5,10,9,6,6,3,15,0,5,2,0,17,6,24,0,5,6,9,35,1,6,0,12,5,5,2,0,11,4,9,3,22,2,1,1,8,3,11,4,5,0,6,12,0
