Ant4,Ant260,Ant52,Ant65,Ant244,Ant397,Ant540,Ant6,Ant7,Ant9,Ant15,Ant19,Ant26,Ant30,Ant60,Ant72,Ant74,Ant76,Ant102,Ant158,Ant191,Ant196,Ant227,Ant245,Ant252,Ant278,Ant308,Ant329,Ant518,Ant604,Ant673,Ant740,Ant954,Ant0,Ant1,Ant12,Ant13,Ant17,Ant20,Ant23,Ant27,Ant35,Ant43,Ant48,Ant50,Ant51,Ant53,Ant54,Ant62,Ant70,Ant71,Ant81,Ant96,Ant97,Ant105,Ant109,Ant111,Ant112,Ant115,Ant117,Ant124,Ant126,Ant137,Ant159,Ant172,Ant175,Ant178,Ant186,Ant190,Ant194,Ant206,Ant210,Ant215,Ant219,Ant220,Ant229,Ant238,Ant242,Ant243,Ant250,Ant251,Ant255,Ant256,Ant264,Ant289,Ant296,Ant299,Ant301,Ant324,Ant331,Ant334,Ant342,Ant347,Ant380,Ant390,Ant394,Ant395,Ant398,Ant458,Ant475,Ant476,Ant482,Ant501,Ant509,Ant556,Ant560,Ant564,Ant576,Ant580,Ant599,Ant607,Ant610,Ant614,Ant621,Ant650,Ant663
3,7,22,0,1,4,0,1,0,24,7,5,3,3,3,1,0,13,4,0,0,8,5,0,8,6,1,1,0,0,2,2,2,3,10,20,1,2,1,1,13,0,1,6,0,3,2,3,0,22,1,6,10,9,3,0,2,3,7,8,4,5,0,13,11,6,3,6,13,2,10,6,6,3,2,7,2,0,7,0,0,8,8,3,2,5,7,7,3,7,5,4,0,6,4,7,7,2,3,4,4,8,2,2,3,1,0,1,4,2,0,2,3,0,3,4
1,3,0,1,0,6,0,2,0,11,4,0,0,6,7,0,0,5,2,0,4,7,3,0,5,5,3,0,0,0,5,4,0,1,18,4,2,0,0,2,4,0,0,6,0,1,1,2,0,0,1,4,1,9,0,2,0,3,5,4,4,4,0,3,2,0,0,0,2,2,0,1,1,1,0,3,1,0,2,0,0,2,0,5,1,2,4,3,1,6,2,1,0,10,6,7,3,0,6,0,0,3,1,7,7,0,0,2,2,0,0,0,8,0,1,3
6,16,4,0,0,11,2,6,0,3,2,5,1,4,5,0,1,1,3,0,5,7,2,0,7,9,5,2,0,0,6,3,0,2,15,17,0,0,3,0,8,2,2,6,0,7,2,3,1,25,1,5,15,13,3,3,3,0,5,3,2,16,0,10,4,0,1,7,8,19,1,6,4,2,0,5,4,1,4,0,0,5,2,0,4,4,2,9,1,1,1,0,0,6,3,13,14,6,3,2,0,16,0,1,13,5,2,0,1,2,6,2,6,2,12,6
4,9,10,0,11,6,2,1,0,5,9,0,3,3,7,15,16,0,4,12,11,4,20,0,2,4,17,6,0,4,1,5,4,1,5,9,8,12,13,6,1,6,16,0,0,7,7,1,4,13,5,1,8,44,15,7,5,5,0,6,2,2,7,18,7,7,23,1,6,3,7,3,11,1,10,10,2,0,7,0,0,1,3,9,35,4,5,6,5,3,8,0,1,2,21,3,0,5,1,1,4,1,17,1,6,0,11,14,16,8,6,2,2,2,0,6
3,5,3,16,0,3,4,3,1,2,3,8,3,3,8,0,0,4,4,0,2,6,6,0,10,12,0,0,0,0,6,12,0,5,6,2,2,3,0,0,14,0,1,2,2,3,0,3,0,2,1,6,0,11,3,8,4,3,6,0,4,4,0,2,1,5,2,5,0,5,0,0,11,1,2,4,5,0,9,0,0,14,6,0,2,1,6,6,2,3,1,11,0,10,2,12,4,3,8,8,10,4,0,2,0,3,0,1,0,1,0,1,0,5,5,5
8,9,0,21,0,0,0,12,8,11,7,8,0,6,4,0,0,5,0,0,0,4,5,1,4,8,2,0,0,0,0,4,4,7,10,21,0,1,0,1,6,0,0,5,4,0,0,7,3,3,0,16,2,1,0,4,4,2,2,4,0,14,0,13,14,5,1,9,8,13,0,2,0,1,1,0,1,0,13,0,0,12,4,0,0,7,11,5,0,3,5,17,0,17,0,1,10,0,4,19,11,3,0,10,2,3,0,1,0,0,0,0,1,3,3,10
15,36,7,8,0,19,0,13,6,7,20,0,11,10,8,0,0,7,17,0,0,29,5,0,7,19,19,0,0,0,4,46,0,5,5,8,3,0,0,0,27,0,1,19,0,8,4,19,2,20,1,9,4,8,1,5,4,16,2,4,14,0,0,6,2,2,0,21,13,12,1,8,1,0,7,16,23,1,6,0,0,9,35,0,2,9,20,13,2,10,3,5,0,23,2,2,17,0,3,5,6,7,2,5,16,4,0,0,0,0,0,2,11,24,51,6
0,0,0,0,4,0,6,0,0,2,0,0,0,0,0,11,0,0,0,2,0,0,3,0,0,0,0,0,0,7,0,0,0,0,3,0,1,4,0,1,0,2,1,0,0,0,5,0,1,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,1,0,0,0,2,2,0,25,0,0,0,5,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,2,3,0,0,0,13,0,0,0,0,0,2,0,0,5,0,0,1,0
2,4,8,3,3,0,1,0,0,3,14,0,2,11,0,0,0,0,0,0,8,5,5,0,8,4,12,0,0,0,5,1,0,0,7,2,0,1,2,1,14,2,0,7,0,8,1,5,0,0,0,2,20,9,1,13,3,10,18,2,13,6,0,0,12,2,6,3,7,8,0,0,0,2,4,3,3,5,2,0,0,3,0,0,2,0,18,8,3,2,8,4,1,6,4,3,4,0,6,14,0,15,0,0,12,1,0,0,0,0,0,1,4,0,7,8
1,4,5,0,4,2,12,1,0,7,4,1,0,7,8,3,42,0,2,3,5,4,25,0,6,5,8,7,0,16,3,10,17,0,8,5,4,28,26,3,6,7,11,2,0,5,11,1,2,11,1,1,9,15,14,11,2,4,7,1,14,2,2,12,0,8,9,1,16,3,5,1,4,3,2,4,1,4,3,0,0,2,2,11,2,2,4,11,15,8,14,0,2,1,4,12,1,11,7,6,5,2,2,1,1,0,3,4,4,1,8,15,3,0,4,8
3,3,12,0,3,0,0,1,0,0,1,0,1,1,9,0,1,0,10,2,2,4,4,0,9,0,2,2,0,0,0,10,12,0,4,2,10,19,7,3,1,5,0,2,0,2,7,1,6,14,1,0,8,7,10,6,0,0,7,5,5,2,0,2,8,0,1,5,0,3,9,1,1,3,7,5,3,1,0,0,0,2,2,2,0,8,0,5,6,10,5,0,1,0,7,6,4,3,1,0,0,1,1,1,5,0,2,6,4,0,0,1,5,1,3,5
0,4,3,1,4,2,27,0,0,3,5,1,12,10,1,0,6,0,2,12,2,0,4,0,3,0,0,14,0,1,3,2,1,0,0,8,6,5,7,6,5,7,13,0,0,9,14,3,6,1,9,0,8,10,8,3,0,1,23,2,1,0,1,6,9,1,0,1,0,1,6,0,2,5,7,0,4,4,0,0,0,1,6,3,41,0,3,7,14,0,0,0,1,1,3,2,1,0,0,0,0,0,3,0,0,0,2,8,9,10,0,0,8,0,2,7
8,15,7,0,0,3,6,14,0,1,3,14,0,11,11,0,0,4,16,0,0,17,8,0,19,13,20,0,0,0,0,5,1,5,13,6,0,1,0,0,16,1,1,4,0,8,2,12,1,4,0,2,10,6,1,6,0,7,1,5,9,21,0,3,1,5,1,0,0,8,0,7,3,2,4,4,6,0,8,0,0,8,21,0,0,5,10,8,2,4,1,11,0,19,8,7,7,0,4,1,14,10,0,7,8,1,0,1,0,0,0,1,9,10,32,11
1,6,0,1,1,5,0,1,0,1,3,0,1,13,2,2,1,4,1,2,0,5,21,0,3,3,0,0,0,0,3,1,0,6,2,1,0,5,11,0,7,0,3,1,0,3,2,3,0,5,1,8,5,8,1,13,2,8,6,0,8,13,0,7,16,0,0,0,0,0,5,2,4,1,1,6,7,0,4,0,0,2,3,1,2,5,14,1,2,2,0,2,0,5,1,0,1,0,3,2,2,6,0,3,2,0,1,6,1,0,0,0,0,0,5,9
6,15,14,3,0,1,0,4,1,11,2,7,6,2,5,0,0,7,7,1,1,7,5,0,8,2,1,1,0,0,4,3,0,6,10,14,0,1,8,0,9,0,5,5,0,15,0,11,0,12,1,8,5,13,4,2,2,19,3,5,13,12,0,8,3,3,1,8,0,0,0,2,13,0,2,16,5,0,7,0,0,7,10,0,0,7,6,10,12,4,3,6,0,10,6,6,5,2,3,3,9,10,0,5,5,2,1,0,4,0,0,4,2,9,6,13
0,1,1,0,1,3,2,0,0,15,0,0,0,3,7,3,1,0,4,1,0,0,17,0,6,0,0,0,0,20,3,8,1,0,2,1,6,11,10,3,0,3,1,0,0,0,3,0,4,1,3,0,1,5,2,10,0,1,7,0,0,1,2,0,5,9,6,0,5,0,0,0,2,4,6,1,1,12,0,0,0,1,2,12,0,0,0,5,9,2,5,0,16,1,8,0,0,0,4,0,0,0,0,1,0,0,1,9,3,1,0,3,0,0,0,0
9,4,4,12,0,13,0,5,5,0,0,18,0,1,2,0,2,12,13,1,0,21,5,0,13,4,4,0,0,0,2,6,0,5,10,6,0,1,0,0,10,0,4,5,1,0,0,3,0,18,2,7,1,0,1,6,1,6,3,0,2,8,2,0,1,1,0,7,2,2,0,0,8,1,0,3,19,1,6,0,8,11,11,1,0,5,1,2,0,0,2,4,0,4,0,6,11,0,11,0,8,6,0,4,6,1,0,1,1,0,0,0,12,2,12,5
20,27,3,7,0,5,3,11,0,5,6,16,3,2,8,1,16,5,3,1,5,6,14,0,17,5,0,14,0,0,6,10,1,10,7,29,0,6,11,0,17,3,10,21,0,9,5,4,0,4,6,7,4,6,12,6,1,4,11,11,0,1,0,0,4,1,2,3,4,13,2,8,0,6,3,9,11,0,9,0,0,24,9,3,1,7,2,1,19,4,0,7,0,27,1,1,6,2,7,0,7,2,1,8,7,0,4,1,0,3,0,0,1,12,5,21
0,0,1,0,0,1,3,0,0,2,3,0,1,1,6,3,2,0,0,3,5,0,2,0,2,0,2,3,0,52,0,3,3,0,2,7,1,6,11,12,0,6,0,3,0,8,5,0,2,5,6,0,0,0,6,3,1,2,1,1,1,0,25,2,3,3,5,2,1,0,4,1,6,0,1,2,0,5,0,0,0,1,0,9,2,5,0,0,14,1,0,0,10,0,1,2,0,3,3,0,0,0,2,0,0,0,2,11,2,19,3,1,3,0,0,1
1,1,8,0,1,1,4,2,0,4,3,0,1,1,2,1,14,0,4,13,3,2,2,0,4,2,5,15,0,0,0,0,2,0,3,9,0,2,18,0,2,3,21,0,0,3,5,0,3,3,7,1,2,10,4,2,0,0,10,2,1,7,0,4,2,7,7,4,1,2,6,0,3,1,0,5,0,4,1,0,0,0,0,5,26,0,2,3,9,3,3,0,0,1,7,4,1,2,1,0,1,0,1,0,2,0,5,2,5,4,4,8,0,0,1,4
2,11,5,0,3,2,1,1,0,5,7,3,2,3,6,0,4,4,5,3,3,13,7,0,16,10,13,3,0,1,11,8,3,5,15,8,1,1,2,1,11,0,5,9,0,3,0,6,0,9,1,3,9,20,7,7,3,5,10,4,0,16,0,3,4,5,0,4,6,16,1,3,9,2,5,0,1,0,6,0,0,5,4,2,3,6,8,5,6,7,3,0,1,9,5,11,4,1,1,0,12,3,0,4,8,2,0,3,0,7,0,0,13,3,2,13
9,1,4,12,0,4,4,2,60,6,2,16,0,3,2,1,0,7,6,0,2,28,3,0,8,5,10,0,0,0,1,2,0,15,9,2,2,0,3,0,12,1,1,15,7,3,1,1,0,3,1,24,1,7,0,2,1,4,2,5,1,23,0,3,1,3,4,6,7,5,1,19,11,0,0,1,0,0,4,0,6,11,9,0,0,3,9,0,0,3,1,16,0,28,0,8,15,4,15,7,17,2,0,9,5,13,0,4,0,0,0,2,2,11,19,9
1,3,0,0,3,1,1,0,0,0,2,0,0,1,5,2,3,0,0,7,26,0,4,0,0,0,0,13,0,7,1,0,2,0,0,2,6,1,1,39,0,7,11,0,0,0,3,0,3,0,15,1,10,5,3,0,0,1,0,0,0,1,5,5,4,1,4,0,0,0,12,1,0,5,4,0,0,0,4,0,0,2,0,7,0,0,0,1,1,3,7,1,22,2,0,1,1,8,2,0,0,0,3,3,0,0,2,3,0,2,1,9,1,0,0,4
7,17,10,12,1,15,2,7,5,4,7,9,2,11,52,3,5,7,8,0,1,5,7,0,8,8,4,3,0,0,1,25,4,8,12,12,3,4,5,3,12,0,3,3,1,4,9,15,3,6,0,21,14,12,8,7,2,4,7,9,13,6,0,2,3,0,0,8,4,7,0,6,9,0,1,6,4,4,0,0,0,8,17,0,2,14,13,3,2,1,3,19,1,8,1,7,26,0,12,6,1,5,3,12,1,5,2,1,18,2,2,0,2,4,11,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,8,0,0,0,1,27,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,6,0,0,7,0,0,0,15,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0
12,16,4,24,3,1,0,21,161,2,1,14,13,4,2,0,0,9,20,0,1,21,3,1,6,14,8,0,0,0,7,24,2,16,8,9,0,0,0,0,12,0,0,10,31,6,2,21,0,13,1,28,0,1,1,8,2,5,1,14,12,9,0,3,2,2,1,8,2,7,1,11,24,1,0,5,11,2,8,0,4,0,9,0,0,19,10,1,5,0,0,32,0,25,0,1,21,3,19,16,48,3,0,41,2,24,0,3,0,0,0,2,2,18,14,3
7,27,4,12,1,3,1,19,0,2,3,8,4,9,2,0,0,18,5,2,0,22,6,0,14,2,5,0,0,0,5,11,0,33,6,30,1,9,1,2,14,9,2,13,0,2,1,5,0,0,1,9,0,6,6,8,0,2,3,6,4,35,0,0,2,2,6,21,3,10,2,11,9,0,0,4,9,0,17,0,0,9,0,0,12,21,10,4,1,2,1,3,0,12,1,1,14,1,5,1,10,23,0,13,9,0,2,2,3,0,0,0,3,15,12,15
1,3,2,1,0,3,10,0,0,3,1,0,2,3,6,3,2,1,2,10,17,2,6,0,3,0,0,4,0,2,1,6,2,0,2,6,8,5,6,4,0,20,7,0,0,0,2,0,0,3,10,2,8,10,13,3,5,0,9,0,0,0,0,0,11,2,3,0,1,0,12,1,3,9,5,2,0,7,0,0,0,0,0,0,4,0,3,4,11,2,6,0,4,0,2,0,0,2,0,0,1,0,2,0,0,0,3,13,9,19,0,0,3,0,0,5
0,2,12,0,0,0,4,0,0,0,1,0,2,6,1,0,0,0,0,2,58,0,0,0,0,0,3,1,0,0,2,4,0,0,1,0,4,2,3,0,1,1,0,0,0,1,1,0,0,0,2,1,6,7,7,2,1,4,35,2,0,2,6,2,2,0,41,0,2,0,0,0,1,2,26,3,0,0,2,0,0,0,12,4,0,0,0,4,3,3,8,0,11,0,15,8,1,9,1,0,0,1,0,0,0,0,2,1,2,2,3,0,3,0,0,7
15,23,10,8,0,3,1,9,20,4,2,8,12,1,1,0,1,19,11,0,0,11,9,0,13,16,3,0,0,0,3,31,0,4,9,5,2,2,0,0,11,0,0,14,8,6,0,16,1,6,0,14,4,3,1,5,2,4,4,1,7,9,0,0,2,8,0,5,5,7,0,5,7,5,0,6,3,0,14,0,0,19,21,0,0,0,16,0,3,1,0,21,0,21,0,3,21,1,8,6,11,4,0,9,3,10,0,0,0,0,0,1,1,6,24,12
6,20,5,10,0,10,0,11,6,3,5,19,2,9,3,0,0,5,6,0,0,20,10,0,5,18,14,0,0,0,6,12,0,8,14,3,0,0,2,1,8,0,1,10,6,7,1,8,0,1,0,7,7,9,3,7,4,2,5,6,11,20,0,18,4,0,3,10,14,6,0,1,2,0,2,8,9,0,13,0,0,10,10,3,0,16,0,3,1,2,1,11,0,15,0,0,13,6,3,0,7,16,1,2,4,14,1,2,0,1,0,0,4,13,8,18
1,13,7,2,2,3,4,2,0,2,6,2,3,7,17,11,2,4,2,9,6,5,16,0,6,9,5,0,0,6,1,10,3,0,7,6,9,6,7,3,7,0,2,3,0,4,6,1,1,10,9,2,20,9,8,7,3,9,6,6,5,13,0,8,11,5,7,8,1,10,5,2,1,0,3,5,0,1,3,0,0,1,4,4,4,0,3,0,15,22,14,2,10,4,5,8,1,8,10,1,4,0,5,2,2,2,1,6,0,4,0,4,2,3,1,14
0,1,5,1,25,2,3,4,0,23,0,0,5,8,4,3,3,2,0,5,1,7,3,0,7,3,2,18,0,5,1,1,12,1,2,15,6,10,25,12,2,14,8,4,0,0,3,0,0,2,3,2,3,3,3,3,1,1,5,2,0,2,3,3,15,6,14,2,2,12,9,0,19,14,9,6,0,1,2,0,0,5,1,11,3,3,1,15,0,4,2,1,3,1,4,2,0,3,3,0,0,1,3,2,2,3,8,10,6,3,2,3,4,1,0,8
0,14,5,0,1,2,3,2,0,1,5,0,13,4,5,1,2,0,6,0,2,0,10,0,5,5,1,0,0,6,9,0,1,1,6,1,0,0,2,8,11,1,3,0,0,6,0,2,0,6,2,0,6,8,7,7,6,1,3,3,3,10,0,2,8,10,0,4,2,4,2,0,4,1,3,7,3,3,1,0,0,0,2,2,3,1,2,22,4,0,7,5,0,3,10,7,7,2,2,2,3,3,1,0,2,0,0,0,0,8,0,1,4,1,4,9
1,8,1,0,3,1,2,0,0,9,1,3,1,4,2,2,5,0,1,1,12,3,7,0,2,1,4,0,0,4,2,1,0,1,10,1,0,7,4,18,1,16,2,2,0,1,9,0,6,3,5,1,13,3,16,5,2,1,8,1,5,3,0,8,14,5,0,1,0,3,5,2,0,0,3,3,1,7,3,0,0,0,1,6,8,0,1,14,2,7,0,4,10,1,0,6,0,17,4,0,1,2,0,0,1,0,1,5,1,0,1,4,18,0,1,11
19,28,2,20,0,1,0,20,102,3,1,9,1,10,2,0,0,4,5,0,1,18,0,0,4,6,3,0,0,0,1,7,0,18,2,1,0,0,0,2,24,0,3,23,19,0,1,15,1,2,0,21,8,5,0,4,1,0,0,11,17,5,0,4,0,0,0,11,2,6,0,4,7,0,0,0,16,1,19,0,4,32,3,0,0,21,11,2,1,5,4,0,0,27,0,2,21,0,8,11,24,3,0,26,2,27,0,0,0,0,0,0,4,1,5,3
0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,2,0,0,0,0,41,0,0,0,0,0,0,3,1,0,11,0,0,4,0,0,0,2,0,6,0,13,1,0,6,1,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0,16,0,0,10,0,1,0,22,1,0,0,0,0,4,11,0,0,10,3,0,10,0,0,0,2,0,1,5,0,0,0,0,4,0,0,0,6,0,9,0,2,28,0,0,0,0
13,16,4,22,0,8,1,27,78,8,1,16,6,4,4,0,0,10,16,0,2,29,3,0,11,19,16,0,0,0,4,22,1,9,7,3,2,3,0,3,21,0,0,13,13,4,0,11,0,11,0,30,3,2,2,6,10,6,2,10,17,23,0,6,1,0,1,19,5,10,1,4,27,0,1,9,28,2,8,0,6,25,12,0,0,21,15,4,1,3,1,27,0,0,7,8,24,2,9,6,29,11,2,13,6,19,0,2,0,0,0,2,6,18,35,11
0,2,0,0,4,27,2,0,0,6,2,0,0,5,5,0,0,1,1,0,15,5,3,0,4,0,21,9,0,0,1,0,2,0,7,6,0,16,10,2,2,9,35,1,0,8,2,6,0,19,2,0,2,4,11,4,6,3,21,2,0,2,0,4,4,7,3,8,1,6,8,0,1,1,7,5,0,0,1,0,0,0,1,2,15,0,0,5,4,10,0,0,2,7,0,22,0,23,20,0,2,0,10,2,2,0,4,7,0,4,3,16,15,7,0,2
0,5,2,0,2,7,6,0,0,0,1,0,1,23,10,0,1,15,4,1,9,8,13,0,1,4,8,3,0,0,1,5,0,0,3,2,3,3,20,4,9,3,5,9,0,6,0,9,2,3,0,2,10,15,5,7,7,13,3,12,1,2,0,3,12,6,2,7,0,6,0,6,1,2,4,11,8,1,7,0,0,1,1,0,8,3,0,8,2,7,6,2,0,8,22,0,6,1,12,0,0,6,1,5,1,0,2,0,0,1,0,3,17,2,1,11
29,13,0,21,3,9,0,4,28,3,5,17,1,2,1,0,0,15,10,1,1,15,4,0,1,8,4,0,0,0,1,9,0,9,14,5,2,1,1,1,17,0,3,5,17,3,0,4,0,5,0,10,1,6,1,7,3,14,0,4,10,17,0,4,1,4,1,7,1,5,0,11,6,0,1,4,15,1,26,0,7,21,14,0,1,21,13,1,0,7,0,21,1,24,0,6,0,0,6,5,18,7,1,8,4,14,2,0,0,2,0,2,9,3,15,2
0,0,1,0,5,0,1,0,0,3,8,1,7,11,19,2,7,0,0,0,27,1,1,0,0,0,3,13,0,3,0,1,3,0,1,4,2,24,5,9,2,3,8,0,0,3,4,1,10,5,0,1,13,6,6,2,0,6,5,3,0,0,2,0,11,3,0,0,0,2,0,0,2,3,2,1,4,8,0,0,0,3,1,2,9,1,6,8,3,2,17,0,5,2,23,1,0,0,1,1,0,0,5,0,0,0,1,9,2,0,6,6,6,2,0,2
5,29,0,0,0,9,0,8,0,3,0,2,3,5,6,2,1,2,3,0,3,30,8,0,9,6,10,2,0,0,2,8,2,8,3,16,4,0,4,5,9,1,1,7,0,3,1,8,5,13,4,8,0,10,4,3,6,3,1,8,4,3,3,6,7,1,0,4,3,3,4,11,7,3,1,1,15,2,12,0,0,19,5,0,1,8,3,10,3,2,4,8,0,9,20,12,6,1,0,4,3,4,6,16,7,0,4,0,2,0,1,2,26,6,7,6
1,4,7,12,0,0,0,2,3,0,5,6,0,2,0,0,0,6,1,0,0,12,0,0,1,5,7,0,0,0,0,0,0,3,7,0,1,0,0,0,4,0,0,3,0,0,0,11,0,1,0,11,4,2,1,4,0,2,1,8,19,5,0,14,6,0,0,1,2,3,0,0,0,0,0,0,7,0,6,0,0,16,1,0,0,6,0,1,0,2,0,11,0,6,0,0,5,1,4,0,2,1,0,1,4,7,0,0,0,0,0,0,0,4,3,4
18,10,6,11,0,0,1,27,7,4,1,6,6,0,3,0,1,14,16,0,0,6,0,5,5,7,1,0,0,0,2,0,0,2,8,11,0,3,3,0,27,0,0,11,11,7,0,6,1,4,0,20,0,9,3,4,0,0,4,10,11,6,0,0,5,0,0,14,2,9,0,8,7,0,1,12,17,0,1,0,15,48,10,1,0,11,7,4,0,3,1,24,0,29,2,0,18,0,3,2,0,3,0,11,0,67,0,0,0,0,0,1,0,8,0,10
1,11,7,1,0,4,1,1,0,4,5,8,2,5,15,0,1,10,6,0,2,20,1,0,12,17,5,0,0,0,11,3,0,4,6,6,0,0,0,0,13,1,0,5,0,0,1,6,0,0,2,5,3,4,0,8,3,16,1,4,3,7,0,15,2,1,0,10,6,10,0,6,2,0,0,3,2,0,5,0,0,3,23,0,1,4,16,0,1,3,2,3,0,11,0,6,7,0,4,1,3,0,0,4,6,0,0,2,0,0,0,0,1,8,6,43
0,0,0,0,10,12,22,0,0,4,1,0,1,0,2,12,15,0,0,4,3,1,1,0,2,0,0,11,0,0,0,0,8,0,0,8,0,3,1,7,2,6,2,0,0,0,4,0,2,8,4,1,0,6,11,2,1,0,17,0,0,2,13,0,2,1,3,0,0,0,0,0,1,2,1,0,0,3,3,0,0,0,0,2,0,0,1,5,3,1,0,0,4,2,10,1,1,5,6,0,0,0,0,0,2,0,8,3,5,0,6,33,2,1,1,5
19,11,2,14,0,5,0,38,46,2,2,10,1,1,3,0,0,13,13,0,0,12,3,1,8,3,3,0,0,0,3,5,0,4,4,1,1,0,0,0,13,0,0,3,9,2,0,11,0,1,0,56,0,2,0,2,7,1,1,2,10,5,0,0,1,1,0,7,3,5,1,4,8,0,0,4,9,3,12,0,1,41,13,0,0,9,2,2,2,0,0,26,0,13,2,5,8,0,16,1,11,4,0,0,1,20,0,1,0,0,0,0,0,10,17,1
5,12,15,2,0,24,1,4,0,6,6,0,0,2,8,0,1,5,3,0,3,26,6,0,1,6,11,0,0,0,2,0,0,8,0,5,0,2,0,0,4,1,1,4,0,3,0,3,4,14,0,0,26,15,1,3,7,13,6,0,2,16,0,12,1,5,0,8,2,5,0,6,7,0,2,8,5,0,1,0,0,2,9,0,0,3,4,2,2,2,1,2,0,6,2,1,4,0,7,4,0,6,2,1,0,0,0,0,0,0,0,0,12,3,5,7
36,14,3,25,0,2,0,10,3,0,1,6,0,1,1,0,0,13,15,0,0,25,0,11,2,3,1,0,0,0,4,0,0,6,1,0,0,0,0,0,11,0,0,6,5,0,0,3,0,0,0,31,0,0,0,1,0,5,0,3,3,4,0,1,0,0,0,1,0,2,0,1,0,0,0,2,13,0,5,0,6,24,0,0,0,10,14,2,3,0,0,27,0,19,0,0,14,0,0,7,67,0,0,20,0,0,0,0,0,0,0,0,6,3,3,5
0,1,1,0,1,0,10,0,0,0,1,0,1,4,2,5,6,0,0,18,0,0,4,0,0,0,9,1,0,33,0,0,4,0,1,2,3,6,16,0,0,22,4,1,0,3,29,0,0,1,0,0,0,4,13,0,0,2,11,0,0,0,0,0,3,2,2,0,1,1,1,0,4,2,5,0,0,2,2,0,0,0,2,3,2,0,1,1,8,0,1,0,6,0,4,2,2,1,4,0,0,0,8,0,0,0,0,4,2,8,33,24,4,0,0,5
1,0,4,0,2,9,1,0,3,0,2,0,4,1,8,7,4,0,2,22,4,5,5,0,0,0,2,4,0,3,1,7,7,1,6,2,7,15,25,3,1,3,1,0,0,6,9,0,1,0,1,1,1,3,13,1,2,0,14,1,1,0,0,0,4,6,8,1,6,0,9,1,1,11,2,3,4,3,1,0,0,3,2,13,1,0,2,6,10,0,5,0,0,2,7,0,0,9,0,0,0,2,3,1,0,0,4,0,5,18,6,7,0,1,2,2
0,0,1,0,1,5,2,0,0,0,0,0,0,0,7,11,11,0,0,13,0,0,4,0,1,0,0,15,0,7,0,9,10,0,0,6,2,11,17,1,0,10,0,0,0,1,0,1,0,6,0,0,0,4,10,4,2,1,16,0,0,0,2,0,4,4,9,0,1,4,3,1,0,2,5,0,0,0,18,0,0,0,3,9,2,0,0,0,6,0,1,0,9,0,0,0,0,2,2,0,0,0,5,0,0,0,2,5,0,8,5,8,0,1,0,0
0,2,12,0,0,0,0,0,0,2,0,0,2,0,1,2,0,0,1,9,0,0,7,0,8,0,0,6,0,1,0,8,0,0,3,1,1,5,19,0,0,6,15,0,0,5,22,0,0,1,1,0,0,4,5,2,0,2,8,1,0,0,0,0,1,0,10,0,0,0,1,0,3,19,4,7,0,2,2,0,0,0,0,19,2,0,1,4,3,8,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,8,18,8,0,1,5,3,0,0,1
0,1,0,0,0,0,25,0,0,0,0,0,0,0,0,4,3,0,0,12,2,0,1,0,0,0,2,4,0,58,0,0,19,0,0,11,0,0,7,10,0,16,16,1,0,0,7,0,0,0,1,0,1,3,3,0,0,6,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,4,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0,1,0,2,0,3,0,0,6,1,0,0,0,6,0,0,0,33,6,5,1,0,10,3,0,4,0
0,0,5,0,2,4,10,2,0,1,0,0,2,3,9,6,24,1,1,1,11,0,5,0,6,0,0,1,0,46,0,1,2,0,0,1,3,18,9,3,0,1,10,1,0,8,5,0,40,1,1,0,0,8,5,2,0,2,2,1,0,2,5,1,15,1,0,1,0,4,3,0,0,1,8,0,2,9,0,0,0,2,0,0,0,1,0,4,3,1,4,0,28,2,16,3,2,6,2,0,1,0,33,0,0,0,24,7,8,5,10,0,0,0,0,5
