Ant260,Ant5,Ant52,Ant65,Ant244,Ant540,Ant2,Ant6,Ant7,Ant14,Ant15,Ant19,Ant26,Ant30,Ant38,Ant60,Ant72,Ant99,Ant102,Ant148,Ant158,Ant161,Ant202,Ant209,Ant227,Ant237,Ant268,Ant311,Ant518,Ant604,Ant673,Ant0,Ant12,Ant20,Ant32,Ant35,Ant40,Ant43,Ant44,Ant50,Ant55,Ant62,Ant63,Ant96,Ant97,Ant98,Ant105,Ant112,Ant114,Ant126,Ant137,Ant140,Ant144,Ant147,Ant169,Ant170,Ant172,Ant174,Ant176,Ant178,Ant195,Ant206,Ant210,Ant212,Ant215,Ant217,Ant219,Ant232,Ant243,Ant256,Ant257,Ant262,Ant264,Ant265,Ant289,Ant294,Ant296,Ant298,Ant301,Ant305,Ant313,Ant324,Ant332,Ant342,Ant356,Ant395,Ant398,Ant400,Ant437,Ant476,Ant492,Ant502,Ant507,Ant509,Ant552,Ant556,Ant560,Ant564,Ant575,Ant580,Ant592,Ant593,Ant599,Ant607,Ant610,Ant621,Ant632,Ant638,Ant647,Ant650,Ant665
4,0,0,1,0,19,1,0,21,11,0,0,0,0,0,0,17,0,0,0,13,0,1,0,3,0,13,3,16,2,0,0,11,3,0,0,3,11,4,0,1,0,0,1,0,0,0,0,0,24,0,0,0,0,0,4,1,0,0,13,0,0,2,5,83,20,0,1,13,6,0,0,7,1,5,19,0,0,0,4,3,1,1,0,0,0,17,0,0,0,0,0,3,0,0,0,1,1,0,4,0,0,0,14,1,3,1,5,0,0,0
6,0,0,14,2,4,11,2,7,5,1,2,0,2,3,1,31,0,8,0,3,1,0,0,7,7,20,1,7,0,0,1,13,7,1,0,2,7,2,1,15,2,1,0,1,1,0,11,0,4,0,3,2,0,6,1,0,6,13,0,4,0,10,4,73,42,1,2,10,23,2,27,7,2,7,46,0,0,0,1,2,0,2,2,0,5,16,2,10,2,3,4,23,4,4,4,2,12,1,13,0,4,3,15,0,3,0,13,0,0,0
3,1,0,0,5,0,7,13,6,1,4,9,1,6,6,0,18,1,0,2,0,2,0,0,13,0,15,31,31,44,0,0,0,0,0,4,0,3,0,1,16,1,3,7,4,6,0,6,0,42,0,2,0,8,4,15,0,5,0,4,0,0,8,4,11,0,7,9,0,0,1,7,5,20,10,12,2,1,0,7,2,2,2,7,5,7,23,0,11,1,1,4,19,3,9,2,3,1,5,37,0,4,5,1,19,21,3,0,0,0,2
7,8,19,4,13,0,5,1,5,0,21,12,15,16,9,16,0,14,6,18,0,9,0,25,4,0,0,2,0,1,12,23,0,0,11,2,0,0,8,23,0,19,4,18,5,11,7,3,6,4,0,16,27,18,2,3,1,35,0,0,0,0,24,0,0,0,18,4,0,0,8,1,1,1,1,3,8,10,12,1,12,1,8,11,6,0,0,15,3,19,36,0,0,14,15,17,16,3,1,1,5,17,7,1,9,5,0,0,0,25,8
3,15,2,4,21,0,3,16,3,4,0,2,3,5,11,1,9,17,1,5,0,11,0,1,8,11,5,10,9,12,2,7,0,0,1,7,0,4,9,1,7,3,7,11,0,1,4,20,0,8,0,10,14,2,1,2,4,4,2,10,8,24,0,4,3,0,11,18,0,0,5,5,1,2,2,0,9,8,4,1,3,14,14,3,5,3,1,5,7,8,4,1,3,8,9,8,0,5,16,3,2,8,9,4,9,12,3,0,0,6,3
6,0,0,0,0,7,2,3,1,12,0,2,0,0,0,0,36,0,0,0,5,0,12,0,0,1,25,1,9,2,0,0,40,14,0,2,3,35,2,0,10,0,1,0,1,1,0,0,0,30,0,0,0,2,0,0,4,0,5,4,4,0,4,0,51,65,0,1,26,28,0,2,4,0,9,33,0,1,0,3,0,0,0,2,0,0,8,0,1,0,0,1,12,0,0,0,1,5,0,7,0,0,0,22,1,0,2,18,0,0,2
31,8,1,5,0,36,0,3,4,70,0,2,2,1,0,0,42,1,0,0,184,0,64,0,0,3,51,16,12,12,0,1,81,68,2,5,34,68,1,1,17,1,1,4,0,1,0,2,0,71,3,3,1,0,2,9,0,2,83,73,11,0,3,51,0,108,3,30,81,173,0,0,30,14,45,50,3,0,1,0,2,4,0,1,0,0,48,2,0,0,0,5,28,0,0,3,0,109,3,15,0,2,1,116,0,11,5,97,0,0,1
4,0,0,0,0,12,0,0,0,15,0,0,0,0,0,0,39,0,0,0,10,0,18,0,0,0,50,1,4,4,0,0,33,5,0,0,0,34,0,0,18,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,20,42,0,0,0,65,108,0,0,0,56,77,0,0,3,10,13,105,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,31,0,0,0,0,14,0,4,0,3,0,54,0,0,4,49,0,0,0
6,5,1,0,12,0,4,1,2,1,0,5,1,8,2,3,0,7,4,5,0,15,0,4,2,0,0,4,4,1,0,19,0,3,6,2,0,1,0,0,5,5,1,0,0,5,0,0,2,2,0,2,1,1,5,7,1,6,0,1,7,18,11,0,3,0,0,5,0,0,6,0,0,0,2,0,3,21,0,0,4,9,7,11,0,6,0,11,4,5,7,0,0,0,0,2,7,0,4,4,3,22,9,0,10,5,0,0,0,2,7
4,2,0,3,0,0,8,8,16,6,3,10,21,6,6,0,10,20,0,1,1,3,0,4,10,9,21,24,18,21,0,20,0,8,8,11,0,2,3,16,13,1,3,0,8,8,0,5,2,31,0,16,2,9,1,4,7,5,1,2,9,4,18,1,30,0,5,0,0,0,11,7,0,1,16,5,9,2,8,4,11,8,0,5,3,3,19,6,10,5,6,6,1,0,24,10,6,3,9,24,7,23,14,3,2,34,1,0,0,5,0
3,0,0,0,0,21,0,0,0,15,0,0,0,0,0,0,24,0,0,0,6,0,6,0,0,0,18,4,5,0,0,0,29,31,0,0,4,37,0,0,11,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,13,10,0,0,0,26,81,56,0,0,0,22,0,0,4,3,4,20,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,7,0,0,0,0,13,0,1,0,0,0,58,0,0,2,22,0,0,0
9,0,0,0,0,28,0,0,0,21,0,0,0,0,0,0,11,0,0,0,13,0,2,0,0,0,27,0,2,0,0,0,9,6,0,0,0,36,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6,23,0,0,0,28,173,77,0,0,22,0,0,0,7,1,7,19,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1,34,0,0,0,0,4,0,2,0,0,0,28,0,0,3,19,0,0,0
0,0,3,0,1,0,1,3,1,0,1,7,2,15,1,8,0,0,15,3,1,5,0,0,3,0,5,6,0,3,0,14,0,0,0,1,0,1,3,3,2,2,6,4,1,0,0,4,0,2,0,1,26,7,8,4,1,4,0,2,1,8,5,0,0,0,6,11,0,0,0,0,4,0,2,0,10,2,1,8,6,0,10,13,1,4,0,6,3,18,4,0,0,2,4,1,0,1,3,0,0,17,5,0,9,3,0,0,0,3,11
1,0,0,19,0,0,6,8,3,1,0,3,3,6,1,0,6,1,0,1,1,1,0,0,7,1,1,0,6,12,0,3,0,1,0,16,0,9,0,1,9,0,2,3,0,1,0,3,0,4,0,7,1,3,5,3,6,2,0,27,7,1,5,2,0,0,0,7,0,0,0,0,3,4,4,1,0,0,0,6,4,1,3,7,0,4,2,0,4,2,0,0,1,10,0,0,0,2,5,14,0,3,1,1,12,10,0,0,0,0,0
3,0,0,6,0,6,1,0,7,9,1,3,0,0,0,0,5,1,0,0,7,0,8,0,6,0,10,8,5,5,0,0,15,12,0,0,4,4,0,0,5,0,0,0,1,1,1,0,0,5,0,1,1,0,1,0,1,0,7,7,5,1,1,4,30,3,0,0,4,7,4,3,0,1,9,17,0,0,0,3,0,1,0,0,0,5,8,0,5,0,0,3,16,1,6,2,2,13,4,12,0,4,2,14,0,8,0,1,0,1,0
3,5,0,4,3,2,3,3,0,9,0,5,0,2,0,0,5,2,1,0,11,0,3,1,1,2,9,1,21,7,1,1,2,2,1,7,0,7,3,1,10,1,0,0,0,1,0,5,0,2,0,0,1,0,0,0,2,1,1,2,20,1,2,0,14,10,0,1,3,1,0,4,1,0,2,5,0,0,0,1,1,0,1,10,1,1,6,0,4,3,3,1,4,1,0,1,0,8,0,5,0,22,1,1,7,5,0,2,0,0,1
19,0,0,3,1,14,3,6,24,7,0,7,1,5,0,3,12,4,0,0,2,0,26,1,2,1,14,18,7,31,1,1,9,3,0,7,6,8,1,3,12,0,0,2,0,1,0,3,0,32,0,0,1,2,0,5,12,4,5,7,10,1,2,9,45,13,2,16,4,7,2,4,9,2,0,5,2,2,4,11,3,3,0,11,0,2,18,1,10,0,4,1,13,0,0,1,0,3,4,0,0,5,4,8,1,27,2,17,0,0,0
5,0,0,2,0,10,0,0,4,12,0,1,0,0,0,0,18,1,0,1,11,0,18,0,0,0,14,3,10,14,0,2,99,12,2,1,2,24,0,2,12,0,1,0,0,0,3,1,1,7,0,0,0,0,0,1,0,0,19,46,12,3,0,33,50,105,0,5,20,19,0,1,17,5,5,0,0,0,1,1,0,0,0,0,0,0,21,2,1,0,0,2,21,0,0,0,2,10,0,2,0,2,1,37,0,4,6,21,0,1,2
2,9,2,0,6,0,2,0,8,0,0,8,6,9,1,2,5,5,2,0,0,0,0,2,7,0,1,4,1,2,0,0,0,3,0,3,0,0,0,0,1,1,9,9,0,1,0,4,3,1,0,3,10,4,3,2,3,12,0,0,2,8,9,0,3,0,3,9,0,0,10,0,0,0,2,0,0,10,2,8,7,2,4,41,5,1,0,3,14,10,7,0,2,2,0,0,2,1,13,5,0,8,9,0,4,11,0,0,0,4,0
1,7,13,2,39,0,2,11,4,0,4,12,4,10,4,5,0,3,6,5,0,10,0,3,0,1,0,0,0,1,1,17,0,0,20,1,0,0,32,0,1,6,12,8,7,10,0,2,4,2,5,4,11,3,9,4,2,2,0,0,1,10,8,1,0,0,21,2,0,0,2,0,0,0,2,0,10,0,10,0,13,5,11,6,15,5,0,24,0,6,17,0,0,10,4,0,38,2,5,1,46,3,25,1,3,1,0,0,0,16,6
2,11,2,0,0,0,3,3,2,0,3,10,3,3,5,2,0,0,6,4,0,7,0,30,2,7,1,6,1,0,22,39,0,0,4,3,0,0,12,17,1,28,0,2,11,39,15,1,0,0,0,4,0,6,0,15,0,1,0,0,0,12,4,0,1,0,0,8,0,0,1,0,0,0,4,1,2,10,0,4,1,3,3,0,8,0,0,16,1,4,14,0,0,11,5,17,4,0,2,0,4,9,10,0,0,7,0,0,0,12,0
15,1,0,6,2,0,2,1,17,0,0,5,3,7,0,0,5,0,1,0,0,2,0,0,21,0,0,7,8,4,0,0,0,1,1,8,0,5,0,0,0,0,0,0,0,0,0,14,0,5,0,0,0,1,1,5,7,4,4,1,7,1,1,3,0,0,0,4,0,0,8,6,3,1,11,1,8,0,4,0,1,4,5,4,0,5,2,0,12,2,0,5,0,0,0,0,0,0,10,10,0,4,0,0,0,4,0,0,0,0,3
2,4,1,1,14,0,2,6,11,0,3,6,2,8,1,8,1,10,17,10,0,6,0,2,4,1,0,10,2,1,0,6,0,0,1,2,0,3,8,3,1,2,14,3,0,7,0,12,3,1,0,2,23,14,6,3,13,9,3,2,2,12,3,0,2,0,4,11,0,0,6,4,0,1,3,0,7,13,1,1,0,2,17,14,3,10,3,13,4,13,6,0,1,1,0,6,6,0,10,3,0,6,3,2,6,6,0,0,0,8,3
9,0,1,1,1,0,5,0,3,0,1,23,2,7,1,3,2,3,1,1,0,3,0,1,24,5,2,16,16,1,3,7,0,0,0,0,0,0,2,4,2,0,2,3,2,3,0,1,4,5,1,3,3,2,11,16,0,0,1,0,2,1,14,0,4,0,9,8,0,0,0,1,1,0,3,0,2,5,3,4,2,0,2,1,1,4,3,1,16,3,0,1,3,0,0,2,1,0,13,12,0,2,1,8,7,5,0,0,0,3,0
5,3,3,1,17,0,1,13,6,0,25,8,7,6,0,13,2,14,12,6,0,4,0,1,2,11,0,4,2,0,12,38,0,0,23,3,0,2,31,18,0,8,0,1,2,19,12,0,12,1,44,2,5,31,6,13,2,15,1,2,2,8,14,0,0,0,7,0,0,0,10,3,0,1,0,0,4,11,3,5,17,2,0,12,14,4,0,7,0,8,0,0,0,2,21,10,0,0,9,0,10,4,8,0,0,2,0,0,0,2,6
18,12,1,3,5,0,0,1,21,0,1,11,1,14,1,7,2,7,3,4,1,9,0,1,28,0,0,4,2,2,2,15,0,0,0,6,0,0,12,4,0,4,0,3,1,0,0,1,29,3,0,7,31,6,2,2,7,16,0,2,7,11,3,2,1,0,11,5,0,0,13,7,0,10,11,0,41,6,0,4,14,1,12,0,4,6,1,2,2,8,1,0,0,0,0,0,2,0,9,5,0,5,2,4,7,1,0,0,0,7,0
1,16,7,0,2,0,0,2,1,0,20,2,2,0,4,18,0,6,17,7,0,0,0,0,4,13,0,4,0,2,7,35,0,0,15,0,0,0,12,3,1,10,9,26,7,9,17,5,1,2,11,9,0,8,2,4,0,21,0,0,5,6,5,0,0,0,0,3,0,0,1,0,0,1,0,0,5,15,8,0,3,1,14,4,0,1,1,2,0,28,11,0,0,3,2,5,1,0,0,0,4,4,3,0,7,2,0,0,0,7,2
5,2,0,10,1,0,6,1,2,0,0,3,0,9,0,0,2,1,4,1,0,5,0,2,14,0,0,2,9,3,1,2,0,0,0,3,0,5,3,1,0,0,0,0,0,0,0,14,0,5,0,3,6,0,1,3,4,2,0,5,7,0,3,0,0,0,6,3,0,0,4,4,5,1,2,0,1,5,0,5,10,4,4,6,1,0,3,3,6,2,0,0,0,0,1,2,0,1,13,5,0,11,1,0,4,0,0,0,0,2,0
7,0,0,7,0,26,6,1,4,27,0,0,2,3,0,0,20,0,0,0,16,2,79,0,1,2,13,27,9,15,0,2,109,25,0,12,13,6,2,1,6,2,0,0,0,0,0,5,0,11,0,0,1,1,4,6,25,0,17,16,23,0,1,8,48,31,0,19,19,22,0,2,8,6,18,21,0,0,0,2,3,3,0,1,1,3,0,0,0,3,0,0,8,10,1,4,1,31,1,5,0,10,0,64,0,5,4,85,0,2,2
4,3,0,0,12,0,0,1,1,0,2,4,5,6,5,10,0,7,1,1,0,2,0,10,0,7,0,2,0,1,6,16,0,0,8,0,0,0,15,9,0,11,5,8,0,3,4,0,1,3,2,0,14,2,3,7,3,5,0,2,0,15,5,0,2,0,11,6,0,0,6,0,0,0,1,2,3,24,16,0,13,1,7,2,2,3,0,0,0,7,4,0,0,4,2,6,3,6,5,1,1,5,14,0,0,0,0,0,0,8,2
7,4,0,4,10,0,8,20,1,0,0,4,5,10,0,2,2,2,1,1,0,0,0,1,10,8,4,2,3,7,0,2,0,0,4,1,0,4,1,0,9,1,4,1,4,9,0,8,6,6,1,1,10,9,1,0,10,4,0,10,11,3,7,1,0,0,4,10,0,0,3,4,5,4,10,1,14,0,1,12,4,16,0,2,0,6,0,0,0,6,8,0,7,8,0,1,2,0,17,7,0,6,3,0,4,3,0,0,0,0,0
6,10,13,5,17,0,5,0,1,0,9,12,3,17,3,12,0,10,6,23,0,8,0,5,8,4,0,6,1,0,1,1,0,0,0,1,0,0,20,11,0,1,22,3,9,1,8,13,4,0,5,25,11,5,9,3,0,24,0,2,1,19,8,0,0,0,5,5,0,0,18,2,0,3,0,0,10,6,4,2,13,3,8,8,28,2,3,7,6,0,1,1,3,14,18,1,2,0,5,1,15,3,18,0,16,0,0,0,0,28,6
4,8,3,0,13,0,3,5,0,0,9,4,1,7,6,2,0,1,9,1,0,1,0,22,6,0,0,2,4,0,8,5,0,0,8,3,0,0,1,5,0,10,16,6,6,3,4,2,1,5,3,12,5,1,3,9,4,4,0,3,1,36,4,0,0,0,7,6,0,0,4,0,0,3,4,0,7,17,14,0,6,0,0,1,11,0,0,4,8,1,0,0,0,13,4,8,6,2,8,9,20,9,3,0,3,4,0,0,0,5,4
4,1,0,0,0,6,4,4,0,2,1,1,0,0,1,0,6,0,0,1,6,1,0,0,9,0,5,3,0,0,0,0,2,1,3,1,3,1,1,1,4,0,1,0,1,0,0,3,0,5,0,0,0,1,0,0,2,0,0,4,4,0,1,1,5,0,0,6,0,1,0,0,3,1,1,2,0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,4,8,7,0,7,3,2,0,0,0,0,0,1,0
4,2,0,1,1,13,5,10,2,19,2,3,0,0,0,0,60,0,0,1,17,8,34,0,5,1,9,20,21,11,2,0,7,35,1,18,21,19,0,0,10,0,0,0,6,9,1,0,0,40,28,1,0,1,2,2,6,0,3,23,19,0,3,12,28,31,0,1,7,34,0,1,16,4,13,21,2,0,0,0,1,3,0,0,0,0,8,0,7,3,0,1,0,31,0,15,2,61,0,12,0,0,6,37,1,3,0,27,0,0,1
10,12,4,0,3,0,1,17,1,0,30,8,17,6,4,3,0,14,1,6,0,5,0,9,2,30,1,6,1,0,28,2,0,0,10,4,0,0,6,12,0,7,1,0,16,26,20,0,2,1,11,7,3,2,11,17,0,19,0,4,3,14,8,0,0,0,0,0,0,0,2,10,1,1,0,0,2,10,11,0,1,0,2,0,3,0,10,4,8,14,13,2,31,0,2,31,0,0,1,1,2,19,28,0,5,9,0,0,0,15,33
1,1,0,0,5,0,4,11,1,0,2,10,19,11,1,5,3,0,0,1,0,0,0,1,6,5,0,4,2,0,9,9,0,0,6,0,0,0,4,3,2,13,6,5,0,1,0,0,3,1,1,9,2,0,4,5,2,10,0,4,9,15,9,0,0,0,0,24,0,0,4,0,6,0,0,0,0,4,5,0,0,0,21,0,2,1,1,2,0,18,4,0,0,2,0,0,0,0,4,1,0,11,1,0,2,7,0,0,0,0,1
4,6,0,0,2,0,2,12,0,0,6,2,4,8,0,2,0,10,2,25,1,5,0,27,3,7,1,1,0,1,25,23,0,0,14,3,0,0,9,27,3,4,0,0,17,12,9,2,1,1,32,2,5,2,8,20,0,2,0,4,2,17,8,0,3,0,2,10,0,0,1,0,2,1,1,0,0,0,17,0,6,2,10,0,5,2,4,6,1,1,8,0,15,31,0,0,5,0,3,6,2,2,2,0,0,2,0,0,0,11,0
5,1,5,0,5,0,0,2,4,1,4,7,3,4,4,4,3,1,4,2,0,3,0,0,1,9,4,1,2,9,1,8,0,0,0,1,0,2,12,4,1,13,6,3,1,9,3,4,0,6,1,15,3,5,3,7,0,7,1,2,3,16,0,1,0,0,7,6,0,0,0,0,2,0,0,2,2,38,4,0,6,1,0,2,1,0,1,3,2,2,6,1,2,0,0,5,0,0,1,3,10,14,5,0,9,10,0,0,0,1,2
10,0,0,1,0,15,2,1,0,10,0,0,1,6,5,0,6,1,0,1,27,1,4,0,0,0,56,2,2,2,0,2,10,10,3,4,8,3,2,0,15,0,1,0,0,2,0,3,0,5,0,0,5,0,1,1,0,0,1,12,1,3,5,5,109,14,0,3,13,4,1,2,13,8,3,10,1,2,0,0,0,0,0,0,0,1,31,6,0,0,2,4,61,0,0,0,0,0,1,2,0,3,0,17,6,0,1,2,0,0,0
12,5,1,5,9,0,12,0,22,0,0,4,5,6,0,0,2,2,3,3,0,2,0,1,17,0,0,9,8,2,1,9,0,0,0,4,0,1,4,3,1,1,11,9,3,2,0,7,4,3,0,3,5,6,3,3,7,2,0,1,5,1,16,0,3,0,4,9,0,0,3,5,4,0,4,0,13,5,2,10,10,13,9,9,0,13,1,5,17,5,8,8,0,1,4,3,1,1,0,12,0,7,4,0,2,3,0,0,0,1,0
4,4,0,11,1,4,2,10,5,4,1,4,6,4,3,1,14,7,1,1,1,2,10,0,14,0,5,12,18,10,1,3,0,1,4,10,4,5,1,10,8,1,0,2,5,2,0,17,2,11,1,1,0,2,9,12,6,0,4,13,37,1,3,7,15,4,4,24,1,2,0,14,12,5,0,2,5,1,0,10,3,12,0,5,0,5,5,1,7,1,9,7,12,1,1,6,3,2,12,0,0,22,5,20,3,8,0,4,0,0,1
1,17,2,0,5,0,2,2,0,0,27,3,1,5,3,6,1,0,2,3,0,0,0,8,0,3,0,2,0,0,1,8,0,0,0,0,0,0,30,7,0,12,0,0,1,7,79,0,0,0,0,0,0,3,0,15,0,1,0,0,0,5,2,0,0,0,3,7,0,0,0,0,0,0,0,0,0,46,4,0,0,0,10,0,4,0,0,1,0,15,20,0,0,2,0,2,10,0,0,0,0,4,4,0,0,0,0,0,0,6,0
7,11,13,0,8,0,13,5,3,2,0,12,15,6,6,3,8,3,6,0,1,0,0,2,15,9,5,19,10,1,3,36,0,3,3,12,0,2,3,18,0,2,1,9,7,13,5,10,2,16,4,4,4,16,2,36,2,7,0,4,4,17,8,0,2,3,22,23,0,0,17,3,4,22,5,2,8,3,9,4,6,2,4,5,4,11,10,5,6,3,9,7,0,19,11,2,14,3,7,22,4,0,28,1,0,26,0,0,0,13,33
4,7,1,1,2,0,4,4,4,1,9,12,1,4,4,2,7,17,2,0,0,0,0,1,0,4,0,3,4,2,3,4,0,0,4,7,0,0,7,4,5,5,8,3,15,11,5,0,0,4,12,15,2,20,7,18,0,11,0,3,5,7,9,0,1,0,9,14,0,0,5,1,2,1,4,1,9,25,10,0,3,1,8,2,3,1,0,14,3,18,3,3,6,28,1,2,5,0,4,5,4,28,0,1,0,5,0,0,0,28,8
1,0,0,0,0,23,1,0,5,16,0,1,0,3,0,0,23,4,0,0,8,1,28,0,2,0,29,2,11,2,0,3,52,7,0,7,2,25,0,0,9,0,0,8,0,0,0,0,0,18,0,0,2,3,1,0,0,0,14,15,1,1,4,22,116,54,0,3,58,28,0,1,14,1,8,37,0,1,0,0,2,8,0,4,0,0,64,0,0,0,0,2,37,0,0,0,0,17,0,20,0,1,1,0,0,8,1,38,0,0,0
7,5,0,2,21,0,6,6,3,0,0,11,0,20,2,2,5,1,1,1,0,4,0,0,17,0,5,17,18,7,0,0,0,0,1,2,0,4,7,3,0,7,4,0,1,3,0,14,1,16,0,0,7,2,8,2,2,5,1,0,19,9,9,1,0,0,10,2,0,0,9,12,0,7,1,0,4,3,0,0,6,7,0,7,7,4,0,0,4,16,3,0,1,5,2,0,9,6,2,3,0,0,0,0,0,4,0,0,0,3,0
12,7,2,0,2,0,6,12,33,2,0,8,4,15,17,1,6,2,1,3,2,2,0,3,20,3,6,35,7,78,1,2,0,7,5,29,0,9,1,8,36,6,2,15,15,6,0,13,1,88,0,16,9,3,4,16,7,5,3,3,21,5,12,0,11,0,5,34,0,0,3,10,8,5,27,4,11,1,7,4,6,5,2,1,2,0,5,0,3,0,4,0,3,9,7,2,10,0,3,8,0,26,5,8,4,0,2,0,0,0,2
2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,4,5,3,2,0,0,10,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,3,2,5,4,0,1,2,3,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0
2,0,0,0,0,16,0,0,0,22,0,0,0,0,0,0,22,0,0,0,0,0,9,0,0,0,45,0,9,0,0,0,24,17,0,0,3,23,0,0,21,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,5,13,0,0,0,18,97,49,0,0,22,19,0,0,1,2,17,21,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,27,0,0,0,0,2,0,4,0,0,0,38,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35,27,0,8,0,2,15,2,0,48,24,6,16,53,31,1,1,14,17,0,1,0,8,3,10,0,4,1,2,4,8,0,0,13,0,0,0,14,0,1,22,28,1,1,18,0,4,1,2,11,31,2,7,6,10,3,4,0,0,0,25,6,0,0,0,2,5,0,0,3,0,1,0,0,1,4,16,12,0,8,3,2,7,7,2,2,8,0,28,5,1,0,15,0,11,1,0,1,0,6,13,28,0,3,0,0,0,0,0,7
1,19,10,0,3,0,1,1,1,0,18,3,1,4,4,3,0,3,6,3,0,0,0,2,2,0,1,0,0,1,0,29,0,0,15,1,0,0,1,16,0,13,7,0,15,2,4,0,0,2,0,1,2,1,2,23,0,18,0,0,2,8,3,2,1,0,7,0,0,0,11,0,0,1,0,2,0,6,0,3,3,0,6,0,2,0,2,2,0,6,4,0,1,33,1,0,2,0,0,1,0,33,8,0,0,2,0,0,0,7,0
