Ant57,Ant5,Ant52,Ant59,Ant929,Ant6,Ant25,Ant26,Ant30,Ant74,Ant99,Ant102,Ant148,Ant191,Ant196,Ant209,Ant245,Ant268,Ant308,Ant620,Ant646,Ant673,Ant13,Ant20,Ant27,Ant29,Ant32,Ant40,Ant43,Ant50,Ant55,Ant62,Ant66,Ant68,Ant71,Ant81,Ant91,Ant97,Ant100,Ant105,Ant111,Ant113,Ant114,Ant126,Ant135,Ant139,Ant142,Ant156,Ant159,Ant169,Ant170,Ant174,Ant195,Ant198,Ant207,Ant218,Ant226,Ant229,Ant242,Ant243,Ant250,Ant255,Ant256,Ant261,Ant263,Ant294,Ant305,Ant318,Ant320,Ant332,Ant334,Ant342,Ant347,Ant353,Ant376,Ant387,Ant391,Ant437,Ant492,Ant549,Ant580,Ant592,Ant607,Ant614,Ant632,Ant638,Ant650,Ant663,Ant665
0,1,11,0,1,0,1,0,8,1,0,0,0,7,0,0,0,3,2,0,2,0,0,0,9,2,9,13,0,1,0,0,6,4,9,0,30,0,1,17,0,15,0,0,0,0,7,0,0,1,0,39,1,0,0,0,0,0,1,2,0,0,0,12,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,9
0,1,0,1,3,2,2,1,2,17,0,0,6,3,5,0,13,1,5,0,7,4,0,3,0,3,4,0,3,1,0,2,0,1,2,1,3,11,16,0,2,0,2,4,1,0,0,0,0,2,2,3,0,0,1,4,6,0,2,6,2,21,4,1,5,1,4,0,0,0,31,0,0,1,0,1,4,1,2,3,8,2,1,0,1,1,0,6,12
0,7,1,13,4,0,9,0,9,13,0,1,0,7,3,11,6,1,2,0,6,2,3,11,5,14,8,5,2,0,0,11,6,4,3,21,4,0,11,0,1,3,0,0,0,0,0,0,0,0,0,2,1,1,0,0,14,0,1,3,0,3,0,7,2,10,1,1,0,10,6,4,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,1,6
2,5,14,4,12,0,15,7,27,25,0,0,12,27,6,2,19,9,8,0,0,17,5,12,1,7,2,5,4,17,0,2,10,22,1,18,4,6,7,8,13,0,12,1,1,0,6,0,7,11,0,3,0,2,1,10,9,8,10,18,1,7,0,0,3,6,1,0,0,2,2,10,0,0,4,5,0,5,4,4,13,2,7,5,4,9,2,7,8
29,0,0,0,12,2,7,3,0,0,4,3,5,2,8,0,0,7,12,4,9,2,0,5,1,1,1,0,1,9,1,2,11,1,0,0,10,4,4,0,20,3,11,0,7,0,0,0,3,6,0,0,7,1,7,5,4,4,9,1,5,0,13,0,2,4,1,9,0,8,2,11,0,0,1,0,5,0,3,4,8,14,5,4,2,8,13,1,11
6,0,0,1,5,0,1,4,6,0,0,0,2,4,9,1,2,15,3,0,5,1,10,3,2,1,2,3,5,5,0,2,2,2,0,0,0,11,0,0,4,5,7,0,0,0,2,0,3,3,3,0,11,7,4,9,1,1,4,1,5,0,5,0,2,4,0,0,0,3,2,7,0,0,2,0,4,3,0,10,14,6,5,6,4,15,5,2,0
2,1,0,0,28,4,0,10,0,1,0,0,5,1,0,0,15,11,3,0,0,3,8,14,0,0,0,0,8,6,0,0,0,9,0,0,0,8,9,0,17,3,12,4,31,1,6,0,14,0,9,0,0,3,21,2,0,14,9,4,22,0,1,0,1,1,1,0,0,1,1,5,0,0,3,0,4,4,10,0,3,5,0,35,16,5,14,14,0
4,1,0,0,12,5,8,0,6,9,0,0,21,5,24,7,9,4,7,0,1,9,9,3,7,0,2,6,11,10,1,0,3,3,0,2,0,6,9,3,12,0,3,0,1,2,0,0,6,5,13,6,22,0,12,13,4,2,9,1,3,2,1,0,9,13,0,0,0,5,0,12,0,0,8,0,13,8,14,3,0,9,3,5,9,2,3,3,7
3,0,0,3,19,10,3,26,2,1,13,10,0,1,2,0,14,3,2,24,14,0,1,4,1,0,1,2,1,2,4,7,0,5,0,0,1,5,4,0,26,10,0,0,6,2,4,11,2,1,0,0,12,12,7,1,7,6,9,1,5,0,12,0,0,3,0,10,30,21,0,5,21,0,2,0,2,14,6,5,9,0,0,2,4,0,6,0,3
1,0,1,4,14,1,2,1,3,6,0,1,1,11,1,4,4,3,1,0,1,19,5,1,0,17,0,1,4,10,0,0,3,3,23,7,9,0,4,1,7,0,14,7,0,1,7,0,0,12,1,4,1,0,0,2,9,0,18,7,0,0,6,0,7,8,6,1,0,1,3,0,0,0,1,0,7,5,5,0,3,0,0,1,1,4,7,7,7
1,0,0,2,72,4,5,4,4,0,0,0,7,0,1,1,4,9,8,0,0,1,2,2,2,1,0,4,3,4,0,0,2,5,0,0,0,3,1,5,39,14,5,7,10,0,6,0,6,12,4,1,9,0,4,5,2,17,4,6,7,1,3,0,0,9,1,0,0,1,1,13,0,0,0,0,5,4,6,35,5,2,1,0,22,23,15,7,2
8,0,0,0,40,4,0,2,2,0,0,0,2,3,12,1,10,2,8,0,0,2,6,2,2,1,2,2,5,17,0,0,3,5,0,0,0,18,4,0,25,3,6,1,1,0,0,0,6,0,5,0,7,0,15,3,2,2,4,1,3,0,1,0,4,6,0,0,0,0,0,13,0,0,1,0,4,2,4,16,9,4,1,22,0,2,9,11,3
4,2,5,13,16,2,2,0,3,6,0,0,1,18,7,11,8,6,10,0,0,7,2,6,0,0,2,0,13,6,0,2,2,6,4,2,5,18,11,7,4,1,6,0,4,0,0,0,3,1,3,2,0,0,2,8,0,4,9,1,1,17,0,0,4,1,7,2,0,0,14,14,0,0,1,1,9,8,15,5,2,0,4,23,2,0,10,4,7
47,1,4,0,20,12,21,17,7,8,0,18,3,2,12,2,7,3,8,9,41,2,1,48,3,0,3,0,8,8,0,0,1,4,0,3,0,7,12,1,60,22,36,1,6,23,2,0,2,5,7,1,14,18,23,37,0,19,19,4,8,0,21,3,1,2,1,25,1,59,3,80,1,1,0,0,2,13,5,14,3,6,7,15,9,10,0,6,2
6,0,1,0,96,2,6,2,12,0,0,1,0,0,2,0,14,10,8,0,2,4,4,11,0,1,0,0,13,4,0,1,2,0,6,0,2,6,18,0,39,0,13,0,3,0,0,0,3,8,1,4,10,1,5,3,2,8,4,3,0,5,0,0,1,1,3,0,0,0,0,11,0,1,6,1,7,1,2,14,3,0,7,7,11,4,6,0,6
0,2,2,12,13,0,26,3,4,14,0,0,2,15,29,10,5,7,2,0,7,13,0,2,15,7,6,6,2,5,0,8,1,29,9,8,6,3,16,9,7,5,0,0,0,0,1,0,3,11,12,0,4,0,6,12,11,4,7,5,7,9,1,2,6,5,2,0,0,0,9,2,0,9,12,6,8,11,0,0,7,3,7,2,3,7,2,6,0
