Ant4,Ant260,Ant52,Ant65,Ant244,Ant397,Ant540,Ant6,Ant7,Ant9,Ant15,Ant19,Ant26,Ant30,Ant60,Ant72,Ant74,Ant76,Ant102,Ant158,Ant191,Ant196,Ant227,Ant245,Ant252,Ant278,Ant308,Ant329,Ant518,Ant604,Ant673,Ant740,Ant954,Ant0,Ant1,Ant12,Ant13,Ant17,Ant20,Ant23,Ant27,Ant35,Ant43,Ant48,Ant50,Ant51,Ant53,Ant54,Ant62,Ant70,Ant71,Ant81,Ant96,Ant97,Ant105,Ant109,Ant111,Ant112,Ant115,Ant117,Ant124,Ant126,Ant137,Ant159,Ant172,Ant175,Ant178,Ant186,Ant190,Ant194,Ant206,Ant210,Ant215,Ant219,Ant220,Ant229,Ant238,Ant242,Ant243,Ant250,Ant251,Ant255,Ant256,Ant264,Ant289,Ant296,Ant299,Ant301,Ant324,Ant331,Ant334,Ant342,Ant347,Ant380,Ant390,Ant394,Ant395,Ant398,Ant458,Ant475,Ant476,Ant482,Ant501,Ant509,Ant556,Ant560,Ant564,Ant576,Ant580,Ant599,Ant607,Ant610,Ant614,Ant621,Ant650,Ant663
5,17,16,0,0,12,2,0,0,20,0,0,6,6,6,5,8,7,3,9,3,16,10,0,0,7,6,4,0,1,2,11,13,5,3,13,3,0,2,2,9,1,4,7,8,6,3,5,3,7,6,7,6,11,5,0,6,3,5,10,8,6,2,8,5,8,11,5,6,8,0,2,9,0,2,4,2,3,7,0,3,8,12,0,4,2,2,3,8,9,3,11,7,9,5,5,5,2,5,7,0,2,7,5,9,0,2,6,1,1,0,4,7,9,0,18
4,9,0,1,1,2,4,0,0,5,1,0,5,1,4,0,0,3,1,2,0,12,8,0,3,1,4,2,0,0,0,8,4,1,5,3,1,0,3,0,0,0,1,6,1,1,0,0,1,6,0,2,7,8,9,6,0,1,7,1,5,0,3,1,3,3,1,2,0,5,0,0,12,0,17,2,0,1,2,0,1,1,9,0,0,5,2,3,6,2,3,3,0,7,2,3,1,0,1,1,0,3,0,13,13,0,1,2,0,0,0,0,3,1,0,7
2,6,9,0,0,0,0,3,4,7,17,1,15,3,3,6,0,6,6,5,1,14,7,0,16,4,5,0,1,0,1,6,3,20,9,7,0,1,0,0,5,2,0,22,2,3,0,2,0,24,0,11,9,8,0,3,1,0,8,2,4,26,0,1,4,5,6,6,7,3,2,6,5,0,1,3,1,0,5,0,5,2,6,0,1,6,3,9,0,4,0,4,0,10,6,13,3,0,1,6,0,6,0,2,11,0,0,0,0,2,0,5,9,10,0,15
1,8,21,0,9,6,19,1,0,23,13,1,20,10,12,7,3,0,1,24,14,5,13,0,4,1,13,20,0,4,4,16,7,3,6,15,20,8,41,10,2,3,20,5,1,4,7,1,7,17,5,0,26,16,23,5,7,8,0,4,6,4,7,20,23,8,9,3,6,9,16,2,0,20,16,6,0,19,2,0,2,3,10,15,18,6,1,16,13,10,17,2,0,2,21,10,2,9,1,1,0,2,13,11,4,0,0,25,0,35,3,13,14,10,0,10
4,20,8,0,0,6,0,9,3,9,3,3,8,0,8,0,3,10,1,7,3,6,4,0,4,12,4,0,0,0,2,14,1,5,2,6,1,0,7,2,15,3,2,16,4,10,2,0,0,3,0,11,2,21,7,10,1,2,4,0,12,5,0,1,5,6,0,10,12,14,0,4,15,1,0,4,1,1,9,0,6,3,9,1,0,12,6,3,0,8,2,12,0,18,6,2,5,1,3,12,1,6,0,13,3,2,0,0,1,1,0,2,3,11,3,19
20,40,15,4,0,2,2,2,7,11,1,11,4,6,3,0,2,14,12,7,1,19,6,1,6,3,1,2,0,0,2,10,6,16,6,8,0,0,4,0,17,3,1,16,3,7,0,3,2,5,0,1,3,9,0,8,5,4,6,12,0,22,0,5,6,10,2,14,4,9,0,11,1,1,7,5,18,2,5,0,12,4,9,1,0,18,13,3,3,2,1,23,0,15,4,10,23,1,8,17,2,3,0,8,4,3,0,0,0,1,0,1,10,5,3,13
9,33,5,0,0,1,5,3,5,7,3,14,29,2,5,4,4,24,14,2,0,12,3,0,14,8,2,0,0,0,2,11,1,15,10,7,3,2,0,0,15,0,1,15,4,5,1,7,0,12,0,14,20,7,3,6,0,26,4,5,22,0,0,2,3,11,1,10,10,2,1,3,12,0,0,17,6,1,8,0,12,9,11,1,1,0,8,4,1,2,1,8,0,29,0,6,21,0,3,13,0,9,0,9,13,2,1,2,0,0,2,0,16,9,0,21
0,1,1,0,0,0,15,0,0,0,0,0,6,3,7,1,13,0,0,17,11,0,1,0,0,0,0,4,0,28,0,4,4,0,1,2,1,0,2,1,0,3,3,0,0,1,10,0,1,0,0,0,2,8,0,2,3,0,7,0,0,0,0,5,9,15,11,0,1,0,24,0,0,11,1,5,0,3,0,0,0,0,2,24,15,1,0,0,0,2,0,0,10,0,0,2,0,4,0,0,0,0,29,0,3,0,0,4,11,14,12,8,6,3,0,2
0,1,0,0,9,2,0,0,0,8,2,0,4,5,11,3,6,0,1,8,12,1,4,0,2,2,6,1,0,4,5,6,5,0,4,2,14,9,10,6,0,6,6,1,0,1,12,0,3,3,0,0,8,17,8,8,1,1,20,1,5,2,5,0,15,13,21,2,0,0,10,0,1,11,0,19,0,0,11,0,0,0,1,5,10,1,0,10,4,14,3,1,0,1,8,12,1,0,1,0,0,0,2,1,9,2,1,3,0,13,5,5,1,0,0,4
0,6,9,0,6,17,8,1,0,10,3,1,3,17,15,7,1,0,0,14,14,3,17,0,1,2,5,21,0,3,3,10,14,5,14,9,16,14,39,11,0,9,7,4,0,12,5,3,9,3,20,0,17,20,11,5,3,4,23,5,6,3,9,15,0,1,14,4,10,4,1,0,13,11,10,20,1,4,8,0,0,1,9,6,2,0,0,27,10,13,20,2,0,2,26,8,1,10,8,0,0,0,4,2,5,4,0,15,0,16,2,2,6,3,0,8
2,16,5,0,0,2,1,0,0,9,1,1,1,6,7,8,2,0,4,4,1,5,6,0,8,4,4,12,0,0,0,5,2,3,9,16,4,2,8,1,3,5,1,6,9,6,2,1,4,5,1,0,35,6,6,8,3,5,8,6,10,11,15,13,1,0,1,4,2,16,0,3,1,4,20,7,0,3,7,0,3,1,4,2,0,1,3,5,11,4,3,7,0,11,1,1,1,1,5,10,0,0,0,6,0,0,2,1,0,2,2,4,12,6,0,13
4,1,6,0,12,2,5,0,0,5,1,0,0,3,6,11,8,0,0,13,9,8,9,0,1,2,0,8,0,5,0,1,0,0,2,1,4,8,19,14,2,10,7,0,1,0,7,0,8,0,0,0,2,3,3,11,1,6,9,0,2,1,11,21,14,1,0,0,1,2,6,0,0,18,3,2,1,12,2,0,0,1,1,8,11,3,0,7,8,0,0,6,0,0,23,9,0,9,0,0,0,1,15,0,0,1,13,6,4,16,3,15,5,0,0,0
13,46,1,0,0,0,3,7,0,4,1,15,7,2,1,2,2,14,5,6,1,10,3,1,5,6,11,0,0,0,1,11,6,5,8,8,0,0,0,1,0,1,1,10,0,9,0,5,0,20,0,16,4,9,0,5,2,6,3,10,14,10,0,2,4,4,0,0,10,6,1,6,5,1,0,1,18,1,14,0,12,3,6,0,1,6,8,3,3,4,0,12,0,30,0,4,27,0,13,10,9,8,1,32,2,7,0,1,0,0,0,0,2,7,2,6
7,13,4,0,0,1,3,9,0,9,14,2,3,2,9,6,1,3,16,2,3,16,5,0,4,3,2,0,0,0,5,0,10,5,3,10,0,0,1,1,6,0,0,2,4,5,0,6,0,0,1,1,5,7,1,6,0,7,6,12,4,10,1,0,10,2,1,10,0,7,0,4,1,0,2,13,6,0,6,0,7,1,10,0,0,2,0,11,5,10,4,4,0,29,1,2,3,0,4,5,0,0,0,12,2,1,0,1,0,0,0,5,6,20,0,5
11,21,17,0,0,4,1,14,6,15,1,16,9,0,2,4,1,11,6,3,3,5,8,0,12,6,4,0,0,0,6,14,4,16,12,14,3,0,3,2,7,0,1,11,17,5,4,4,4,13,0,6,11,4,3,8,5,3,9,14,9,2,0,0,4,16,2,6,7,0,1,10,18,0,2,5,2,0,11,0,1,4,19,1,0,2,17,5,2,7,0,1,0,9,1,6,5,2,7,14,0,8,0,6,1,5,0,3,0,0,0,2,4,6,0,16
0,0,3,0,11,3,24,0,0,2,0,0,6,12,5,0,41,0,0,6,30,0,1,0,1,0,3,12,0,3,0,10,2,0,1,3,10,3,3,14,0,12,0,0,0,6,12,0,8,0,4,0,2,4,8,0,0,2,16,0,0,1,24,10,1,0,6,1,0,1,0,0,4,5,6,8,0,11,1,0,0,0,0,4,9,0,0,0,4,0,2,0,0,0,3,3,0,3,1,0,0,0,10,0,0,1,5,7,9,3,8,3,6,3,0,0
8,9,9,1,0,0,0,7,10,0,0,6,9,0,0,0,0,2,2,1,0,4,4,0,8,1,3,0,0,0,0,9,1,15,7,4,0,0,0,0,10,0,0,15,4,0,0,9,0,4,0,4,1,1,0,2,0,6,2,4,11,3,0,0,0,3,0,6,4,10,0,0,3,0,1,2,1,0,6,0,7,2,5,0,0,4,6,1,0,2,0,4,0,9,0,1,17,0,3,3,5,9,0,6,1,10,0,0,0,0,0,0,0,8,1,5
6,36,5,0,6,14,4,1,0,15,2,17,14,4,2,6,12,3,8,1,6,13,7,0,13,5,3,4,0,0,9,37,21,4,25,7,2,3,5,11,23,5,0,13,0,2,6,4,2,5,3,2,16,14,5,9,12,5,0,15,1,12,0,1,13,1,0,5,1,18,4,3,0,4,3,19,4,3,11,0,6,4,20,2,0,26,4,2,9,18,3,11,0,37,3,5,6,3,3,12,0,0,3,8,10,6,3,0,0,1,0,9,8,2,0,21
0,8,0,0,9,7,3,0,0,8,6,1,1,9,5,31,2,0,0,2,1,0,3,0,4,1,5,11,0,1,0,3,2,1,10,2,11,39,36,6,0,5,10,3,0,23,9,0,2,0,0,0,6,5,9,0,0,0,20,1,1,0,11,11,11,4,18,1,0,0,5,0,4,0,16,3,0,2,0,0,0,0,0,6,0,1,0,8,2,1,10,2,1,4,2,2,2,13,3,0,0,0,10,1,1,0,10,18,2,3,4,6,25,1,0,3
3,1,1,0,2,9,3,1,0,10,0,1,0,8,10,9,7,0,0,1,8,3,6,0,2,2,3,3,0,0,0,8,4,1,2,14,5,5,13,3,4,3,5,0,0,0,1,0,3,4,11,0,5,13,2,2,17,1,16,0,7,0,1,0,10,20,3,0,2,2,6,1,3,16,0,4,0,10,13,0,1,0,3,3,1,1,0,10,6,0,12,0,0,2,2,6,0,6,1,0,0,1,7,1,1,0,2,11,0,3,7,20,18,2,0,2
3,24,22,0,5,13,2,1,1,6,9,2,13,10,11,13,3,6,6,12,5,12,18,0,14,9,9,10,0,1,2,9,4,4,8,12,12,6,16,3,8,6,5,10,4,7,0,1,2,7,8,3,6,12,8,4,2,3,6,4,5,17,5,19,20,7,2,1,13,5,8,2,19,3,4,0,1,4,10,0,4,6,11,2,5,7,8,11,11,7,11,9,1,8,5,7,2,8,13,2,0,5,1,1,6,0,4,0,2,12,1,0,2,19,0,15
18,11,1,22,0,1,1,2,74,0,2,6,0,0,0,1,0,15,6,0,0,25,3,1,8,1,1,0,0,0,0,4,0,3,1,3,1,0,0,0,13,0,1,9,5,0,0,3,2,3,0,19,0,3,1,2,0,1,0,1,18,6,0,0,1,0,1,18,6,2,0,1,4,0,0,1,0,0,3,0,36,6,4,0,0,7,12,0,0,0,0,39,0,26,0,1,73,0,0,4,34,7,0,28,0,3,0,0,0,0,0,1,1,4,10,6
3,2,17,0,14,3,20,0,0,2,1,0,1,4,7,6,0,0,0,20,20,0,1,0,0,0,0,5,0,1,2,9,5,0,2,1,19,7,2,15,3,22,8,0,0,3,9,0,2,2,11,0,0,3,17,3,1,0,19,1,2,1,3,0,4,3,12,1,0,0,11,0,3,2,10,4,0,0,0,0,0,0,0,0,23,1,0,6,7,2,3,0,0,1,14,6,3,2,1,0,0,1,10,0,0,0,16,5,4,9,5,24,8,0,0,1
13,18,5,4,0,6,1,14,3,13,1,2,6,9,16,2,4,16,10,7,4,8,14,0,6,3,7,2,0,0,4,10,5,5,9,11,4,1,7,9,3,0,2,15,1,2,2,18,3,6,2,17,15,11,5,7,2,5,2,9,5,8,0,11,8,7,2,14,6,11,1,6,11,0,13,10,3,0,0,0,4,13,15,3,4,8,4,4,5,8,8,16,1,25,1,3,8,1,16,1,3,7,0,13,4,9,0,2,1,5,2,4,2,9,5,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,14,2,29,1,3,2,14,90,0,0,17,0,2,1,1,0,16,17,2,0,39,3,2,7,11,4,0,0,0,2,9,0,7,5,7,0,0,0,1,24,0,0,12,6,6,2,7,1,11,1,27,3,3,3,3,1,5,2,6,12,12,0,0,0,3,0,12,7,1,0,7,6,0,1,4,36,0,4,0,0,10,8,0,0,8,27,1,1,1,0,29,0,30,0,2,44,0,2,18,44,8,0,44,1,26,0,0,0,1,0,1,6,9,26,11
11,21,5,7,0,4,1,11,36,1,2,12,0,1,0,0,0,12,7,0,0,10,4,0,9,6,1,0,0,0,5,1,0,11,11,2,0,0,0,0,4,0,0,5,11,0,0,3,0,5,1,13,2,1,0,8,1,2,3,3,4,9,0,0,1,1,1,3,1,4,0,2,4,0,0,6,6,0,13,0,10,0,13,0,0,6,16,0,3,2,1,48,0,37,0,0,17,1,1,10,9,10,0,22,0,12,0,0,0,0,0,0,1,0,4,18
10,72,19,0,0,3,3,2,0,2,4,3,8,11,5,0,0,8,4,15,15,6,15,0,17,5,0,1,0,0,0,20,3,6,40,28,0,2,4,1,9,4,0,10,4,10,0,4,2,8,0,11,0,5,1,12,9,6,10,9,9,11,2,1,9,4,1,6,10,19,0,5,20,0,3,11,4,0,15,0,8,13,0,0,6,15,5,5,2,6,6,10,0,25,3,2,6,1,1,5,0,1,1,17,0,1,0,1,0,0,0,4,4,6,0,35
0,1,1,0,4,0,3,1,0,2,0,0,5,5,8,1,5,1,0,1,0,2,2,0,1,0,3,5,0,11,0,1,5,0,0,2,8,9,9,1,0,13,1,0,0,3,9,0,0,0,14,0,3,5,15,0,0,0,15,1,1,1,24,5,6,2,8,0,0,1,4,0,2,6,3,2,0,0,3,0,0,0,0,0,2,0,0,8,3,2,14,1,1,2,11,12,0,6,5,0,0,0,5,0,1,0,2,10,0,1,0,9,6,1,0,1
0,0,9,0,0,3,16,0,0,3,0,0,1,1,7,7,9,0,0,9,17,0,0,0,1,1,3,3,0,3,0,5,6,0,1,5,9,0,1,7,0,7,6,0,0,2,6,0,0,1,8,0,7,1,1,4,0,1,18,0,0,1,15,10,2,0,11,1,0,0,9,0,0,0,1,5,0,23,4,0,0,0,6,2,0,0,2,3,7,0,0,0,0,4,10,4,0,1,0,0,0,0,1,0,0,0,4,9,1,2,7,12,1,0,0,5
5,23,4,0,0,3,0,8,11,2,0,4,5,3,4,0,0,8,8,2,2,8,5,0,2,3,3,4,0,0,1,28,6,2,3,19,0,1,1,3,10,0,0,15,5,4,1,3,0,1,0,6,5,3,2,2,5,6,6,12,18,0,1,1,0,1,3,6,2,2,0,4,26,1,1,7,7,1,8,0,8,6,15,0,0,0,2,1,0,1,2,37,0,21,2,2,21,3,2,6,7,6,0,20,1,1,0,0,0,0,0,0,4,7,4,5
11,22,3,8,0,1,0,5,28,2,0,11,5,0,0,0,0,22,9,2,3,9,4,0,4,0,1,0,0,0,0,4,4,9,13,7,0,0,3,0,8,0,0,24,11,0,1,3,0,7,0,10,6,0,0,2,2,3,1,6,13,8,0,0,0,3,0,8,0,17,0,6,4,0,0,8,12,0,4,0,27,16,5,0,2,2,0,0,0,0,0,25,0,18,0,3,28,0,1,6,11,4,0,20,3,8,0,0,0,0,0,0,4,3,6,10
0,5,5,0,0,8,1,1,0,8,10,0,8,9,8,6,1,0,2,0,0,11,10,0,8,2,14,8,0,1,0,5,8,4,12,8,21,7,20,0,0,2,6,2,0,1,8,0,1,2,3,1,23,17,8,3,3,9,16,3,3,4,0,10,27,5,7,3,11,5,0,1,2,8,10,11,0,6,4,0,1,0,5,8,3,1,0,0,5,5,8,7,3,8,13,14,1,2,2,2,0,0,3,3,2,1,1,4,9,0,0,2,24,0,0,2
1,2,1,0,4,10,2,1,0,3,6,1,6,5,11,17,2,0,1,20,6,6,9,0,5,3,8,4,0,3,9,2,14,2,4,7,10,1,1,16,11,4,8,2,0,14,7,4,2,3,0,0,2,6,6,8,6,0,13,0,3,1,0,4,10,11,8,3,5,2,4,0,9,2,6,11,0,7,5,0,1,3,2,3,7,0,0,5,0,12,1,1,0,10,2,7,2,1,1,0,0,0,2,1,0,1,0,3,1,0,0,15,7,0,0,6
0,8,3,0,0,10,2,1,2,8,12,1,1,13,6,2,5,1,2,10,0,6,10,0,6,2,12,2,0,6,2,13,7,1,10,11,3,1,9,1,1,1,1,6,2,6,6,2,11,13,4,1,9,4,6,9,2,4,10,8,2,2,2,14,13,4,0,4,10,7,0,2,18,1,0,7,0,2,8,0,1,2,6,2,0,1,0,5,12,0,7,5,0,14,1,4,2,0,2,1,0,2,1,4,9,0,3,0,0,2,2,5,2,4,0,9
1,4,0,0,0,1,6,1,0,4,3,0,2,7,9,0,6,0,0,21,6,6,3,0,7,1,3,11,0,0,0,1,4,0,2,8,2,6,8,0,1,5,3,1,0,3,5,0,17,1,11,0,1,19,8,3,3,0,17,2,1,1,0,3,20,3,0,0,4,0,2,0,3,10,12,11,0,3,8,0,0,1,6,14,0,2,0,8,1,7,0,3,3,6,1,5,1,3,6,0,0,1,2,2,1,0,0,9,0,21,0,6,4,0,0,13
30,37,14,31,1,5,2,23,112,3,3,30,17,1,3,3,0,20,47,2,4,24,5,1,16,16,1,0,0,1,2,17,4,23,2,4,0,0,8,0,62,1,1,28,10,11,2,5,0,7,2,12,4,12,3,11,3,4,2,12,23,8,0,1,2,7,6,12,4,1,0,4,11,2,0,9,39,0,16,0,29,48,10,1,0,37,25,7,1,5,3,0,0,63,0,6,38,0,6,28,54,27,2,27,3,19,0,2,0,2,0,0,6,18,30,14
0,0,0,0,2,0,12,0,0,1,0,0,0,1,1,1,2,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,7,3,0,0,4,1,0,0,0,19,0,0,0,6,0,0,3,3,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,5,11,0,0,0,0
47,27,6,22,2,23,1,31,124,1,0,22,37,4,11,0,2,19,32,3,2,30,12,2,25,18,7,0,0,0,11,12,11,23,14,21,4,0,6,7,26,1,1,32,24,19,0,19,1,26,2,35,8,6,0,9,7,10,2,18,15,29,0,1,2,11,0,30,29,9,0,9,37,4,2,8,26,1,25,0,30,37,25,2,4,21,18,8,10,14,6,63,0,0,1,14,51,3,27,33,60,18,2,70,6,18,1,0,0,0,0,5,6,22,10,40
0,5,4,0,3,2,13,0,0,1,20,0,7,7,7,33,3,0,1,4,2,3,8,0,1,5,7,4,0,0,13,0,11,5,2,1,12,6,20,36,1,3,1,0,0,10,6,0,0,6,48,0,28,12,13,5,2,6,21,6,4,0,0,8,26,1,23,0,1,1,3,0,3,2,2,5,0,14,1,0,0,0,3,11,10,2,0,13,2,1,1,0,0,1,0,8,2,5,1,1,0,0,6,1,2,5,14,5,0,9,3,33,21,2,0,9
3,4,7,0,0,2,6,0,0,1,1,0,1,16,3,7,1,2,1,7,3,14,20,0,4,14,15,7,0,0,4,8,7,3,4,2,27,1,3,2,0,4,14,6,0,0,6,0,4,4,1,0,12,6,12,5,3,13,10,2,10,6,2,12,8,1,9,4,2,6,3,1,5,2,6,7,1,6,3,0,2,0,2,12,4,2,3,14,7,4,5,6,1,14,8,0,0,4,3,4,0,2,0,8,7,0,0,1,0,3,0,9,4,0,0,15
17,37,12,32,1,3,1,31,208,6,0,29,4,0,2,0,3,23,11,3,1,28,5,1,13,4,1,1,0,0,1,12,1,13,17,8,2,0,0,1,22,0,0,26,9,10,0,8,1,7,2,21,3,0,3,5,1,3,2,5,23,21,0,1,1,1,0,27,3,5,0,17,6,2,0,2,73,3,8,0,44,17,6,0,0,21,28,1,2,2,1,38,0,51,2,0,0,0,4,13,135,15,0,55,0,26,0,2,0,0,0,2,3,6,21,9
0,4,4,0,11,6,0,0,0,2,0,1,4,8,4,21,17,0,1,0,0,0,1,0,0,1,5,5,0,9,5,11,8,0,0,0,2,19,7,3,0,6,11,0,0,2,7,1,0,1,1,0,7,5,3,2,0,0,9,1,1,0,4,0,10,1,9,0,0,2,3,0,3,13,6,8,0,2,1,0,0,1,1,6,1,3,0,2,1,0,3,0,0,3,5,4,0,0,0,0,0,0,13,0,0,0,3,16,9,14,5,21,5,0,0,2
3,28,3,0,0,7,1,2,0,2,3,2,2,1,10,0,3,9,6,1,1,7,8,0,4,5,4,7,0,1,2,2,5,6,6,9,0,0,0,0,12,4,2,8,2,2,2,2,1,1,1,11,5,2,4,5,1,1,1,3,8,3,0,1,8,5,0,13,4,7,1,3,3,3,1,13,0,1,16,0,2,1,1,5,0,2,1,2,1,2,6,6,0,27,1,3,4,0,0,9,0,4,0,7,0,1,1,6,0,1,0,1,4,9,0,5
13,18,6,1,0,1,2,4,4,2,2,18,8,1,4,0,5,15,9,1,0,7,6,0,16,1,0,0,0,0,2,4,1,15,14,10,0,0,0,0,21,1,0,30,0,0,0,5,0,9,0,17,6,1,0,7,1,6,1,12,17,13,0,0,0,10,0,10,5,14,0,3,12,0,0,2,4,0,1,0,18,10,5,0,0,6,6,2,0,1,0,28,0,33,1,4,13,0,9,0,2,2,0,15,8,3,0,3,0,1,0,1,10,8,0,11
21,1,0,29,0,0,0,6,19,0,0,9,0,0,0,0,0,17,31,0,0,28,0,0,4,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,44,0,0,22,0,0,0,4,0,0,0,23,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,34,0,3,0,44,9,0,0,0,7,11,0,0,0,0,54,0,60,0,0,135,0,0,2,0,7,0,51,0,19,0,0,0,0,0,0,0,0,11,0
1,22,3,1,0,3,6,10,8,0,0,14,3,0,1,0,2,11,3,1,0,9,0,0,4,0,1,0,0,0,0,9,1,4,10,4,2,0,0,0,15,0,0,15,3,2,0,4,0,0,3,10,1,0,0,2,3,6,2,6,3,9,0,0,0,0,1,8,0,8,0,9,0,0,1,5,7,1,7,0,8,10,1,0,0,6,4,0,0,2,1,27,0,18,0,2,15,0,4,2,7,0,0,13,2,4,0,0,0,1,0,0,1,0,1,11
0,0,3,0,18,1,3,0,0,0,3,0,1,5,5,2,1,0,0,10,3,0,0,0,0,0,0,16,0,2,0,0,7,0,0,0,0,12,26,5,0,8,4,0,0,0,6,0,1,0,7,0,0,2,4,7,0,0,13,0,0,0,29,2,4,0,15,1,0,0,10,0,3,10,7,1,0,10,0,0,0,0,1,5,1,0,0,3,2,1,2,2,0,2,6,0,0,13,0,0,0,0,0,1,0,0,9,18,0,2,9,1,1,0,0,1
44,18,10,6,0,5,1,29,84,0,4,21,13,1,0,2,0,9,26,3,0,35,4,3,18,11,1,0,0,0,2,9,6,6,8,9,1,0,1,0,18,4,0,26,0,5,0,19,1,19,1,4,7,8,2,5,13,2,11,13,8,9,0,1,2,6,0,32,12,6,0,6,8,1,1,1,28,0,13,0,44,22,17,0,0,20,20,3,1,4,2,27,0,70,1,8,55,0,7,15,51,13,1,0,6,16,1,0,0,0,0,0,2,16,7,29
2,5,6,1,0,6,1,2,0,3,0,5,1,2,1,4,6,5,0,2,2,8,2,0,1,2,0,0,0,0,7,9,6,5,9,21,1,1,2,3,6,0,1,2,1,1,0,1,0,20,0,2,5,18,8,9,13,11,4,3,4,13,3,9,5,0,0,2,2,1,0,1,10,1,1,6,0,0,4,0,1,0,0,1,0,1,3,2,0,9,1,3,0,6,2,7,0,0,0,8,0,2,0,6,0,0,0,0,0,1,1,0,2,1,0,10
21,4,0,17,0,6,0,0,24,4,3,6,0,0,3,4,1,5,14,5,0,17,0,5,0,4,1,0,0,0,0,3,4,13,2,1,0,0,0,0,10,0,0,12,0,0,2,5,0,11,0,14,1,4,0,0,0,0,0,2,3,2,0,2,4,0,1,7,1,5,1,10,6,0,0,0,3,0,9,0,26,12,1,0,0,1,8,1,1,0,0,19,0,18,5,0,26,0,1,3,19,4,0,16,0,0,0,1,0,0,0,0,1,2,41,3
1,0,0,0,1,11,12,0,0,3,0,0,1,11,0,5,0,0,0,2,3,0,2,0,0,0,0,6,0,14,0,3,0,0,1,0,1,10,6,0,0,5,0,0,0,0,8,0,6,0,11,0,1,1,21,2,1,0,0,0,0,1,0,1,0,2,13,0,0,0,5,0,3,10,2,4,0,16,0,0,0,0,0,2,4,0,0,1,0,3,0,0,0,1,14,0,0,3,1,0,0,0,9,1,0,0,0,9,3,20,8,4,0,0,0,1
5,3,6,0,12,5,8,1,0,1,1,0,3,10,11,15,17,0,0,16,5,1,3,0,1,1,6,12,0,26,2,7,1,0,4,0,1,21,22,11,10,11,38,0,0,1,16,2,9,0,11,0,3,9,11,6,2,0,25,0,0,2,4,3,15,1,6,1,1,3,7,0,0,18,11,0,0,5,2,0,0,0,1,10,9,0,0,4,3,0,9,2,1,0,5,1,2,16,6,3,0,0,18,0,0,1,9,0,13,13,8,8,6,0,0,4
0,0,1,0,2,0,9,0,2,0,2,0,0,0,1,2,9,0,0,5,1,0,0,0,0,1,2,9,0,57,0,0,3,0,0,0,8,1,0,0,0,1,11,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,11,0,0,0,4,0,0,0,9,0,0,2,0,2,0,4,1,0,0,0,0,0,1,0,0,9,1,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,3,13,0,2,6,5,0,0,0,0
0,1,4,0,1,2,6,0,0,3,1,0,0,9,10,2,7,0,1,22,27,0,2,0,2,1,2,7,0,0,0,8,1,1,2,6,3,6,2,3,0,22,2,1,0,5,5,0,12,1,7,1,2,12,5,1,0,2,35,1,1,0,14,13,16,2,16,0,0,0,3,0,1,3,3,12,0,9,5,0,1,0,0,1,2,0,0,0,0,2,21,2,0,0,9,3,0,14,1,1,0,1,2,0,1,0,20,13,2,0,10,6,4,3,0,9
0,1,1,0,2,1,12,0,0,1,0,0,0,5,2,6,4,0,0,4,8,0,0,0,0,2,4,16,0,7,2,1,6,0,1,4,1,18,1,0,0,10,4,0,0,3,1,0,3,0,6,0,0,2,15,0,0,0,3,0,0,2,12,5,2,2,3,0,0,0,8,0,0,4,7,1,0,5,2,0,0,0,0,0,7,0,0,0,0,2,0,0,5,0,3,0,0,5,0,0,0,0,9,0,1,0,8,8,6,10,0,6,0,0,0,0
0,2,1,0,1,11,6,0,1,5,1,6,4,3,1,0,10,0,2,2,6,1,2,0,2,0,4,2,0,32,0,4,6,0,3,1,1,2,21,9,2,0,16,1,1,8,22,0,2,1,3,0,1,23,9,4,0,5,13,2,1,0,8,5,2,4,15,0,5,2,3,0,9,6,20,0,1,24,4,0,1,0,4,9,12,0,0,2,15,5,6,0,11,5,33,9,2,21,1,1,0,0,1,0,0,0,4,8,5,6,6,0,4,1,0,7
