Ant4,Ant57,Ant260,Ant5,Ant52,Ant59,Ant65,Ant244,Ant540,Ant929,Ant2,Ant6,Ant24,Ant25,Ant26,Ant30,Ant38,Ant73,Ant74,Ant99,Ant102,Ant148,Ant158,Ant191,Ant196,Ant202,Ant209,Ant245,Ant268,Ant278,Ant308,Ant604,Ant620,Ant646,Ant673,Ant838,Ant1,Ant12,Ant13,Ant20,Ant27,Ant28,Ant29,Ant32,Ant40,Ant42,Ant43,Ant44,Ant50,Ant55,Ant62,Ant66,Ant68,Ant70,Ant71,Ant80,Ant81,Ant82,Ant85,Ant91,Ant96,Ant97,Ant100,Ant105,Ant111,Ant112,Ant113,Ant114,Ant117,Ant126,Ant135,Ant137,Ant139,Ant142,Ant144,Ant147,Ant149,Ant153,Ant156,Ant159,Ant169,Ant170,Ant173,Ant174,Ant176,Ant178,Ant186,Ant195,Ant198,Ant207,Ant212,Ant217,Ant218,Ant219,Ant220,Ant221,Ant226,Ant229,Ant232,Ant238,Ant242,Ant243,Ant250,Ant255,Ant256,Ant257,Ant261,Ant263,Ant265,Ant294,Ant299,Ant301,Ant305,Ant318,Ant320,Ant332,Ant334,Ant342,Ant347,Ant353,Ant356,Ant376,Ant387,Ant390,Ant391,Ant394,Ant395,Ant398,Ant433,Ant437,Ant475,Ant492,Ant501,Ant527,Ant549,Ant552,Ant556,Ant575,Ant580,Ant592,Ant593,Ant600,Ant607,Ant610,Ant614,Ant621,Ant632,Ant635,Ant638,Ant650,Ant663,Ant665
0,1,0,0,0,1,0,1,0,1,0,26,17,0,2,0,6,9,2,0,0,0,0,2,0,18,0,12,1,0,2,1,2,0,0,5,33,0,1,0,1,0,1,0,0,0,0,2,1,54,0,0,0,1,3,19,4,10,0,0,30,1,4,3,4,8,1,2,3,0,1,5,3,0,0,55,14,0,22,2,0,5,23,0,0,11,31,2,3,0,0,29,8,7,0,5,0,7,0,3,4,6,3,0,1,0,1,0,7,0,21,21,0,0,7,2,0,4,14,0,0,0,1,3,4,22,0,1,17,0,2,3,36,2,1,6,2,0,2,1,10,10,4,0,23,7,8,6,6,8,0,4
10,0,12,12,8,26,3,1,3,2,5,0,0,0,0,0,0,0,8,0,1,2,3,9,6,0,22,2,8,1,9,0,0,4,7,0,0,2,5,3,3,1,0,19,2,2,2,0,7,0,4,15,5,0,0,0,6,0,0,12,1,0,11,3,1,0,6,0,6,3,0,6,0,4,4,1,3,5,0,0,3,4,0,11,7,0,0,0,0,6,6,1,1,0,5,0,10,1,17,7,4,2,1,1,0,4,21,13,0,11,0,1,10,0,0,8,16,0,0,18,4,5,7,0,3,0,1,4,0,1,0,8,2,2,1,2,0,0,7,2,0,0,11,6,0,1,3,22,0,2,1,19
17,0,15,25,3,4,7,12,9,6,10,0,0,0,0,0,0,0,8,0,0,1,3,16,1,3,10,2,6,1,4,5,3,8,4,0,0,0,8,4,0,0,19,0,0,9,2,0,5,0,5,1,27,2,4,1,5,1,0,49,3,0,17,0,0,0,6,0,1,0,0,2,0,22,6,3,1,1,0,2,1,0,0,11,22,0,2,1,0,8,1,0,2,0,11,3,8,0,5,2,1,0,0,0,0,0,3,2,0,2,3,2,15,0,0,0,30,0,0,5,23,1,14,0,2,1,0,3,2,0,0,0,3,4,3,0,2,1,2,0,0,2,14,10,0,3,1,28,1,4,0,20
17,0,8,10,0,6,3,4,4,5,13,1,0,3,0,2,2,3,10,0,0,7,4,0,8,1,6,1,9,2,22,4,0,9,2,1,0,1,4,6,0,0,2,0,0,1,0,0,9,0,2,3,11,0,14,1,1,0,0,60,4,1,23,9,3,0,0,0,1,3,0,6,1,0,11,3,3,10,0,1,10,2,0,9,7,1,0,3,1,1,11,0,3,0,1,10,17,7,4,6,8,6,5,8,0,0,9,2,2,19,0,3,2,1,0,6,3,2,1,7,4,0,7,0,26,0,0,14,0,1,0,2,0,2,4,3,0,8,8,0,0,0,0,8,2,1,1,9,3,1,0,6
0,0,1,16,5,3,0,12,1,1,0,11,1,4,2,1,1,1,4,0,0,0,8,1,11,1,2,16,4,0,7,14,0,7,0,1,0,1,0,3,2,0,2,9,1,0,7,5,6,0,1,8,5,0,0,7,5,3,0,1,2,0,4,14,1,0,7,0,20,1,1,7,8,8,0,4,17,0,1,1,2,6,11,15,8,0,9,4,0,6,0,1,13,4,0,5,2,7,5,9,1,0,0,13,2,1,1,6,0,1,3,4,2,1,0,4,4,4,1,0,3,1,2,0,1,24,1,2,0,1,2,1,19,6,15,1,3,6,0,6,0,10,4,35,0,3,4,0,16,11,20,2
1,2,0,4,0,4,1,4,2,5,0,15,0,13,0,12,9,1,4,3,7,1,4,8,4,0,4,2,6,5,10,0,7,6,11,1,0,0,0,12,2,0,2,2,0,7,0,11,6,0,1,0,0,3,0,9,0,3,0,0,5,6,2,2,16,0,1,11,12,9,10,12,1,1,6,9,1,0,1,1,0,16,9,4,5,0,0,8,2,10,1,0,3,2,0,0,1,14,9,17,4,9,15,3,2,10,2,7,6,2,1,0,3,0,9,3,16,10,1,4,3,2,0,4,1,0,19,1,1,6,3,10,0,10,1,4,3,10,2,9,0,2,14,10,0,6,2,8,1,10,5,7
0,1,1,9,3,0,0,5,1,7,4,19,9,6,7,2,7,8,3,1,0,0,0,4,0,24,0,11,0,5,18,8,10,0,4,17,11,1,1,0,4,2,0,0,0,5,11,0,4,3,5,0,0,1,6,0,19,3,4,0,42,3,10,0,7,16,5,14,0,3,1,8,6,0,5,9,15,3,2,0,0,2,4,0,0,3,18,8,4,13,2,10,7,1,3,12,4,18,1,8,2,4,20,9,2,6,4,4,4,0,13,6,2,5,3,9,0,2,7,2,4,1,0,4,0,2,2,2,1,6,6,3,3,4,20,14,5,19,3,14,0,30,3,9,12,17,2,19,15,8,0,3
16,10,3,2,8,12,11,4,4,7,22,9,1,12,2,4,7,7,11,4,0,2,3,13,3,0,0,8,23,4,17,1,1,11,3,2,2,2,13,17,1,1,7,5,9,6,6,4,0,2,6,4,10,8,21,1,14,4,8,23,13,8,11,11,3,0,5,17,2,11,4,13,4,2,5,5,6,13,2,17,12,7,2,4,28,0,0,16,4,2,7,4,2,0,7,3,1,6,7,38,7,10,10,9,3,6,17,1,2,5,0,2,7,0,9,48,2,17,3,3,10,6,4,3,7,1,24,10,0,5,0,7,5,28,5,6,5,21,15,7,0,2,10,2,2,4,0,8,7,10,9,2
0,0,0,0,0,0,0,1,0,7,0,16,11,0,3,0,1,22,2,0,0,0,0,0,0,34,0,4,0,0,5,3,15,0,2,1,63,0,0,0,0,54,0,0,0,0,0,3,2,0,0,0,0,2,0,23,0,14,0,0,20,0,0,0,6,38,0,0,0,0,0,3,5,4,0,80,3,0,53,0,0,0,52,0,0,22,44,0,2,0,0,27,0,3,0,3,0,0,0,1,0,1,1,5,3,0,0,0,0,0,40,24,0,0,0,0,0,2,9,0,4,0,0,9,0,28,0,5,26,2,18,0,26,0,3,0,8,0,0,11,31,7,3,3,9,3,0,0,3,39,0,0
10,0,1,16,3,6,32,13,9,6,27,0,0,11,20,10,1,1,1,1,0,9,1,32,0,1,9,19,0,2,19,4,1,0,15,0,0,1,21,13,1,0,4,5,2,1,1,5,6,0,0,16,19,1,10,0,19,0,0,0,0,0,7,1,6,0,0,1,1,6,3,21,2,0,14,2,8,25,1,2,15,17,0,2,17,2,5,6,0,7,22,0,7,0,4,24,30,18,14,6,6,19,2,5,4,13,4,7,0,1,1,1,15,1,0,20,1,1,1,13,7,3,3,0,3,2,4,5,0,3,0,2,0,7,13,1,1,17,19,8,0,4,0,14,1,2,1,16,11,3,4,5
4,1,0,18,0,11,9,11,10,1,10,0,0,3,0,1,0,0,9,0,0,1,2,9,1,0,0,37,2,0,6,4,1,19,1,0,0,0,28,7,12,0,15,1,3,8,0,0,4,0,16,0,0,0,3,0,13,1,0,8,0,1,6,17,1,0,10,1,7,17,0,3,1,1,10,2,0,8,0,1,13,5,0,3,3,0,0,1,3,0,5,1,2,0,9,2,8,3,1,0,4,10,0,5,2,2,4,11,0,4,1,0,2,0,2,5,6,0,0,11,20,0,0,0,0,2,0,4,0,2,2,0,0,1,15,0,1,0,1,0,0,2,1,1,0,1,1,4,5,3,1,19
13,0,38,0,3,24,27,0,0,0,14,0,0,0,0,1,0,0,2,0,0,6,0,0,0,0,0,0,8,0,5,0,3,4,3,0,0,0,2,1,9,0,5,27,11,5,0,0,10,0,19,0,0,0,42,0,0,0,0,82,2,0,34,21,0,0,9,0,1,6,0,15,0,5,9,1,0,7,0,16,30,2,0,4,20,0,3,1,0,0,18,0,0,0,1,13,19,1,15,9,8,1,0,2,0,0,24,3,0,4,0,0,6,0,2,0,30,0,0,7,1,0,7,0,13,1,0,18,1,0,0,0,3,0,0,0,0,0,0,0,0,1,19,1,0,2,0,36,0,3,1,20
0,11,2,2,0,0,3,0,0,11,0,4,0,4,2,0,5,0,2,9,8,1,13,1,3,0,3,0,12,11,2,2,3,0,3,6,1,16,2,17,7,1,0,2,0,0,3,1,8,2,1,0,0,0,0,6,1,5,23,0,3,13,0,0,17,3,0,12,2,1,8,11,6,0,0,8,12,0,0,2,1,4,0,0,1,7,1,6,12,17,0,1,17,2,0,4,2,0,1,6,5,2,13,0,9,4,4,0,9,4,0,7,1,1,18,8,0,10,5,0,8,2,0,25,1,3,11,0,2,7,3,9,5,23,2,8,9,7,0,8,0,4,1,0,8,11,4,0,0,6,2,2
18,0,45,29,14,16,3,0,0,5,16,0,0,0,0,0,0,0,1,0,0,14,0,0,0,3,0,1,9,0,0,5,0,35,3,0,0,0,17,0,5,3,0,4,14,0,0,6,21,0,10,3,42,0,0,0,0,0,0,76,2,0,54,5,0,0,0,0,0,2,0,32,1,3,26,1,0,30,0,0,24,4,0,6,11,2,0,0,0,0,4,0,0,0,0,42,2,0,6,49,14,2,0,27,0,0,2,0,0,17,3,1,15,0,3,12,2,0,0,13,0,0,0,0,38,0,0,30,1,0,4,0,0,0,14,0,0,1,3,0,0,7,3,18,0,0,3,9,16,2,0,6
0,6,0,0,0,5,0,2,1,5,0,6,14,2,7,0,0,57,0,4,3,3,10,0,8,58,1,0,4,0,2,1,12,1,0,6,45,3,1,0,1,19,0,1,1,7,9,0,1,23,0,0,0,6,0,0,4,18,0,4,25,1,0,2,5,23,13,2,4,3,4,4,11,1,0,71,8,0,21,3,0,0,39,0,0,64,46,4,10,6,0,30,1,30,0,1,0,5,0,1,1,0,2,2,7,1,0,2,5,0,26,29,2,0,1,1,0,4,15,0,0,0,0,11,3,35,2,0,48,3,26,2,35,2,1,8,15,2,0,16,80,14,4,4,23,4,9,5,1,12,1,0
5,3,0,10,3,12,9,17,8,2,2,1,5,0,3,3,1,2,19,5,1,1,8,24,7,5,2,48,3,12,24,8,2,0,16,3,1,0,17,4,14,4,6,5,1,5,0,19,14,0,19,13,0,1,0,4,0,0,3,0,13,10,8,1,7,0,12,6,8,6,0,19,4,15,2,0,6,6,0,7,4,5,11,20,8,8,2,5,5,2,7,1,7,1,9,26,1,4,7,30,1,10,0,0,0,0,9,3,0,3,3,0,3,6,7,4,9,7,3,0,7,6,3,3,4,5,3,3,1,4,3,0,4,24,9,6,1,15,19,3,0,16,2,7,3,10,4,23,11,5,7,11
0,10,0,6,1,0,0,1,0,2,0,16,17,2,6,2,9,7,0,4,3,4,6,0,7,15,7,1,2,5,0,31,8,0,0,19,16,6,1,0,2,10,0,1,0,3,3,3,4,14,0,1,0,5,0,18,0,0,8,0,32,5,3,0,10,38,7,9,6,8,16,16,21,11,1,34,7,0,4,0,0,3,25,0,3,33,24,10,15,3,0,13,3,26,0,0,1,5,1,6,0,2,4,1,10,10,6,1,4,3,25,26,0,6,6,4,1,9,17,0,1,1,0,11,1,35,2,1,25,17,33,4,6,6,0,2,41,3,1,20,4,16,3,4,37,2,12,3,0,38,4,2
0,3,0,7,0,0,0,0,0,5,1,1,1,2,0,1,2,0,0,0,0,0,10,3,3,0,3,0,19,1,2,3,14,0,2,1,8,3,2,11,0,0,0,0,0,0,0,4,8,0,0,0,0,23,0,0,3,8,0,0,0,5,0,0,4,1,0,2,0,1,0,3,5,0,3,12,1,0,0,1,0,21,0,0,0,7,1,2,3,2,0,1,0,0,0,0,1,0,0,1,5,0,0,0,4,0,0,0,9,0,0,2,0,0,16,1,1,1,9,0,22,0,0,15,0,0,0,2,0,19,0,1,1,32,3,1,4,10,6,5,0,0,1,3,7,2,2,0,1,16,0,1
1,0,14,13,19,17,7,0,0,33,50,0,0,3,0,13,3,0,1,0,0,30,2,10,0,0,0,4,9,2,0,0,0,47,12,0,0,1,5,7,0,0,12,49,60,1,0,0,23,0,0,8,82,0,76,4,0,0,0,0,15,0,34,31,0,0,32,2,1,8,2,74,0,3,5,3,1,39,0,21,34,5,0,2,6,1,0,3,0,1,38,0,0,0,19,3,2,0,12,23,13,0,0,24,0,0,13,0,0,14,0,0,5,0,3,1,40,0,0,51,4,4,11,0,42,0,0,11,0,8,0,0,0,2,0,0,0,4,17,2,0,0,11,0,0,0,0,0,0,5,0,28
5,12,4,1,0,3,0,8,0,1,1,39,49,3,5,0,3,27,4,3,0,0,8,1,9,28,4,12,4,0,11,31,22,1,5,20,4,0,0,2,1,30,1,3,4,2,5,42,13,20,0,0,2,3,2,25,13,32,0,15,0,8,3,0,26,72,5,7,7,2,16,13,27,9,3,50,6,1,6,5,0,0,17,2,2,31,74,3,25,5,0,8,5,11,1,13,0,4,1,7,3,2,13,3,4,8,3,5,5,2,28,35,2,4,2,0,1,10,32,0,2,1,1,15,6,33,3,7,11,5,19,1,17,5,9,5,45,2,9,15,2,38,14,30,78,20,2,16,10,40,11,8
0,36,2,4,2,0,1,0,0,6,0,15,0,6,6,0,23,2,2,12,4,2,5,1,3,0,1,0,5,5,2,5,13,0,5,11,8,29,3,19,2,1,0,0,1,0,6,3,8,0,0,1,0,13,0,1,10,5,5,0,8,0,3,0,24,2,0,8,1,1,18,10,8,0,3,13,3,0,1,3,0,4,4,0,0,2,1,10,24,12,0,6,4,5,0,0,0,1,0,18,4,4,18,0,6,24,3,3,10,14,2,0,0,3,4,9,3,22,11,0,7,1,0,27,0,0,0,0,8,5,8,6,1,14,3,9,11,1,1,33,0,0,0,0,12,8,58,0,0,18,1,1
7,0,21,2,14,34,1,6,1,5,22,0,11,1,11,2,0,1,3,4,0,0,0,7,4,0,1,17,11,1,12,6,6,66,11,0,0,0,3,7,2,4,11,17,23,4,2,10,11,0,7,6,34,0,54,0,8,3,0,34,3,3,0,10,0,1,7,31,3,7,1,30,4,17,9,13,19,13,0,13,55,23,5,7,7,4,1,0,4,8,28,0,16,0,5,18,10,2,0,23,5,0,3,19,1,2,22,3,0,11,0,5,4,0,7,20,12,1,0,9,12,13,0,2,32,5,0,41,1,2,2,17,6,7,4,3,3,11,8,1,0,7,2,39,3,10,8,17,4,7,3,17
1,2,9,10,22,0,5,0,3,0,4,0,0,3,1,3,0,6,2,0,8,3,1,9,1,0,2,8,13,0,5,2,0,3,2,1,0,0,0,3,0,3,3,0,9,14,2,0,11,0,1,17,21,0,5,2,1,0,0,31,0,0,10,0,2,0,1,4,5,0,1,18,4,5,0,6,0,2,0,0,6,6,4,2,4,1,2,2,2,6,4,0,0,0,2,0,1,4,3,11,11,4,4,2,5,3,7,4,1,6,0,2,3,0,4,8,1,0,0,3,0,0,13,0,22,0,0,16,4,6,1,9,1,6,0,0,1,9,14,3,0,0,7,18,0,7,3,2,0,3,4,1
0,27,1,3,3,0,0,1,1,4,0,30,2,13,3,1,20,1,1,22,11,2,4,3,5,4,4,1,3,48,3,6,3,0,1,27,7,15,0,8,2,4,1,0,3,1,16,7,3,6,6,1,0,17,0,5,7,10,4,0,26,24,0,2,0,2,0,17,1,2,60,15,12,2,0,25,1,0,1,2,0,6,3,1,3,16,16,8,15,6,1,12,6,5,0,7,1,2,1,20,2,3,27,2,19,9,4,2,21,0,9,16,0,2,4,11,5,20,16,0,2,3,1,45,2,13,23,0,8,5,10,7,1,7,4,4,18,0,1,13,0,4,9,0,5,8,10,2,6,13,2,1
0,0,0,0,0,0,0,1,0,2,0,48,28,0,14,0,0,14,3,2,0,1,3,1,11,28,0,2,0,0,4,22,18,1,0,5,34,1,0,0,0,8,0,0,0,0,0,16,0,38,0,0,0,3,0,23,0,38,1,0,72,2,1,0,2,0,1,1,3,1,3,18,18,3,1,42,5,0,7,0,0,0,23,0,0,24,48,2,12,0,0,31,1,4,0,8,0,4,1,1,0,0,0,1,7,2,0,2,1,0,47,15,0,3,1,1,0,0,15,0,4,2,0,7,0,37,0,2,28,0,50,0,21,0,5,2,42,0,1,28,22,27,6,6,65,14,1,6,0,36,0,1
19,0,10,5,0,19,0,8,0,1,6,9,6,1,1,7,0,11,4,1,4,0,10,10,14,10,1,5,2,3,5,13,2,10,2,7,0,0,4,0,3,1,6,6,0,7,1,5,5,0,0,10,9,0,0,13,12,7,0,32,5,0,7,1,0,1,0,0,29,2,0,11,9,20,1,17,4,0,0,0,23,1,2,0,7,0,9,0,5,8,4,8,8,1,0,15,14,4,1,2,2,0,0,1,5,3,5,5,0,2,3,4,8,10,0,4,11,0,1,6,2,0,0,0,0,12,0,1,2,0,1,2,18,0,8,1,3,7,1,10,0,14,5,7,0,0,3,1,1,0,0,3
0,9,0,6,0,0,1,0,11,12,1,20,0,12,13,9,8,3,17,8,5,0,4,14,1,0,1,0,23,10,1,1,12,0,14,9,5,3,6,9,0,2,0,0,0,0,11,14,17,0,1,1,0,12,0,2,6,9,2,2,7,8,31,4,17,1,0,0,9,21,7,24,14,1,1,10,11,0,1,3,0,2,0,1,6,3,0,12,10,15,1,5,8,0,0,0,0,11,1,20,0,4,27,0,14,7,6,6,9,6,0,0,1,5,5,15,0,7,10,0,1,7,5,13,2,0,5,3,0,9,9,11,0,12,2,3,19,0,7,14,0,0,4,0,11,13,8,0,3,21,13,11
1,1,1,2,5,1,1,3,8,7,9,5,14,3,6,7,0,7,11,6,0,8,14,3,13,3,2,19,10,0,24,6,0,8,12,7,0,4,3,5,0,3,6,1,1,20,12,0,2,0,1,7,1,2,0,4,8,6,0,1,7,1,3,5,1,3,29,9,0,6,2,13,12,21,0,5,7,0,0,1,3,0,4,1,7,13,17,2,3,9,0,0,6,1,0,1,12,14,2,0,2,14,2,0,4,4,8,15,3,7,3,3,4,1,1,5,2,1,0,2,7,1,1,2,1,5,6,6,2,2,5,3,9,1,22,1,4,26,7,11,0,12,17,27,1,10,3,12,4,4,1,0
3,3,2,49,6,0,35,23,20,7,14,7,1,3,12,8,9,0,14,2,1,3,1,17,16,1,6,15,13,4,2,2,3,2,4,0,0,3,33,13,2,0,3,0,3,1,9,3,11,0,6,17,6,1,2,3,6,8,1,8,2,1,7,0,2,1,2,21,6,0,1,6,6,15,23,2,15,2,0,3,3,10,1,0,4,0,2,14,1,7,18,0,9,3,10,2,5,2,2,9,22,5,10,2,2,10,22,2,0,8,0,1,7,4,4,10,3,3,1,19,26,36,1,3,2,0,2,1,0,9,2,7,1,6,11,0,7,12,13,7,0,1,0,1,2,3,3,10,9,7,3,12
0,48,0,2,0,0,1,0,0,6,0,9,0,3,6,0,35,9,4,22,13,6,3,0,9,1,2,0,3,48,4,3,12,0,0,6,2,4,1,11,0,1,0,0,0,1,10,1,4,0,3,0,0,8,0,4,0,16,0,2,16,18,1,1,60,3,0,7,2,1,0,6,22,4,7,6,1,0,0,1,0,0,8,0,0,4,0,5,9,4,0,0,9,2,0,0,3,3,1,14,0,3,25,1,11,18,2,1,26,0,0,7,0,0,6,1,0,14,1,0,3,5,2,48,0,12,12,0,0,1,16,5,0,12,1,1,18,1,0,12,0,2,0,0,5,0,7,0,0,14,5,5
8,2,10,11,15,9,10,9,16,16,9,6,14,17,11,5,13,1,9,8,2,10,4,9,10,5,6,12,25,3,21,11,9,24,15,11,3,8,5,16,7,5,6,2,6,7,12,8,13,3,21,3,15,11,32,4,19,16,3,74,13,10,30,18,15,18,11,24,13,6,6,0,34,8,9,18,13,11,4,7,20,10,13,8,12,24,24,7,8,34,19,6,11,9,5,11,5,13,21,27,20,10,13,5,12,18,14,3,3,16,6,9,3,12,4,7,8,11,3,7,1,1,11,13,15,10,7,9,9,4,17,14,7,32,12,7,12,15,11,17,0,23,28,28,23,18,25,15,16,29,18,7
0,18,0,2,0,1,0,6,8,9,1,9,4,4,25,4,9,19,5,9,11,0,9,2,25,20,7,6,3,4,18,8,15,9,1,8,14,8,0,0,3,3,0,0,1,8,1,6,4,5,2,1,0,6,1,11,4,21,5,0,27,8,4,4,12,18,9,14,12,6,22,34,0,17,2,28,16,3,5,12,0,0,0,2,3,25,13,8,11,13,0,6,4,38,0,4,1,8,2,3,3,15,12,3,23,17,6,9,16,6,11,12,0,6,5,3,2,7,12,2,3,1,1,20,0,25,3,3,16,20,35,7,7,9,6,7,22,4,8,22,2,13,5,14,19,3,28,11,2,35,10,3
5,0,14,2,0,4,0,16,3,2,5,8,6,0,2,9,0,6,0,0,0,0,12,3,10,7,7,0,5,0,2,11,5,9,1,3,0,0,0,1,1,0,4,22,0,8,1,0,2,4,0,1,5,0,3,1,15,11,0,3,9,0,17,5,2,3,20,1,21,15,4,8,17,0,3,7,27,0,2,1,6,6,4,16,22,7,2,3,6,2,2,1,0,6,2,2,11,7,10,8,5,0,0,2,4,1,7,1,0,2,2,22,0,0,0,0,7,3,10,1,0,0,1,3,9,7,2,0,8,4,12,0,8,6,7,1,11,1,3,10,0,9,11,7,6,9,0,5,2,24,1,7
1,0,9,29,1,29,29,8,5,6,10,1,0,0,3,0,1,1,7,0,0,12,0,7,2,0,16,9,4,0,4,14,0,5,8,1,0,0,6,0,2,0,4,6,11,0,6,5,5,0,14,10,9,0,26,0,2,1,3,5,3,3,9,0,0,1,1,1,0,23,7,9,2,3,0,5,0,25,0,9,8,0,0,16,15,0,0,4,1,4,5,0,1,0,6,17,18,1,0,1,1,3,0,2,0,1,8,0,0,6,0,2,13,0,1,3,2,0,0,53,10,1,0,1,1,1,0,25,0,4,2,2,0,5,15,4,0,2,2,2,0,14,12,10,0,4,2,12,7,1,0,15
0,9,5,4,4,1,2,2,2,5,2,36,116,1,4,1,5,89,1,5,3,4,11,1,1,82,1,3,5,2,9,10,20,6,8,17,103,6,2,5,7,55,1,3,3,4,9,9,5,80,2,2,1,8,1,71,0,34,12,3,50,13,13,6,25,42,17,10,5,2,6,18,28,7,5,0,7,2,75,3,3,6,42,3,1,129,49,11,28,4,3,51,1,22,1,3,0,1,2,7,4,0,8,2,26,7,16,1,3,6,51,49,0,11,6,5,5,5,64,1,0,3,3,21,1,76,10,1,87,5,33,0,44,8,3,4,53,5,1,8,152,64,5,8,67,9,2,7,6,38,13,1
0,0,3,1,7,3,0,1,2,2,0,7,6,3,1,2,4,4,2,2,0,3,10,0,4,4,1,1,11,1,6,21,8,1,0,3,2,1,1,12,1,14,3,1,3,17,1,15,6,3,8,0,0,12,0,8,6,7,1,1,6,3,19,0,1,5,4,11,7,15,1,13,16,27,0,7,0,1,0,0,1,1,5,1,0,3,5,2,1,4,0,2,2,3,0,0,7,14,1,1,1,6,12,1,7,19,2,0,2,5,2,6,4,1,6,0,0,2,2,0,8,0,1,8,0,15,1,3,4,8,8,0,2,12,10,13,2,1,0,25,0,11,5,23,7,3,6,16,2,16,3,2
4,2,0,12,1,6,21,3,0,8,32,1,0,7,2,0,0,2,9,0,0,17,0,0,0,0,1,4,0,0,16,2,2,2,2,0,0,0,12,2,19,0,5,1,10,0,0,3,13,0,25,8,7,0,30,0,6,0,0,39,1,0,13,2,0,0,0,0,0,2,0,11,3,0,25,2,1,0,0,3,7,20,0,8,8,0,2,1,1,5,16,0,5,0,7,15,1,0,9,5,13,8,1,17,0,1,4,2,0,3,0,1,13,0,1,0,3,0,1,27,4,1,8,2,1,0,0,7,0,3,1,2,0,2,3,0,0,6,5,3,0,0,2,1,1,0,0,10,23,4,1,5
0,1,0,0,0,0,0,0,0,1,0,3,14,0,0,0,0,29,0,0,0,0,1,0,2,29,1,0,0,0,2,2,2,0,0,0,50,0,0,1,0,22,0,0,0,1,1,2,2,53,1,0,0,0,0,21,0,4,0,0,6,1,0,0,1,7,0,1,0,0,0,4,5,2,0,75,0,0,0,3,0,0,54,0,0,58,18,1,3,0,0,27,0,11,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,50,21,0,0,2,2,0,1,19,0,0,0,0,1,0,39,3,0,47,3,4,0,39,1,0,0,1,0,1,0,47,11,0,0,9,0,0,0,0,5,0,0
3,1,0,1,4,4,6,3,0,4,1,11,0,6,2,1,5,1,27,4,1,18,4,3,3,0,4,8,2,0,3,5,3,11,1,0,0,4,1,6,7,2,0,2,1,1,1,0,17,0,2,1,16,2,0,3,7,0,1,21,5,3,13,0,2,0,0,3,1,3,1,7,12,1,9,3,0,3,3,0,0,0,0,1,7,2,1,7,5,2,10,0,4,3,1,0,3,2,2,18,4,4,2,0,4,6,12,0,0,0,4,5,0,0,2,10,3,4,5,8,2,0,0,9,7,2,3,1,2,2,0,5,2,9,0,0,3,28,8,3,0,3,8,0,3,5,4,4,3,9,2,7
19,0,10,3,0,23,8,0,0,0,19,0,0,2,0,4,0,0,4,0,0,10,0,0,0,0,0,15,2,0,8,4,0,24,0,0,0,0,7,4,0,0,3,1,10,2,0,0,12,0,15,13,30,1,24,0,4,0,0,34,0,0,55,6,0,0,23,0,3,3,0,20,0,6,8,3,1,7,0,0,0,6,0,0,18,0,0,0,2,0,19,0,0,0,1,46,2,0,22,29,7,0,0,7,0,0,7,0,0,3,0,0,7,0,2,4,7,0,0,3,2,0,10,1,23,0,0,27,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,21,0,1,0,5,4,4,1,11
2,11,2,9,0,8,9,6,1,1,9,0,2,5,5,2,0,5,1,1,1,4,2,4,0,0,4,3,0,0,14,0,0,2,2,5,0,1,9,11,3,5,4,0,2,6,16,2,7,0,17,5,2,4,4,0,5,3,21,5,0,4,23,6,6,0,1,2,0,10,0,10,0,6,0,6,1,20,0,0,6,0,5,2,1,0,1,4,5,9,6,1,13,1,4,15,8,4,7,2,8,21,4,7,2,4,7,5,3,2,0,5,9,1,11,17,8,1,1,1,8,2,12,0,5,1,2,1,2,7,3,6,1,12,0,1,1,1,11,4,0,1,2,8,8,4,3,3,2,11,5,1
0,7,6,1,0,0,2,0,1,7,0,6,15,3,4,2,13,3,1,4,5,0,6,6,2,18,6,0,5,3,2,8,12,0,1,11,32,1,2,3,0,23,0,0,0,11,9,4,2,52,0,0,0,0,0,39,11,25,0,0,17,4,5,4,3,23,2,0,4,1,8,13,0,4,0,42,5,0,54,0,0,5,0,0,1,4,24,1,5,31,0,47,10,6,0,4,2,8,5,4,3,9,0,0,2,9,6,1,2,1,28,29,0,2,1,2,1,16,9,0,0,2,0,1,6,23,13,2,1,2,3,3,34,17,1,14,0,0,2,3,29,7,5,9,16,7,9,1,5,20,29,1
4,0,14,21,6,4,6,23,10,0,8,0,0,2,0,1,0,0,22,0,1,3,0,5,2,0,5,2,4,0,5,1,0,17,5,2,0,0,6,4,2,0,11,11,9,15,4,0,4,0,2,3,4,0,6,0,20,0,0,2,2,0,7,2,1,0,0,1,1,0,0,8,2,16,16,3,1,8,0,1,0,2,0,0,16,1,0,1,1,1,0,0,3,0,3,11,8,2,9,4,2,4,0,22,0,5,0,9,0,6,0,0,14,0,1,3,0,1,0,18,5,3,8,0,1,1,1,4,0,0,0,1,0,0,0,0,0,11,1,3,0,0,12,6,2,2,0,19,4,6,0,5
