Ant4,Ant57,Ant260,Ant5,Ant52,Ant59,Ant65,Ant244,Ant540,Ant929,Ant2,Ant6,Ant25,Ant26,Ant30,Ant38,Ant74,Ant99,Ant102,Ant148,Ant158,Ant191,Ant196,Ant202,Ant209,Ant245,Ant268,Ant278,Ant308,Ant604,Ant620,Ant646,Ant673,Ant838,Ant12,Ant13,Ant20,Ant27,Ant28,Ant29,Ant32,Ant40,Ant42,Ant43,Ant50,Ant55,Ant62,Ant66,Ant68,Ant70,Ant71,Ant80,Ant81,Ant82,Ant91,Ant97,Ant100,Ant105,Ant111,Ant112,Ant113,Ant114,Ant117,Ant126,Ant135,Ant137,Ant139,Ant142,Ant149,Ant156,Ant159,Ant169,Ant170,Ant173,Ant174,Ant195,Ant198,Ant207,Ant212,Ant217,Ant218,Ant219,Ant226,Ant229,Ant242,Ant243,Ant250,Ant255,Ant256,Ant257,Ant261,Ant263,Ant265,Ant294,Ant299,Ant301,Ant305,Ant318,Ant320,Ant332,Ant334,Ant342,Ant347,Ant353,Ant356,Ant376,Ant387,Ant390,Ant391,Ant394,Ant395,Ant437,Ant475,Ant492,Ant501,Ant527,Ant549,Ant552,Ant556,Ant575,Ant580,Ant592,Ant600,Ant607,Ant610,Ant614,Ant621,Ant632,Ant635,Ant638,Ant650,Ant663,Ant665
29,1,41,7,12,9,10,10,2,1,3,4,0,0,3,0,9,0,0,3,0,8,7,0,0,8,6,4,2,1,0,26,5,0,0,6,0,5,8,3,9,8,7,2,0,0,0,0,0,0,0,0,1,1,9,1,3,0,0,3,5,0,16,25,0,0,0,2,0,0,1,16,0,0,8,1,0,0,13,0,10,0,4,4,4,10,0,12,0,0,0,0,0,1,0,3,11,9,1,0,9,2,0,2,3,0,5,0,0,0,0,0,0,3,0,0,3,1,3,0,3,1,0,2,5,1,1,1,17,5,1,7,7
6,2,10,11,1,5,12,13,2,3,6,0,9,0,2,0,0,0,0,0,0,7,0,0,3,4,3,6,0,0,0,0,3,0,0,1,3,13,0,6,17,7,17,10,6,0,24,0,0,0,2,0,5,0,22,0,7,3,2,0,1,2,8,7,0,0,2,3,0,0,0,2,0,2,13,0,0,0,8,0,2,0,24,0,5,3,0,7,3,0,16,0,0,10,0,0,5,0,1,0,15,21,0,3,3,3,17,0,0,0,0,0,0,1,3,0,0,1,0,0,4,0,0,11,13,0,0,1,13,16,2,3,34
0,2,0,0,0,0,0,0,0,2,1,4,0,6,0,0,0,23,8,1,2,0,1,6,0,0,3,3,4,15,9,1,0,5,4,1,3,0,2,0,0,0,3,0,2,11,0,0,0,0,0,4,0,13,0,0,0,0,5,11,1,3,0,0,0,17,13,0,5,0,0,0,1,7,0,8,3,2,1,0,0,5,0,2,5,0,3,0,18,26,0,0,12,0,2,3,1,2,4,5,3,0,6,0,5,0,0,11,0,8,11,13,9,1,4,34,2,4,9,0,3,14,8,1,0,0,5,1,0,0,7,2,1
12,3,7,5,0,11,2,21,0,1,0,1,83,0,3,0,0,13,0,0,1,0,0,0,2,0,0,4,0,0,0,11,6,2,0,1,0,2,0,8,13,1,3,0,2,0,59,0,2,0,0,2,1,0,33,0,18,5,0,0,4,0,2,1,0,3,2,1,0,0,0,0,11,3,12,0,0,0,8,0,0,0,3,3,7,6,2,2,1,0,17,28,0,0,0,0,1,0,0,0,0,0,1,4,0,21,0,0,32,0,0,0,7,0,0,2,0,1,8,0,6,1,1,0,4,0,0,0,0,5,4,0,3
0,28,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,10,2,4,2,0,0,9,0,0,0,0,2,44,3,3,0,9,2,3,1,1,2,0,0,0,0,0,1,33,0,0,0,4,2,0,0,4,0,0,0,2,6,17,1,3,2,1,0,2,28,0,4,5,0,0,1,12,0,0,4,0,0,0,0,6,0,1,0,0,1,0,5,8,0,0,4,0,9,8,0,3,1,2,1,3,20,0,0,0,0,43,0,7,1,0,4,0,0,7,1,3,6,0,0,1,7,0,1,4,5,0,0,3,5,0,0
0,0,0,12,2,0,2,0,7,6,9,1,1,0,5,3,2,0,0,3,0,0,4,3,14,12,4,9,9,4,0,8,16,0,2,1,5,1,0,7,18,2,6,2,8,0,7,1,5,0,1,0,0,0,3,2,3,1,1,0,2,3,2,5,0,1,3,0,0,0,1,17,1,2,1,1,1,0,1,0,11,0,7,3,2,18,1,7,1,0,5,0,1,16,0,3,3,1,1,1,3,0,0,4,4,8,8,0,0,1,0,0,0,4,0,1,12,1,3,0,9,0,1,9,2,0,1,3,6,0,0,11,5
0,8,0,0,0,0,0,0,0,1,0,5,0,12,0,1,0,25,6,1,16,0,1,10,0,1,3,2,0,7,9,2,0,15,7,1,14,0,2,0,1,0,2,1,5,23,0,1,0,13,0,4,0,0,0,3,0,0,35,22,0,0,3,0,0,15,18,2,12,26,1,4,0,35,0,0,16,1,0,19,15,19,0,10,0,0,2,0,32,32,0,0,10,0,3,15,0,4,7,12,1,6,26,0,6,1,0,18,0,15,11,19,20,0,2,17,0,12,11,0,2,20,11,3,1,15,11,1,1,0,9,0,1
26,3,8,79,5,27,10,17,12,0,4,0,93,0,13,0,1,0,0,1,0,25,0,0,4,9,0,23,1,2,0,3,8,0,0,0,0,66,0,15,16,19,0,0,1,0,11,9,22,0,33,0,3,0,0,0,9,17,0,0,0,0,2,35,0,0,0,11,0,0,0,2,2,0,64,2,0,0,0,0,0,0,0,0,11,32,2,44,0,0,25,12,0,4,0,2,23,2,0,0,21,5,0,11,0,22,2,0,30,0,0,4,1,1,0,0,1,0,0,1,14,0,0,2,0,0,0,0,17,22,0,1,10
1,0,0,0,2,0,0,10,0,20,1,27,0,0,5,19,14,27,0,3,8,1,14,1,1,16,11,4,15,2,10,2,6,5,34,8,0,0,0,1,6,1,15,4,4,0,0,1,0,0,0,0,2,3,0,0,5,0,8,0,9,10,9,2,13,1,8,3,0,0,18,6,3,2,0,6,4,11,5,12,16,0,0,5,3,2,5,0,2,0,0,2,18,6,0,31,0,17,21,5,0,2,4,2,2,0,4,1,0,1,0,9,2,1,0,1,35,8,15,0,19,4,1,0,4,11,3,43,0,0,9,2,1
0,5,18,6,4,1,9,12,4,5,6,5,0,0,6,0,2,13,1,1,5,10,3,0,25,7,7,6,9,0,0,3,19,8,0,5,2,0,0,2,10,12,7,9,16,0,23,3,7,0,18,0,3,0,9,5,0,8,2,13,1,13,11,15,0,3,2,6,0,0,4,3,11,5,30,7,1,2,22,3,3,0,23,8,3,6,8,2,2,0,12,7,0,9,0,0,2,0,7,4,7,9,2,32,1,5,1,0,4,0,0,4,4,3,6,0,7,3,0,0,8,1,0,0,14,1,0,8,3,7,1,6,6
5,0,6,3,2,10,0,4,7,2,0,0,14,0,6,0,1,0,0,2,0,1,1,0,5,3,0,11,6,4,0,5,0,2,1,0,0,7,5,9,0,7,3,1,11,0,2,0,3,0,5,2,1,0,17,0,8,0,0,0,2,2,1,0,0,0,2,19,0,0,0,0,0,0,6,0,0,1,1,0,4,0,2,4,3,1,0,7,3,0,14,34,0,1,0,1,4,3,0,0,1,2,0,5,0,1,0,1,36,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,5,5,3,3,1,25,0,1,3
0,30,1,0,2,0,0,0,0,10,3,26,0,12,3,15,7,47,8,2,19,1,4,11,0,11,27,5,11,24,9,5,1,35,16,5,16,2,10,1,1,0,14,2,10,10,1,0,2,5,0,6,1,35,0,8,2,0,0,23,7,24,11,2,24,1,25,3,10,0,3,5,7,21,1,10,18,20,0,17,19,18,1,17,6,0,12,0,40,16,0,1,21,4,0,15,0,6,20,29,4,12,20,3,6,1,1,17,0,11,8,15,19,2,8,14,17,4,27,0,5,35,3,0,3,26,21,19,9,0,24,8,0
0,22,0,0,0,0,0,1,1,0,0,15,0,37,0,0,2,33,17,0,6,0,1,23,0,0,8,0,0,43,24,0,0,20,6,3,5,6,5,0,0,4,1,0,6,91,0,3,0,11,0,17,0,22,0,0,13,0,23,0,4,9,0,1,0,23,49,0,43,20,0,0,3,83,0,7,13,0,0,6,0,35,0,4,1,0,2,1,31,33,0,0,10,0,35,13,0,4,1,10,2,3,14,0,15,0,0,105,0,32,10,13,30,4,12,11,0,12,21,0,3,15,6,0,0,23,13,0,0,1,18,1,2
0,31,14,3,0,0,0,5,1,6,1,6,0,0,4,2,2,18,2,0,6,1,0,1,2,8,5,1,13,1,2,47,2,0,1,4,1,0,4,1,19,2,16,2,8,0,9,5,1,1,4,1,2,0,0,9,1,2,7,4,0,4,24,2,1,0,10,20,0,0,6,5,3,0,0,4,2,0,0,0,13,0,1,25,6,1,4,2,4,0,0,0,0,5,0,3,0,4,10,8,5,12,1,2,2,0,8,0,1,4,0,5,5,5,0,3,8,0,5,0,4,2,0,25,7,11,0,4,1,0,1,15,8
1,12,3,5,5,1,0,10,0,15,4,38,3,0,3,18,13,25,2,1,18,3,5,8,1,4,6,15,12,35,9,14,7,1,11,11,5,0,1,1,7,6,6,1,9,0,0,0,2,3,0,3,3,0,0,10,13,2,24,9,4,0,9,0,9,3,1,4,0,0,7,21,4,19,0,17,6,11,2,6,3,0,0,10,4,3,1,2,19,0,6,2,10,4,0,9,1,10,14,8,0,2,0,3,3,0,3,0,0,0,0,2,5,9,0,4,10,3,8,0,12,2,0,4,7,15,4,36,1,4,11,6,0
0,12,39,2,0,14,14,40,2,2,3,4,0,0,3,1,24,23,1,0,15,5,8,9,2,8,3,15,10,10,3,77,1,1,1,9,1,2,11,2,6,3,40,2,23,1,20,16,8,0,2,2,2,3,2,9,11,1,11,0,24,9,0,16,0,1,7,15,0,0,6,12,4,1,5,15,2,0,14,0,10,1,8,7,1,15,9,0,5,0,0,1,1,18,0,24,10,3,2,5,6,11,0,3,8,2,6,0,8,0,0,3,16,7,0,4,2,16,3,0,7,6,0,3,23,6,0,10,22,4,14,23,6
0,0,17,5,2,31,16,12,0,3,12,1,0,0,11,0,2,0,1,5,5,5,2,0,4,15,2,14,5,3,0,14,30,0,1,2,1,16,4,3,13,9,5,3,18,0,7,25,7,0,1,1,5,0,35,2,15,0,2,1,2,0,16,0,0,0,1,6,0,0,12,4,3,0,22,4,0,0,1,0,1,2,21,1,10,19,0,11,1,0,6,2,0,8,0,4,0,0,4,2,20,25,1,20,1,5,2,0,4,0,0,0,0,3,0,0,3,1,0,0,3,0,0,2,5,2,0,4,13,12,9,5,9
1,0,0,0,0,0,1,0,1,9,6,44,0,0,0,44,0,25,9,2,6,1,0,21,2,4,2,2,2,7,7,0,0,3,19,4,0,0,3,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,13,0,0,24,0,1,9,0,0,0,0,8,0,0,0,4,2,3,4,0,20,4,102,0,9,1,0,0,2,12,0,8,0,7,0,0,0,23,0,0,4,0,3,29,10,0,0,1,1,2,0,3,2,0,1,0,4,26,1,0,0,63,1,1,0,1,5,1,0,0,9,3,2,0,0,14,1,1
0,17,1,0,0,0,0,0,0,1,2,18,0,18,0,2,0,12,3,0,16,0,0,4,0,0,0,0,2,10,9,6,0,6,1,0,6,0,3,0,0,0,4,0,4,30,3,0,0,17,3,2,1,15,0,1,3,0,1,23,0,3,1,0,0,0,13,0,20,5,0,0,2,20,0,0,7,0,0,4,2,19,0,1,1,4,1,0,17,25,0,0,15,0,5,10,0,1,1,0,0,0,14,0,7,1,0,29,0,29,1,3,7,1,4,12,0,11,13,0,2,25,12,0,0,1,10,1,0,0,22,4,1
1,13,2,0,1,1,1,6,1,2,3,19,8,45,5,9,3,68,13,2,10,3,3,20,2,4,8,3,3,58,35,10,5,32,7,4,10,0,4,1,2,1,0,1,7,137,2,0,2,13,2,28,3,18,0,8,2,2,25,49,10,1,7,1,8,13,0,1,20,27,3,4,1,50,0,8,12,15,4,23,5,42,0,8,0,1,13,0,30,47,0,3,2,4,67,4,0,2,6,20,3,5,42,8,9,1,0,99,2,66,15,6,22,4,8,11,8,15,18,0,0,20,20,5,5,15,8,10,1,2,21,1,1
3,1,12,4,0,10,7,13,2,0,4,2,0,0,3,0,3,14,0,0,0,11,2,0,1,5,2,9,3,5,0,23,9,3,2,0,0,2,10,9,3,5,5,0,11,0,0,2,3,0,1,0,0,2,11,3,6,19,3,0,20,4,15,6,0,0,1,0,0,0,3,0,4,0,9,0,0,0,3,0,14,2,4,16,4,8,3,3,3,0,20,0,0,1,0,21,18,2,8,0,17,1,0,7,2,7,0,0,0,0,0,3,0,0,0,3,0,0,1,0,1,0,0,0,19,3,0,0,3,8,1,0,21
0,0,0,0,0,0,0,0,0,0,0,5,0,21,0,0,0,9,2,0,12,0,0,2,0,0,3,0,0,13,13,0,0,9,2,0,11,0,2,0,0,0,0,0,1,45,0,0,0,5,0,4,0,12,0,0,0,0,10,43,0,0,0,0,0,20,20,0,0,6,0,0,0,32,0,0,8,0,0,2,0,27,0,0,0,0,0,0,23,18,0,0,11,0,13,6,0,1,0,13,0,0,12,0,5,0,0,29,0,18,1,2,4,0,3,10,0,9,16,0,0,15,13,0,0,0,6,0,0,0,10,0,0
0,3,0,0,0,0,0,0,0,0,0,15,0,6,0,0,0,21,3,0,4,0,0,0,0,2,1,0,0,2,10,0,0,6,0,0,3,0,3,0,0,0,0,0,5,37,0,0,0,0,0,5,0,26,0,0,0,0,0,20,0,0,0,0,0,5,27,0,6,0,0,0,0,30,0,0,1,0,0,9,0,14,0,0,0,0,0,0,26,26,0,0,2,0,14,20,0,0,0,1,0,0,22,0,0,0,0,69,0,41,16,1,20,0,6,8,0,6,15,0,0,2,19,0,0,2,0,0,0,0,1,0,0
0,1,0,1,0,0,4,5,3,4,5,8,0,0,11,9,1,7,3,25,0,8,4,2,13,14,21,21,13,0,1,2,4,0,0,1,2,1,0,0,2,9,19,3,3,0,4,1,0,0,0,0,1,1,0,18,4,0,3,0,6,7,6,12,4,0,3,3,0,0,0,1,7,1,1,7,7,1,3,3,9,0,4,8,10,1,3,3,0,0,0,0,0,4,0,3,0,0,5,7,0,0,0,4,2,0,11,0,0,7,0,4,2,13,0,2,32,2,4,1,21,7,0,2,3,4,2,4,4,0,6,4,2
0,0,16,2,0,1,6,31,0,1,7,5,0,0,2,1,9,5,0,7,3,4,7,0,1,1,2,15,5,1,0,10,8,1,4,15,1,0,9,1,2,12,6,2,9,0,2,16,2,0,0,0,17,4,2,6,3,0,5,0,5,21,12,4,2,0,4,0,0,0,1,0,4,0,8,6,0,0,9,0,8,1,3,7,4,1,1,6,0,0,5,0,0,6,0,2,11,5,3,2,12,10,0,12,1,2,1,0,0,0,0,1,2,4,0,3,3,2,0,0,22,1,0,2,11,1,0,6,4,6,6,9,12
0,11,12,5,3,3,1,11,1,24,7,4,1,0,10,2,7,8,1,78,0,6,5,4,8,6,4,5,3,1,1,7,1,17,2,14,0,0,2,2,5,2,9,7,5,0,7,0,0,1,11,1,1,0,2,3,11,0,7,3,3,4,4,3,3,2,1,4,0,0,7,4,0,0,1,12,0,2,3,3,18,1,5,10,18,0,5,2,3,0,3,1,1,30,0,5,6,3,4,6,1,11,2,1,8,4,8,1,3,2,0,2,9,5,0,3,16,0,1,56,22,3,0,6,5,4,1,5,0,2,5,4,7
0,18,2,0,0,1,0,0,0,0,3,19,0,68,0,5,2,26,2,0,17,0,3,0,1,2,4,3,4,36,33,1,0,26,10,2,9,0,11,0,4,0,7,3,12,112,1,0,2,7,3,12,2,35,0,2,5,0,21,83,0,19,1,0,4,20,50,0,32,30,1,0,0,0,0,5,10,0,1,14,1,29,0,1,0,0,6,0,38,14,0,0,10,3,54,4,0,6,4,14,1,5,49,4,1,0,3,149,2,56,18,7,3,0,17,26,1,12,25,0,1,14,32,2,7,1,11,18,5,0,22,3,0
23,0,11,11,23,26,5,20,9,1,0,1,7,0,3,0,2,1,0,0,0,8,0,0,0,0,0,9,0,0,0,1,7,0,0,2,0,32,0,5,1,19,1,0,5,0,2,8,13,0,12,0,1,0,64,0,30,6,1,0,0,0,5,22,0,0,0,9,0,0,1,8,1,0,0,0,0,0,13,0,2,0,13,3,1,10,0,8,0,0,3,1,0,7,0,0,33,0,0,0,18,1,0,11,1,9,3,1,16,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,2,9,11,2,0,5
0,2,5,0,1,0,2,3,11,24,3,10,1,0,2,16,5,27,3,5,1,1,10,7,0,5,4,14,11,17,4,7,2,2,3,9,1,2,2,2,1,1,8,0,8,0,3,1,0,8,0,0,1,0,2,6,7,0,10,7,4,17,15,4,20,0,8,0,0,0,7,6,12,5,0,0,2,13,3,13,26,1,1,1,12,0,4,1,0,0,7,0,2,7,0,12,1,5,5,12,0,2,0,2,10,0,18,0,0,9,0,5,6,14,0,1,14,1,1,0,10,2,2,2,5,14,5,10,0,0,3,9,1
0,4,0,0,0,1,0,0,1,5,0,20,3,7,0,11,3,15,4,1,11,0,3,8,2,2,6,1,4,9,14,1,1,10,3,4,9,0,2,0,0,0,7,0,2,30,0,0,0,3,0,4,1,16,0,4,1,0,18,13,2,6,2,0,4,7,12,0,8,1,7,0,0,10,0,2,0,10,0,3,1,9,1,4,2,0,4,0,21,7,1,1,3,2,5,4,1,8,1,21,0,8,4,0,3,0,0,16,0,12,3,6,12,1,1,10,6,14,10,0,3,7,16,0,1,4,9,4,0,0,8,3,3
0,0,0,0,1,0,0,1,2,11,0,24,0,0,0,30,0,4,16,1,4,3,1,3,3,1,2,4,9,14,14,0,0,12,17,3,4,2,0,1,0,5,13,5,1,0,6,0,0,2,0,0,0,1,0,11,2,1,20,0,0,11,0,0,102,0,15,0,0,0,1,0,2,0,0,13,10,0,0,11,3,0,1,4,17,0,21,0,1,0,2,0,39,0,0,4,0,8,17,5,0,0,5,0,6,1,0,0,0,3,0,2,11,3,0,2,56,0,2,0,3,4,2,2,1,8,6,10,0,0,4,0,0
2,7,38,3,11,0,42,14,0,0,1,2,9,0,39,3,9,1,0,0,3,18,6,0,14,11,0,14,5,5,0,4,10,10,1,2,0,0,4,0,16,19,2,2,13,0,11,13,8,1,8,0,1,0,0,5,22,1,0,0,0,2,14,1,0,0,4,3,0,0,3,9,3,1,13,3,0,0,0,2,17,3,0,7,2,14,0,21,1,0,14,6,0,10,0,20,15,0,5,3,16,2,0,6,4,0,1,0,0,0,0,2,2,0,0,0,18,7,2,0,8,0,0,4,5,13,0,0,19,4,3,6,0
1,4,0,0,0,0,0,1,0,1,0,14,0,0,0,19,1,17,3,0,2,0,3,1,1,4,0,3,0,2,10,0,0,6,0,0,0,1,4,0,0,0,0,0,2,22,5,0,0,0,0,0,0,19,0,12,3,0,17,6,0,6,0,0,9,4,23,0,2,9,3,0,3,14,0,13,3,11,2,0,1,9,0,1,1,2,1,0,4,9,0,0,5,0,11,6,0,0,2,0,0,1,8,0,4,0,1,16,0,11,23,0,5,0,4,8,3,2,17,0,2,4,3,0,0,28,0,4,0,0,5,0,0
0,4,8,1,8,4,0,0,1,18,7,5,0,0,8,10,31,8,1,22,9,2,14,2,10,23,7,29,17,3,0,14,3,0,1,6,3,0,1,8,0,10,31,0,5,0,3,10,2,0,0,0,11,15,0,16,3,4,19,0,13,3,10,1,1,2,5,14,0,0,9,8,18,1,2,26,1,3,17,1,0,1,6,9,9,8,15,4,2,0,0,2,3,11,0,5,8,0,17,9,0,5,2,4,9,1,7,2,0,6,0,0,1,6,0,7,20,1,1,0,8,2,0,1,0,19,7,10,0,0,1,18,4
0,4,0,0,0,0,2,1,0,0,0,7,0,14,0,2,0,46,1,0,1,0,1,1,1,0,1,2,2,25,6,1,0,9,5,0,3,0,7,0,1,0,4,0,1,65,0,0,0,5,0,6,0,19,0,0,0,0,18,35,0,0,1,2,0,19,42,2,27,14,0,1,1,29,0,1,9,0,3,9,1,0,0,3,0,0,0,0,18,16,0,0,7,0,24,9,0,1,32,2,0,1,26,0,1,0,0,58,0,30,17,10,8,0,3,12,1,20,26,0,0,14,18,0,0,0,13,0,1,0,5,0,0
0,2,0,9,4,17,2,20,7,0,18,0,6,0,18,0,7,0,0,7,6,6,0,0,6,17,2,13,4,1,0,5,4,2,0,7,0,3,0,2,35,3,4,5,10,0,0,4,24,0,3,0,7,0,0,0,23,2,1,0,1,0,8,21,0,0,0,4,0,0,4,3,5,0,13,1,1,1,0,0,6,0,0,2,6,4,0,6,0,0,10,4,2,2,0,0,16,0,1,2,23,7,0,3,1,0,3,0,7,0,0,0,1,2,2,0,0,4,0,1,2,1,0,9,0,0,0,6,3,2,6,0,31
0,17,18,0,0,3,16,16,0,4,2,12,2,0,1,7,16,17,0,1,3,1,4,4,0,2,13,0,5,9,1,28,1,5,1,1,7,12,5,1,6,1,16,5,7,0,2,4,0,2,3,1,3,10,0,5,8,4,17,4,25,10,7,1,2,1,8,16,0,0,8,7,10,1,3,1,4,4,7,1,9,3,2,0,2,5,3,1,5,0,7,1,0,3,1,11,0,1,9,4,3,3,0,1,8,0,3,0,0,5,0,14,2,2,0,1,5,11,22,0,7,1,0,0,13,8,0,12,5,3,9,15,2
8,12,1,1,1,1,1,5,8,0,5,4,7,0,4,5,3,4,2,33,1,1,9,8,8,3,3,14,13,1,1,4,1,3,1,0,1,2,0,3,9,4,8,1,8,0,8,4,5,5,7,0,2,0,11,3,3,3,6,1,6,4,1,10,12,1,0,4,0,0,10,4,18,0,1,12,2,17,2,1,9,0,6,2,0,2,15,3,2,0,6,0,5,4,0,6,3,1,2,12,4,2,1,4,5,12,6,0,5,0,0,3,3,10,0,4,24,1,0,11,32,0,0,10,4,9,3,6,10,3,5,4,3
3,4,20,4,2,7,5,6,0,2,2,3,10,0,5,0,7,1,0,4,0,25,0,0,4,9,5,31,8,0,0,17,10,0,0,2,0,11,2,4,5,3,5,0,12,0,29,10,3,0,6,0,18,0,32,2,6,1,0,0,1,3,15,19,0,4,1,8,0,0,1,1,0,0,10,0,0,0,14,2,8,0,4,5,2,0,0,7,1,0,1,3,0,7,0,4,11,0,2,0,1,0,1,32,1,7,6,0,4,0,0,0,0,2,0,0,5,1,0,0,6,0,0,8,17,3,0,0,7,8,0,8,22
0,2,4,1,1,0,0,4,0,9,3,23,0,0,3,15,6,5,4,3,3,0,3,1,0,15,5,7,4,7,5,4,1,5,10,5,3,4,0,0,1,0,7,3,10,0,0,0,0,3,2,1,1,2,2,5,8,0,12,2,4,1,9,0,8,1,13,3,0,0,3,1,5,6,0,4,4,21,0,1,15,0,0,3,15,0,0,0,3,0,1,0,14,2,0,4,0,4,4,6,0,1,1,2,8,0,2,0,0,0,0,2,6,6,0,5,33,4,3,0,2,1,0,0,16,2,1,7,0,0,4,7,2
4,0,10,10,8,11,24,14,18,0,6,5,9,0,2,0,17,3,0,4,0,14,8,3,19,10,1,7,0,0,0,5,15,2,0,0,0,8,0,28,11,6,0,2,2,0,7,12,7,0,2,0,7,0,44,0,2,7,0,1,2,2,0,11,0,0,0,3,0,0,3,6,2,0,8,1,0,0,21,0,4,0,6,1,3,7,0,0,0,0,7,7,0,6,0,2,9,1,1,1,0,7,0,8,1,4,4,0,4,0,0,0,3,0,0,0,1,2,0,0,1,1,0,13,7,2,0,0,18,4,2,4,6
0,31,1,0,0,0,0,1,0,7,4,19,0,19,0,2,2,67,4,0,8,0,3,1,0,4,11,1,2,15,21,4,3,12,5,6,8,0,6,0,1,1,7,0,5,25,4,0,3,18,1,5,1,32,0,2,2,3,40,31,4,19,5,1,7,17,30,3,23,26,0,0,3,38,0,0,21,1,1,4,2,18,0,5,2,1,3,0,0,22,2,1,27,5,19,15,4,4,7,6,2,10,17,0,8,0,1,50,0,35,12,11,16,4,1,15,6,9,28,0,2,24,10,0,2,10,8,9,0,0,19,3,1
0,0,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,32,7,0,17,0,0,3,0,0,5,0,0,22,7,0,0,13,14,0,14,0,5,0,0,0,0,0,3,63,0,0,0,26,0,8,0,32,0,0,0,0,16,33,0,0,0,0,0,25,47,0,18,26,0,0,0,14,0,0,7,0,0,9,0,16,0,0,0,0,0,0,22,0,0,0,13,0,7,7,0,7,8,6,0,0,13,0,7,0,0,33,0,16,14,10,14,0,3,14,0,3,27,0,0,20,36,0,0,0,10,0,0,0,19,0,0
5,1,3,9,15,4,14,5,2,6,20,2,14,0,10,0,3,2,0,2,0,25,0,0,19,24,3,21,2,0,0,1,31,0,0,5,1,18,2,1,7,18,3,9,12,0,12,0,16,0,17,0,5,0,25,0,12,14,0,0,0,6,0,6,0,0,0,20,0,0,0,5,3,0,3,7,1,2,14,0,0,0,10,7,6,1,1,7,2,0,0,1,0,6,0,0,5,0,0,0,7,4,0,2,1,7,0,0,1,0,0,0,0,3,0,0,2,0,0,0,1,0,0,3,3,2,0,0,2,12,6,2,6
15,0,0,6,2,8,0,0,4,0,2,0,54,0,0,2,4,0,0,1,1,1,2,0,6,4,0,9,3,0,2,0,0,0,0,4,0,4,0,20,0,0,0,0,0,0,23,0,0,0,28,0,0,0,12,2,7,34,1,0,0,2,1,2,0,0,3,0,0,0,0,0,1,0,1,0,1,0,6,0,2,0,4,1,0,3,0,7,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,1,0,41,1,0,0,2,0,0,1,6,1,1,0,5,0,0,5,0,2,0,1,0,14,1,0,4
0,6,1,0,0,1,0,0,0,4,0,19,0,4,0,6,2,14,6,0,6,0,1,18,0,0,4,0,3,13,11,1,0,8,8,2,9,0,2,1,0,0,2,6,6,18,0,0,0,12,0,4,1,10,0,18,0,0,21,10,0,10,1,0,23,15,2,0,11,2,0,0,1,10,0,2,3,39,0,5,3,7,2,0,5,0,14,0,27,13,0,0,0,4,8,6,0,4,9,9,1,2,2,0,3,0,2,8,0,13,6,6,4,0,0,4,14,2,6,0,4,14,7,0,1,3,11,10,0,0,11,0,0
0,1,5,3,3,2,6,12,3,7,8,3,0,0,4,4,4,11,0,29,2,4,10,1,4,20,1,14,3,4,2,3,2,1,1,11,11,1,1,2,0,9,11,4,11,0,5,1,10,0,0,0,16,0,4,6,9,1,4,0,5,4,18,8,0,0,4,1,0,0,4,6,30,3,7,7,2,0,10,0,11,0,2,3,4,7,2,6,5,0,6,0,4,0,0,4,5,2,12,2,0,4,1,7,4,4,4,0,0,1,0,1,0,2,1,1,8,0,0,0,10,3,0,1,18,4,2,7,9,5,6,2,2
0,0,0,0,0,0,0,0,0,0,0,5,0,18,0,0,0,35,12,0,9,0,0,3,0,0,1,0,0,49,11,0,0,23,0,0,2,0,3,0,0,0,0,0,0,173,0,0,0,2,0,9,0,3,0,0,0,0,0,35,0,0,0,0,0,5,67,0,13,14,0,0,0,54,0,0,5,0,0,11,0,24,0,1,0,0,0,0,19,7,0,0,8,0,0,11,0,0,0,0,0,1,48,0,1,0,0,192,0,23,4,3,3,0,21,1,0,7,3,0,0,10,7,0,0,0,4,0,0,0,9,0,0
0,46,9,0,1,1,13,10,1,10,5,18,0,5,2,7,2,9,5,1,7,0,1,0,1,13,3,3,7,18,3,11,2,9,5,8,4,3,3,0,2,2,4,0,4,19,3,3,0,3,0,8,3,15,2,31,0,1,15,13,3,9,24,4,4,10,4,21,6,20,3,2,5,4,0,12,4,4,20,6,5,9,0,11,6,4,4,2,15,7,0,0,6,4,11,0,0,7,17,2,2,8,6,11,13,1,1,15,0,5,5,9,10,15,1,6,8,6,2,0,0,6,32,0,13,22,5,19,2,0,8,18,5
0,0,14,10,6,22,1,12,28,1,8,2,1,0,1,0,1,0,0,0,1,15,0,0,2,4,0,15,7,0,0,2,14,0,1,1,1,3,0,13,7,8,2,4,2,0,8,11,5,1,1,0,3,0,23,0,2,4,0,0,0,1,10,0,0,0,0,18,0,0,0,11,6,0,33,1,1,0,15,0,8,0,16,0,3,11,0,9,4,0,5,4,0,5,0,0,0,0,1,1,1,0,0,9,1,9,7,0,2,0,0,0,1,1,0,0,4,1,0,0,11,0,0,19,3,1,0,0,15,5,0,4,27
