Ant4,Ant260,Ant52,Ant244,Ant397,Ant540,Ant6,Ant9,Ant26,Ant30,Ant60,Ant72,Ant74,Ant102,Ant158,Ant191,Ant196,Ant227,Ant245,Ant252,Ant329,Ant518,Ant604,Ant673,Ant954,Ant0,Ant1,Ant12,Ant13,Ant17,Ant20,Ant23,Ant27,Ant35,Ant43,Ant48,Ant51,Ant53,Ant54,Ant62,Ant70,Ant71,Ant81,Ant96,Ant97,Ant105,Ant109,Ant111,Ant112,Ant115,Ant117,Ant124,Ant126,Ant137,Ant159,Ant172,Ant175,Ant178,Ant186,Ant190,Ant194,Ant206,Ant215,Ant219,Ant220,Ant229,Ant242,Ant243,Ant250,Ant251,Ant256,Ant264,Ant289,Ant301,Ant324,Ant331,Ant334,Ant342,Ant347,Ant380,Ant390,Ant398,Ant475,Ant476,Ant482,Ant556,Ant560,Ant564,Ant576,Ant580,Ant607,Ant610,Ant614,Ant621,Ant650,Ant663
8,8,5,0,18,4,2,2,12,7,20,11,1,0,2,6,22,5,0,10,3,0,1,5,5,5,4,15,5,7,8,3,9,1,3,6,6,7,1,1,14,1,14,0,39,7,10,2,10,2,8,6,26,3,6,13,6,2,5,11,16,0,9,4,0,15,1,0,0,4,23,5,3,17,6,6,3,17,2,17,11,0,6,7,15,5,8,2,3,0,2,1,6,22,4,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14,3,0,2,0,2,2,1,0,3,0,0,0,0,0,9,5,0,1,0,0,0,7,2,2,0,2,0,0,9,0,18,0,0,2,0,3,2,0,21,0,18,1,0,3,4,0,5,1,1,4,12,0,3,7,3,0,0,0,1,0,2,0,0,2,0,4,0,0,4,0,0,0,0,3,0,11,1,17,1,0,1,3,18,1,8,0,1,0,0,1,0,17,7,4
1,19,10,0,6,9,0,5,28,28,7,0,0,0,0,4,9,2,1,7,1,0,0,1,1,1,24,10,4,1,4,0,2,1,0,10,10,6,2,2,19,6,11,32,11,5,8,2,5,3,11,0,9,1,2,4,6,0,3,4,6,1,12,0,2,27,0,23,0,4,0,3,2,15,9,19,3,6,0,0,8,3,5,6,8,1,4,3,3,0,1,5,0,3,8,16
0,0,15,5,8,9,0,0,9,0,3,14,4,0,2,2,3,4,0,1,3,0,1,0,14,0,3,6,5,9,6,0,2,5,0,0,1,13,1,8,3,2,0,11,21,12,1,3,1,1,4,0,1,2,15,3,4,6,0,6,0,5,12,9,0,11,4,5,0,0,3,0,8,3,9,0,6,0,3,0,2,9,1,1,4,1,1,6,13,3,0,13,11,7,2,8
0,0,11,2,1,2,0,3,2,8,3,3,2,0,14,3,0,2,0,2,0,0,3,0,0,0,0,7,0,0,3,30,0,5,0,5,4,7,0,1,0,0,0,26,1,6,9,0,1,8,3,1,1,0,6,3,0,2,0,0,1,0,3,1,3,0,2,3,0,0,2,8,0,2,2,1,18,0,0,0,5,1,0,0,1,0,1,0,0,1,0,1,5,0,0,1
1,1,4,2,6,5,0,12,4,1,11,9,0,0,0,6,9,11,0,7,1,0,1,5,6,0,4,11,4,3,18,3,4,0,1,7,8,6,3,4,4,2,3,11,61,6,2,0,3,7,5,2,0,1,15,18,8,1,8,5,1,2,8,2,3,13,3,17,0,0,15,3,2,0,1,2,5,2,0,0,7,3,0,2,0,3,1,1,12,1,0,2,3,3,2,5
3,1,2,1,7,1,0,5,9,12,6,7,1,0,2,2,8,3,0,5,2,0,1,0,12,0,3,7,13,5,2,16,4,15,5,2,12,8,1,7,0,3,4,3,19,8,4,0,3,28,2,0,1,5,11,2,2,7,0,8,0,2,21,6,13,12,1,6,0,0,9,9,2,1,0,4,7,1,2,1,13,2,1,6,0,2,0,9,4,9,1,8,3,1,2,12
2,1,4,0,6,2,0,7,3,2,16,2,0,0,3,4,10,10,0,5,3,0,0,5,4,7,5,15,1,6,4,3,12,4,3,8,5,1,0,0,7,4,7,3,9,6,11,2,9,1,5,9,6,0,8,14,4,3,4,1,5,1,8,1,3,3,1,6,0,3,19,0,1,2,4,0,2,14,1,5,4,2,0,3,6,6,5,0,0,0,2,0,1,5,6,5
0,0,5,2,4,6,0,4,3,11,4,12,7,0,6,1,2,8,0,0,6,0,8,0,0,0,0,8,3,4,3,6,0,6,30,0,9,9,1,5,0,0,1,12,9,9,0,0,2,14,1,0,0,5,1,1,5,0,0,1,1,3,5,4,11,5,8,3,0,0,3,6,18,5,7,2,0,0,5,0,2,4,0,1,0,0,1,8,10,1,34,18,15,0,0,0
26,33,14,0,7,0,16,3,18,0,11,2,0,0,2,2,46,1,4,22,1,0,0,15,0,58,17,15,1,2,4,1,13,3,1,18,9,5,34,1,5,1,14,0,3,5,13,4,7,0,4,68,41,0,2,3,21,0,15,0,18,0,6,2,0,24,2,17,0,11,6,0,0,2,1,14,0,0,2,57,1,1,19,23,18,4,32,1,0,0,1,6,2,57,28,14
0,0,1,4,0,7,0,0,0,2,1,1,13,0,7,1,1,0,0,1,1,0,36,0,3,0,0,0,1,0,0,6,0,3,3,0,2,4,0,1,0,0,0,2,5,8,1,0,0,2,0,0,0,5,4,0,0,0,0,1,0,2,0,19,2,1,8,2,0,1,0,3,0,0,2,1,5,2,0,0,13,1,0,0,0,0,0,4,9,29,5,12,5,1,0,0
12,88,2,0,0,0,4,2,3,0,4,2,0,0,0,0,69,13,0,0,0,0,0,3,1,7,3,4,1,0,34,0,25,0,0,16,2,3,11,1,10,8,33,0,4,1,4,3,0,1,5,31,31,0,2,7,4,0,9,0,8,1,8,1,0,7,0,17,0,17,0,0,0,0,1,5,0,57,0,0,4,0,17,6,28,4,27,0,1,0,0,0,0,20,19,8
1,1,8,0,5,1,1,16,7,0,2,1,1,0,7,3,4,6,1,1,2,0,1,6,2,2,7,10,0,0,21,12,9,3,1,11,8,3,4,9,23,12,7,11,9,8,13,2,8,6,2,1,2,0,5,21,5,2,4,0,3,0,6,12,6,1,2,11,0,1,8,2,5,7,13,4,2,1,13,4,0,0,0,0,3,7,0,0,0,0,3,0,0,5,3,11
0,0,1,0,5,7,0,0,12,6,7,3,16,0,6,3,0,1,0,0,6,0,3,0,16,0,4,2,5,1,1,2,0,7,10,2,2,11,0,4,0,3,2,16,16,3,1,1,0,12,0,0,0,6,3,4,0,7,0,0,0,11,3,8,18,5,4,0,0,0,3,9,1,3,2,2,4,1,1,0,0,0,0,2,0,0,0,16,12,9,16,10,4,0,1,0
5,23,5,0,1,0,0,0,1,0,19,6,0,0,0,2,27,4,0,1,0,0,0,2,1,1,8,9,0,0,1,0,4,0,0,9,0,1,3,0,2,1,21,2,3,1,5,0,2,0,7,11,9,0,2,6,0,0,13,0,22,0,8,0,1,4,0,6,0,1,5,1,0,0,1,0,0,19,0,17,0,0,0,12,4,16,5,0,0,0,0,0,1,5,23,2
3,6,4,0,4,0,2,5,3,13,8,1,1,0,1,4,25,0,0,8,0,0,0,0,0,6,23,2,0,0,3,0,11,1,0,14,8,0,2,0,3,0,30,2,1,0,8,0,1,0,6,2,19,2,0,4,5,26,4,1,9,0,13,0,0,6,0,7,0,3,6,1,0,2,6,3,1,23,0,6,0,2,12,0,1,6,25,0,0,0,2,0,0,35,31,20
40,74,5,0,6,0,13,3,2,1,2,0,0,0,2,1,49,8,0,4,1,0,0,5,0,6,8,9,0,0,3,1,45,0,0,14,6,2,3,0,15,1,16,2,2,0,13,0,2,0,5,20,39,0,4,7,5,0,12,1,15,0,6,1,0,9,0,15,0,18,8,4,1,0,0,6,0,18,0,28,3,0,4,1,0,0,28,1,1,0,0,0,0,17,17,7
6,11,4,0,1,0,1,1,12,2,6,0,0,0,3,11,19,1,0,8,0,0,0,4,0,7,16,24,1,0,1,0,2,1,0,7,2,0,6,0,4,0,6,0,6,1,9,0,0,2,2,1,20,0,6,3,7,0,2,0,5,0,3,0,2,3,0,5,0,1,1,1,0,3,2,6,0,4,0,4,7,0,16,6,0,0,7,0,0,0,0,0,1,13,9,14
16,63,5,0,5,0,5,6,10,1,7,0,0,0,0,0,38,4,3,4,0,0,0,7,0,8,16,5,0,0,9,0,24,0,0,11,1,0,18,0,15,0,29,0,2,1,3,6,3,0,5,20,25,0,4,21,5,0,1,0,16,0,0,0,2,5,0,8,0,8,4,1,1,1,0,5,1,32,0,27,0,0,5,25,28,7,0,0,1,3,0,0,0,15,25,22
0,1,0,0,1,15,0,0,0,5,5,0,4,0,2,0,2,0,0,1,7,0,12,0,14,0,0,0,1,7,0,1,0,2,0,1,0,3,0,4,0,0,0,0,5,3,2,0,0,6,0,1,0,7,3,0,0,9,0,2,0,6,4,3,3,1,0,2,0,0,3,6,0,1,9,0,8,1,4,0,0,16,0,0,1,0,0,0,8,10,1,5,5,0,0,0
0,1,0,4,5,8,0,1,3,4,7,5,8,0,9,6,8,3,0,3,13,0,3,1,9,0,0,6,9,11,7,0,1,10,2,2,3,6,0,4,1,6,0,11,14,9,1,4,2,19,2,1,0,9,2,3,4,5,0,3,0,12,2,11,19,13,2,3,0,1,3,13,0,12,4,0,10,0,9,1,0,12,0,0,1,0,1,8,0,4,0,5,22,1,1,0
0,0,0,0,0,2,0,0,0,2,2,0,6,0,1,1,1,0,0,0,4,0,24,0,4,0,0,1,7,2,0,0,0,7,1,0,1,15,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,2,2,0,0,6,0,0,0,2,0,2,5,0,1,0,0,0,0,3,1,1,9,0,1,0,29,0,0,9,0,0,0,0,3,10,4,0,1,3,6,0,0,0
0,1,0,4,2,3,0,0,2,6,2,5,3,0,4,2,0,0,0,0,2,0,10,0,6,0,0,6,11,2,0,16,0,1,7,4,1,3,1,0,0,0,0,10,3,2,1,0,1,3,0,0,0,1,6,5,2,24,0,1,0,13,1,2,14,1,11,2,0,0,1,0,0,0,1,2,34,1,5,0,3,16,0,2,0,0,0,1,0,1,0,6,19,1,0,1
0,1,1,2,3,4,0,0,3,15,5,0,25,0,19,6,0,0,0,3,5,0,4,0,16,0,1,3,16,6,1,2,0,18,9,1,1,16,0,5,0,0,4,6,8,13,2,0,1,6,0,0,0,3,0,1,0,3,0,1,2,7,1,15,3,7,8,1,0,1,5,13,1,2,8,0,18,6,12,0,0,10,0,0,0,0,0,5,5,3,6,0,2,2,0,0
0,0,2,1,0,6,0,0,0,4,6,4,12,0,2,0,6,2,0,2,0,0,36,0,21,1,4,3,1,10,1,10,0,12,7,1,2,4,0,5,1,1,3,0,2,10,0,0,1,21,3,0,0,6,3,3,2,17,0,1,0,8,3,4,0,2,3,6,0,0,0,11,5,3,3,1,15,2,5,0,0,4,1,0,0,1,0,5,22,6,19,2,0,1,0,0
14,19,16,0,10,0,9,0,16,0,9,0,0,0,0,1,43,6,1,30,1,0,0,2,5,29,24,14,4,1,9,1,24,1,0,22,4,0,15,1,4,4,28,1,3,6,21,2,2,2,4,23,29,0,5,2,2,1,13,1,9,0,13,0,0,13,0,22,0,17,3,7,0,3,1,5,0,57,1,20,5,0,5,35,17,13,15,0,1,0,1,2,1,0,53,24
8,32,3,0,3,0,4,2,5,1,21,0,1,0,5,0,56,0,0,10,1,0,0,2,1,9,18,21,0,0,8,0,22,1,0,30,3,0,4,0,4,0,30,8,0,3,13,2,1,0,0,13,20,2,5,2,3,0,24,1,18,0,5,0,0,8,0,4,0,7,8,2,0,2,2,6,0,28,0,19,3,1,23,31,17,9,25,0,1,0,0,0,0,53,0,11
8,30,17,2,25,1,5,6,36,2,16,5,7,0,4,2,14,25,0,25,1,0,0,12,2,16,26,31,0,0,8,7,24,0,1,23,15,4,19,2,18,5,36,2,5,2,13,1,8,4,8,13,29,0,15,14,19,6,12,8,29,2,30,0,1,6,0,23,0,4,16,8,1,5,12,5,0,14,0,8,11,0,2,20,7,14,22,0,0,0,1,0,0,24,11,0
