Ant4,Ant260,Ant52,Ant244,Ant397,Ant540,Ant6,Ant9,Ant26,Ant30,Ant60,Ant72,Ant74,Ant102,Ant158,Ant191,Ant196,Ant227,Ant245,Ant252,Ant329,Ant518,Ant604,Ant673,Ant954,Ant0,Ant1,Ant12,Ant13,Ant17,Ant20,Ant23,Ant27,Ant35,Ant43,Ant48,Ant51,Ant53,Ant54,Ant62,Ant70,Ant71,Ant81,Ant96,Ant97,Ant105,Ant109,Ant111,Ant112,Ant115,Ant117,Ant124,Ant126,Ant137,Ant159,Ant172,Ant175,Ant178,Ant186,Ant190,Ant194,Ant206,Ant215,Ant219,Ant220,Ant229,Ant242,Ant243,Ant250,Ant251,Ant256,Ant264,Ant289,Ant301,Ant324,Ant331,Ant334,Ant342,Ant347,Ant380,Ant390,Ant398,Ant475,Ant476,Ant482,Ant556,Ant560,Ant564,Ant576,Ant580,Ant607,Ant610,Ant614,Ant621,Ant650,Ant663
2,11,12,0,12,1,12,4,11,6,16,4,4,0,0,0,15,4,0,16,1,0,0,9,2,14,12,3,2,0,7,0,12,0,0,8,3,4,7,0,9,3,9,1,6,1,5,2,5,2,6,10,13,1,2,9,4,3,5,5,16,0,14,1,0,16,0,0,0,7,19,0,0,4,8,2,2,11,1,9,1,2,2,7,5,3,19,2,0,2,1,3,0,12,8,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,12,2,0,0,1,4,5,1,0,5,0,0,0,0,0,10,3,0,3,0,0,0,5,1,2,7,4,0,0,3,0,14,0,0,4,1,0,0,0,9,0,9,2,0,0,2,1,1,0,4,13,2,0,2,15,0,0,0,0,9,2,1,0,1,3,0,7,0,0,5,0,0,1,1,0,0,16,0,34,0,0,2,1,9,1,11,0,0,0,1,0,0,4,4,4
0,23,40,1,5,1,7,4,12,3,20,2,7,0,1,5,13,6,0,31,2,0,0,12,9,13,51,25,6,2,18,10,11,1,2,14,17,2,4,4,20,3,32,6,14,3,22,4,9,4,14,1,38,1,11,16,3,1,17,9,8,2,27,5,1,13,5,19,0,5,0,3,1,7,24,1,1,5,0,3,7,3,9,9,0,8,13,0,7,0,5,4,4,11,7,31
0,0,5,18,1,12,0,0,3,10,10,6,25,0,10,4,1,7,0,1,5,0,3,0,11,0,2,6,15,6,5,6,1,15,5,0,1,35,0,0,1,1,0,0,13,12,0,0,0,11,0,0,0,1,4,5,1,16,0,2,0,9,3,19,18,4,18,0,0,0,3,0,2,5,4,4,4,1,14,0,3,31,0,2,0,5,1,19,6,4,13,74,25,1,1,1
0,0,3,8,7,10,0,0,0,13,0,0,9,0,1,3,1,3,0,1,9,0,0,0,0,0,1,0,3,6,0,8,0,11,1,0,16,5,0,2,6,3,0,0,9,5,4,0,0,17,0,0,0,3,2,0,0,3,0,1,0,23,2,17,4,3,5,0,0,0,1,2,0,0,1,0,16,1,2,0,0,14,0,1,0,0,0,1,7,0,2,6,3,1,0,2
0,7,17,2,12,1,0,0,4,7,36,0,5,0,9,21,5,12,1,4,4,0,0,3,8,1,15,11,2,0,9,0,8,3,0,5,3,4,5,11,11,1,8,8,32,10,9,0,8,10,2,0,3,0,13,9,0,0,1,4,4,5,8,3,3,22,10,4,0,1,7,5,0,0,7,5,3,4,0,0,2,1,11,0,0,3,0,1,5,1,5,3,3,0,0,11
0,9,4,3,8,4,0,1,5,13,2,4,1,0,1,7,7,21,0,3,5,0,0,7,7,0,16,12,9,3,7,3,3,9,8,5,12,5,3,4,6,1,14,3,9,9,7,1,4,10,3,0,7,1,7,10,2,2,1,7,5,1,7,7,8,5,3,8,0,1,24,4,1,7,0,5,2,0,4,1,6,0,3,6,0,1,7,1,2,1,4,1,3,3,0,15
0,6,9,0,2,3,5,0,6,4,8,1,5,0,2,0,4,8,0,5,2,0,0,8,5,0,3,5,1,9,8,0,4,0,0,3,3,0,0,2,13,5,18,6,8,16,5,1,2,4,2,0,8,0,4,31,0,0,0,6,1,7,6,0,3,2,0,2,0,0,1,4,0,5,5,0,2,0,1,2,5,6,2,3,0,2,5,1,0,0,2,1,0,1,0,5
0,1,3,5,7,12,0,0,1,10,5,3,6,0,46,2,0,10,0,0,6,0,9,0,20,0,3,11,19,2,1,2,1,24,2,3,2,18,0,15,5,1,1,2,16,9,3,2,2,34,0,0,0,23,0,4,1,10,1,0,0,15,3,12,21,3,27,2,0,0,1,4,16,3,2,2,0,0,1,0,1,16,0,6,0,0,0,8,26,22,2,23,12,0,0,0
55,32,10,0,4,0,16,10,3,1,5,0,0,0,0,2,43,5,2,22,0,0,0,3,0,33,19,4,0,0,2,0,19,0,0,16,0,2,25,1,5,0,25,0,1,1,3,4,3,1,28,33,31,0,8,1,3,1,3,0,33,0,7,0,1,1,0,11,0,16,5,1,1,4,0,0,0,0,0,28,0,0,5,18,40,5,37,1,0,0,3,0,1,26,36,8
0,0,2,3,0,4,0,0,0,13,3,5,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,2,24,0,1,0,9,3,0,0,8,0,1,2,2,0,0,4,1,0,0,0,1,0,0,0,9,0,4,1,6,0,0,0,0,1,0,1,1,0,1,0,0,0,14,2,0,4,1,1,0,0,0,1,16,0,0,0,0,0,6,0,4,3,10,6,0,0,2
41,4,1,0,1,0,7,14,0,0,2,0,0,0,0,0,69,2,0,9,0,0,0,12,2,18,6,2,1,0,4,1,33,0,0,9,0,0,13,0,25,0,21,2,0,3,6,4,4,1,4,68,8,0,3,2,1,0,4,0,26,1,1,0,0,1,0,9,0,34,3,0,0,0,1,2,0,28,0,0,1,0,11,10,39,4,23,0,2,0,3,0,0,8,11,18
1,5,5,0,11,2,0,0,1,1,12,0,0,0,2,7,6,3,0,5,2,0,0,1,0,1,0,23,3,2,14,1,4,5,0,9,1,8,0,1,3,15,12,6,19,11,9,10,8,7,2,0,9,1,24,8,3,2,2,1,4,1,20,6,3,4,3,1,0,0,7,3,0,2,6,5,1,0,1,1,0,10,1,3,0,6,3,0,1,2,3,1,1,0,2,13
0,0,7,8,7,26,0,0,3,10,6,1,18,0,9,8,1,2,0,2,8,0,1,0,9,0,2,6,8,13,1,0,2,11,10,2,11,28,0,3,2,16,2,6,9,23,3,0,2,20,0,0,1,2,3,11,0,3,0,4,0,10,6,7,17,9,9,2,0,0,3,31,14,1,0,6,16,0,16,0,10,0,1,3,0,0,1,3,7,2,5,21,36,1,0,3
1,9,19,0,5,0,2,5,2,0,3,0,0,0,0,1,13,1,0,3,1,0,0,3,0,4,5,3,0,0,10,0,5,1,2,11,0,4,9,1,11,2,11,4,8,6,10,0,13,2,6,6,9,0,10,9,0,0,2,9,1,0,1,0,0,3,0,2,0,2,9,0,0,11,3,2,0,5,0,11,1,1,0,5,5,5,9,0,2,0,0,1,1,12,0,6
0,13,12,0,1,0,5,3,22,2,4,0,0,0,2,4,6,8,0,4,0,0,0,5,0,7,18,12,1,0,7,0,9,0,0,15,7,2,0,2,8,1,48,1,2,1,14,8,6,2,4,1,26,0,3,7,1,0,7,14,9,0,3,1,0,7,0,7,0,1,9,2,1,0,6,3,6,18,0,10,3,3,5,0,0,11,5,0,0,0,0,1,0,15,2,19
31,11,0,0,0,0,2,28,0,0,0,0,0,0,0,0,33,0,0,1,0,0,0,0,0,17,4,0,0,0,0,0,30,0,0,4,0,0,18,0,0,0,13,0,0,0,0,0,0,0,2,39,10,0,0,0,0,0,4,0,12,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,40,0,39,0,0,5,0,0,0,13,0,0,0,0,0,0,5,8,8
0,14,8,0,2,0,0,1,12,0,7,1,1,0,3,2,10,3,0,5,2,0,0,10,2,6,6,8,0,2,17,0,0,0,0,3,2,1,1,3,8,1,18,7,1,2,11,2,16,2,5,0,11,0,5,6,4,0,8,2,2,2,8,2,0,5,0,3,0,1,8,5,0,3,1,2,0,5,0,4,6,0,5,11,0,0,8,0,0,0,0,1,0,1,3,10
22,36,5,0,1,0,12,6,6,1,3,0,0,0,0,1,17,2,7,29,1,0,0,3,5,18,27,17,0,1,4,0,6,0,0,22,1,0,12,1,7,0,14,2,6,2,12,0,7,1,18,9,22,0,6,4,3,0,8,1,13,0,5,0,0,1,0,19,0,11,13,1,0,0,7,5,0,37,0,23,3,1,9,5,13,8,0,0,0,0,2,0,2,46,22,24
0,1,0,0,0,0,0,0,0,3,2,4,1,0,5,0,1,1,0,1,5,0,14,0,1,0,1,2,4,6,0,1,0,5,2,0,0,1,0,0,0,5,1,2,4,0,1,0,0,1,0,0,0,0,1,4,0,3,0,1,0,20,2,2,2,0,1,2,0,0,0,19,1,1,1,1,8,1,6,0,0,3,0,0,0,0,0,0,3,5,2,2,0,0,0,0
0,1,12,9,10,12,0,0,0,2,4,4,12,0,15,4,0,2,0,0,3,0,1,0,3,0,4,8,14,0,1,3,0,35,4,0,2,20,0,3,1,0,0,3,25,1,0,1,1,21,0,0,0,1,1,4,3,5,1,4,0,5,6,7,11,11,23,0,0,0,7,6,7,5,2,0,26,0,0,2,1,7,2,0,0,0,0,3,0,34,10,36,15,0,0,2
0,1,3,0,0,19,0,1,0,1,3,15,21,0,12,5,0,2,0,1,6,0,16,0,5,0,0,2,7,1,0,2,0,26,7,0,0,15,0,4,1,1,0,1,2,4,0,0,0,1,0,0,0,4,0,1,0,11,1,3,0,0,0,2,6,9,25,2,0,0,0,4,0,1,1,0,22,0,4,0,2,2,0,0,0,0,0,5,34,0,6,22,2,0,0,3
0,5,12,3,6,3,1,2,1,1,7,2,19,0,1,7,1,1,0,0,1,0,0,1,14,0,0,2,16,15,2,1,2,16,17,1,3,2,0,9,11,3,0,3,5,0,2,0,0,10,0,0,0,8,3,4,0,3,1,2,1,6,5,0,17,7,6,1,0,1,5,13,2,5,4,2,2,3,3,3,3,5,0,0,0,0,2,2,10,6,0,1,3,0,0,4
0,1,12,7,6,26,0,0,0,6,8,3,24,0,16,6,2,8,0,0,14,0,4,1,5,0,2,3,5,4,0,0,0,21,5,0,3,49,0,3,5,0,1,11,17,6,2,1,0,3,0,0,0,3,1,0,0,1,0,2,0,5,2,34,7,7,25,3,0,0,4,74,6,3,1,1,23,0,10,0,1,21,1,1,0,1,0,2,36,22,1,0,6,0,0,2
1,3,1,8,15,27,0,0,0,5,4,3,11,0,8,2,0,2,0,1,4,0,4,0,6,0,0,9,21,4,3,2,0,12,1,1,4,20,0,4,2,4,1,4,21,12,0,0,0,15,1,0,0,2,0,4,2,2,1,2,0,22,1,8,16,3,25,0,0,0,4,25,3,3,3,0,12,1,6,0,1,36,1,0,0,0,2,0,15,2,3,6,0,2,0,6
2,29,5,0,2,0,5,4,2,0,15,0,1,0,0,0,31,2,0,17,0,0,0,3,1,7,26,4,0,0,3,1,10,0,0,21,4,0,15,2,8,1,16,1,1,0,9,0,8,1,17,16,26,1,2,4,1,0,16,3,12,1,3,2,0,3,0,12,0,4,11,1,1,0,3,1,0,26,0,8,0,1,12,15,5,1,46,0,0,0,0,0,2,0,13,22
6,12,1,1,0,0,8,5,13,0,2,0,0,0,0,0,33,4,0,20,0,0,0,0,0,6,9,0,0,0,11,0,4,1,0,7,0,0,9,1,5,0,27,0,1,2,2,2,3,0,6,12,14,0,1,11,1,0,0,0,10,0,0,0,0,0,0,8,0,4,7,1,0,0,0,0,0,36,0,11,2,0,0,2,8,3,22,0,0,0,0,0,0,13,0,10
1,35,21,0,13,1,17,6,30,0,14,3,1,0,0,9,10,6,0,22,2,0,0,24,18,16,30,30,3,4,19,15,7,0,1,18,13,2,6,4,15,3,18,14,5,3,20,0,15,3,7,4,22,0,15,22,11,3,10,7,21,1,27,6,1,7,0,16,0,4,31,1,2,11,15,5,0,8,2,18,13,3,6,19,8,10,24,0,2,3,4,2,6,22,10,0
