Ant57,Ant260,Ant52,Ant397,Ant929,Ant6,Ant7,Ant9,Ant14,Ant19,Ant24,Ant26,Ant30,Ant60,Ant64,Ant74,Ant158,Ant161,Ant196,Ant202,Ant209,Ant227,Ant268,Ant308,Ant311,Ant534,Ant604,Ant620,Ant673,Ant740,Ant838,Ant954,Ant0,Ant1,Ant12,Ant13,Ant20,Ant23,Ant27,Ant29,Ant42,Ant48,Ant49,Ant51,Ant54,Ant55,Ant62,Ant66,Ant68,Ant70,Ant80,Ant91,Ant96,Ant97,Ant98,Ant109,Ant113,Ant118,Ant120,Ant124,Ant126,Ant131,Ant135,Ant137,Ant140,Ant144,Ant147,Ant149,Ant159,Ant169,Ant170,Ant174,Ant175,Ant190,Ant195,Ant206,Ant210,Ant229,Ant232,Ant242,Ant257,Ant261,Ant262,Ant263,Ant264,Ant289,Ant296,Ant299,Ant301,Ant313,Ant326,Ant331,Ant332,Ant353,Ant356,Ant376,Ant380,Ant387,Ant391,Ant395,Ant433,Ant458,Ant492,Ant501,Ant507,Ant509,Ant530,Ant576,Ant592,Ant593,Ant607,Ant614,Ant621,Ant635,Ant638,Ant647,Ant650,Ant665
0,37,0,20,0,23,22,0,6,1,5,0,0,12,0,0,0,0,29,8,1,5,2,3,0,1,0,0,0,5,10,12,0,0,0,0,13,4,3,0,0,5,21,5,0,1,0,30,0,1,0,1,0,0,0,0,13,9,0,3,1,1,7,2,0,10,0,0,1,1,7,0,13,0,0,0,0,0,0,0,0,1,0,1,4,5,4,0,14,2,0,8,25,28,0,0,0,8,2,0,5,0,12,0,0,0,0,0,17,3,4,14,4,2,0,21,2,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
0,5,0,7,1,3,1,0,2,0,0,0,0,1,0,0,0,0,5,3,0,12,0,10,3,6,5,3,5,1,2,23,0,0,0,1,3,3,3,5,9,4,3,7,0,0,0,4,2,3,1,0,0,0,7,0,1,1,0,5,4,1,0,10,0,5,0,0,14,1,1,12,6,1,0,0,1,0,1,0,1,0,1,0,2,1,9,0,6,6,0,2,1,4,0,8,0,0,3,1,1,0,2,0,3,2,0,4,7,10,4,9,1,0,0,9,10,1
10,7,8,5,8,2,4,0,5,7,0,0,0,0,0,0,4,1,1,3,10,5,2,9,0,11,4,1,10,5,11,3,1,2,6,0,3,3,4,16,2,5,0,22,1,1,2,11,0,15,11,19,2,7,8,7,3,4,0,22,3,4,3,0,0,2,0,1,22,0,5,18,5,7,0,2,13,10,7,0,1,2,9,1,20,7,12,0,6,7,0,1,13,11,1,2,0,3,0,0,10,3,6,0,2,1,0,4,2,3,7,4,2,10,0,4,4,22
11,1,2,0,0,0,0,8,1,23,0,0,1,0,0,31,13,1,0,0,0,1,1,1,0,3,1,23,44,2,0,0,0,0,2,1,0,1,1,2,0,0,0,14,7,0,0,0,0,0,9,5,0,9,2,3,0,0,1,0,0,0,0,0,1,0,0,0,2,0,6,0,1,0,0,6,8,1,3,2,0,0,0,0,0,0,1,12,0,0,0,0,0,0,2,0,0,1,0,0,0,5,0,0,1,13,26,0,0,0,4,0,0,0,0,0,0,3
10,12,5,2,5,4,4,0,9,3,13,2,0,0,5,7,1,4,10,4,7,11,2,7,13,16,23,10,3,11,8,34,5,0,19,0,26,6,10,3,14,3,6,11,1,0,9,21,0,14,5,10,5,17,7,2,3,2,0,1,2,3,5,22,1,10,1,7,22,0,7,12,2,2,0,8,18,4,4,2,4,6,15,1,14,6,10,2,19,19,0,4,31,15,1,5,0,1,10,0,0,3,5,0,9,6,2,5,11,5,5,6,8,6,0,13,12,2
3,0,7,7,1,2,3,1,1,0,0,0,0,0,1,1,5,15,0,0,0,1,1,7,0,1,14,0,0,1,7,1,3,0,0,0,2,1,2,6,0,0,0,4,9,0,2,3,2,3,6,11,0,1,1,10,0,0,1,28,1,8,0,2,18,2,0,0,4,0,6,0,0,1,0,1,3,3,10,0,0,0,6,0,15,6,4,5,1,0,0,1,2,1,1,0,0,0,3,5,3,0,0,0,1,9,0,1,0,2,1,1,0,7,9,0,1,10
6,10,0,19,2,36,12,0,12,0,9,3,2,5,0,0,5,1,12,12,0,30,4,7,2,7,4,2,0,15,3,14,0,1,2,0,8,12,13,19,1,29,10,14,2,17,5,11,0,4,2,3,0,3,1,6,3,12,0,6,4,0,46,6,0,10,3,9,14,3,2,3,23,2,5,11,4,2,7,1,0,3,7,2,15,5,11,0,23,33,4,15,5,28,1,12,2,2,6,0,5,0,0,0,4,2,0,2,16,4,4,17,17,1,0,5,10,1
0,6,0,5,0,0,16,0,0,0,0,0,14,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2,0,0,1,1,0,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,2,14,0,11,3,0,1,0,7,0,0,0,0,0,17,0,0,0,0,0,4,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,4,0,0
3,3,1,0,1,2,2,0,4,17,1,0,0,1,1,4,1,2,1,1,4,8,4,5,1,9,14,1,1,1,1,1,0,0,4,5,0,1,13,6,4,1,0,5,1,0,1,0,1,0,7,0,20,23,10,1,1,0,2,3,1,5,2,12,5,2,0,1,7,0,1,2,1,0,0,3,7,15,0,1,0,2,0,3,1,0,4,0,5,9,0,0,1,6,0,0,0,3,2,1,9,1,4,0,0,12,3,16,1,6,0,0,7,15,0,0,2,0
21,3,6,2,0,0,6,1,2,30,6,17,1,0,11,24,7,3,8,1,2,28,7,1,21,15,4,16,11,8,2,0,2,0,20,5,1,1,5,5,0,2,2,0,24,0,15,0,8,4,20,13,14,0,12,13,9,0,36,0,2,26,0,15,0,2,0,0,4,0,12,6,0,1,0,6,19,8,66,19,0,2,7,3,1,0,0,34,12,12,0,5,0,6,1,0,0,2,1,13,6,9,2,0,12,0,19,0,0,17,8,13,3,0,4,2,7,7
3,1,4,6,0,0,0,17,0,12,2,10,0,0,15,19,14,0,2,0,2,2,4,5,2,5,8,1,13,0,0,0,0,0,1,1,0,6,0,0,1,0,0,3,11,0,6,0,35,0,16,13,0,5,4,2,1,0,1,3,5,5,0,4,9,0,0,0,0,0,10,8,0,15,0,22,14,7,1,19,0,11,0,2,2,0,1,13,1,0,0,1,0,1,3,0,0,0,0,26,2,0,0,0,3,19,0,0,0,5,1,1,5,30,8,0,4,1
15,9,0,1,0,1,2,0,3,2,0,7,4,1,0,3,1,1,6,4,0,9,8,4,1,20,2,7,6,11,14,6,0,1,17,7,0,5,22,14,4,13,9,14,7,0,19,0,0,1,6,17,7,12,20,6,5,0,1,16,2,0,4,3,0,1,1,2,5,0,15,1,0,4,0,1,7,6,3,7,0,6,8,6,9,4,8,4,10,8,0,8,0,7,0,0,0,4,4,0,5,1,2,0,16,0,0,0,0,11,9,4,6,0,1,2,1,31
0,13,0,9,4,23,11,0,0,0,5,2,1,3,0,0,0,0,20,12,1,7,1,3,9,2,3,3,0,4,1,3,0,7,1,1,2,2,3,0,18,11,14,4,1,11,0,13,0,1,1,9,0,0,0,0,7,29,0,5,1,1,17,5,0,2,7,3,6,1,2,1,9,0,4,0,4,0,0,0,0,0,0,1,1,2,6,1,25,1,0,18,13,13,1,17,0,7,2,0,11,0,16,0,1,0,0,0,0,0,7,12,4,0,1,3,3,0
4,4,0,3,7,1,2,0,7,15,1,11,4,5,1,4,8,0,12,1,1,11,0,6,10,1,5,7,4,6,3,8,0,0,11,1,0,8,11,30,26,5,0,13,0,0,14,4,2,10,5,13,8,4,3,1,20,0,4,9,3,11,1,17,0,1,0,1,1,0,7,10,2,0,0,9,0,0,18,19,5,0,2,3,5,1,8,0,19,9,0,10,0,15,1,3,0,10,3,0,5,2,4,0,6,17,5,11,0,0,4,6,1,31,1,1,4,12
0,24,1,3,0,12,13,0,4,1,8,0,26,1,4,0,0,0,9,5,3,3,5,5,4,3,1,9,2,10,1,5,0,4,4,4,3,5,5,1,13,22,4,4,6,9,2,10,4,8,3,12,0,4,4,0,15,11,0,0,1,0,7,2,1,3,3,10,9,2,3,2,7,0,8,6,1,2,0,0,18,1,3,3,4,2,13,0,27,15,8,22,1,30,0,4,0,4,7,4,5,1,4,7,0,8,1,9,7,4,0,12,22,0,0,21,3,1
3,30,0,12,0,16,20,0,3,4,2,3,4,4,3,3,0,0,8,14,5,11,6,7,8,1,6,2,1,5,2,16,0,3,2,6,8,11,11,8,19,17,21,10,4,19,9,6,0,7,2,6,13,2,1,1,18,2,0,2,2,0,10,7,0,6,8,8,5,3,2,2,7,2,1,8,10,2,3,0,2,1,6,7,3,2,5,5,29,44,0,21,4,15,1,14,0,9,4,0,6,1,17,0,0,13,1,4,12,6,12,0,11,11,1,4,13,1
0,83,7,4,2,8,15,0,4,8,8,1,3,3,1,1,1,6,12,25,3,18,8,5,7,7,16,7,7,22,1,13,1,47,3,6,5,20,0,2,19,78,7,8,4,8,0,9,1,10,24,12,0,3,2,3,45,0,3,3,1,1,13,3,3,11,5,2,6,2,4,0,10,3,0,5,13,5,14,1,2,2,7,4,5,2,11,2,23,29,0,21,2,31,1,4,2,1,2,0,8,0,17,2,7,3,5,6,4,1,22,11,0,2,0,17,10,3
7,3,2,1,5,1,0,0,5,27,0,0,0,2,0,0,1,0,2,3,1,2,4,4,0,0,25,0,0,0,11,0,3,0,0,0,2,3,6,47,1,1,0,6,0,0,8,1,1,6,6,8,4,80,0,5,3,0,0,3,1,17,0,1,0,1,0,2,6,0,0,6,2,41,0,17,4,2,10,1,0,1,6,9,8,0,4,2,3,1,0,1,0,3,2,2,0,0,10,0,6,7,1,0,15,0,30,0,0,31,0,11,2,0,11,1,0,2
0,0,0,0,1,0,1,13,0,0,1,24,1,0,3,8,65,15,0,0,0,2,2,0,23,3,2,1,0,2,0,0,2,0,5,1,6,0,23,0,0,0,0,0,1,0,8,0,3,0,0,1,6,4,9,0,1,0,36,0,3,2,0,9,19,0,0,0,0,0,5,1,0,0,0,0,0,1,0,64,0,11,9,0,7,11,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,8,1,1,1,0,1,0,11,0,0,1,0
0,21,0,7,1,1,36,0,4,2,3,1,17,23,0,0,2,0,24,7,1,6,2,12,4,1,0,1,0,6,3,10,0,39,2,2,0,19,3,6,19,23,16,3,0,7,0,2,1,5,3,1,0,1,0,0,16,13,0,4,1,0,8,3,0,9,24,18,2,12,3,1,22,0,35,3,0,0,0,1,16,0,2,1,1,2,6,0,32,4,22,5,2,15,0,21,1,9,4,0,13,0,5,4,0,2,0,2,3,1,21,4,17,1,0,0,8,0
2,28,0,4,4,7,17,1,6,5,6,0,1,1,2,2,4,0,20,2,6,23,26,7,6,4,5,4,15,2,4,12,2,0,9,7,3,9,13,5,30,11,10,11,4,3,7,2,7,7,5,11,5,12,4,7,7,2,2,4,2,4,15,10,3,1,5,13,9,0,7,11,5,1,0,4,6,3,1,0,1,2,5,1,3,9,8,7,24,7,0,2,3,11,1,2,0,10,4,0,12,1,10,0,2,7,4,1,3,4,3,13,10,0,1,8,0,3
33,1,7,4,2,9,6,2,4,6,0,4,0,0,28,6,2,12,9,0,3,12,4,13,0,17,29,0,7,6,12,0,0,1,10,1,3,4,20,11,2,1,0,12,13,1,0,8,1,4,21,21,9,12,8,13,2,0,6,8,3,1,0,18,6,0,0,0,5,0,7,17,0,5,0,15,12,9,20,19,0,7,14,27,12,3,4,11,2,0,0,1,0,4,1,0,0,1,22,3,2,10,1,0,0,7,1,31,0,12,1,1,3,2,0,0,3,0
