Ant4,Ant260,Ant52,Ant65,Ant244,Ant397,Ant540,Ant6,Ant7,Ant9,Ant15,Ant19,Ant26,Ant30,Ant60,Ant72,Ant74,Ant76,Ant102,Ant158,Ant191,Ant196,Ant227,Ant245,Ant252,Ant278,Ant308,Ant329,Ant518,Ant604,Ant673,Ant740,Ant954,Ant0,Ant1,Ant12,Ant13,Ant17,Ant20,Ant23,Ant27,Ant35,Ant43,Ant48,Ant50,Ant51,Ant53,Ant54,Ant62,Ant70,Ant71,Ant81,Ant96,Ant97,Ant105,Ant109,Ant111,Ant112,Ant115,Ant117,Ant124,Ant126,Ant137,Ant159,Ant172,Ant175,Ant178,Ant186,Ant190,Ant194,Ant206,Ant210,Ant215,Ant219,Ant220,Ant229,Ant238,Ant242,Ant243,Ant250,Ant251,Ant255,Ant256,Ant264,Ant289,Ant296,Ant299,Ant301,Ant324,Ant331,Ant334,Ant342,Ant347,Ant380,Ant390,Ant394,Ant395,Ant398,Ant458,Ant475,Ant476,Ant482,Ant501,Ant509,Ant556,Ant560,Ant564,Ant576,Ant580,Ant599,Ant607,Ant610,Ant614,Ant621,Ant650,Ant663
3,17,8,8,0,11,3,9,3,11,6,5,5,2,2,2,0,3,0,2,1,25,10,0,7,7,5,4,0,2,9,4,6,9,12,20,5,5,6,9,6,0,4,2,0,7,1,3,5,19,0,6,1,9,1,0,9,0,7,8,6,7,5,1,7,6,6,11,0,3,3,4,24,1,3,14,0,1,7,0,0,4,8,4,4,4,5,5,15,7,1,20,6,6,4,6,16,2,5,2,5,4,3,2,5,0,1,0,3,0,1,1,12,20,4,9
3,4,6,1,0,2,0,0,0,5,1,3,7,2,12,1,5,2,0,7,0,19,1,0,3,2,2,0,0,0,1,4,3,0,4,15,3,8,1,0,1,0,3,3,0,2,2,1,1,4,2,4,7,4,2,9,0,0,0,0,0,1,1,0,1,5,2,4,5,3,4,0,5,2,3,4,2,1,2,0,0,0,2,1,2,0,1,6,1,3,0,9,0,1,2,3,1,5,2,2,0,3,0,1,0,0,0,2,0,0,2,1,8,1,2,7
12,1,0,6,0,0,0,3,0,0,0,10,0,0,0,0,0,14,13,0,0,12,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,12,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,13,7,0,0,0,4,5,0,0,0,0,2,0,27,0,0,7,0,0,2,2,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0
1,1,18,2,4,9,9,0,0,7,10,4,11,15,16,13,7,1,0,27,24,17,15,0,4,4,19,4,0,15,11,9,13,0,6,5,9,18,33,11,2,1,11,7,0,16,15,0,17,10,23,2,8,17,11,7,0,0,0,6,10,1,6,10,27,19,21,0,6,4,9,0,11,7,7,6,3,17,6,0,0,0,3,11,25,0,1,17,7,8,2,4,48,0,41,13,2,13,0,2,0,0,4,0,6,0,12,11,4,12,32,20,13,1,0,9
9,9,6,4,0,6,1,5,14,6,2,14,3,2,12,0,0,2,4,0,1,9,8,0,3,2,1,0,0,0,1,2,6,5,7,11,4,5,1,0,7,0,0,5,1,2,0,2,0,13,5,11,11,4,1,8,0,1,6,0,1,5,1,0,5,3,2,7,3,10,0,5,39,0,6,3,0,1,7,0,3,11,6,0,0,8,0,0,1,2,0,24,2,10,4,2,9,1,3,4,2,6,0,15,3,2,0,1,0,0,0,1,0,17,8,13
6,10,1,10,1,1,0,4,10,0,0,1,11,1,0,0,0,17,14,9,5,12,0,0,6,5,3,2,0,0,1,0,0,10,1,5,0,0,0,1,7,0,2,19,10,2,0,1,1,5,0,12,4,1,0,6,0,10,10,1,0,0,3,0,16,0,2,3,1,6,0,5,11,0,0,0,9,0,6,0,10,6,5,0,0,6,8,1,1,3,0,10,0,36,6,0,15,0,2,9,13,0,0,33,10,12,0,0,0,0,3,0,0,2,6,8
3,13,6,11,0,2,1,4,1,14,1,7,5,17,11,0,1,15,0,0,0,40,11,0,3,4,8,1,0,0,0,22,0,3,7,17,3,1,0,0,11,0,0,8,0,2,0,9,1,9,0,4,13,2,5,7,1,0,1,5,0,0,3,0,6,7,4,4,4,12,1,6,6,1,3,9,4,0,9,0,5,3,8,1,0,1,7,2,11,1,0,17,0,1,4,17,2,0,9,3,3,9,2,2,1,0,1,0,0,2,0,0,6,11,6,10
3,9,5,0,2,2,43,0,2,0,0,0,4,3,4,9,27,0,0,2,8,1,0,0,0,0,0,15,0,63,7,1,5,0,2,2,2,7,17,5,0,5,15,0,0,1,43,1,7,3,3,1,2,0,3,5,1,0,6,1,3,3,0,9,1,1,3,3,3,1,6,2,2,16,0,3,0,17,2,0,0,0,5,7,1,3,1,2,8,2,6,3,7,0,14,3,3,4,3,1,0,0,2,0,3,0,14,18,2,3,3,6,3,1,2,6
0,0,0,0,2,1,20,1,0,0,0,0,1,2,13,16,7,0,0,13,6,5,2,0,0,1,4,12,1,33,1,7,11,0,0,0,2,4,3,0,0,15,17,0,0,0,38,0,10,0,1,0,1,14,2,1,0,0,10,0,0,0,9,0,9,0,5,1,0,0,0,0,1,4,0,4,0,1,7,0,0,0,2,6,10,0,0,4,6,4,5,0,18,0,4,0,0,6,1,0,0,0,2,0,0,0,38,20,3,13,11,11,0,0,0,1
0,1,12,6,1,19,3,1,2,16,7,0,3,26,10,14,2,2,0,12,14,15,27,0,4,20,12,6,0,2,9,17,17,0,12,5,2,19,18,6,2,3,3,4,0,6,6,0,4,14,5,1,5,11,23,7,1,0,27,5,16,6,1,9,0,15,10,9,4,5,0,5,13,14,14,26,4,0,2,0,0,6,4,5,2,9,0,8,12,8,8,4,0,1,4,15,6,5,5,3,3,5,3,0,9,0,0,3,4,7,5,2,7,16,2,11
3,1,2,15,1,21,5,2,1,7,5,0,3,12,9,1,10,5,0,5,8,9,4,0,7,1,6,3,0,0,3,15,6,8,12,5,15,9,6,3,0,5,3,7,0,4,9,3,2,3,12,4,7,12,11,6,5,0,19,3,0,7,1,0,15,0,2,4,1,8,12,1,20,2,4,16,0,1,3,0,0,0,10,6,4,2,2,5,5,5,5,2,0,0,15,11,9,4,3,6,1,2,5,0,2,0,13,1,1,1,3,8,30,1,1,8
1,6,6,0,0,8,6,0,0,9,0,0,5,0,5,11,0,0,0,31,0,7,3,0,3,1,4,16,0,30,1,7,17,0,2,1,5,5,3,4,2,1,14,3,0,9,3,2,16,2,3,0,10,22,1,6,2,0,21,2,2,4,3,5,10,2,0,3,4,3,15,0,3,4,1,3,0,17,1,0,0,0,0,5,13,0,5,6,17,5,10,0,18,1,23,6,1,3,3,0,0,2,12,1,0,0,12,12,7,22,6,2,2,0,2,4
2,8,7,22,0,4,1,3,4,3,5,24,1,6,1,0,0,2,0,2,1,23,7,0,4,3,3,0,0,0,8,6,2,7,9,12,0,0,4,1,12,0,3,8,0,3,0,3,2,12,0,13,11,6,1,11,4,0,0,7,3,4,3,1,9,4,3,0,3,12,0,5,22,0,2,11,0,1,16,0,1,3,1,2,1,4,9,1,3,6,0,7,0,4,2,2,19,1,15,7,2,2,0,5,6,0,0,1,0,0,1,1,2,11,7,19
5,17,3,4,2,3,0,2,2,2,1,4,7,14,8,0,0,1,0,1,2,25,18,0,5,3,5,0,0,0,9,9,4,3,6,11,0,2,6,0,0,0,8,4,0,1,1,7,3,8,1,3,7,7,7,0,5,0,6,3,1,4,3,0,4,1,4,3,0,10,13,0,20,4,2,3,2,1,4,0,3,8,3,2,1,1,0,11,5,6,0,4,0,10,2,4,3,1,6,9,1,6,0,3,1,0,1,1,1,0,0,1,2,12,10,9
0,18,8,32,1,14,4,10,3,9,7,7,13,6,5,0,1,3,1,4,12,19,10,0,14,11,3,5,0,0,8,6,3,2,10,19,1,3,0,1,5,1,0,3,0,9,1,5,4,7,3,4,12,14,6,3,3,0,4,10,6,12,1,0,5,8,3,12,10,0,1,2,36,1,2,11,1,1,4,0,0,7,8,3,1,3,1,7,9,5,1,16,0,5,2,3,14,1,6,5,10,6,0,2,9,0,0,0,0,2,1,0,3,7,5,12
0,0,4,0,2,5,2,0,0,3,8,0,0,0,6,4,8,0,0,0,2,5,3,2,2,0,0,0,0,5,0,3,4,1,1,1,12,21,4,1,0,6,7,2,0,4,0,4,9,0,10,0,0,9,14,3,4,0,9,0,0,1,6,0,0,12,15,0,13,1,0,0,5,8,6,9,4,4,1,0,0,0,3,2,5,4,0,6,10,6,15,0,0,1,0,18,0,8,0,1,0,4,18,0,0,0,9,5,10,1,1,2,4,0,0,2
7,8,5,8,2,6,1,4,15,1,9,7,4,8,2,0,0,6,3,0,0,14,2,0,2,4,0,2,0,0,6,0,0,5,6,6,1,0,2,0,4,0,0,2,0,11,1,8,0,8,0,7,2,2,1,4,0,1,0,5,5,6,2,0,5,1,0,5,0,2,0,0,17,1,4,1,1,0,3,0,7,8,2,2,1,4,10,3,1,4,0,14,0,7,0,0,4,0,5,6,25,3,0,5,2,0,0,3,1,0,0,0,4,2,2,13
10,24,15,77,15,36,0,40,18,21,17,25,25,28,16,0,2,34,4,17,14,59,32,2,20,27,22,7,0,0,11,20,9,39,18,61,5,12,14,7,22,2,9,20,0,26,3,37,8,45,3,35,21,19,14,24,5,0,11,39,11,6,2,1,13,20,3,22,20,36,5,17,0,7,9,19,2,0,29,0,0,25,62,2,6,25,3,22,29,15,1,31,1,15,15,16,16,5,27,26,46,20,0,7,28,0,1,1,2,5,2,4,8,41,17,29
0,0,1,0,8,3,3,0,1,1,4,0,1,11,7,28,0,0,0,0,26,6,3,0,7,1,9,5,1,12,1,11,9,0,0,1,19,24,4,16,1,8,18,0,0,2,5,0,4,1,13,0,6,11,10,1,2,0,7,0,0,1,16,4,14,2,4,0,4,1,8,1,7,0,10,2,0,9,0,0,0,0,1,1,1,0,0,0,10,8,18,0,1,0,1,2,1,22,0,0,0,0,10,0,3,0,4,3,5,11,5,17,16,0,0,4
2,0,12,2,8,1,3,2,0,5,0,2,8,5,14,4,0,0,0,4,3,27,5,0,1,3,11,0,0,0,1,18,17,3,3,0,8,5,8,5,0,4,28,1,0,1,0,5,14,4,9,0,10,32,13,3,3,0,7,6,0,3,0,0,14,4,1,2,2,2,6,4,9,10,0,10,1,4,4,0,0,2,5,10,4,3,0,1,10,0,4,0,2,1,11,11,3,6,3,0,0,3,2,0,1,0,1,6,8,2,1,4,9,0,0,11
4,9,28,8,2,12,16,5,12,9,4,14,2,7,7,3,1,5,0,10,8,20,14,0,9,11,16,2,0,1,4,6,8,10,4,10,6,7,12,5,5,1,7,8,0,9,2,7,3,18,10,9,13,6,5,14,4,0,6,3,0,9,3,4,26,16,3,11,3,11,9,1,19,2,10,0,0,2,5,0,0,3,9,4,4,4,2,25,14,2,6,12,0,5,7,8,11,0,24,12,7,3,7,8,7,0,3,2,6,11,2,2,1,4,5,28
5,1,0,5,0,0,10,6,19,0,0,5,8,1,6,1,5,4,3,2,1,12,3,0,0,2,1,2,0,0,4,0,1,4,10,4,1,4,0,2,5,0,0,4,1,0,0,1,0,1,2,14,1,1,0,0,2,1,3,0,9,4,0,0,4,0,0,0,2,1,4,1,2,0,1,0,0,0,1,0,3,7,5,0,0,4,3,1,0,0,0,18,1,15,1,3,8,1,1,3,13,5,0,17,2,4,0,1,0,0,1,0,0,2,2,6
0,3,5,2,0,6,7,0,0,8,7,0,1,10,9,1,0,0,0,9,0,11,2,0,1,1,4,7,0,6,0,1,15,0,5,3,4,1,6,3,0,8,3,3,0,6,10,0,11,3,6,0,7,8,18,1,1,0,17,1,0,0,17,1,0,1,17,1,1,1,4,0,0,9,4,2,0,0,0,0,0,0,8,16,7,1,0,3,7,3,7,1,14,0,13,1,0,6,2,1,0,1,6,0,0,0,14,9,9,11,21,9,9,1,0,8
5,7,10,4,1,10,4,8,16,5,2,3,8,0,31,0,2,3,3,12,1,12,16,0,8,5,7,2,0,0,10,6,7,9,6,14,3,4,3,2,2,0,9,7,0,2,1,6,1,15,3,27,4,12,9,7,2,2,6,7,6,9,2,7,2,3,1,16,4,4,1,3,29,0,4,5,1,0,0,0,2,8,9,4,0,1,3,13,6,8,3,11,0,10,16,3,7,0,11,4,3,2,0,14,5,2,1,5,0,4,2,1,6,8,19,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,0,8,1,1,1,7,17,0,0,3,0,0,0,0,0,15,6,0,0,9,0,0,1,2,0,0,0,0,3,0,0,6,2,4,0,0,0,0,3,0,0,15,8,1,0,1,1,0,0,10,0,0,0,0,0,13,0,3,10,5,0,0,0,0,0,1,3,0,0,7,0,0,0,0,3,0,2,0,0,8,2,0,0,5,13,0,0,3,0,15,0,7,0,1,25,0,2,4,8,2,0,38,0,14,0,0,0,0,0,0,0,1,3,3
13,15,5,12,0,7,0,5,87,8,4,5,1,2,3,0,0,11,11,0,2,12,8,0,7,1,2,0,0,0,9,2,1,4,5,13,0,0,0,0,1,0,0,10,11,2,0,3,0,8,0,17,1,2,0,4,0,7,0,11,6,3,0,0,6,0,0,3,8,7,0,8,25,0,2,3,7,0,8,0,8,0,4,0,0,13,7,1,5,2,0,27,0,4,0,0,8,0,7,8,19,2,0,13,3,6,0,0,0,0,0,0,0,19,6,5
9,5,5,31,0,19,2,7,23,7,2,10,2,1,5,2,0,17,0,2,4,26,6,0,5,1,3,0,0,0,1,9,8,10,19,21,1,0,8,2,8,0,2,31,0,4,0,8,2,9,3,8,6,8,3,8,2,0,3,6,5,8,5,2,4,10,0,1,3,8,3,2,62,1,5,9,5,8,9,0,2,4,0,1,1,3,2,2,8,5,1,12,1,3,4,1,5,1,5,6,16,0,1,13,3,0,2,2,0,3,0,0,3,11,12,24
0,1,9,0,0,11,16,0,0,1,0,1,6,5,7,7,5,0,0,18,8,7,11,0,0,2,8,14,0,10,0,5,3,0,0,2,5,0,18,17,0,1,14,5,0,3,5,2,2,0,14,0,4,2,5,4,1,0,11,0,0,1,7,6,5,6,5,2,2,3,2,2,2,1,10,4,0,16,4,0,0,0,1,0,5,0,0,1,3,7,1,2,5,0,24,10,3,0,0,0,2,3,0,2,3,0,7,6,1,3,9,7,4,1,0,11
0,3,2,0,5,3,4,0,0,0,0,0,1,2,10,2,0,2,0,2,1,5,6,0,1,3,4,4,0,5,0,8,3,0,0,0,3,7,6,3,0,5,5,0,0,1,13,0,8,2,10,1,3,8,6,4,2,0,25,0,0,0,1,10,2,4,13,1,1,1,5,1,6,1,4,4,0,7,0,0,0,0,1,5,0,1,0,0,1,2,15,0,7,0,11,2,3,1,0,0,1,0,1,1,1,0,4,16,7,3,3,2,11,0,0,4
10,9,7,9,0,1,4,12,38,2,3,4,7,3,1,0,0,2,10,3,3,15,4,0,10,3,0,0,0,1,1,1,11,8,6,25,3,0,3,0,5,0,1,19,2,6,1,0,0,4,0,16,7,2,2,4,0,4,0,8,6,1,3,0,9,2,0,4,1,3,4,4,25,0,3,4,4,1,1,0,5,13,3,0,1,0,2,1,13,1,1,19,0,21,0,0,10,0,18,11,10,3,0,19,6,3,0,0,0,1,0,0,0,11,3,4
6,10,4,25,2,1,0,2,6,6,1,14,1,8,0,0,0,5,8,0,3,20,13,0,0,0,3,3,0,0,0,0,0,3,1,8,2,0,3,0,3,1,0,13,7,2,1,5,3,3,0,24,2,1,0,5,1,5,1,0,8,7,1,0,0,2,5,9,0,1,0,10,3,0,0,2,3,0,3,0,13,7,2,0,0,2,0,8,4,3,0,11,0,9,0,1,6,0,5,3,4,0,0,14,2,10,0,0,0,0,0,1,0,1,3,5
1,10,17,6,2,16,1,3,2,11,9,1,3,7,8,1,0,0,0,10,2,9,32,2,3,8,1,0,0,0,4,5,14,3,3,16,10,6,8,5,2,2,5,3,0,0,1,4,1,4,11,2,7,8,8,5,6,0,17,0,1,2,2,4,8,5,6,1,11,7,6,3,22,0,1,25,1,3,13,0,0,1,2,1,0,1,8,0,11,7,1,2,2,2,11,10,10,3,5,1,6,10,3,3,5,0,1,4,0,1,2,2,9,5,1,23
1,10,20,4,0,10,6,7,2,4,6,2,9,24,6,2,0,8,0,23,4,31,3,0,7,8,15,2,0,0,10,13,30,0,4,14,7,1,8,4,2,1,13,1,0,4,4,6,3,8,4,0,17,8,17,15,1,0,7,1,1,11,8,6,12,5,17,3,5,9,10,1,29,10,10,14,0,7,6,0,0,5,8,3,1,13,4,11,0,4,7,13,0,0,1,9,9,13,14,11,3,2,1,3,5,0,4,6,1,24,7,1,8,0,1,20
2,1,1,4,4,13,3,4,1,1,4,3,11,2,22,2,1,2,0,1,5,23,8,0,1,0,3,4,0,2,7,23,1,0,1,6,0,0,10,14,1,1,3,4,0,2,0,1,4,10,1,5,17,2,10,7,3,0,8,2,3,1,2,4,8,5,5,6,6,5,6,4,15,8,0,2,0,3,8,0,3,2,5,7,2,1,3,7,4,0,3,3,0,1,6,7,1,1,0,2,0,2,7,3,5,0,2,0,1,4,4,2,3,1,1,12
0,0,13,1,7,5,22,1,0,2,1,0,0,7,4,16,0,0,0,2,8,7,1,0,0,3,6,1,0,12,0,3,7,0,3,2,4,17,10,5,0,13,12,1,0,0,6,1,1,1,6,0,1,26,41,1,0,0,2,0,0,0,6,5,8,5,10,0,0,1,15,0,1,18,4,6,0,7,3,0,0,0,1,1,15,1,0,1,7,3,0,0,10,0,0,9,0,12,2,0,0,2,13,0,0,0,3,6,15,2,6,3,4,3,0,1
17,37,2,26,0,1,0,21,47,8,7,18,0,2,1,0,0,15,13,1,6,39,12,0,25,3,0,1,0,0,16,0,1,16,22,35,3,0,6,3,13,0,1,25,15,5,0,17,0,10,0,64,1,7,6,20,9,2,4,24,10,17,3,0,4,2,0,7,4,16,0,14,31,0,0,12,18,1,11,0,15,27,12,2,0,19,11,2,13,3,0,0,0,22,3,0,20,0,31,27,24,12,0,29,12,16,0,0,1,1,1,0,2,23,33,7
0,1,0,0,2,2,4,1,0,2,0,0,1,0,0,0,3,0,0,6,2,0,2,0,0,2,0,14,0,17,0,0,5,0,0,2,1,7,8,4,1,13,2,2,0,1,6,0,1,0,0,0,1,11,0,6,0,0,48,2,0,0,7,18,0,0,18,0,0,0,0,0,1,1,2,0,1,14,0,0,0,0,1,5,7,0,0,2,0,0,10,0,0,0,5,1,2,4,0,0,0,0,0,0,2,0,19,11,24,1,25,90,0,0,0,0
14,26,2,29,0,4,0,15,147,0,3,16,5,3,0,0,0,31,57,0,1,33,0,0,15,0,1,0,0,0,2,3,1,11,5,10,1,0,0,0,5,0,1,32,20,0,0,6,0,4,0,11,1,2,1,6,1,27,0,10,36,1,0,0,1,0,1,4,10,5,1,7,15,0,1,5,15,0,10,0,7,4,3,0,0,21,9,2,0,1,0,22,0,0,2,2,16,0,14,30,26,4,1,42,2,45,0,0,0,0,0,0,1,7,8,6
1,5,6,1,4,0,7,0,0,4,3,0,2,21,5,3,11,1,0,7,8,24,9,0,1,6,17,5,0,13,0,7,8,0,0,14,4,0,30,5,0,9,5,3,0,3,3,4,22,0,28,1,20,29,4,4,2,0,41,4,6,4,14,4,4,15,23,2,2,2,0,0,15,1,11,7,1,13,16,0,0,0,4,24,11,0,0,11,1,6,0,3,5,2,0,5,1,10,0,1,1,1,1,0,5,0,9,3,1,10,16,6,3,1,2,17
0,1,4,1,5,8,2,0,0,0,4,1,6,11,24,2,6,1,0,5,1,18,9,0,1,8,7,2,0,0,2,11,8,0,9,1,2,21,23,1,1,4,8,1,0,4,5,0,5,1,3,0,4,23,17,6,3,0,13,2,0,17,3,0,15,11,6,2,4,3,18,0,16,2,11,8,3,1,3,0,1,0,1,10,2,0,1,10,9,7,9,0,1,2,5,0,1,4,1,0,1,14,5,0,3,0,3,1,5,5,1,0,1,0,0,14
11,11,1,10,1,3,1,12,30,2,4,9,3,1,9,1,0,6,10,0,5,11,5,0,20,5,2,0,0,0,3,7,5,4,9,11,3,0,0,3,5,0,0,13,12,7,0,10,2,12,0,18,2,5,1,16,1,7,2,9,15,2,3,0,6,9,1,19,3,14,0,4,16,1,3,11,8,0,7,0,25,8,5,3,3,10,6,10,9,1,0,20,2,16,1,1,0,0,17,1,16,2,1,22,5,32,0,0,1,0,2,0,0,16,8,8
0,1,9,0,4,11,2,0,0,2,0,0,2,1,8,12,3,0,0,0,13,4,4,0,4,1,4,5,0,31,1,8,15,0,2,5,20,25,6,4,0,5,8,1,0,2,10,2,10,0,3,0,13,7,22,2,5,0,13,1,0,0,4,6,5,4,3,1,1,1,8,0,5,22,6,0,1,6,0,0,0,0,1,0,1,0,0,3,13,1,12,0,4,0,10,4,0,0,3,1,1,0,8,1,2,0,8,13,11,9,3,12,14,0,0,3
15,22,2,21,1,11,0,15,42,0,3,14,11,5,4,1,1,18,4,0,4,38,4,3,10,4,2,4,0,1,8,3,7,12,18,23,1,1,3,1,2,1,2,8,0,2,1,10,3,7,4,14,1,3,9,5,2,0,0,3,2,9,3,1,5,3,3,15,6,6,0,5,27,0,3,24,1,2,11,0,2,7,5,0,0,18,5,5,14,0,2,31,0,14,0,1,17,3,0,27,2,6,4,27,0,0,1,1,0,2,4,2,5,18,23,22
4,18,5,19,0,2,0,7,45,0,2,13,5,2,0,0,0,6,7,3,3,21,3,0,4,0,1,0,0,0,9,2,1,20,10,8,4,1,1,0,7,0,2,10,0,0,3,5,0,11,1,23,0,3,0,2,2,2,2,4,9,3,1,0,3,6,0,7,9,5,1,6,26,0,0,12,3,1,4,0,4,8,6,0,0,11,3,1,11,2,0,27,0,30,1,0,1,1,27,0,3,2,0,18,8,4,0,1,0,0,0,1,0,6,6,4
10,10,4,36,0,6,2,1,15,10,1,4,1,4,0,0,0,16,5,2,0,28,3,0,3,7,1,0,0,0,6,0,1,4,7,20,0,0,3,17,2,2,2,10,0,1,1,3,0,7,0,15,0,5,5,5,0,2,0,2,13,3,0,0,3,1,0,2,1,10,0,25,46,0,0,7,13,0,3,0,8,19,16,2,1,10,4,6,3,0,0,24,0,26,1,1,16,1,2,3,0,2,0,28,2,1,0,1,2,1,0,0,1,5,7,15
0,8,2,5,0,2,0,3,0,1,3,2,1,2,9,0,5,6,0,1,0,46,4,0,5,2,3,3,0,0,1,5,0,3,3,5,1,0,6,4,5,0,4,1,0,1,0,10,2,4,1,1,2,5,0,4,3,0,0,6,0,9,0,0,5,2,2,2,6,6,4,3,20,0,3,3,5,1,2,0,2,2,0,3,0,3,0,10,2,2,2,12,0,4,1,14,2,0,6,2,2,0,0,9,9,0,1,3,0,0,0,0,7,3,4,222
0,0,1,0,12,17,4,0,0,2,0,1,8,4,10,21,1,0,0,1,0,9,1,0,0,2,3,1,0,4,0,15,8,0,3,1,7,29,0,1,0,8,14,1,0,2,3,0,0,0,2,0,0,16,6,3,0,0,4,0,0,2,2,2,3,5,12,0,0,0,18,0,0,10,2,7,0,6,0,0,0,0,1,0,1,0,0,3,1,7,13,0,0,1,1,5,1,8,4,0,0,0,0,0,0,0,6,5,13,3,0,7,8,0,0,4
12,12,0,27,0,0,0,19,141,4,1,22,0,3,1,0,0,36,31,0,0,36,3,0,15,4,2,0,0,0,2,0,0,13,10,0,0,1,0,1,6,0,0,25,37,2,0,12,1,3,0,27,0,0,0,2,1,25,0,15,33,2,0,0,0,0,1,5,3,2,0,5,7,0,0,8,17,0,14,0,38,13,13,2,1,19,14,3,3,3,0,29,0,42,0,0,22,1,27,18,28,9,0,0,0,20,0,0,0,1,0,0,1,5,11,5
0,2,6,8,0,18,3,0,3,4,10,3,1,6,1,0,2,2,0,9,9,5,3,0,1,2,4,2,0,0,4,1,1,1,5,5,1,3,2,1,1,0,9,1,0,0,3,1,3,9,6,1,11,7,0,5,0,0,6,3,10,1,3,0,9,2,0,6,1,9,0,2,28,3,1,7,2,0,5,0,0,3,3,3,1,6,2,5,5,5,0,12,2,2,5,3,5,2,0,8,2,9,0,0,0,0,0,0,0,0,3,1,3,7,1,11
15,4,0,30,0,0,0,4,8,0,0,20,0,0,0,0,0,33,33,0,0,22,0,1,2,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,12,0,0,11,6,0,0,4,0,0,0,13,0,0,0,0,0,25,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,14,6,0,0,0,3,10,0,0,0,0,16,0,45,0,0,32,0,0,4,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,2,3,0,0,0,9,0,1,2,3,8,0,2,0,0,5,5,4,1,0,1,0,2,7,0,16,0,4,2,0,0,2,8,11,3,0,0,8,1,0,0,3,12,2,4,0,0,1,4,7,8,1,0,0,12,0,0,1,14,38,0,13,12,0,1,0,9,0,1,4,1,3,0,14,1,0,0,0,2,7,4,0,0,1,4,2,3,0,19,0,9,3,0,8,1,0,0,1,6,0,0,0,0,18,4,5,7,10,5,0,0,4
0,0,5,0,10,3,3,0,0,0,1,1,2,1,10,3,7,1,0,4,4,6,5,0,1,1,4,13,0,40,1,4,3,0,2,1,2,6,5,4,0,7,6,0,0,3,16,0,4,1,8,0,5,22,7,0,2,0,11,1,0,0,18,20,3,1,12,1,1,0,5,3,1,3,6,2,1,9,5,0,0,0,2,6,16,0,0,4,6,0,6,0,11,0,3,1,0,13,1,1,1,3,5,0,0,0,18,0,8,7,11,13,3,1,0,7
0,0,6,0,8,2,6,0,0,0,0,0,0,2,8,7,1,0,0,1,11,4,1,0,0,0,2,2,0,19,1,9,3,0,1,1,11,2,1,5,0,4,15,0,0,1,13,1,5,1,3,0,8,1,8,3,0,0,4,0,0,0,2,3,4,1,7,0,1,0,10,1,2,5,8,6,0,9,0,0,0,0,0,1,7,0,0,0,1,1,15,1,24,0,1,5,1,11,0,0,2,0,13,0,0,0,4,8,0,6,0,46,2,0,0,0
0,0,1,0,3,1,5,0,0,1,2,0,0,2,6,1,2,1,0,36,11,3,5,0,0,3,5,18,0,12,1,4,9,0,2,12,1,3,3,0,0,3,11,1,0,2,10,1,2,2,4,0,4,12,9,0,0,0,12,0,0,2,3,13,7,1,22,0,0,2,1,0,5,11,2,11,0,11,4,0,0,0,3,3,3,1,0,1,24,4,2,1,1,0,10,5,0,9,2,0,1,0,3,1,0,0,5,7,6,0,0,4,0,0,0,3
0,0,2,0,5,0,3,0,0,5,0,0,2,7,3,5,8,0,0,30,7,1,1,0,0,0,5,30,0,17,0,0,10,0,4,5,12,0,19,12,0,15,0,0,0,1,11,0,1,6,16,0,10,14,1,1,2,0,32,0,3,0,3,11,5,3,6,1,0,1,1,0,2,5,1,2,1,21,2,0,0,0,0,9,3,0,0,2,7,4,6,1,25,0,16,1,2,3,4,0,0,0,0,0,3,0,7,11,0,0,0,4,5,0,0,6
0,0,0,0,1,0,7,0,0,1,0,0,0,5,5,4,9,0,0,9,11,6,1,0,0,0,0,8,0,26,0,4,17,0,0,4,1,9,3,24,0,11,11,1,0,2,5,0,1,2,1,0,1,7,1,1,1,0,20,1,0,0,6,11,2,8,2,1,1,0,2,0,4,17,4,2,0,9,1,0,0,0,0,7,2,0,1,2,1,2,3,0,90,0,6,0,0,12,2,1,0,0,7,0,1,0,10,13,46,4,4,0,4,0,0,1
