Ant4,Ant57,Ant260,Ant5,Ant52,Ant59,Ant65,Ant244,Ant540,Ant929,Ant2,Ant6,Ant25,Ant26,Ant30,Ant38,Ant74,Ant99,Ant102,Ant148,Ant158,Ant191,Ant196,Ant202,Ant209,Ant245,Ant268,Ant278,Ant308,Ant604,Ant620,Ant646,Ant673,Ant838,Ant12,Ant13,Ant20,Ant27,Ant28,Ant29,Ant32,Ant40,Ant42,Ant43,Ant50,Ant55,Ant62,Ant66,Ant68,Ant70,Ant71,Ant80,Ant81,Ant82,Ant91,Ant97,Ant100,Ant105,Ant111,Ant112,Ant113,Ant114,Ant117,Ant126,Ant135,Ant137,Ant139,Ant142,Ant149,Ant156,Ant159,Ant169,Ant170,Ant173,Ant174,Ant195,Ant198,Ant207,Ant212,Ant217,Ant218,Ant219,Ant226,Ant229,Ant242,Ant243,Ant250,Ant255,Ant256,Ant257,Ant261,Ant263,Ant265,Ant294,Ant299,Ant301,Ant305,Ant318,Ant320,Ant332,Ant334,Ant342,Ant347,Ant353,Ant356,Ant376,Ant387,Ant390,Ant391,Ant394,Ant395,Ant437,Ant475,Ant492,Ant501,Ant527,Ant549,Ant552,Ant556,Ant575,Ant580,Ant592,Ant600,Ant607,Ant610,Ant614,Ant621,Ant632,Ant635,Ant638,Ant650,Ant663,Ant665
13,1,3,7,19,17,20,7,13,2,12,0,8,0,6,0,0,0,0,1,0,13,2,0,24,1,0,2,3,3,0,5,12,3,1,1,0,10,1,7,7,0,0,4,7,0,17,0,19,0,18,0,1,3,24,0,4,6,1,0,0,2,3,8,0,1,0,6,0,0,1,7,2,1,2,3,0,0,4,0,1,0,1,0,4,0,1,17,0,1,4,10,0,2,0,4,9,0,1,0,4,1,0,15,2,6,4,0,3,0,0,0,0,1,1,0,1,0,1,1,1,0,0,8,1,3,0,0,24,0,1,1,6
22,1,5,0,12,15,6,10,12,1,23,0,5,0,4,0,4,0,0,14,0,7,6,2,1,6,3,7,1,0,0,2,15,1,3,0,0,3,0,15,2,11,0,0,0,1,14,19,0,2,6,0,9,0,8,4,7,6,0,0,0,1,4,9,1,3,0,4,0,0,3,1,4,0,3,1,0,1,12,0,4,0,0,0,4,12,7,9,0,3,12,6,0,6,0,0,11,0,0,0,3,11,0,4,1,2,8,0,6,0,0,0,3,0,2,0,2,0,0,1,2,1,0,3,7,3,0,2,11,9,1,6,17
0,8,0,0,0,0,1,0,0,4,5,14,1,8,0,3,0,32,7,3,1,1,0,5,1,3,3,1,0,15,16,4,0,11,17,3,6,0,0,0,0,0,3,2,3,8,0,0,2,0,0,19,0,9,0,0,0,0,7,19,1,2,0,0,2,3,14,0,22,12,3,0,0,17,2,3,5,5,0,7,2,3,2,0,1,0,10,1,8,10,2,0,17,3,0,7,0,4,13,10,1,0,11,0,6,0,0,6,0,26,0,3,7,0,1,3,0,2,9,0,3,12,9,0,2,0,8,3,0,0,9,1,3
5,0,12,18,21,5,11,18,4,4,7,3,0,0,9,0,17,0,1,0,4,13,0,0,26,0,0,2,2,1,0,1,4,0,0,2,0,2,2,5,11,9,0,0,0,0,22,18,6,0,0,0,3,0,22,0,9,12,1,0,0,3,0,13,0,3,0,9,0,0,0,16,0,0,33,0,0,0,17,0,1,2,0,0,2,3,1,24,0,2,4,0,4,1,0,6,5,0,1,2,0,3,0,32,0,19,0,0,4,0,0,2,1,0,4,0,0,0,1,0,3,0,0,1,0,0,2,0,6,2,2,0,18
2,12,0,0,0,0,1,1,0,5,0,22,3,10,0,5,0,14,3,0,9,1,1,6,0,1,2,0,0,27,6,13,0,25,4,4,5,0,0,0,0,0,5,1,2,59,0,0,0,19,0,0,0,4,0,0,0,0,23,26,7,4,1,0,1,16,68,0,3,8,1,0,4,11,0,0,15,3,0,12,2,10,2,0,0,0,7,0,2,34,2,0,2,0,2,11,0,2,2,4,0,6,17,0,5,2,0,41,1,5,0,1,7,1,1,9,0,9,16,0,0,6,6,0,0,0,6,0,0,0,10,0,2
1,1,2,0,6,13,0,1,7,5,0,2,19,0,6,0,8,1,1,7,1,8,2,0,7,4,9,9,11,12,0,7,3,1,6,0,1,0,1,3,1,16,0,6,4,0,13,1,9,0,3,0,0,2,3,9,9,8,2,0,0,5,4,6,2,8,0,0,0,0,3,12,2,0,0,8,3,1,3,0,6,0,3,4,3,2,0,11,0,0,8,2,3,10,2,0,9,0,1,2,1,15,0,0,4,5,2,0,0,0,0,1,2,1,0,0,4,0,0,0,9,0,0,0,0,3,4,0,4,5,3,10,2
1,14,0,0,0,1,2,1,1,5,0,13,2,15,1,11,1,7,6,0,8,0,0,4,0,5,2,1,2,17,13,1,0,7,9,6,11,0,5,0,1,6,17,10,1,16,4,3,0,9,0,4,2,0,0,3,5,2,17,20,10,6,1,0,6,10,28,0,12,11,1,0,2,37,0,3,13,3,1,6,10,24,2,1,1,0,3,0,13,7,2,1,27,5,2,5,0,8,9,10,0,4,6,0,5,0,0,21,0,9,0,5,3,1,1,4,1,4,11,0,3,5,11,1,0,2,16,3,0,2,26,2,0
4,4,2,4,23,37,49,17,16,5,0,0,8,0,28,0,0,0,0,0,0,56,0,0,1,7,0,5,2,1,0,4,14,0,1,3,0,39,0,49,27,22,0,0,5,0,2,24,8,0,22,0,3,0,0,0,4,17,0,0,0,0,6,35,0,0,0,38,0,0,0,20,0,0,73,2,0,2,1,0,3,1,21,0,10,49,0,62,0,0,46,10,0,5,2,3,20,0,0,0,2,2,0,32,0,20,0,0,57,0,0,3,0,1,0,0,0,0,1,0,2,0,0,0,30,0,0,0,12,8,10,6,16
1,4,0,0,5,1,5,7,1,20,1,5,0,0,9,5,0,19,12,4,7,2,9,0,5,7,16,5,7,10,0,11,0,4,4,0,7,1,3,1,0,7,0,7,6,2,2,0,4,0,0,0,9,3,0,0,5,0,16,1,0,6,3,2,4,16,0,0,0,0,0,2,7,3,0,8,1,4,4,1,18,2,0,7,7,1,1,0,2,0,2,4,4,1,1,0,3,0,0,5,2,2,2,0,4,1,6,0,0,0,0,0,7,2,4,5,17,11,0,0,4,8,24,0,0,9,4,28,0,1,14,15,0
3,8,7,4,6,7,8,8,15,31,1,14,13,0,8,1,8,17,2,2,14,11,13,0,9,24,13,8,1,13,0,13,1,15,1,3,1,7,3,1,6,0,0,11,6,0,23,4,7,0,9,0,9,5,4,5,0,18,21,1,0,66,5,10,2,23,0,0,0,0,10,25,5,1,0,21,3,2,8,5,17,0,1,2,5,5,2,16,0,2,8,12,18,5,2,7,10,0,5,2,9,13,3,3,1,6,5,0,9,0,0,3,4,3,6,0,0,5,4,0,9,3,5,3,0,19,6,1,8,10,12,27,16
3,0,9,7,3,7,8,8,3,10,1,1,17,0,3,0,17,1,0,3,2,21,1,0,15,3,2,5,0,1,0,10,2,0,1,7,0,3,1,2,0,4,0,2,6,0,24,6,6,0,12,0,8,2,17,0,18,0,4,0,0,3,4,8,2,1,1,5,0,0,1,1,2,0,7,1,1,3,10,0,2,0,8,4,3,2,0,1,0,0,20,1,1,3,3,10,2,0,2,3,3,3,4,38,0,6,4,0,14,0,0,5,2,2,11,2,0,0,2,0,0,1,2,10,3,10,3,0,9,4,8,1,3
7,37,2,0,1,0,2,4,1,37,0,29,10,11,4,22,3,21,11,3,8,1,1,34,0,10,5,3,4,30,12,15,4,20,8,7,6,2,3,0,1,5,4,13,12,18,6,1,0,7,1,23,2,17,0,16,21,4,0,23,5,24,14,1,29,9,27,0,24,7,12,2,13,71,0,8,13,26,2,6,10,10,6,11,7,0,21,4,7,18,3,1,19,2,13,15,1,7,34,14,1,12,10,1,12,1,5,9,1,11,0,17,15,9,2,20,21,11,30,0,3,13,12,5,0,63,31,16,1,1,19,16,7
0,18,0,0,0,0,0,0,0,3,0,37,8,10,1,0,0,37,4,0,13,0,0,8,0,0,0,2,0,36,34,5,0,57,5,2,7,0,3,0,0,0,7,0,3,124,0,0,0,19,0,26,0,20,0,1,1,0,23,0,19,1,2,0,1,30,90,0,27,10,0,0,0,34,1,0,11,0,0,41,2,24,2,5,0,0,12,0,6,32,0,0,5,0,29,14,0,7,11,5,0,2,49,0,1,0,1,70,3,7,0,2,12,0,2,3,0,9,36,0,0,5,11,0,0,1,29,0,0,1,6,0,7
0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,9,8,0,2,0,0,0,0,0,0,0,0,1,12,0,0,9,0,0,0,0,1,0,0,0,12,0,18,35,0,0,0,1,0,7,0,10,0,0,0,0,5,19,0,0,0,0,0,2,27,0,13,3,0,0,0,14,0,0,14,0,0,0,0,4,0,0,0,0,0,0,12,9,0,0,7,0,4,3,0,1,2,1,0,0,13,0,0,0,0,37,0,14,0,0,0,0,1,3,0,3,5,0,0,1,1,0,0,0,12,0,0,0,2,0,0
2,6,4,3,7,0,0,5,9,24,0,9,9,0,6,3,1,6,1,4,12,9,5,1,0,7,9,7,17,45,0,10,2,1,15,5,2,0,10,0,2,3,0,13,9,0,12,2,1,2,3,4,5,6,0,6,66,3,24,1,0,0,17,4,7,13,0,0,0,0,7,1,8,4,0,10,0,9,4,1,12,1,3,4,12,7,11,1,13,14,3,2,26,6,0,3,6,0,32,8,2,25,0,0,6,2,12,0,11,0,0,3,5,2,1,14,7,6,14,0,7,7,4,6,0,1,13,5,8,4,17,13,26
9,38,3,1,9,1,5,6,13,14,0,5,27,0,4,0,15,9,3,1,8,12,6,17,0,9,19,3,17,9,0,43,2,5,3,57,4,0,7,0,0,4,0,3,1,0,13,3,4,0,0,1,4,1,6,3,5,4,14,2,0,17,0,6,31,12,3,3,0,4,1,2,20,7,0,8,5,3,2,2,31,3,1,29,4,5,6,3,6,0,31,8,2,7,21,14,9,0,9,8,25,11,9,8,2,2,3,0,0,0,0,1,4,4,0,8,0,4,7,0,0,1,4,25,0,64,0,0,11,2,11,1,4
9,1,5,13,0,8,3,7,9,0,2,1,11,0,21,0,3,3,2,3,2,19,0,0,8,8,0,2,3,3,0,17,7,1,1,12,0,14,1,4,7,3,0,1,3,0,17,8,9,0,13,0,6,0,35,2,10,8,1,0,0,4,6,0,2,2,0,10,0,0,0,6,4,0,3,0,0,0,8,0,1,1,44,1,8,16,0,11,1,0,10,2,1,0,3,1,17,0,1,1,32,3,0,6,0,4,0,0,45,0,0,0,0,2,0,0,1,2,2,0,1,0,1,4,15,2,0,0,8,3,5,4,9
2,14,7,1,3,1,0,3,2,30,0,14,9,0,2,45,0,21,20,1,11,5,3,30,2,0,6,4,6,8,0,24,2,11,12,0,5,2,8,0,0,2,0,5,10,0,1,0,1,2,0,1,2,6,0,4,2,2,29,1,0,7,31,2,0,16,0,0,0,0,2,3,4,18,0,42,16,30,2,1,7,12,5,10,8,0,3,0,12,0,1,4,5,7,27,12,2,0,15,19,1,18,6,0,9,0,1,0,0,0,0,2,16,14,1,25,40,1,13,0,5,4,8,2,1,12,6,14,1,0,27,18,2
5,14,3,0,3,4,8,6,10,16,3,19,17,4,5,7,4,30,10,1,14,2,6,12,4,4,10,2,5,17,9,14,1,23,5,17,6,3,4,1,2,1,4,10,10,12,8,1,3,3,3,16,8,10,0,16,23,1,9,30,2,13,12,2,16,0,15,0,12,22,4,3,2,10,3,4,8,9,3,5,4,11,2,8,2,0,11,1,9,17,5,3,12,6,7,29,3,4,4,14,8,37,14,2,6,0,6,16,1,13,0,14,6,5,2,11,5,4,21,0,6,9,16,5,1,16,14,10,4,2,24,3,4
0,4,0,0,0,0,1,0,0,1,0,39,1,23,0,2,1,43,17,0,29,0,2,32,0,2,3,0,5,27,32,0,0,75,5,2,13,0,9,0,0,0,28,0,13,258,0,0,0,14,0,68,0,28,0,0,0,1,27,90,27,0,3,0,0,15,0,0,91,31,2,0,0,57,0,2,27,2,0,33,4,60,0,2,0,0,0,0,24,69,0,1,21,2,31,41,0,30,11,3,0,0,50,0,5,0,0,239,0,40,0,22,14,0,9,8,0,23,51,0,0,25,22,1,0,3,22,1,0,0,13,0,0
19,3,0,26,13,20,0,1,1,1,9,0,1,0,3,0,0,0,1,0,0,22,0,0,0,1,0,1,0,0,0,6,6,0,0,0,0,2,0,4,3,18,0,0,6,0,3,6,4,0,9,0,0,0,38,0,0,5,0,0,0,0,3,10,0,0,0,0,0,0,0,0,2,0,14,0,0,0,24,0,0,0,10,0,2,1,0,16,0,0,5,16,0,0,1,0,1,0,0,0,9,0,0,4,0,3,5,0,6,0,0,2,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,46,3,1,2,15
0,0,0,0,0,0,0,0,0,0,0,27,0,12,0,0,0,31,10,0,22,0,0,12,0,0,1,0,0,2,24,0,0,28,10,0,6,0,16,0,0,0,17,0,15,42,0,0,0,22,0,3,0,12,0,0,0,0,24,27,13,0,0,0,0,12,91,0,0,7,0,0,0,42,0,0,19,0,0,0,0,19,0,0,0,0,0,0,18,23,0,0,7,0,4,9,0,4,4,3,0,0,9,0,2,0,0,34,0,11,0,27,42,0,0,10,0,7,29,0,0,14,9,0,0,0,19,0,0,0,6,0,0
0,3,0,0,0,0,0,0,1,1,0,22,0,0,0,0,0,52,2,0,8,0,0,10,0,0,4,0,1,35,3,0,0,10,6,0,1,0,2,0,0,0,1,0,4,6,0,0,0,12,0,8,0,11,0,0,0,0,7,10,3,0,4,0,0,22,31,0,7,0,0,0,0,12,0,0,16,1,0,14,0,6,3,0,0,0,0,0,1,16,0,1,4,0,0,16,0,1,4,8,0,0,6,0,6,0,0,5,0,32,0,1,8,0,6,0,0,5,20,0,0,2,11,0,0,0,13,0,0,0,2,0,0
1,1,1,0,0,0,0,2,6,7,0,0,0,0,2,5,1,1,3,23,8,0,7,11,1,3,9,19,3,4,0,3,3,2,1,0,0,3,0,0,0,7,0,4,3,0,3,1,3,3,0,1,3,1,0,0,10,1,12,0,0,7,1,0,2,4,2,0,0,0,0,0,43,4,0,13,6,10,0,0,6,0,5,1,25,0,2,0,12,2,9,2,4,5,0,4,7,0,4,3,2,17,1,2,4,0,1,0,1,0,0,6,6,16,0,6,1,1,3,0,17,5,0,0,0,3,10,7,3,1,4,7,6
10,5,0,2,24,1,10,14,14,9,4,2,0,0,3,0,5,5,2,0,0,3,3,1,3,4,6,6,6,3,0,11,1,0,6,2,1,2,0,8,18,4,0,1,1,0,14,7,1,0,16,0,12,0,20,2,25,1,2,0,0,1,2,6,3,3,0,0,0,0,0,0,7,1,0,0,1,1,6,0,1,0,0,0,1,5,0,19,0,1,12,8,1,7,3,6,8,0,1,1,4,11,1,2,4,9,5,0,3,0,0,1,3,1,0,5,0,0,0,0,9,0,0,1,0,1,0,2,11,9,6,16,23
4,6,4,0,7,0,3,5,6,6,4,1,15,0,12,4,11,1,3,111,4,7,9,2,0,7,6,27,15,0,0,6,6,1,2,11,2,2,0,0,7,3,0,11,3,0,5,2,4,0,0,4,2,2,0,7,5,2,13,0,0,8,20,4,4,2,0,2,0,0,43,7,0,0,0,6,0,8,5,0,5,1,1,2,30,4,5,1,0,3,1,2,0,1,1,1,5,0,1,0,1,6,6,4,11,8,4,0,0,0,0,3,1,12,2,10,3,1,1,35,29,2,3,1,0,8,6,8,4,6,3,6,6
0,11,1,0,0,0,0,1,1,13,0,17,6,22,2,10,0,22,11,2,18,0,1,25,0,2,12,0,1,21,25,16,0,34,17,0,6,2,4,0,0,6,14,7,11,47,1,1,0,17,0,11,0,37,0,3,1,0,71,34,14,4,7,0,18,10,57,0,42,12,4,1,0,0,0,8,19,12,1,17,7,23,0,16,4,0,0,0,9,48,0,2,22,2,1,27,0,15,21,15,1,3,20,0,6,0,1,53,1,22,0,22,16,2,9,17,8,4,32,0,3,18,8,1,0,22,24,11,0,1,32,3,3
7,0,1,3,1,1,13,5,4,0,6,0,0,0,6,0,3,0,0,1,0,4,0,0,0,3,0,5,0,0,0,0,7,0,0,0,2,0,0,8,1,3,0,0,0,0,1,2,3,2,33,0,0,0,73,0,0,7,0,1,0,0,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,9,0,11,0,1,9,9,0,0,0,0,8,0,0,0,1,0,0,1,0,10,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,5,1,0,0,11,1,0,0,4
4,4,7,0,0,0,0,17,7,17,0,5,2,0,2,8,5,6,1,7,1,5,5,5,0,15,12,14,1,1,0,4,5,3,3,0,24,1,2,1,1,5,0,13,9,0,2,3,1,3,0,0,8,3,2,8,21,1,8,0,0,10,8,0,42,4,2,0,0,0,13,0,6,8,0,0,1,28,6,1,8,0,2,2,11,0,10,0,2,9,3,1,5,3,3,1,2,0,5,6,1,5,5,0,4,0,1,0,1,0,0,3,6,3,0,11,17,0,6,0,31,9,7,1,0,5,10,16,3,1,11,3,8
0,5,0,1,2,0,1,1,0,7,0,15,3,6,0,1,0,20,13,0,12,0,1,17,1,6,5,2,7,14,6,0,0,14,22,4,5,2,0,1,0,1,10,2,14,30,3,0,0,5,0,15,3,13,0,1,3,1,13,11,14,0,5,0,16,8,27,0,19,16,6,1,0,19,0,1,0,7,0,12,3,14,0,0,2,0,0,1,2,7,0,0,22,2,3,4,0,5,8,6,0,5,14,1,5,0,1,35,0,12,0,8,15,16,4,3,1,4,12,0,5,14,9,4,0,6,6,1,1,0,8,2,1
6,3,9,1,2,1,1,3,1,11,2,5,2,0,0,21,0,12,4,5,5,0,5,2,1,3,21,4,1,4,0,11,3,9,5,3,6,0,4,0,0,2,0,7,0,0,4,0,1,5,0,3,1,3,2,4,2,3,26,0,0,9,3,0,30,9,2,0,0,1,10,1,8,12,0,28,7,0,0,0,14,4,0,14,16,0,67,0,1,7,1,3,9,4,3,2,0,0,32,12,1,7,3,0,15,2,2,0,1,0,0,0,4,10,0,5,40,3,0,0,5,7,0,2,1,2,5,24,0,0,29,4,14
10,1,14,0,14,16,3,6,7,3,26,0,9,0,20,1,7,0,0,10,4,18,4,1,9,14,6,8,14,6,0,8,8,1,0,4,2,3,0,18,5,12,0,1,0,0,11,4,12,0,17,0,3,1,1,4,8,10,2,0,0,4,2,8,2,3,0,24,0,0,0,6,5,1,3,6,0,0,0,0,9,0,0,8,6,19,1,18,2,0,10,6,1,1,5,0,2,0,0,3,7,7,0,9,0,5,17,0,3,0,0,0,0,0,0,1,1,0,0,0,1,1,2,2,1,1,0,1,10,12,4,2,4
0,0,0,0,0,0,1,1,0,2,0,9,0,5,1,1,0,19,3,3,4,1,1,0,0,0,1,0,2,15,8,4,0,16,10,4,0,0,1,0,0,0,0,0,4,31,0,0,0,7,0,12,0,6,0,1,5,0,6,41,0,1,2,0,1,5,33,0,0,14,0,0,0,17,0,1,12,0,0,0,2,8,0,3,3,0,1,1,2,15,0,0,7,1,0,27,0,1,7,2,0,0,9,1,3,0,0,38,0,31,0,0,7,0,4,8,0,1,25,0,1,1,5,1,0,8,6,6,0,1,7,5,1
0,13,0,1,5,2,5,3,6,27,0,3,20,0,4,8,8,3,7,8,4,2,15,7,1,17,20,6,33,5,0,31,7,0,3,40,4,8,9,2,4,4,0,8,3,0,1,1,4,2,1,2,6,10,3,18,17,2,10,2,0,12,31,1,7,4,4,0,0,0,6,1,5,7,0,8,3,14,9,2,0,5,2,19,14,3,2,13,4,0,5,3,0,11,6,11,9,0,7,19,0,17,4,2,4,3,9,0,4,0,0,3,8,7,2,12,12,3,11,0,7,9,10,16,0,28,15,10,7,9,12,23,4
1,13,7,0,1,0,0,2,0,1,0,12,8,11,0,1,2,37,4,0,11,1,2,17,0,4,3,0,4,17,15,18,0,22,11,6,6,0,15,0,0,2,4,1,19,37,0,0,0,3,2,10,0,24,1,2,0,0,10,24,4,1,3,1,12,11,60,0,19,6,0,0,1,23,0,0,14,4,0,8,5,0,2,1,1,0,3,3,21,21,0,0,4,4,4,31,0,6,3,8,0,6,16,0,7,1,0,41,0,27,0,19,7,11,1,6,1,11,38,0,0,11,12,0,0,1,14,1,0,1,15,4,0
0,3,7,4,1,3,0,6,5,1,0,1,3,0,2,0,1,4,1,5,0,13,0,0,0,0,2,3,6,1,0,12,3,0,0,4,9,13,2,1,17,5,0,1,4,0,16,1,0,2,0,2,3,2,21,0,1,8,6,2,0,3,1,44,5,2,0,10,0,3,5,0,1,0,0,2,0,0,0,0,2,2,0,1,5,2,0,0,5,2,0,5,1,7,5,2,3,0,1,2,0,6,0,4,1,7,9,0,9,0,0,0,1,2,1,0,1,3,2,0,13,0,3,0,11,0,0,0,1,12,3,1,0
1,12,4,1,0,0,2,8,2,8,0,9,17,0,0,6,12,9,8,0,4,1,8,8,0,8,3,4,4,4,0,11,0,7,0,22,0,0,3,0,3,3,0,8,1,0,3,0,0,0,0,0,4,1,0,7,2,4,11,5,0,4,29,1,10,8,2,0,0,0,1,0,2,16,2,2,0,14,8,3,19,1,1,0,5,4,3,2,2,0,1,3,1,3,4,9,0,0,9,4,0,10,2,2,16,1,1,0,0,0,0,0,4,0,0,3,3,2,1,0,3,0,0,16,1,10,3,12,1,1,6,7,4
5,12,12,0,6,3,16,15,12,10,2,5,8,0,7,3,15,3,4,42,5,9,8,2,6,5,6,23,12,1,0,6,6,6,4,5,3,6,1,5,5,7,0,7,4,0,5,4,4,1,2,0,3,1,10,7,5,3,7,0,0,12,4,8,8,2,0,2,0,0,25,1,30,4,1,11,2,16,6,3,14,1,5,5,0,5,7,6,3,0,5,19,0,7,0,2,10,0,1,2,2,8,3,1,4,8,1,0,1,0,0,1,5,14,1,4,8,0,3,14,21,5,1,2,3,7,1,7,5,2,8,4,6
2,0,0,5,4,3,5,7,3,1,6,0,4,0,1,0,10,0,0,0,0,10,2,1,0,5,1,4,2,0,0,0,4,1,0,3,0,7,0,23,6,3,0,0,1,0,9,0,12,0,3,0,2,0,49,1,5,2,0,0,0,7,5,16,0,0,0,1,0,0,0,5,4,0,9,0,0,0,19,0,3,0,2,4,5,0,1,17,1,1,3,14,0,2,1,1,4,0,1,0,2,1,1,4,0,20,8,0,11,0,0,0,1,13,0,0,0,1,2,0,0,0,1,4,18,1,0,0,1,5,1,1,21
0,17,3,0,2,1,1,0,1,7,0,4,10,0,0,6,0,25,4,1,1,1,2,1,0,2,6,5,4,10,0,17,0,12,2,10,3,1,1,0,0,1,0,0,6,0,0,1,7,10,1,7,0,3,0,1,2,0,21,12,0,11,6,0,3,11,0,0,0,0,2,0,5,0,0,10,0,67,1,1,2,3,0,3,7,1,0,0,1,50,0,0,0,2,11,2,0,0,3,11,0,5,1,2,5,0,2,0,1,0,0,3,2,4,8,5,42,0,3,0,3,5,1,0,0,0,6,4,0,1,18,0,3
4,8,17,4,15,6,6,23,18,3,17,1,6,0,8,0,3,4,0,6,1,35,1,1,10,1,3,5,8,7,0,1,8,0,1,17,4,2,0,15,14,5,0,0,5,2,10,17,9,1,24,0,11,0,62,0,16,1,4,0,0,1,3,11,0,1,0,16,0,0,0,19,1,0,11,0,1,0,18,1,13,3,0,2,6,17,0,0,0,0,9,10,0,2,1,3,5,0,0,0,6,2,1,9,3,16,0,0,0,0,0,1,1,0,3,0,1,2,0,0,3,0,1,4,0,4,0,0,21,7,5,1,3
1,8,8,1,1,0,0,0,1,6,0,8,9,4,1,1,0,16,8,0,2,3,6,10,0,3,4,2,3,4,10,13,0,10,0,17,12,0,2,0,1,4,8,0,1,10,3,0,0,8,0,2,0,13,0,2,0,0,7,6,12,13,6,1,12,9,24,0,18,1,12,0,0,9,0,2,2,1,2,2,4,21,5,2,3,1,1,0,0,15,0,0,4,2,6,7,0,1,0,9,1,1,7,0,5,0,0,16,1,6,0,3,7,4,1,1,3,11,13,1,4,11,2,3,0,3,8,1,0,2,13,4,2
1,17,0,0,2,0,0,1,2,7,0,8,8,13,0,5,1,39,4,0,10,0,0,22,0,1,5,0,3,44,10,2,1,28,11,5,14,0,8,0,2,0,11,4,17,38,0,1,3,10,2,34,0,7,0,0,2,0,18,32,9,14,0,0,0,17,69,0,23,16,2,1,3,48,1,9,7,7,0,15,0,21,2,0,0,1,50,0,15,0,0,0,3,0,0,11,3,4,13,8,0,20,22,0,9,0,0,39,1,35,0,15,16,0,2,4,0,7,34,0,1,21,20,0,0,8,18,5,1,0,15,0,12
3,7,3,4,9,5,16,22,7,2,18,2,6,0,5,0,14,0,3,4,0,17,6,0,21,4,2,9,8,4,0,6,7,0,3,2,5,0,3,7,16,4,0,2,2,0,14,4,12,2,4,2,8,2,46,2,8,20,3,0,0,3,31,10,1,5,0,5,0,0,9,12,1,0,9,3,0,1,10,0,5,0,0,1,5,3,0,9,0,0,0,8,1,14,2,1,7,0,0,0,2,2,2,8,3,5,13,0,22,0,0,0,0,3,6,2,0,0,0,1,4,2,0,11,3,5,0,1,8,15,4,1,3
8,1,1,6,17,2,12,7,17,7,3,0,3,0,5,1,8,4,0,8,2,11,4,1,6,12,4,12,12,3,0,7,7,1,0,1,3,3,1,6,9,7,0,5,0,0,1,10,6,0,0,0,2,1,10,4,12,1,1,0,0,2,8,2,4,3,1,16,0,1,2,8,2,2,9,1,0,3,6,0,3,0,5,3,19,14,0,10,0,0,8,0,0,9,0,1,1,0,0,0,9,2,0,3,1,7,16,0,11,0,0,0,0,3,0,2,1,3,1,8,7,0,0,10,2,5,1,4,6,2,3,0,3
0,3,2,0,2,0,0,4,1,2,0,26,5,16,0,12,0,10,7,0,8,0,2,6,0,0,4,2,1,9,14,6,1,7,7,3,10,0,8,0,0,4,1,4,8,19,0,0,0,17,4,2,3,27,0,4,18,1,19,5,7,26,2,1,5,12,21,0,7,4,4,1,0,22,0,5,22,9,1,7,0,4,1,1,0,0,0,0,4,3,1,0,0,0,2,5,0,7,4,5,3,1,6,0,3,0,0,6,0,7,0,7,8,0,0,17,11,1,7,0,2,5,6,1,0,7,13,6,0,4,10,17,2
1,14,1,1,5,1,5,9,2,12,0,5,6,0,8,3,1,9,0,20,3,3,1,11,2,8,4,4,10,9,0,12,6,0,3,7,1,7,2,0,3,10,0,3,2,0,1,2,6,3,1,0,10,5,5,1,5,3,2,0,0,6,7,0,7,6,2,0,0,0,5,7,1,2,0,3,2,4,1,1,11,4,7,3,7,2,2,2,2,0,14,9,0,0,6,0,0,0,0,0,3,4,2,2,4,0,0,0,1,0,0,0,3,20,2,4,3,0,0,0,8,1,0,2,0,2,1,7,4,2,5,1,4
1,26,3,1,1,2,0,0,2,14,0,17,3,2,0,1,2,10,1,0,0,4,0,13,1,2,1,3,4,18,2,44,1,12,3,26,5,2,8,0,0,1,0,1,10,48,1,0,0,0,0,2,2,2,2,1,2,3,13,29,4,0,21,3,27,7,31,1,4,0,0,3,1,1,0,3,3,3,5,0,6,4,5,4,0,1,11,1,6,0,2,0,2,6,0,10,0,2,0,12,1,8,14,2,4,0,0,40,0,4,0,2,7,11,0,6,0,23,3,0,1,0,5,2,0,7,5,0,2,0,10,5,0
5,6,2,0,10,2,0,1,2,17,0,29,24,11,2,2,4,23,3,0,4,6,2,22,0,18,1,0,1,24,0,12,2,32,1,20,11,2,0,0,9,3,7,2,9,32,2,4,0,7,6,11,0,5,3,0,7,10,15,14,3,3,14,1,12,29,41,0,9,16,4,6,1,27,0,1,4,2,0,27,11,31,2,9,2,1,2,3,7,11,1,1,5,0,10,0,2,4,6,11,3,4,30,16,16,3,0,29,1,13,0,22,10,0,0,15,0,4,36,0,3,12,27,2,1,14,6,10,1,1,7,0,1
7,1,10,12,2,12,11,7,28,3,0,6,2,0,15,4,6,5,2,4,4,23,1,2,5,2,8,6,3,0,0,7,17,0,0,0,2,13,0,9,2,2,0,5,6,0,2,9,11,0,5,0,9,0,20,3,10,2,1,0,0,6,9,17,2,3,0,1,0,0,7,8,5,0,8,2,0,0,2,0,9,0,3,0,10,4,0,5,0,3,7,1,0,0,0,2,0,0,0,4,15,3,0,0,0,11,5,0,20,0,0,1,0,3,0,0,0,1,0,0,0,0,1,6,0,0,1,1,17,18,5,5,7
