Ant57,Ant260,Ant52,Ant929,Ant6,Ant7,Ant9,Ant19,Ant24,Ant26,Ant64,Ant74,Ant161,Ant196,Ant209,Ant227,Ant268,Ant308,Ant311,Ant534,Ant604,Ant620,Ant673,Ant740,Ant838,Ant954,Ant0,Ant12,Ant13,Ant20,Ant23,Ant27,Ant29,Ant49,Ant51,Ant54,Ant55,Ant62,Ant66,Ant70,Ant80,Ant91,Ant97,Ant109,Ant113,Ant118,Ant120,Ant124,Ant126,Ant131,Ant135,Ant137,Ant140,Ant144,Ant149,Ant159,Ant169,Ant170,Ant174,Ant175,Ant190,Ant195,Ant206,Ant210,Ant232,Ant261,Ant262,Ant263,Ant299,Ant301,Ant313,Ant332,Ant376,Ant380,Ant433,Ant458,Ant492,Ant507,Ant509,Ant530,Ant576,Ant592,Ant593,Ant607,Ant614,Ant621,Ant635,Ant638,Ant647,Ant650,Ant665
0,24,0,0,0,70,0,0,48,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,16,0,0,3,0,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0,2,1,0,35,0,0,0,0,41,0,0,0,0,0,0,0,1,89,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,18,0,0
1,19,0,1,14,0,0,2,0,0,2,0,0,21,3,11,11,14,5,3,3,0,0,7,7,19,2,0,3,8,2,8,8,19,9,9,9,1,24,15,0,22,9,2,19,3,2,5,7,7,6,17,2,40,18,15,1,0,13,21,0,0,6,0,1,0,0,5,0,10,0,0,0,1,1,0,12,0,1,3,0,15,2,17,18,4,0,1,7,11,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,1,2,3,3,0,0,0,0,3,2,4,8,3,13,5,1,17,2,15,2,1,3,6,11,0,1,17,5,4,7,2,6,8,4,18,0,1,12,3,8,4,0,2,0,2,4,4,2,16,6,2,7,1,21,2,2,11,3,0,0,7,2,1,0,8,1,2,21,0,0,1,0,0,9,21,2,10,0,0,5,12,0,23,8,13,0,6,10,1
19,1,0,10,5,0,2,4,0,5,2,1,0,2,0,5,7,3,4,6,0,0,25,0,0,0,1,7,2,0,1,5,6,0,41,9,1,2,1,1,2,11,1,1,0,0,15,6,0,19,2,5,6,0,0,0,0,17,7,0,3,0,3,10,4,19,7,4,5,0,0,0,0,0,9,0,2,2,13,1,10,0,14,0,2,3,4,24,1,4,6
12,9,2,0,9,22,1,6,1,0,0,0,0,25,5,21,15,28,0,7,8,25,0,17,0,22,0,1,16,8,9,4,3,16,6,3,55,8,8,9,0,14,9,0,11,2,3,13,2,3,19,7,0,13,9,24,8,0,15,6,0,6,15,7,4,1,1,2,0,26,6,0,12,1,21,2,0,8,4,0,7,29,5,1,14,16,3,0,4,8,1
1,0,0,10,1,0,0,0,0,4,17,2,1,1,0,0,0,1,0,0,9,0,4,1,0,2,0,4,0,0,0,4,2,0,6,4,0,14,1,1,7,1,2,11,0,0,11,1,0,11,1,2,19,0,0,0,0,3,1,0,3,0,2,1,1,15,6,0,12,0,0,0,0,0,2,2,8,0,1,0,0,0,2,0,2,2,50,5,0,2,2
4,25,23,20,12,3,11,5,0,0,31,12,0,3,11,14,43,9,1,9,12,48,7,10,6,27,5,35,2,0,13,20,45,4,15,7,5,9,3,0,10,7,17,0,13,0,12,17,3,4,10,4,5,12,3,1,3,8,5,7,21,0,11,15,25,17,1,13,0,11,0,0,1,0,10,13,4,1,0,4,0,5,19,2,15,2,0,23,5,8,40
15,0,11,8,10,0,8,9,0,0,24,1,0,9,9,3,2,1,0,7,11,22,2,0,3,0,2,37,0,0,0,2,12,2,3,16,4,12,0,0,7,12,20,25,0,0,28,4,1,1,1,4,0,1,0,1,0,27,1,4,55,0,11,7,3,12,6,15,32,1,0,0,3,0,0,1,0,0,4,0,13,4,9,0,4,1,32,1,0,0,46
9,6,1,12,0,0,1,3,0,0,4,2,2,4,5,5,11,0,15,12,13,0,1,0,1,0,0,22,4,1,10,5,0,0,14,11,3,4,0,2,60,6,14,4,0,0,28,12,0,3,11,3,0,5,1,7,0,10,2,0,3,0,22,11,2,3,15,1,0,6,0,0,0,0,0,10,7,0,0,13,0,3,1,1,3,7,1,15,0,4,5
0,21,1,0,7,20,0,2,9,0,8,0,0,88,2,18,5,11,4,2,0,8,0,22,0,15,0,7,2,10,25,4,3,23,3,3,26,1,20,2,5,9,1,0,24,7,2,5,1,2,9,14,0,10,5,15,10,2,5,9,1,23,19,0,3,0,0,0,0,15,16,1,15,0,5,0,29,0,5,4,3,0,7,1,7,13,1,0,8,5,2
17,5,4,3,11,0,1,4,0,4,12,1,1,8,1,19,31,7,0,5,2,16,11,1,5,6,1,7,5,0,1,14,0,1,5,12,4,11,6,0,5,10,1,20,3,0,7,16,1,3,0,21,2,6,1,6,0,4,7,7,6,0,26,5,15,7,1,3,1,3,0,0,2,0,12,14,5,2,19,9,1,7,0,3,11,15,4,8,2,4,12
1,20,0,0,2,14,0,0,32,0,0,0,0,5,0,7,8,0,0,0,7,0,0,0,1,9,0,0,1,7,5,1,1,9,1,2,10,0,3,0,0,1,1,0,8,38,1,1,1,1,7,2,1,6,2,4,15,0,1,10,1,10,10,0,0,0,0,0,0,6,27,12,17,0,0,0,1,0,2,0,1,1,3,0,4,2,0,0,7,3,0
18,36,1,5,7,3,2,2,0,0,4,6,0,17,8,17,4,9,5,3,8,2,2,4,5,34,0,7,7,7,14,7,4,2,11,8,18,0,7,13,0,17,5,1,9,2,5,3,1,3,12,13,7,15,15,16,7,7,13,15,1,0,21,4,1,4,3,13,4,34,0,0,18,0,23,2,14,2,15,4,3,7,11,4,0,24,5,1,15,15,7
2,60,5,1,15,2,5,6,0,1,2,0,0,24,7,18,3,11,11,4,8,0,1,3,3,16,0,4,3,1,11,1,6,13,2,4,17,9,2,5,0,6,7,1,4,8,4,11,1,2,11,5,1,21,8,29,5,0,12,2,1,0,12,0,6,1,6,1,1,29,0,0,4,0,8,3,16,2,2,1,7,13,15,2,24,0,3,2,29,13,1
28,0,3,3,1,0,2,0,0,18,6,8,2,3,5,2,9,4,0,5,8,5,18,0,2,0,0,6,0,0,1,21,0,0,15,22,1,6,0,1,17,33,15,8,2,0,11,1,0,9,0,37,35,0,1,2,0,37,1,4,5,0,3,21,4,3,4,4,14,5,0,0,0,0,13,4,3,50,0,32,1,1,4,0,5,3,0,1,0,5,13
9,0,6,5,16,0,4,0,0,42,2,24,4,6,2,3,3,8,0,1,5,4,1,0,2,1,18,27,2,1,0,0,9,0,19,13,1,27,2,1,1,0,3,4,0,0,5,6,0,4,2,7,0,1,0,5,1,27,5,3,8,0,1,4,0,3,0,12,0,2,0,0,1,0,0,24,0,5,23,1,15,0,8,0,1,2,1,0,0,5,1
0,8,1,0,5,7,0,1,14,0,3,0,1,26,4,11,0,9,18,5,0,0,0,5,0,8,1,3,2,3,10,8,5,21,1,0,18,2,10,3,0,0,2,0,3,32,0,4,0,1,12,3,0,2,9,0,15,0,0,5,0,5,19,0,1,4,0,0,0,7,13,18,7,0,6,1,4,0,5,0,0,8,2,7,15,29,0,0,0,12,0
4,6,2,7,27,0,0,2,0,0,4,0,1,23,1,16,20,11,4,6,5,6,2,3,2,31,1,6,1,13,0,8,14,13,0,11,7,8,3,11,0,16,3,3,4,4,4,29,18,4,22,12,0,18,3,24,3,0,16,9,1,0,16,10,9,2,3,2,1,22,0,0,11,0,10,4,8,2,8,0,4,5,4,3,15,13,5,5,12,0,5
22,12,4,3,2,1,6,17,0,0,13,3,5,5,3,1,2,4,1,21,16,5,29,0,3,5,0,9,0,0,3,9,5,1,7,9,3,5,3,2,13,6,35,6,1,0,15,7,4,7,6,1,2,8,5,7,0,36,3,4,10,0,5,12,4,8,17,6,3,4,0,0,3,0,1,6,1,2,40,46,5,2,12,0,7,1,13,1,0,5,0
