Ant57,Ant260,Ant52,Ant929,Ant6,Ant7,Ant9,Ant19,Ant24,Ant26,Ant64,Ant74,Ant161,Ant196,Ant209,Ant227,Ant268,Ant308,Ant311,Ant534,Ant604,Ant620,Ant673,Ant740,Ant838,Ant954,Ant0,Ant12,Ant13,Ant20,Ant23,Ant27,Ant29,Ant49,Ant51,Ant54,Ant55,Ant62,Ant66,Ant70,Ant80,Ant91,Ant97,Ant109,Ant113,Ant118,Ant120,Ant124,Ant126,Ant131,Ant135,Ant137,Ant140,Ant144,Ant149,Ant159,Ant169,Ant170,Ant174,Ant175,Ant190,Ant195,Ant206,Ant210,Ant232,Ant261,Ant262,Ant263,Ant299,Ant301,Ant313,Ant332,Ant376,Ant380,Ant433,Ant458,Ant492,Ant507,Ant509,Ant530,Ant576,Ant592,Ant593,Ant607,Ant614,Ant621,Ant635,Ant638,Ant647,Ant650,Ant665
7,2,3,21,0,0,0,3,0,10,9,0,2,5,8,29,15,16,28,2,13,0,10,0,9,2,2,1,3,4,12,0,13,2,6,31,0,0,0,0,1,15,0,0,8,0,0,16,1,3,2,0,1,23,5,37,0,6,1,1,11,0,9,23,24,2,1,0,0,14,0,0,0,0,17,5,9,8,0,17,4,4,4,8,14,0,2,3,0,39,0
0,23,0,2,15,0,0,1,0,1,0,0,0,6,4,22,7,2,7,0,0,0,0,10,1,4,0,5,0,11,0,1,4,13,3,0,4,0,14,0,0,7,0,0,8,0,0,4,4,0,1,0,0,3,79,1,0,0,0,8,0,0,3,1,2,2,5,0,0,7,0,0,0,4,23,8,20,0,0,0,3,2,15,7,7,3,1,6,4,3,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
1,18,0,5,12,0,0,2,6,2,0,1,0,29,1,15,24,4,2,4,8,0,2,10,4,14,0,10,8,18,16,9,11,11,2,8,35,1,16,5,3,12,0,0,10,0,1,12,1,6,5,11,0,4,21,34,0,9,5,6,1,18,8,2,20,3,6,6,0,14,10,17,23,1,0,15,15,0,0,0,1,2,7,17,15,20,7,2,6,20,4
1,1,2,4,1,0,3,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,4,1,3,1,1,0,0,1,0,0,4,1,1,0,0,0,1,0,1,3,0,6,0,0,0,3,1,0,0,6,0,0,1,5,0,12,2,0,1,0,6,0,7,12,5,2,0,6,0,5,8,0,15,0,5,0,0,0,5,0,13,0,2,4,7,5,0,3,0
0,19,0,6,27,0,1,0,8,9,1,1,0,36,4,13,9,10,4,0,7,0,5,8,4,19,1,0,4,12,20,9,1,11,2,4,29,2,7,8,2,10,0,0,14,3,0,9,6,5,20,11,0,1,10,11,0,5,7,14,1,7,30,3,15,2,0,0,0,25,3,9,20,0,15,5,0,0,4,0,3,23,4,4,33,31,0,0,5,42,6
0,0,0,0,1,0,0,8,0,4,9,6,2,0,30,5,0,9,1,0,0,0,0,0,0,1,1,0,4,0,0,1,31,1,23,9,2,1,0,0,0,1,0,0,2,0,0,2,0,4,0,2,1,1,0,4,0,0,7,1,0,0,1,0,1,0,1,6,3,8,2,8,0,0,0,0,0,0,18,0,0,1,0,0,2,2,0,0,0,4,0
11,0,1,12,1,0,33,29,0,56,18,23,35,0,0,17,1,8,2,0,21,0,37,0,1,1,10,0,12,3,2,2,6,0,31,24,3,18,1,0,1,1,27,5,5,0,3,0,1,1,0,24,9,3,2,7,0,4,6,0,2,0,5,21,1,1,0,2,0,9,0,0,0,0,0,0,4,18,0,23,1,1,6,0,1,1,1,22,0,16,4
20,0,0,0,0,0,23,0,0,16,14,4,0,0,1,4,0,3,10,0,1,0,6,0,2,1,31,0,0,0,1,4,0,0,9,10,0,11,0,0,7,7,5,2,2,0,17,0,0,0,0,1,14,2,2,4,0,7,2,0,12,0,5,14,5,10,4,1,0,0,1,17,0,0,0,0,0,0,23,0,15,0,0,0,0,0,1,18,0,1,2
0,1,0,8,4,0,0,0,0,5,1,9,4,2,0,6,3,6,3,0,0,0,1,0,9,5,2,1,5,2,3,10,1,1,4,0,0,11,16,0,1,5,1,0,5,0,0,4,0,0,3,0,0,2,3,8,0,2,9,1,7,0,2,0,4,2,3,1,0,9,12,4,3,1,1,5,3,0,1,15,0,5,7,0,2,1,5,16,0,1,4
5,32,0,1,3,14,0,0,9,1,0,1,0,15,3,13,0,11,1,2,0,0,0,32,0,40,0,0,2,0,19,1,0,3,3,0,21,0,1,28,7,2,1,0,5,30,0,0,0,2,15,1,0,27,3,1,17,0,0,5,0,33,10,1,0,0,0,0,0,2,19,4,2,0,2,0,23,1,1,0,5,0,6,1,1,35,0,1,25,7,1
6,0,4,4,13,0,1,5,0,3,1,1,0,1,1,2,7,0,9,8,0,3,1,3,3,0,2,5,1,14,1,18,7,2,5,1,0,4,13,0,9,10,0,0,4,0,0,5,4,4,1,8,0,7,6,5,0,11,3,2,0,0,4,0,18,1,8,2,0,3,0,4,15,0,7,13,4,0,6,0,7,6,0,0,9,5,7,3,1,0,4
0,4,2,1,6,0,0,0,0,0,2,0,1,5,0,19,2,0,1,0,4,0,0,1,1,3,0,0,0,2,3,0,2,7,3,0,12,4,2,0,0,4,1,0,18,0,0,5,0,1,3,0,0,2,33,7,0,1,1,3,0,0,6,3,2,0,0,0,0,22,3,8,7,0,17,0,4,0,0,0,0,1,0,0,1,10,1,16,0,12,0
2,15,0,5,20,2,0,6,0,0,8,1,1,20,0,26,16,3,17,1,13,0,4,3,3,8,0,4,5,21,10,22,7,10,4,1,17,0,12,1,1,17,0,0,11,0,0,14,9,3,16,19,0,5,32,38,0,4,3,11,1,0,22,3,9,4,2,0,0,39,3,14,7,0,15,2,33,2,1,0,2,1,9,1,0,14,8,1,5,13,10
2,1,1,3,22,0,0,0,0,5,3,0,0,10,3,81,3,0,10,1,1,0,0,0,4,21,2,3,11,6,15,11,6,1,7,0,25,0,8,0,9,18,2,2,25,0,0,8,14,1,7,2,0,24,34,1,0,10,4,0,0,0,19,0,5,4,7,0,0,29,11,0,3,0,20,4,31,2,1,0,1,35,5,10,14,0,2,1,3,15,4
7,0,0,1,7,0,0,1,0,4,8,0,1,1,0,9,2,5,1,6,1,29,9,0,6,0,3,0,1,1,0,2,0,4,5,9,1,9,0,0,6,5,0,17,3,0,12,1,0,1,1,1,0,4,3,8,0,0,39,2,0,0,8,1,5,23,2,9,0,2,0,2,1,0,7,7,0,0,1,1,5,0,7,1,8,2,0,8,0,8,7
1,0,4,6,1,0,7,0,0,6,5,13,0,0,0,9,0,3,5,1,4,0,19,0,2,0,0,2,0,10,3,26,3,1,1,17,0,0,0,0,8,10,3,3,0,0,7,1,3,3,1,11,8,2,0,1,0,28,12,0,2,0,5,9,3,19,0,8,0,6,2,3,6,0,2,5,0,0,22,18,16,1,3,16,1,1,8,0,0,2,0
1,19,0,0,5,17,0,0,23,0,0,0,0,20,0,2,1,0,1,0,1,0,0,40,1,42,0,0,1,0,8,0,0,6,0,0,0,0,0,50,0,1,0,0,12,39,0,2,0,0,31,0,0,40,10,1,16,0,0,14,0,67,0,0,1,0,0,0,0,1,50,0,4,0,6,0,5,0,0,0,0,25,1,0,5,3,0,0,0,0,0
0,14,2,1,2,1,0,1,0,1,6,4,0,8,7,49,8,4,6,0,13,0,3,1,2,8,1,0,3,1,37,4,1,5,8,7,35,10,6,0,2,20,0,4,22,0,0,12,3,4,2,3,3,16,8,38,0,0,6,8,0,0,19,8,3,3,0,2,0,34,9,39,3,3,20,3,42,4,16,1,1,7,0,12,13,15,8,2,0,0,3
4,2,0,0,11,0,1,1,0,4,0,0,4,4,3,6,0,9,1,12,5,0,0,0,9,6,1,4,8,14,3,11,2,5,0,1,0,0,2,0,5,17,8,3,2,0,2,7,5,0,2,6,0,0,14,6,0,3,0,1,1,0,0,10,3,0,7,0,0,4,6,0,8,0,4,0,6,0,4,2,4,1,4,0,10,4,7,0,0,3,0
