Ant4,Ant57,Ant260,Ant52,Ant59,Ant65,Ant244,Ant397,Ant540,Ant2,Ant6,Ant7,Ant9,Ant15,Ant19,Ant26,Ant30,Ant38,Ant60,Ant72,Ant74,Ant76,Ant102,Ant158,Ant191,Ant196,Ant227,Ant245,Ant252,Ant278,Ant308,Ant329,Ant518,Ant534,Ant604,Ant673,Ant740,Ant954,Ant0,Ant1,Ant12,Ant13,Ant17,Ant20,Ant23,Ant27,Ant32,Ant35,Ant43,Ant44,Ant48,Ant50,Ant51,Ant53,Ant54,Ant62,Ant68,Ant70,Ant71,Ant81,Ant96,Ant97,Ant105,Ant109,Ant111,Ant112,Ant115,Ant117,Ant118,Ant124,Ant126,Ant127,Ant131,Ant137,Ant149,Ant159,Ant169,Ant172,Ant175,Ant176,Ant178,Ant186,Ant190,Ant194,Ant198,Ant206,Ant207,Ant210,Ant215,Ant218,Ant219,Ant220,Ant221,Ant229,Ant238,Ant242,Ant243,Ant250,Ant251,Ant255,Ant256,Ant264,Ant289,Ant296,Ant298,Ant299,Ant301,Ant324,Ant331,Ant334,Ant342,Ant347,Ant380,Ant390,Ant391,Ant394,Ant395,Ant398,Ant458,Ant475,Ant476,Ant482,Ant492,Ant501,Ant509,Ant538,Ant556,Ant560,Ant564,Ant576,Ant580,Ant592,Ant599,Ant607,Ant610,Ant614,Ant621,Ant632,Ant638,Ant650,Ant663
5,1,7,1,2,9,3,1,0,1,6,9,2,0,9,12,3,5,4,0,0,4,5,1,0,5,8,0,6,0,1,0,5,2,0,1,1,3,5,2,3,1,0,4,0,1,4,0,0,2,16,1,6,0,6,1,1,4,0,6,1,2,1,1,0,2,1,7,6,5,0,4,1,2,10,0,2,2,0,3,0,0,4,6,5,2,4,3,5,0,0,0,1,1,1,2,3,22,8,3,9,1,0,2,0,4,0,2,1,0,7,0,16,0,7,11,4,0,6,2,5,2,3,0,14,4,1,1,0,0,0,6,1,0,4,0,4,16,1,8,0
0,0,3,3,0,0,1,3,15,1,0,0,0,3,0,2,7,0,20,10,3,0,0,12,5,2,6,0,1,4,6,14,0,1,45,3,10,5,0,1,1,11,8,34,5,0,0,6,8,0,0,0,9,25,1,8,7,0,3,0,6,42,9,8,4,4,27,0,2,1,0,0,18,24,0,24,0,5,15,0,5,3,2,4,1,10,0,0,2,0,0,11,0,12,0,15,4,2,0,0,3,13,10,2,6,0,8,6,14,7,1,3,0,4,0,0,3,26,3,1,1,1,6,11,0,0,23,0,6,5,25,0,4,1,7,3,0,1,0,0,5
0,0,4,7,3,0,2,1,3,1,0,1,2,4,0,5,20,0,14,8,19,0,0,5,2,1,17,0,2,5,3,4,0,3,1,1,7,11,0,0,4,8,1,23,3,1,0,2,20,0,0,1,8,4,0,4,3,1,6,2,13,12,16,1,1,2,17,1,1,0,0,1,10,1,0,0,0,6,9,0,3,0,0,6,0,0,2,0,7,0,11,0,0,12,0,4,7,1,0,0,0,6,1,5,4,1,8,3,7,6,1,0,0,21,0,0,2,30,0,0,2,0,11,0,0,0,7,5,8,0,0,2,4,2,1,15,2,2,0,0,3
3,4,8,0,0,5,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,7,0,0,0,0,2,0,0,0,0,0,4,0,2,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,1,0,8,0,0,1,0,0,0,0,8,0,0,0,2,0,0,0,0,1,0,4,0,0,0,0,8,0,6,0,7,0,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0
0,0,4,11,5,1,5,8,2,6,2,0,6,5,0,4,10,2,8,1,0,0,1,2,2,1,18,0,0,10,9,3,0,5,5,4,2,1,5,4,0,5,4,25,9,1,1,1,13,0,1,4,6,1,1,4,5,3,2,8,5,16,12,7,0,3,23,4,14,1,2,1,13,12,0,4,0,16,12,0,3,4,0,10,1,17,1,4,10,1,12,12,0,0,1,5,18,0,0,1,11,3,1,1,5,1,1,9,6,5,4,2,3,2,1,9,4,6,9,5,4,9,7,2,4,1,9,4,6,7,0,10,1,1,10,4,3,3,0,0,8
7,3,0,0,8,16,0,0,0,0,2,11,1,2,5,12,0,1,0,0,0,10,5,1,0,4,1,0,6,0,0,0,7,1,0,1,0,0,5,2,2,2,0,1,0,0,4,0,0,0,9,0,0,1,3,0,0,1,0,4,0,0,0,4,0,3,0,1,1,4,0,3,0,0,7,0,1,2,0,2,0,6,4,0,0,0,9,2,0,1,0,0,8,1,0,0,5,1,6,1,20,0,0,1,0,2,0,0,2,0,10,0,18,0,15,0,3,0,3,5,5,0,1,3,15,23,0,4,0,0,0,6,0,0,0,0,8,8,2,5,3
0,0,0,0,0,0,3,2,5,2,0,0,0,11,0,0,1,0,4,1,36,0,0,3,12,1,0,0,1,0,1,14,0,3,9,0,1,3,0,1,9,14,15,11,2,0,0,9,24,0,0,0,2,19,0,9,1,0,0,0,5,35,22,1,0,0,13,0,1,0,0,0,5,17,0,9,0,3,6,0,19,0,2,2,0,9,0,0,0,2,15,4,0,5,0,0,2,0,0,0,0,4,21,2,0,0,7,3,3,13,0,16,0,6,0,1,0,9,0,1,0,1,7,13,0,0,14,0,19,30,21,0,21,14,8,5,0,0,0,0,1
0,1,3,17,14,2,12,4,1,7,1,0,3,3,0,6,2,1,30,1,1,0,6,5,0,1,7,0,2,11,8,0,2,4,0,0,14,2,5,9,6,2,1,4,1,2,16,0,2,0,2,1,7,0,2,1,1,5,0,5,13,2,1,13,5,1,4,9,5,6,4,3,0,5,0,3,0,12,7,0,0,4,3,1,0,2,9,8,26,3,4,7,0,18,5,2,0,192,0,5,12,2,0,2,6,1,8,9,4,0,0,0,6,0,9,16,3,3,12,1,2,3,2,3,6,2,7,6,1,0,2,6,5,0,0,0,6,4,2,0,3
0,0,3,32,1,0,7,0,6,1,0,0,1,0,0,1,4,7,140,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,12,0,6,0,7,0,0,0,0,2,0,0,0,2,3,4,0,9,0,0,0,0,1,8,6,0,0,4,16,5,0,2,0,0,2,0,0,0,1,0,0,0,1,0,2,0,2,0,0,0,22,2,1,0,0,1,0,192,0,0,0,0,2,0,0,0,0,11,6,0,0,0,0,0,0,0,25,0,10,0,0,0,6,8,0,0,0,12,0,1,0,0,3,3,0,2,1,3,3,5,0,20
9,6,12,0,8,21,0,0,0,0,11,28,0,0,4,4,0,0,0,0,0,13,8,0,0,6,0,0,8,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,7,2,0,0,0,5,0,0,0,0,4,0,0,1,0,0,2,0,3,1,0,0,5,0,0,8,0,2,0,0,17,0,0,0,0,10,0,3,0,0,8,0,0,2,0,6,0,0,0,0,1,0,0,0,2,0,4,0,0,0,0,15,0,26,0,15,0,2,0,4,2,3,0,1,0,33,9,0,0,0,0,0,2,0,0,0,0,0,10,2,28,0
1,1,5,1,2,10,0,1,0,3,1,2,2,0,2,22,2,2,0,0,0,3,3,0,0,8,6,0,9,0,1,0,0,1,0,0,0,0,6,5,9,0,0,1,0,4,7,0,1,1,5,5,0,0,0,0,0,2,0,6,3,1,1,7,0,3,6,3,5,3,2,5,1,2,4,0,0,2,0,1,0,5,3,8,1,2,7,9,13,3,0,0,0,1,1,0,5,0,1,0,6,0,0,1,0,2,0,2,5,0,18,0,7,1,6,9,2,1,4,1,1,1,1,0,7,2,0,7,3,0,0,1,0,0,0,0,2,4,10,1,3
4,1,13,4,5,5,4,3,1,11,24,0,3,2,0,15,7,22,1,0,0,1,8,0,8,11,3,0,8,5,4,0,14,1,0,0,0,6,13,9,22,2,1,1,0,10,5,0,5,0,30,15,1,0,0,0,8,5,4,33,2,2,6,8,0,5,4,3,15,12,1,26,1,9,2,0,0,9,0,0,0,2,5,16,3,0,40,19,17,9,3,0,0,11,20,0,12,0,0,6,0,1,0,11,1,8,3,10,1,1,11,0,31,0,12,8,11,2,9,30,3,3,0,0,2,14,0,5,1,0,0,23,1,0,2,3,14,7,7,0,11
0,0,2,3,0,0,1,0,17,0,0,0,1,1,0,0,3,0,6,18,5,0,0,16,2,0,2,0,0,1,3,10,0,1,29,0,6,6,0,0,1,3,15,18,3,0,0,22,7,0,1,0,0,37,0,1,5,0,0,0,7,29,9,3,0,0,20,0,1,0,1,0,3,16,0,23,0,5,11,0,13,1,0,0,0,4,0,0,2,1,13,6,0,3,0,4,2,2,0,0,1,0,14,0,7,0,2,5,3,8,0,34,1,3,0,0,0,21,0,0,0,0,6,9,0,1,9,0,24,22,19,0,12,7,5,1,0,0,0,0,1
0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,2,4,0,2,19,7,0,0,0,8,0,6,0,0,1,2,14,0,0,14,0,1,6,0,1,0,3,6,16,0,0,0,18,8,0,0,0,1,23,0,2,3,1,0,0,2,25,1,1,0,0,4,0,0,0,0,0,10,13,1,7,0,8,2,0,14,0,1,1,0,0,0,0,2,0,10,1,0,1,0,21,0,0,0,0,0,14,0,0,1,0,7,4,2,4,0,4,0,6,0,0,0,2,0,0,0,1,5,3,0,0,6,0,1,11,15,0,11,10,10,0,4,1,0,0,3
1,8,21,0,12,5,6,3,1,5,7,1,2,0,1,7,1,11,1,0,1,4,1,10,0,17,9,0,1,0,0,0,0,3,0,2,0,6,5,2,4,0,4,0,0,3,7,0,5,2,11,2,2,0,0,2,2,12,1,6,8,1,2,9,1,5,6,0,10,11,0,11,0,1,5,0,0,1,1,2,2,6,8,1,4,4,5,3,6,2,2,5,1,1,1,2,2,0,2,1,11,0,0,0,0,1,0,5,2,0,6,0,10,2,2,12,1,0,14,9,10,2,0,0,14,1,0,12,0,0,0,2,1,0,0,2,12,6,8,0,2
0,0,6,6,0,0,6,6,7,0,0,0,4,0,0,5,2,0,15,8,0,0,1,0,11,0,9,0,1,0,31,1,0,4,9,0,5,11,2,1,6,18,11,1,3,1,3,16,4,0,0,0,11,6,0,3,5,0,14,3,8,20,21,0,0,1,9,0,5,3,3,1,8,2,0,8,0,11,13,0,2,1,2,0,0,3,0,0,3,0,6,4,0,5,0,0,6,0,0,0,1,7,1,0,0,0,5,5,1,3,1,0,2,2,0,6,1,3,0,1,0,1,5,0,0,0,5,3,22,0,0,0,0,7,4,6,0,3,0,0,14
4,5,7,3,3,0,7,1,3,3,2,4,1,2,0,4,0,9,0,0,1,8,2,1,1,10,4,0,3,0,3,0,1,0,0,2,3,2,4,1,5,1,1,0,1,1,6,0,0,1,6,15,8,0,1,0,1,2,1,11,3,0,0,11,0,2,3,0,3,15,0,3,1,0,4,0,0,2,0,0,0,1,2,3,0,3,16,1,1,4,0,1,4,1,2,0,1,0,4,2,8,0,0,1,0,0,0,0,1,0,5,0,4,0,0,2,5,0,2,9,6,1,0,0,3,2,0,8,0,0,0,2,1,0,2,2,3,3,0,1,3
0,0,2,10,6,0,5,5,9,1,0,0,3,1,0,0,7,0,16,0,4,0,1,1,2,0,3,0,6,6,8,0,0,6,7,8,8,4,3,1,5,8,13,12,4,0,2,0,8,0,0,2,3,1,3,1,4,4,4,0,15,8,16,6,1,3,8,1,16,6,0,2,1,5,0,2,0,15,12,0,3,2,2,2,5,16,0,0,2,0,8,8,0,1,0,7,8,11,0,0,3,2,7,0,5,0,0,10,2,3,3,0,2,6,1,2,0,2,5,3,0,1,2,0,0,0,3,3,6,0,0,1,3,3,1,2,1,3,0,0,10
0,0,3,21,1,5,9,11,5,3,1,0,3,1,0,6,27,0,8,3,4,0,0,0,1,2,19,1,3,12,11,2,0,12,8,3,13,14,3,13,8,8,3,2,10,1,1,2,9,0,5,1,10,3,2,11,6,1,4,1,4,9,8,14,2,1,4,4,14,3,1,7,8,2,4,2,0,11,12,0,6,4,4,7,1,6,3,5,13,2,6,3,0,9,0,3,9,6,0,2,10,5,4,5,5,0,10,0,1,14,4,2,4,0,0,17,2,5,6,4,2,9,6,0,0,1,9,8,5,1,0,1,5,3,1,5,8,2,3,0,17
0,0,3,4,0,0,0,14,2,2,0,0,2,5,0,4,12,2,6,0,8,1,0,19,4,0,5,0,7,1,3,7,0,4,3,0,9,2,4,6,13,3,4,11,8,1,3,3,4,0,1,2,3,1,1,3,2,7,0,3,11,9,1,6,4,1,12,2,12,3,2,0,3,6,0,4,0,27,3,0,4,1,6,4,0,2,8,1,3,1,14,7,0,6,2,3,4,0,0,5,1,3,2,2,1,1,2,1,0,8,0,5,6,5,0,8,4,5,2,4,2,3,4,5,0,1,5,4,1,2,0,2,9,7,1,6,7,8,0,0,11
0,0,0,3,0,0,5,3,11,1,0,0,4,4,0,0,5,0,3,1,26,0,0,0,12,0,7,0,4,0,12,6,0,1,10,0,1,13,0,1,3,6,21,11,14,0,1,11,9,0,1,0,3,8,0,18,11,0,5,1,14,18,23,7,0,2,13,1,1,2,0,4,3,14,0,0,0,12,2,0,6,0,1,0,0,44,3,0,2,0,7,6,0,5,0,13,0,0,0,0,1,8,4,0,3,0,3,14,8,0,0,5,0,20,0,7,0,6,0,1,1,0,11,17,0,0,10,0,22,7,0,2,28,0,1,11,1,0,0,0,4
11,1,12,2,10,42,5,2,0,6,18,6,3,4,2,6,0,7,1,0,0,3,4,1,0,14,3,0,10,1,5,0,3,4,0,0,2,2,6,2,6,1,1,4,3,3,2,0,1,1,13,15,7,1,5,1,2,4,1,11,0,1,0,13,0,1,4,5,4,10,1,20,1,1,11,0,4,2,0,8,0,10,3,7,15,2,10,16,13,7,1,1,8,4,10,0,0,0,15,18,11,0,0,6,1,5,3,4,0,0,0,3,36,0,13,5,12,3,5,14,16,11,0,0,58,12,1,19,0,0,0,12,0,0,0,5,9,9,3,12,2
0,0,1,1,1,0,0,0,3,0,0,0,0,4,0,0,1,0,1,20,8,0,0,10,9,0,0,0,1,0,2,7,0,1,5,0,0,4,0,0,5,0,4,4,1,0,4,20,21,0,0,0,1,13,0,3,2,1,1,0,0,18,10,2,0,0,20,0,3,0,0,0,5,12,0,6,0,1,1,0,4,0,1,0,0,8,0,0,3,0,3,0,0,2,0,16,0,0,0,0,0,34,4,0,0,0,0,2,5,5,3,0,0,2,0,3,0,9,0,0,0,0,0,2,0,0,7,0,17,8,24,3,39,29,1,1,0,0,0,0,1
4,8,13,3,13,31,0,9,0,11,23,36,6,0,19,31,5,8,0,0,2,11,11,2,1,16,10,0,15,1,3,0,12,4,0,2,1,6,19,2,18,0,3,0,2,7,7,0,4,16,15,11,0,0,4,4,0,20,7,34,2,1,1,11,2,4,3,16,6,0,2,40,1,1,11,0,2,5,2,13,2,1,12,2,27,4,20,13,9,16,0,0,6,3,18,0,6,0,26,7,31,1,0,10,2,4,2,4,6,0,36,0,0,1,8,10,7,0,20,15,5,1,1,6,22,16,1,11,0,0,0,12,0,0,0,2,7,25,7,16,9
1,0,0,6,0,0,2,8,1,1,0,0,4,6,0,2,8,0,10,4,9,1,1,22,12,1,11,0,4,0,1,6,0,0,7,0,5,6,0,2,3,11,3,9,2,0,0,13,3,0,0,0,13,1,0,5,6,0,3,2,3,16,5,4,0,2,36,1,1,2,3,0,3,5,0,1,0,3,0,0,9,0,4,0,0,5,0,1,2,0,4,21,0,2,0,6,0,0,0,1,0,3,6,2,2,0,6,0,5,20,0,2,1,0,0,5,0,5,0,0,0,6,6,5,0,0,2,1,2,1,9,1,2,1,4,13,1,2,2,0,21
14,14,32,0,3,21,1,0,0,0,10,34,0,0,6,8,0,10,0,0,0,14,18,0,0,5,0,0,3,0,0,0,16,0,0,0,0,0,13,3,0,0,0,0,0,3,1,0,0,13,17,3,0,0,4,0,0,7,0,9,0,0,0,0,0,5,1,4,0,0,0,13,0,1,3,0,3,0,0,4,0,0,5,0,19,0,6,6,0,7,0,0,7,1,15,0,9,0,15,6,12,0,0,2,0,0,1,0,0,0,13,0,8,0,0,0,4,0,4,3,0,5,1,0,36,14,0,7,0,0,0,6,0,0,0,0,2,31,4,5,8
0,1,4,11,1,0,2,7,1,6,1,0,11,12,0,5,14,6,10,2,5,0,0,36,8,3,24,2,7,3,12,1,3,6,1,5,6,4,4,9,11,11,10,7,5,9,3,1,4,0,11,21,24,1,3,7,4,12,3,8,15,15,0,26,1,5,12,1,21,12,13,10,1,18,0,1,0,29,3,0,1,25,5,10,7,5,22,3,2,11,0,0,0,9,0,1,16,25,0,9,8,0,0,12,6,2,2,17,8,7,5,3,10,5,0,0,4,1,7,10,3,12,8,2,1,14,3,17,1,2,0,7,0,2,4,3,10,5,5,0,14
2,2,6,3,0,9,2,6,2,2,6,3,7,1,4,11,1,2,2,0,1,3,1,9,1,4,3,0,2,0,1,0,1,0,0,1,1,1,5,3,5,2,5,5,1,0,0,0,0,0,2,1,3,0,2,3,0,6,4,10,0,2,0,3,2,3,5,3,7,4,0,4,2,0,2,0,0,1,0,0,1,0,5,4,11,0,4,1,6,4,3,2,2,4,3,0,3,0,2,2,11,0,0,1,1,5,0,2,4,0,12,0,7,0,4,4,0,2,9,1,1,2,3,0,4,3,0,0,2,0,0,8,1,0,0,3,0,2,4,1,2
0,0,0,0,0,0,3,7,10,0,0,0,1,4,0,1,2,0,7,5,3,0,0,2,5,0,5,0,5,4,7,14,0,0,35,0,12,3,1,0,5,1,6,16,3,0,0,10,9,0,0,2,4,36,1,5,5,0,9,0,9,37,26,3,3,0,18,1,0,0,3,0,7,22,0,12,0,10,15,0,5,0,3,0,0,11,0,1,0,0,26,30,0,6,0,9,3,10,0,1,2,21,2,0,3,0,2,5,5,6,3,9,0,5,0,1,2,0,1,1,3,0,11,8,1,0,14,0,14,5,3,0,11,6,6,7,0,0,1,0,2
0,0,6,4,4,5,0,3,2,5,13,0,4,3,1,21,0,11,2,0,0,15,5,6,0,4,1,0,3,4,4,1,7,2,0,1,7,1,8,5,14,1,0,2,0,12,6,0,2,0,8,3,0,2,2,0,1,1,3,14,3,1,3,4,0,4,1,10,4,10,2,18,0,3,2,0,0,4,0,0,0,5,2,5,3,0,6,9,22,6,3,0,0,9,3,0,12,0,4,4,9,0,0,14,0,2,5,6,2,0,5,0,20,0,4,7,9,1,0,3,11,4,2,0,5,6,2,19,0,0,0,19,0,0,0,0,8,9,9,0,2
2,2,5,7,9,2,0,0,0,4,5,1,3,1,1,10,1,9,2,0,0,6,1,2,0,10,4,0,4,3,0,0,10,2,0,2,2,3,8,4,6,2,1,0,1,8,1,1,2,1,1,0,6,2,2,0,0,22,0,13,2,0,5,1,0,7,4,0,1,7,0,10,0,2,7,1,0,7,0,1,2,5,2,0,4,0,11,16,3,2,1,0,0,5,5,1,1,0,2,1,30,0,0,9,1,9,3,4,4,1,14,0,15,0,3,10,1,1,3,0,2,5,1,0,4,1,0,15,1,0,0,1,1,0,1,0,4,6,12,1,6
0,9,4,0,12,4,2,2,0,10,7,2,0,0,0,2,0,10,0,0,0,13,0,2,3,11,5,0,1,0,4,0,8,0,0,3,2,3,9,2,5,1,0,1,0,6,1,0,3,0,6,2,9,0,0,1,1,1,0,16,6,2,1,8,0,6,7,0,5,5,6,9,0,7,2,0,0,0,0,0,0,6,6,6,8,3,7,9,9,5,1,2,0,4,5,0,2,0,3,1,3,0,0,10,0,6,0,2,2,1,16,0,5,0,0,3,1,3,11,2,0,0,1,0,2,4,1,22,0,0,0,1,0,0,1,2,8,13,7,0,6
0,4,6,8,2,1,2,13,1,2,0,0,11,1,0,2,1,2,1,1,0,0,2,2,0,1,13,0,4,5,1,0,2,5,0,2,7,2,8,12,3,4,4,5,2,1,3,0,8,0,1,1,6,1,0,1,1,6,4,11,1,2,3,4,0,2,4,3,2,8,4,9,1,14,4,1,0,6,1,0,0,2,7,0,0,6,2,3,4,2,1,0,0,9,0,1,3,6,0,1,3,0,1,2,1,1,1,9,3,0,11,0,1,6,5,12,2,0,4,5,0,0,3,0,1,8,12,2,1,0,0,7,2,0,1,2,8,4,3,0,155
0,0,3,8,0,0,4,3,5,0,0,0,0,1,0,0,4,2,10,9,10,0,0,1,0,0,2,0,3,8,11,4,0,1,13,0,27,1,2,2,11,11,24,9,6,0,1,2,2,0,0,0,15,8,1,6,12,1,5,0,11,21,32,6,5,12,11,2,4,1,0,0,11,18,0,9,0,15,7,0,11,0,2,3,0,18,3,1,2,3,6,11,0,7,1,7,2,8,1,1,0,6,5,0,5,0,2,6,4,11,0,0,1,6,1,8,3,11,2,1,1,3,0,4,0,0,12,0,7,3,6,1,6,1,29,8,2,2,0,0,7
0,0,1,0,0,0,0,2,8,0,0,0,0,3,0,0,3,0,6,0,10,0,0,12,18,0,3,0,2,0,4,21,0,1,2,0,1,3,0,3,1,0,18,4,17,0,0,3,0,0,3,0,2,10,0,3,5,0,0,0,15,7,14,0,5,0,32,0,2,1,0,0,5,38,2,40,0,6,7,0,16,0,0,1,1,4,0,0,2,0,11,0,0,2,3,13,3,0,0,0,0,9,3,0,0,0,0,0,5,17,0,2,6,5,0,2,0,8,0,0,0,0,4,0,0,0,5,0,30,13,2,0,4,5,21,0,1,1,1,0,6
10,43,5,0,3,65,0,0,0,5,13,42,0,0,25,3,4,12,0,0,0,9,14,0,0,20,6,0,6,1,0,0,23,0,0,1,1,0,14,1,9,0,0,1,0,9,0,0,0,14,11,0,2,0,7,2,2,1,1,10,0,0,0,3,0,2,0,12,7,3,2,22,0,1,15,0,2,0,0,17,0,2,0,0,24,0,12,8,23,14,0,0,3,4,15,0,6,0,33,7,2,0,0,14,0,3,0,0,0,0,58,0,22,0,36,1,4,1,5,4,2,1,0,0,0,15,2,7,0,0,0,7,0,0,0,0,13,18,17,47,5
3,3,5,0,12,13,2,0,0,4,14,9,0,1,2,10,0,7,2,0,3,3,10,0,0,26,4,0,5,0,0,0,5,2,0,7,0,0,15,3,12,0,1,1,0,8,0,0,4,0,4,2,0,0,0,0,2,5,1,11,2,3,0,4,0,7,1,3,4,8,0,19,0,2,5,0,1,0,0,6,0,5,2,2,12,0,25,5,4,4,0,0,2,1,23,0,2,0,9,2,14,1,0,1,0,2,0,1,1,0,12,0,16,0,14,14,3,0,6,1,4,8,0,0,15,0,0,12,0,0,0,6,0,0,0,1,3,6,1,11,11
0,0,1,12,5,0,3,4,9,1,0,0,3,3,0,3,7,2,7,9,12,0,0,23,5,0,3,0,0,6,15,21,0,4,13,8,13,4,0,2,5,6,7,13,3,3,0,7,16,0,0,0,4,26,5,1,7,0,4,0,0,29,18,2,0,5,10,0,5,3,1,1,2,9,0,12,0,5,16,0,2,1,3,4,0,4,1,0,7,1,23,7,0,9,0,14,7,12,0,0,0,9,6,0,5,0,3,9,5,10,1,7,1,2,0,3,0,14,2,0,1,12,12,5,2,0,0,2,15,15,17,0,11,16,24,7,1,0,0,0,9
4,14,24,4,5,26,2,10,0,1,10,0,4,8,4,15,3,14,5,0,4,4,5,1,2,16,14,1,9,4,1,0,14,4,2,4,1,9,14,2,19,4,0,0,6,14,17,0,1,0,10,17,1,0,3,2,1,36,1,15,5,1,2,15,1,5,4,6,7,10,13,25,1,11,12,0,0,8,0,0,0,8,2,8,3,3,30,7,4,1,0,5,0,4,4,0,6,0,0,7,5,0,0,12,3,8,3,8,4,0,19,0,11,1,7,17,0,0,19,15,22,2,0,0,7,12,2,0,4,0,0,17,0,0,2,3,19,7,11,0,6
0,0,0,4,0,1,1,3,13,0,0,0,3,0,0,0,8,0,5,3,2,0,0,0,2,0,1,0,4,4,6,12,0,0,11,0,6,4,0,2,1,10,12,28,0,0,0,10,34,0,0,0,2,24,0,7,9,0,7,0,4,21,36,1,0,0,4,0,1,0,2,1,9,4,0,13,0,4,7,0,15,1,4,5,0,7,0,0,2,0,6,8,0,6,0,19,1,1,0,3,1,24,1,0,22,0,6,5,1,22,0,17,0,2,0,1,2,14,0,1,0,1,7,30,0,0,15,4,0,10,19,1,27,13,2,8,1,2,0,0,10
0,0,0,3,0,0,0,1,13,0,0,0,1,0,0,1,1,0,2,14,8,0,0,14,5,1,1,0,0,2,5,19,0,1,33,0,6,3,0,1,0,3,4,18,0,0,0,19,5,0,0,0,3,43,0,1,2,0,1,0,2,53,2,1,2,0,9,0,1,1,0,0,0,27,1,6,0,5,3,0,1,0,1,0,0,16,0,0,5,0,5,0,0,7,0,30,0,0,0,0,0,22,11,0,0,0,0,1,2,7,0,8,0,1,0,2,0,5,0,0,0,0,3,13,0,0,15,0,10,0,28,0,6,6,15,0,0,0,0,0,2
0,0,1,0,0,0,0,2,7,1,0,0,0,0,0,0,1,0,7,12,7,0,0,6,4,0,0,0,0,0,0,8,0,0,8,0,0,2,0,0,0,0,2,13,0,0,0,16,0,0,0,0,1,43,0,0,1,0,0,0,0,29,4,1,0,0,0,0,0,0,0,0,2,19,0,1,0,0,0,0,1,0,0,0,0,5,0,0,2,0,25,0,0,0,0,21,2,0,0,0,0,19,15,0,0,0,0,0,0,0,0,24,0,9,0,0,0,3,0,0,0,0,6,2,0,0,17,0,19,28,0,0,6,4,10,0,2,0,0,0,1
3,2,20,6,4,8,5,5,3,7,9,10,1,2,3,15,0,20,3,0,0,10,7,1,0,7,2,0,1,1,2,0,2,0,0,8,1,3,14,1,5,1,0,1,0,11,8,1,5,0,7,13,0,0,9,1,1,23,6,20,9,6,0,9,2,7,1,21,3,7,4,3,1,2,12,0,0,3,0,2,0,4,2,3,8,4,9,9,8,6,0,2,0,10,6,0,6,3,2,1,23,0,0,2,0,2,1,1,2,2,12,3,12,1,6,7,8,0,19,1,1,7,1,0,7,6,0,17,1,0,0,0,0,0,1,1,6,11,3,5,7
0,0,6,2,0,0,1,5,19,3,0,0,1,3,0,1,6,0,9,1,14,0,1,17,18,1,1,0,2,1,0,2,0,1,9,0,2,9,0,4,5,11,5,11,5,0,1,7,17,0,0,0,3,15,0,6,10,0,0,0,17,17,13,3,0,0,13,0,1,2,1,1,5,19,0,0,0,4,12,0,17,0,0,0,0,11,1,0,0,1,4,4,0,1,0,21,5,3,0,0,1,12,11,1,0,1,3,5,9,28,0,39,0,2,0,0,1,11,0,1,0,2,6,4,0,0,11,0,27,6,6,0,0,9,2,9,1,0,0,0,8
0,0,0,2,0,0,0,0,8,0,0,0,2,2,0,0,4,0,4,21,2,0,0,5,6,0,1,0,0,1,0,16,0,0,28,0,0,4,0,0,4,8,0,0,0,0,0,11,13,0,0,0,2,56,0,3,3,2,0,0,0,33,8,3,0,0,2,0,0,0,0,0,1,12,0,0,0,0,1,0,6,1,1,0,0,9,0,0,1,0,1,2,0,1,0,14,0,0,0,0,0,7,10,0,7,0,3,3,7,0,0,29,0,1,0,2,0,6,0,0,0,0,1,5,0,0,16,0,13,6,4,0,9,0,2,1,0,0,0,0,1
0,0,2,5,0,0,0,0,14,1,0,0,0,6,0,3,7,0,12,3,14,0,0,4,8,0,0,0,0,0,9,16,0,0,14,0,10,1,1,1,0,1,19,22,14,0,0,9,9,0,4,1,3,13,1,12,3,0,1,0,12,13,16,7,0,0,11,0,1,0,0,0,11,2,1,19,0,12,8,0,27,0,0,4,0,4,0,0,5,4,7,1,0,10,0,8,0,2,0,0,2,5,10,0,4,2,1,1,1,1,0,1,0,4,0,4,0,6,0,1,1,1,29,21,0,0,24,2,2,15,10,1,2,2,0,5,0,4,0,0,1
0,0,0,4,0,0,9,5,4,2,0,0,3,1,0,4,18,1,7,2,15,0,0,5,3,0,9,0,0,0,6,5,0,7,2,0,4,7,0,4,12,16,0,4,6,1,1,3,22,0,2,1,6,1,1,15,8,3,9,0,9,11,5,6,3,0,28,2,10,2,0,0,10,8,0,2,0,10,14,0,8,0,2,3,1,28,0,0,2,0,3,15,0,4,0,5,0,1,0,0,3,1,0,2,6,2,2,5,6,11,5,1,2,13,0,3,3,7,0,0,2,2,8,0,0,1,7,3,8,0,0,1,9,1,5,0,0,0,2,0,6
