Ant4,Ant57,Ant260,Ant5,Ant52,Ant59,Ant65,Ant244,Ant540,Ant929,Ant2,Ant6,Ant24,Ant25,Ant26,Ant30,Ant38,Ant73,Ant74,Ant99,Ant102,Ant148,Ant158,Ant191,Ant196,Ant202,Ant209,Ant245,Ant268,Ant278,Ant308,Ant604,Ant620,Ant646,Ant673,Ant838,Ant1,Ant12,Ant13,Ant20,Ant27,Ant28,Ant29,Ant32,Ant40,Ant42,Ant43,Ant44,Ant50,Ant55,Ant62,Ant66,Ant68,Ant70,Ant71,Ant80,Ant81,Ant82,Ant85,Ant91,Ant96,Ant97,Ant100,Ant105,Ant111,Ant112,Ant113,Ant114,Ant117,Ant126,Ant135,Ant137,Ant139,Ant142,Ant144,Ant147,Ant149,Ant153,Ant156,Ant159,Ant169,Ant170,Ant173,Ant174,Ant176,Ant178,Ant186,Ant195,Ant198,Ant207,Ant212,Ant217,Ant218,Ant219,Ant220,Ant221,Ant226,Ant229,Ant232,Ant238,Ant242,Ant243,Ant250,Ant255,Ant256,Ant257,Ant261,Ant263,Ant265,Ant294,Ant299,Ant301,Ant305,Ant318,Ant320,Ant332,Ant334,Ant342,Ant347,Ant353,Ant356,Ant376,Ant387,Ant390,Ant391,Ant394,Ant395,Ant398,Ant433,Ant437,Ant475,Ant492,Ant501,Ant527,Ant549,Ant552,Ant556,Ant575,Ant580,Ant592,Ant593,Ant600,Ant607,Ant610,Ant614,Ant621,Ant632,Ant635,Ant638,Ant650,Ant663,Ant665
0,4,4,0,5,0,0,1,0,1,0,22,11,0,14,2,2,22,0,10,7,5,1,0,5,15,0,9,12,2,4,9,0,2,0,13,34,4,1,17,0,0,1,0,0,7,0,9,4,11,0,0,0,0,2,25,0,16,18,0,8,12,2,1,2,12,5,0,1,1,4,2,28,3,0,27,6,0,21,4,1,3,3,1,1,55,27,12,9,0,3,6,4,21,0,2,0,1,8,1,1,3,0,1,7,6,1,1,3,1,10,10,0,1,3,2,0,2,22,1,4,1,0,32,1,62,5,3,9,3,13,6,13,3,0,2,14,2,0,13,38,22,0,4,55,2,6,3,4,9,0,1
0,2,3,6,0,15,6,3,0,4,1,0,0,2,0,1,0,0,12,0,0,5,1,4,0,0,0,1,6,5,10,0,1,0,18,0,0,0,6,1,17,1,0,0,1,0,3,0,4,0,0,0,7,0,0,0,3,0,2,8,2,0,8,13,0,0,1,2,1,9,0,3,1,0,0,1,1,5,0,4,8,7,0,25,12,0,2,2,0,1,6,0,14,0,3,3,5,2,17,2,6,3,0,11,0,1,0,6,0,6,0,0,3,0,2,1,2,1,0,3,4,10,1,0,4,0,0,2,0,1,2,8,0,6,4,1,1,13,14,0,0,0,5,2,1,0,0,13,1,0,1,23
2,2,0,11,7,5,26,8,8,1,2,1,0,2,2,0,1,0,4,1,0,0,2,1,3,0,9,0,2,3,3,2,0,4,7,1,0,1,10,6,8,0,0,0,5,1,2,6,0,0,27,10,2,1,7,0,2,0,3,22,3,0,6,1,0,0,11,0,1,1,3,3,1,5,3,6,1,2,0,4,18,0,2,6,3,0,0,8,0,0,12,0,5,0,5,0,0,2,10,0,6,6,0,3,1,0,12,0,0,5,0,4,13,5,3,3,8,3,0,6,1,0,2,4,2,0,2,0,0,5,0,4,0,4,8,0,2,1,3,0,0,0,20,1,4,0,1,0,8,7,3,2
0,1,7,9,0,12,2,0,10,5,20,0,0,1,0,1,0,0,2,2,1,1,3,1,1,1,4,5,2,11,10,1,3,2,0,0,0,0,2,7,3,0,1,5,0,1,0,0,10,0,9,3,7,1,13,0,11,2,2,35,1,0,0,0,6,1,4,1,1,3,0,7,1,0,18,0,7,10,0,1,0,1,0,22,7,0,0,2,0,3,1,0,3,0,3,3,20,0,0,9,2,3,3,24,0,0,10,8,0,0,0,0,7,1,0,1,5,0,0,2,0,0,3,0,16,0,1,4,0,2,0,0,0,4,10,0,0,2,4,0,1,0,3,1,3,6,3,20,20,0,3,0
5,6,0,1,12,0,11,4,1,0,6,14,0,2,24,2,0,4,0,5,0,5,4,0,9,3,0,25,0,0,4,25,7,7,3,18,0,4,0,6,5,7,0,1,1,0,0,6,1,9,2,1,0,0,0,19,7,9,0,0,6,0,12,3,2,2,1,0,30,1,0,19,10,5,0,7,2,1,0,3,23,2,24,5,42,3,13,6,2,2,18,0,5,8,2,4,1,14,3,0,0,4,0,7,4,5,2,1,1,0,14,8,7,0,5,0,0,5,5,1,3,0,6,13,0,13,5,2,0,6,9,0,0,4,20,1,6,0,0,8,0,35,5,16,6,0,1,0,6,25,11,0
0,10,0,3,0,0,0,8,0,13,0,4,0,13,9,0,2,3,1,1,2,0,5,0,12,0,8,11,7,14,15,6,10,0,5,8,0,9,0,3,0,0,3,2,0,0,0,0,15,0,0,0,0,3,2,2,8,7,0,0,5,14,2,7,3,0,0,27,1,3,4,8,4,3,0,0,1,5,0,2,2,13,1,0,15,0,5,7,0,45,15,0,5,0,0,5,9,0,6,14,1,6,2,1,4,10,6,0,3,0,0,5,1,5,5,10,1,0,0,1,12,4,2,1,0,0,6,0,0,6,5,13,0,7,6,6,0,10,3,3,1,5,4,0,0,4,14,0,6,3,0,3
1,3,0,0,9,4,0,0,3,1,2,20,9,10,12,0,0,11,3,15,0,0,1,0,0,29,0,6,1,0,1,32,7,18,0,26,17,1,0,14,4,9,0,6,0,6,0,0,1,20,8,0,0,3,5,15,5,14,0,0,25,0,2,0,11,20,8,1,13,0,1,14,24,2,1,34,1,0,1,2,2,1,25,0,6,8,47,3,30,0,13,3,11,3,0,3,0,5,3,0,1,0,0,1,12,1,4,0,5,2,19,15,0,1,4,0,10,1,24,0,0,1,0,15,0,10,2,1,0,8,13,0,6,1,10,2,37,9,1,11,12,26,8,1,51,0,0,0,11,37,2,0
16,4,10,12,6,1,8,10,0,14,13,0,3,22,10,5,4,3,5,5,0,6,10,2,2,0,4,21,4,8,13,4,4,3,12,6,0,3,28,13,7,4,4,0,10,1,15,1,0,0,6,8,2,0,4,3,4,2,5,36,3,8,12,18,4,0,6,11,7,11,2,6,0,7,7,9,13,1,0,3,7,17,1,3,4,0,6,21,2,12,16,0,6,1,9,5,3,7,10,9,4,16,3,0,3,3,8,5,0,4,1,1,14,7,5,6,11,4,0,8,1,13,1,3,9,0,3,24,0,7,5,6,0,21,7,0,4,6,6,6,0,1,21,3,2,5,6,16,8,10,0,8
0,0,0,0,2,0,0,0,0,1,0,12,6,3,9,0,0,32,0,7,0,0,1,0,0,38,0,2,0,1,0,19,7,4,0,13,65,0,0,2,0,11,0,0,0,9,0,20,0,0,0,0,3,0,0,14,0,16,0,0,54,0,0,0,4,37,3,0,0,0,2,9,25,0,0,75,11,0,17,0,5,2,48,0,1,15,35,0,16,0,1,27,0,13,0,0,0,2,1,0,0,0,0,0,10,0,0,0,0,0,56,2,0,0,0,0,0,2,42,0,3,0,0,20,0,44,0,0,9,8,10,2,22,0,0,0,13,2,0,22,38,17,0,1,24,0,0,0,0,14,0,0
36,14,24,7,21,6,12,1,5,1,11,0,1,0,3,0,0,10,7,1,0,7,1,9,2,1,14,18,1,5,1,7,0,13,0,3,0,0,15,20,1,0,0,27,9,2,0,8,6,0,0,5,13,2,4,1,3,0,0,41,10,0,12,9,1,0,0,0,3,16,0,15,5,7,11,11,2,1,0,4,5,2,1,13,3,2,2,19,4,0,11,0,5,0,4,7,5,4,4,0,13,4,0,5,1,1,2,1,1,4,1,4,17,0,5,0,26,0,1,47,0,0,4,3,33,7,0,39,0,5,1,1,0,0,21,8,0,4,7,8,2,4,24,12,1,0,0,42,7,18,1,4
0,1,0,3,3,5,31,4,13,0,0,0,0,0,1,1,1,0,14,1,0,1,5,4,2,3,0,1,2,9,2,0,0,0,4,1,0,0,7,4,9,0,0,10,3,1,0,0,8,0,5,0,1,1,22,0,7,2,0,10,1,0,15,1,0,1,2,1,2,4,0,14,0,3,1,0,0,14,0,11,0,2,0,1,2,0,0,14,0,1,7,0,3,0,0,2,0,2,7,1,5,3,0,4,0,0,17,2,0,10,0,0,7,1,1,5,0,0,0,9,0,2,2,0,0,0,2,9,0,1,0,7,0,3,5,1,0,3,2,1,0,0,0,0,0,2,0,14,1,3,4,0
5,0,25,15,3,0,3,1,11,2,58,0,0,2,1,0,0,0,0,0,0,20,1,20,0,0,2,0,0,3,3,0,1,2,1,0,0,0,6,3,4,0,7,2,7,0,0,0,2,3,13,1,0,1,48,0,0,0,4,21,0,7,1,0,1,0,2,0,1,1,0,1,0,2,31,6,0,0,0,0,0,0,2,9,0,0,0,2,1,0,2,0,1,0,5,9,0,0,0,0,7,4,0,4,0,0,5,0,0,15,0,0,6,0,0,2,23,2,0,5,0,4,0,0,18,0,0,34,0,2,1,0,0,1,7,0,0,2,0,0,0,0,10,14,1,0,0,46,22,0,0,9
1,14,0,1,1,0,0,6,0,2,0,5,0,3,0,1,13,0,3,15,8,2,5,0,5,0,4,3,8,8,1,7,24,3,1,5,0,7,0,17,1,0,0,1,1,0,3,3,0,0,2,1,1,0,1,1,0,3,19,0,2,16,3,1,17,0,0,8,1,2,38,11,11,2,0,5,1,0,0,4,2,7,2,0,3,1,1,7,9,18,2,1,0,3,0,0,2,5,1,15,0,2,29,2,11,3,0,0,5,1,2,2,0,2,4,14,2,7,6,0,10,0,2,2,0,1,4,0,0,11,7,6,0,4,5,4,9,7,5,2,0,2,1,3,6,7,8,1,3,11,11,9
0,4,14,3,2,1,0,3,4,0,21,2,0,0,0,5,2,0,1,0,0,3,2,0,0,0,0,5,5,22,0,0,0,0,2,0,0,0,5,5,0,2,0,7,13,0,2,5,4,0,4,22,48,1,0,0,1,1,3,17,1,0,4,3,0,0,1,5,0,0,0,10,0,11,18,3,0,7,0,6,2,0,0,4,0,2,0,1,0,0,1,0,1,0,0,0,1,1,2,0,5,5,0,6,1,3,12,1,0,9,0,1,0,0,2,1,3,0,0,5,0,5,0,0,21,0,0,5,0,0,0,0,0,2,29,0,0,9,3,0,1,0,0,6,0,0,0,33,1,2,2,3
0,4,5,0,1,0,0,0,0,1,0,21,2,4,16,1,1,17,0,10,1,0,1,0,4,27,0,1,1,0,5,32,8,0,0,20,12,3,0,3,2,25,0,0,0,19,2,15,3,14,1,0,0,1,0,0,2,20,15,0,23,0,1,0,8,27,0,1,4,0,1,13,63,1,0,95,6,0,15,3,0,3,38,0,1,27,36,4,21,3,1,7,1,18,0,0,0,4,1,0,0,1,0,0,5,1,2,0,6,0,29,27,0,1,3,0,0,18,16,0,2,0,1,44,0,78,5,0,32,8,14,0,7,2,4,0,19,6,0,16,47,24,9,1,55,3,3,0,0,20,4,0
0,11,1,2,4,7,4,4,6,7,0,6,0,12,4,4,1,0,14,2,0,2,6,3,5,0,7,12,13,7,5,4,1,1,21,7,0,4,3,9,3,0,3,2,11,7,8,5,4,0,3,7,0,0,1,2,0,2,0,0,2,6,10,2,1,0,1,15,2,4,2,18,5,2,0,3,3,3,0,1,3,11,0,0,4,0,1,5,6,15,7,0,10,2,2,8,2,5,27,1,0,9,5,2,10,0,3,15,0,6,0,0,1,2,1,10,8,6,2,4,15,7,3,3,0,0,0,0,0,6,3,6,0,19,3,1,0,3,12,10,0,3,11,2,5,2,5,3,4,4,4,2
0,6,0,0,4,1,1,3,0,1,0,11,19,1,8,0,3,27,2,12,3,0,2,0,2,32,0,9,3,2,9,14,3,1,1,20,34,3,0,2,0,16,0,0,2,9,7,14,2,16,0,2,0,3,1,20,2,0,7,0,29,3,1,7,9,36,0,6,0,1,2,16,49,3,2,35,4,0,12,2,0,3,39,0,0,10,10,5,32,4,4,13,3,6,0,1,0,2,3,8,0,3,1,0,5,12,4,0,14,1,38,12,0,1,9,4,0,2,20,0,6,2,1,50,0,30,2,0,12,1,23,3,24,0,2,14,13,2,3,18,34,17,1,0,55,6,1,0,0,19,12,4
0,5,0,0,1,0,0,2,0,18,0,9,13,0,0,1,26,1,0,14,0,0,1,0,3,2,1,3,31,1,3,1,1,0,0,17,0,12,0,25,1,18,2,3,2,0,0,0,5,0,0,0,4,19,3,15,0,7,0,0,2,0,5,9,3,0,0,11,4,6,3,16,23,0,0,14,7,0,0,7,1,11,0,0,6,3,15,3,3,4,3,0,0,2,0,0,0,1,2,5,5,3,6,0,5,3,2,1,8,1,2,11,0,5,11,21,0,14,5,0,14,14,1,4,0,5,0,0,4,43,12,7,0,0,1,0,1,14,10,6,0,0,0,0,19,3,11,0,5,18,16,3
47,0,5,28,44,14,11,10,56,1,16,0,0,7,0,0,0,0,0,0,0,11,0,53,0,0,3,0,1,4,2,0,0,0,0,0,0,0,36,6,0,0,8,22,35,0,0,0,36,0,41,10,21,0,17,0,0,0,0,0,1,0,31,10,0,0,0,0,5,33,0,15,0,7,41,0,0,0,0,13,0,3,0,21,0,0,0,3,0,0,3,0,18,0,12,1,3,0,0,0,105,5,0,4,0,0,13,0,0,2,0,0,12,0,2,0,67,0,0,82,0,3,11,0,35,0,0,17,0,1,0,0,0,0,5,0,0,1,0,0,0,0,30,3,0,0,0,15,23,5,1,12
0,27,0,0,0,2,0,0,2,3,4,14,9,8,11,3,2,20,1,14,0,1,0,0,7,46,2,7,7,1,0,25,11,7,2,28,21,4,0,3,0,8,2,3,1,6,5,25,3,54,10,1,0,2,1,23,2,29,2,1,0,5,3,0,18,41,11,14,2,0,34,15,39,0,2,38,10,2,20,4,5,1,14,0,0,13,35,1,35,14,4,33,3,14,0,6,0,7,6,3,3,0,12,1,15,4,0,0,8,1,47,4,0,5,21,11,0,6,23,1,1,0,1,41,0,23,2,0,7,5,23,2,5,2,2,1,17,8,8,20,46,35,7,1,41,3,6,0,0,22,4,2
0,28,0,3,0,0,0,0,0,8,0,2,0,0,0,0,8,1,1,19,10,0,9,0,1,4,4,2,9,14,11,0,6,0,0,3,0,9,3,7,3,12,0,0,0,0,14,0,8,0,0,0,7,16,0,0,6,3,0,0,5,0,2,0,9,3,0,12,0,4,11,16,18,3,1,1,8,0,0,2,2,8,1,0,5,0,2,6,3,26,5,0,5,0,0,1,2,0,7,12,1,0,6,0,3,9,1,1,4,7,1,5,0,14,4,6,0,4,1,2,14,4,0,13,3,0,2,0,5,11,8,5,0,30,5,27,9,5,2,4,2,0,0,6,18,12,58,0,4,9,14,11
14,3,2,6,6,10,6,10,9,9,1,0,2,10,5,13,1,1,13,8,2,6,13,15,17,2,43,71,10,2,25,3,8,28,3,10,0,4,8,9,8,2,8,6,0,12,2,2,12,0,12,15,1,3,4,1,10,1,5,31,3,2,0,23,6,2,11,5,7,15,3,28,4,22,5,1,11,4,0,4,15,9,5,4,6,0,3,4,0,15,11,0,11,8,3,14,7,4,9,4,7,13,2,2,2,6,14,2,0,8,1,7,3,13,14,6,2,7,0,13,7,8,13,2,6,1,13,8,0,12,0,14,0,18,8,6,4,13,6,2,0,0,9,9,1,3,14,3,3,5,12,5
3,0,1,9,4,14,9,6,10,9,0,2,0,15,2,1,0,0,19,3,2,0,0,10,0,0,0,3,4,6,3,0,1,0,6,0,0,2,12,3,10,1,13,1,0,3,7,0,18,0,9,1,0,1,3,0,2,7,9,10,0,0,23,0,0,0,0,2,5,9,0,6,7,2,7,0,0,2,0,3,5,8,0,9,5,0,3,9,0,2,24,0,0,0,5,13,22,2,0,2,11,7,0,6,5,0,6,3,0,20,0,1,15,1,1,4,3,6,1,3,5,5,3,0,0,2,0,1,0,8,1,0,0,6,3,1,4,5,4,0,0,0,11,9,1,0,2,3,0,4,1,14
0,25,0,2,0,0,0,3,0,3,1,44,3,8,10,3,14,11,1,26,17,0,1,1,1,0,1,16,7,14,3,15,15,0,0,4,2,10,1,3,8,2,0,0,6,2,3,11,4,4,1,0,1,17,0,8,1,9,3,0,18,9,6,0,0,2,6,21,3,3,69,12,26,0,0,11,6,1,0,2,0,3,5,0,4,4,8,9,4,21,4,4,0,10,2,3,1,8,7,32,2,3,20,0,5,36,4,1,49,0,5,13,1,9,11,16,1,7,23,0,6,0,0,24,0,5,17,0,0,6,28,4,3,9,10,10,24,5,2,6,7,28,1,0,16,8,19,0,1,22,14,1
2,0,0,0,0,0,0,0,1,0,0,20,43,0,15,0,5,18,1,3,1,3,1,0,0,27,0,1,0,0,0,16,7,0,0,13,37,4,1,1,0,12,0,0,1,2,0,20,0,37,0,1,0,0,0,27,0,36,0,0,41,3,2,0,2,0,2,1,2,0,4,11,34,2,0,69,1,0,16,1,0,0,37,0,0,13,23,0,24,0,0,38,0,17,0,0,3,0,0,0,0,0,5,0,14,1,0,0,1,0,47,14,0,0,1,1,0,1,60,0,0,0,0,27,0,66,0,0,11,0,1,1,30,0,0,2,18,0,0,14,32,20,3,0,12,0,0,0,0,9,0,0
8,2,25,1,5,2,1,4,0,5,2,1,0,14,2,1,0,10,0,2,0,29,6,2,4,3,0,1,0,0,0,9,0,11,0,5,0,0,3,9,2,5,1,11,4,1,0,8,6,3,0,2,2,0,1,0,1,0,0,0,11,0,11,0,6,2,0,0,1,5,0,22,5,8,3,4,7,4,0,13,13,1,8,0,1,4,17,10,6,1,11,0,3,0,7,1,0,1,7,4,5,2,0,1,0,3,6,0,0,2,0,1,3,0,4,3,0,0,7,1,6,2,11,8,12,3,4,3,0,0,0,3,0,0,22,7,5,4,0,9,0,4,1,2,8,0,1,5,13,29,0,0
0,9,0,1,0,0,5,4,0,6,0,12,0,11,8,2,8,0,16,30,19,0,23,0,5,0,12,5,13,9,8,0,12,0,5,2,0,7,0,12,5,0,2,0,1,0,27,1,11,0,0,1,0,8,5,1,15,6,11,0,14,12,5,2,21,1,0,0,1,7,10,17,7,0,0,7,16,6,0,6,3,5,2,0,6,0,25,1,2,11,11,0,1,6,8,1,5,6,9,28,0,7,5,0,4,14,7,2,16,0,0,10,0,6,5,7,0,0,0,0,11,4,3,24,0,0,3,0,0,4,9,3,0,12,8,3,4,2,9,9,0,6,5,0,0,21,39,0,6,3,6,13
13,9,0,1,0,3,6,3,13,0,4,4,0,18,10,4,0,0,5,14,0,14,2,2,4,4,0,4,2,2,2,16,2,23,2,17,0,3,3,15,2,1,1,1,1,30,1,13,7,0,3,2,1,1,0,4,2,0,4,5,2,0,7,5,3,2,1,1,0,8,0,24,9,1,1,8,3,1,0,4,7,0,5,1,11,3,12,3,7,1,26,0,8,4,14,10,1,18,3,0,1,0,0,6,8,6,2,1,3,11,0,5,1,0,1,0,4,2,7,0,10,0,0,13,14,1,16,8,0,1,12,3,0,5,21,3,1,0,0,17,0,10,8,5,3,0,3,7,3,30,9,4
4,1,5,7,6,45,2,9,7,6,2,0,0,26,1,4,1,1,6,1,2,3,8,10,0,0,1,26,5,31,8,1,1,8,3,3,0,7,6,2,12,1,9,1,3,1,3,0,11,0,16,4,1,2,0,0,4,1,6,33,0,4,15,9,3,0,5,7,8,0,0,16,5,16,16,2,3,8,0,6,12,10,7,9,4,0,0,7,2,2,14,0,6,0,7,11,43,1,7,1,5,1,0,10,3,17,7,5,1,8,2,0,9,0,0,4,11,2,0,8,7,1,4,0,1,0,7,6,0,13,0,0,0,15,34,2,0,4,4,1,0,0,2,17,3,0,2,0,1,0,1,2
0,10,0,0,0,0,0,0,0,2,0,4,0,0,0,0,10,2,0,8,13,0,1,0,8,0,1,3,4,20,2,0,12,0,1,2,1,15,0,7,0,4,0,3,0,0,4,1,2,2,0,0,0,38,0,1,2,2,3,0,34,11,3,0,69,4,0,10,0,0,0,9,23,0,0,5,1,0,0,2,0,0,2,0,1,1,17,10,4,11,0,1,1,9,0,0,0,3,2,47,6,4,28,0,5,13,1,0,45,0,6,4,0,9,6,4,0,11,6,0,1,1,0,13,0,6,3,0,2,3,28,3,0,0,0,10,22,3,2,11,1,11,1,0,6,6,12,0,0,7,4,0
12,17,7,3,8,10,19,14,3,2,9,5,2,30,17,9,12,10,4,29,2,27,13,2,23,16,8,13,7,13,23,14,10,3,8,9,2,11,2,19,2,2,3,3,7,19,8,14,6,9,15,14,1,11,10,13,18,16,16,15,15,16,28,6,12,11,22,17,24,16,9,0,14,13,8,40,15,4,3,10,8,5,12,6,9,2,6,29,8,33,9,3,23,5,6,11,9,19,8,18,10,15,7,5,9,12,16,4,6,4,16,10,3,10,7,19,4,31,20,2,3,3,5,25,10,18,16,6,7,7,19,8,0,9,17,11,11,10,4,8,2,17,24,7,62,11,11,6,5,35,18,7
1,15,0,0,0,0,2,9,0,6,2,34,21,6,10,0,3,33,2,52,2,0,3,0,10,17,1,11,6,1,3,11,5,4,2,32,24,18,4,12,0,28,1,1,1,10,4,24,0,25,5,0,0,11,0,63,5,49,23,0,39,18,4,7,26,34,5,7,9,5,23,14,0,2,0,63,8,0,16,5,3,3,11,0,7,22,26,16,29,12,7,14,10,15,0,5,0,11,4,7,0,1,12,5,20,1,0,0,26,4,64,12,3,3,7,3,0,33,29,0,7,2,3,72,0,75,2,0,23,3,13,9,17,3,7,13,19,5,4,35,100,21,5,9,49,4,16,0,5,38,15,3
7,3,4,3,8,1,4,13,2,0,3,0,0,0,10,3,0,4,2,2,3,9,10,0,0,0,1,28,3,6,7,2,0,27,12,4,0,1,1,14,0,3,0,5,0,5,3,2,7,0,7,3,2,2,11,1,2,3,0,7,0,3,22,2,0,2,8,0,1,16,0,13,2,0,3,0,2,5,0,0,0,7,0,11,8,0,0,24,2,0,3,0,0,0,2,2,4,3,7,9,11,3,0,7,4,8,1,0,0,17,0,1,2,1,14,2,0,0,0,9,5,3,4,3,3,3,6,3,0,8,4,12,0,1,2,3,1,10,1,0,0,0,3,30,10,0,3,13,0,6,2,0
2,0,8,17,1,5,9,2,0,0,1,0,0,0,1,1,1,0,5,0,0,2,2,2,0,1,4,2,2,7,2,0,0,1,0,1,0,0,7,17,1,0,0,3,18,0,0,1,7,0,11,1,31,0,18,0,0,2,0,41,2,1,5,7,0,0,3,0,1,16,0,8,0,3,0,4,0,14,0,1,4,0,0,5,0,0,0,0,0,0,3,0,3,0,10,3,8,0,8,0,8,0,0,3,1,0,3,3,0,6,0,0,17,0,0,0,20,0,0,3,1,1,1,0,30,0,0,7,0,3,0,2,0,4,18,0,0,3,2,0,0,0,12,13,3,3,1,27,21,2,2,0
2,38,6,2,3,0,3,0,1,3,0,45,40,9,32,3,13,37,7,33,9,3,2,2,7,60,7,4,2,1,1,63,9,2,0,47,62,1,1,7,4,27,1,6,0,7,0,34,9,75,11,0,6,5,3,95,3,35,14,0,38,1,1,0,11,69,4,7,8,2,5,40,63,0,4,0,12,0,22,6,0,4,63,0,7,53,47,5,27,0,9,29,5,19,0,1,0,7,2,3,4,6,5,1,19,3,8,1,23,8,27,47,2,3,5,1,1,23,60,0,4,0,6,105,5,184,6,2,37,20,16,7,25,1,5,2,36,5,3,35,69,33,9,2,83,0,10,1,0,41,11,3
0,10,0,2,0,1,0,2,0,7,0,8,2,7,5,5,11,1,3,27,3,4,7,1,6,2,0,9,3,7,5,2,9,1,2,9,0,4,1,4,5,6,1,1,7,2,1,1,13,11,2,0,0,1,0,6,3,4,7,0,10,8,11,0,6,1,7,16,3,3,1,15,8,2,0,12,0,3,0,0,0,3,5,0,1,8,3,2,1,10,12,6,3,2,8,1,0,1,6,5,3,0,0,0,5,18,0,2,6,3,5,17,0,7,4,6,0,14,13,1,8,0,0,20,0,10,4,0,1,0,15,10,0,6,22,11,6,2,3,12,16,0,6,0,8,6,7,0,11,11,3,4
0,9,0,21,0,30,23,3,12,2,6,0,0,0,0,2,1,0,4,1,0,0,5,2,2,0,13,7,4,27,10,0,3,2,4,0,0,0,2,4,2,0,5,2,10,1,5,0,1,0,1,14,0,0,7,0,3,0,0,0,2,0,4,2,1,0,4,6,1,8,0,4,0,5,14,0,3,0,0,5,2,14,0,22,1,0,0,4,0,3,8,0,1,0,1,6,2,1,6,2,20,2,0,17,0,4,7,8,0,8,0,0,5,0,0,1,0,0,0,1,4,0,11,0,0,0,0,0,0,6,0,8,0,2,14,1,0,7,16,0,1,0,2,2,0,0,2,1,0,2,0,6
0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,25,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,21,0,0,0,0,0,1,0,17,0,0,0,0,0,15,0,12,0,0,20,0,0,0,0,16,0,0,0,0,0,3,16,0,0,22,0,0,0,0,0,0,6,0,0,23,0,0,7,0,0,59,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,43,8,0,0,0,0,0,0,33,0,0,0,0,16,0,44,0,0,16,0,12,0,43,0,0,0,3,0,0,4,25,2,0,0,3,0,0,0,0,5,0,0
1,5,0,1,5,1,2,11,0,9,1,7,0,12,6,1,5,4,11,1,0,1,4,7,2,0,6,10,10,3,2,1,0,1,1,7,0,0,1,4,4,4,4,4,1,3,2,2,3,0,4,11,0,4,6,3,1,2,7,13,4,2,4,3,2,1,13,6,4,6,2,10,5,0,1,6,0,5,0,0,8,10,2,1,7,0,4,1,2,2,8,0,5,0,6,6,8,12,16,4,7,6,2,0,0,2,1,2,3,3,1,2,4,2,8,2,3,4,0,0,4,1,2,1,0,1,7,0,0,9,5,1,0,9,0,6,2,1,6,7,0,2,2,5,1,1,0,0,1,9,2,5
11,1,0,16,7,19,8,12,12,1,3,0,0,0,15,3,1,1,19,1,0,4,10,1,2,0,0,12,2,1,2,9,0,18,1,14,0,0,3,10,25,1,8,18,0,23,2,2,7,5,5,0,0,2,2,0,3,0,1,0,5,2,15,5,0,0,13,3,7,12,0,8,3,0,4,0,0,2,0,8,0,12,3,7,1,0,0,6,1,2,9,2,5,5,0,6,7,4,15,4,12,10,0,1,0,5,2,6,0,5,0,6,6,1,7,1,3,0,0,2,5,0,19,0,0,1,2,0,0,6,5,10,0,20,7,1,0,0,4,6,0,0,0,16,3,1,8,0,0,9,1,11
0,15,5,2,1,3,6,1,9,17,0,5,1,27,25,0,3,0,4,2,3,1,3,14,2,0,3,30,19,10,18,4,0,17,7,5,1,5,0,11,4,3,7,0,1,2,13,1,17,2,2,2,0,7,0,3,11,3,11,3,1,8,9,8,3,0,1,5,0,10,0,5,3,7,0,4,3,14,0,10,12,0,3,6,1,0,0,17,0,8,21,0,11,0,2,12,8,1,14,10,4,0,0,3,1,12,24,17,0,14,0,3,5,2,4,1,0,5,1,3,13,3,2,1,4,0,4,0,0,18,0,7,0,12,10,2,0,3,18,0,0,2,5,2,7,7,3,5,4,8,4,2
2,19,0,0,0,2,0,0,1,5,0,21,5,4,9,1,0,38,0,12,0,1,15,0,5,49,0,5,0,0,1,38,6,7,0,26,39,8,0,10,2,3,0,2,0,24,1,25,1,48,1,0,2,2,0,38,0,39,0,0,14,1,5,0,5,37,8,2,5,7,2,12,11,0,0,63,5,0,6,2,3,3,0,0,5,19,20,9,39,0,3,21,15,7,0,7,0,12,8,1,0,2,0,0,18,0,0,1,6,0,21,3,0,7,2,1,5,23,50,0,0,0,0,36,0,26,4,0,0,7,15,0,9,0,12,6,21,11,0,51,17,21,6,0,10,8,1,0,0,22,0,13
3,0,2,22,1,5,13,2,6,0,18,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,1,0,7,1,0,0,3,1,0,0,0,11,0,0,1,25,6,22,5,0,0,3,0,13,1,9,0,4,0,0,0,0,21,0,0,4,9,0,0,0,0,1,9,0,6,0,11,5,0,0,22,0,1,7,6,0,0,0,0,0,1,2,0,11,0,0,0,1,0,19,2,0,0,4,0,0,12,0,0,5,2,0,1,0,0,15,0,0,0,4,0,0,3,0,0,2,0,13,0,0,9,0,0,0,5,0,1,8,0,0,0,0,0,0,0,2,6,0,0,0,24,0,1,2,5
