Ant4,Ant260,Ant52,Ant65,Ant244,Ant397,Ant540,Ant6,Ant7,Ant9,Ant15,Ant19,Ant26,Ant30,Ant60,Ant72,Ant74,Ant76,Ant102,Ant158,Ant191,Ant196,Ant227,Ant245,Ant252,Ant278,Ant308,Ant329,Ant518,Ant604,Ant673,Ant740,Ant954,Ant0,Ant1,Ant12,Ant13,Ant17,Ant20,Ant23,Ant27,Ant35,Ant43,Ant48,Ant50,Ant51,Ant53,Ant54,Ant62,Ant70,Ant71,Ant81,Ant96,Ant97,Ant105,Ant109,Ant111,Ant112,Ant115,Ant117,Ant124,Ant126,Ant137,Ant159,Ant172,Ant175,Ant178,Ant186,Ant190,Ant194,Ant206,Ant210,Ant215,Ant219,Ant220,Ant229,Ant238,Ant242,Ant243,Ant250,Ant251,Ant255,Ant256,Ant264,Ant289,Ant296,Ant299,Ant301,Ant324,Ant331,Ant334,Ant342,Ant347,Ant380,Ant390,Ant394,Ant395,Ant398,Ant458,Ant475,Ant476,Ant482,Ant501,Ant509,Ant556,Ant560,Ant564,Ant576,Ant580,Ant599,Ant607,Ant610,Ant614,Ant621,Ant650,Ant663
5,7,5,9,0,14,6,0,0,6,3,4,10,4,7,7,0,18,0,3,7,11,4,0,0,5,4,3,0,1,1,15,7,1,6,6,6,1,6,4,6,3,4,8,0,8,1,1,1,15,3,7,7,5,3,0,3,1,13,2,26,5,1,4,14,6,4,6,2,8,4,4,12,2,3,14,1,1,16,0,0,3,10,0,2,6,2,2,10,6,3,6,2,2,1,2,5,1,3,4,0,3,1,3,7,0,0,1,0,2,2,4,4,7,0,10
3,0,7,4,0,3,1,0,0,5,1,1,4,6,7,0,4,16,0,7,6,6,3,0,3,1,1,0,0,0,0,1,5,2,9,8,4,0,1,1,0,1,2,0,0,5,2,2,1,5,2,1,1,1,3,3,0,0,4,1,5,4,0,2,0,1,0,4,1,7,0,0,7,2,0,7,0,1,0,0,1,0,5,0,3,2,2,1,3,5,2,0,0,2,0,12,0,0,1,1,0,3,0,3,0,0,0,1,1,1,2,1,1,1,0,15
1,1,1,17,0,1,0,3,6,1,0,19,3,3,2,1,0,21,4,0,3,4,12,0,0,3,0,0,0,0,0,3,0,5,8,0,2,0,3,0,15,0,0,4,5,1,0,5,0,11,3,27,8,2,1,1,0,0,7,0,2,1,0,1,1,2,0,0,1,2,0,1,0,0,2,2,5,0,1,0,3,1,2,0,0,1,3,1,0,0,0,7,0,3,4,2,6,0,0,12,9,5,0,2,0,24,0,0,1,0,0,0,0,9,0,2
4,0,13,3,6,12,11,1,0,31,46,7,2,20,18,7,11,9,1,14,26,5,33,0,5,3,8,19,0,2,1,14,3,0,9,10,6,16,33,3,2,6,34,11,0,8,0,3,4,9,9,2,32,15,18,13,4,7,0,3,2,14,9,0,15,50,10,4,10,1,5,4,28,5,13,12,1,16,10,0,0,3,10,3,0,6,1,16,12,9,33,3,5,2,20,18,3,6,1,5,0,5,16,1,25,0,7,7,11,13,24,7,21,3,0,19
4,9,16,8,1,5,0,3,2,9,6,4,6,1,14,0,0,17,0,3,2,7,10,0,8,5,5,1,0,0,4,13,3,12,8,3,1,3,3,0,4,0,3,12,0,10,0,11,0,9,1,29,7,2,7,2,1,0,3,0,22,10,0,1,2,0,0,12,4,8,0,6,12,1,3,7,1,1,12,0,3,16,9,0,0,14,9,0,3,5,0,18,0,6,2,1,1,1,8,3,0,7,0,6,3,0,0,0,1,1,0,0,15,19,0,12
7,10,9,10,1,16,1,1,3,7,4,6,8,1,6,2,0,9,2,0,8,10,4,0,7,5,16,0,0,0,13,7,1,11,16,7,0,1,2,0,13,0,0,12,0,3,1,6,1,10,1,12,11,5,5,26,5,2,2,22,0,11,1,0,2,1,0,27,1,3,2,15,19,0,2,8,0,2,17,0,5,29,26,1,1,15,8,1,2,6,2,15,0,4,0,0,16,1,5,9,2,19,0,12,5,2,0,0,0,2,0,3,6,12,1,16
21,12,8,12,0,8,3,3,0,4,1,2,17,2,4,0,0,65,0,6,1,11,7,0,3,20,1,0,0,0,1,3,1,2,5,2,4,0,4,0,5,1,0,6,0,1,1,3,0,6,1,3,5,2,0,5,4,1,14,10,11,0,0,1,0,4,0,4,3,11,8,2,16,0,2,6,5,0,11,0,7,2,4,1,1,8,6,5,4,1,0,15,0,3,0,2,4,1,22,7,0,4,0,5,2,0,0,0,1,3,1,0,5,5,0,22
3,1,0,0,3,0,0,0,0,0,1,0,0,3,1,1,11,4,0,14,4,0,1,0,1,0,0,8,0,68,0,0,0,1,0,0,0,0,9,0,0,18,3,1,0,0,15,0,0,0,1,0,6,4,0,1,0,0,9,0,1,0,0,0,1,4,20,1,0,0,2,0,0,16,0,6,0,18,3,0,0,0,0,1,6,2,0,0,2,3,39,0,2,0,0,1,2,0,0,0,0,2,3,0,0,0,1,1,1,2,9,2,0,1,0,4
0,0,1,0,4,2,1,0,0,0,3,0,2,30,1,19,1,3,0,5,1,2,2,0,0,7,11,6,0,6,1,3,3,0,4,12,6,6,18,4,0,19,9,0,0,1,9,0,10,0,3,0,0,19,1,4,2,1,0,1,0,1,0,0,4,12,22,2,1,0,25,0,0,10,3,2,1,5,2,0,0,0,0,5,5,0,1,4,3,5,3,0,0,0,0,5,0,16,0,1,0,0,4,0,0,0,21,37,12,2,1,10,1,5,0,2
0,0,26,2,3,8,5,1,0,5,0,3,2,11,7,2,11,13,0,12,2,0,27,0,5,2,9,6,0,3,0,5,10,5,10,9,14,19,7,4,0,4,10,5,0,14,2,3,13,3,25,2,6,8,0,14,0,1,15,2,2,0,1,4,0,5,8,1,0,4,13,0,12,6,5,9,0,1,5,0,0,0,6,5,8,14,0,4,6,20,2,5,0,0,3,8,5,9,1,2,0,2,5,1,5,0,0,1,2,3,0,13,14,9,0,11
0,1,3,4,7,2,6,0,0,3,1,4,2,1,7,4,2,31,0,4,10,2,6,0,2,10,5,10,0,0,5,1,14,0,5,6,7,18,20,0,0,3,3,3,0,7,3,0,5,4,0,1,7,31,5,6,1,2,50,0,1,4,4,12,5,0,5,5,4,2,1,3,5,0,3,2,4,4,9,0,0,0,3,2,0,5,0,0,5,6,5,0,1,0,3,8,8,4,3,2,0,2,2,0,0,0,0,1,12,8,0,3,1,0,0,11
0,0,0,2,3,2,8,0,0,0,0,0,0,18,1,2,9,0,0,8,4,1,5,0,2,1,1,1,0,13,0,4,12,0,2,12,1,10,0,15,0,8,27,3,0,0,8,0,2,0,15,0,0,5,12,4,0,0,10,0,0,0,20,22,8,5,0,0,0,0,2,0,3,3,2,4,1,8,0,0,0,0,3,7,3,2,1,6,1,1,0,0,3,0,0,9,0,17,0,0,0,1,23,1,2,0,4,18,0,4,5,4,1,3,0,4
6,26,9,6,2,5,1,9,5,6,3,5,10,4,7,2,1,9,0,3,2,10,3,0,5,6,6,1,0,0,9,4,5,16,10,4,2,2,3,1,7,0,1,20,0,4,1,5,2,11,1,14,9,4,4,6,4,0,4,12,27,4,1,2,1,5,0,0,4,7,6,1,23,0,0,18,16,1,13,0,0,7,14,4,0,9,7,0,3,5,0,22,0,7,4,4,17,1,12,17,0,4,0,5,5,0,0,0,0,0,1,0,2,12,8,17
8,1,1,2,0,7,2,2,1,10,1,11,2,3,3,0,6,5,3,6,5,11,27,0,7,6,7,0,0,0,2,3,8,2,2,0,3,1,16,1,3,0,2,9,0,2,0,1,1,5,5,8,0,2,1,2,1,1,10,4,1,3,0,1,0,4,0,4,0,7,3,1,4,0,0,4,1,0,2,0,1,0,1,2,2,0,9,0,0,1,0,3,0,2,6,4,2,0,2,3,0,2,2,3,4,0,0,1,0,1,0,0,2,14,0,32
8,32,11,10,1,7,0,5,6,7,6,18,2,0,4,1,4,38,1,6,5,17,12,0,3,11,5,0,0,2,3,6,0,8,11,1,5,0,3,0,2,2,2,5,5,7,0,5,0,25,0,24,4,2,7,8,7,2,1,8,3,11,0,0,4,2,0,7,7,0,4,6,9,0,0,6,4,1,11,0,2,5,7,0,1,6,9,0,4,0,2,7,1,7,0,2,14,0,19,11,2,5,0,19,9,3,3,0,0,5,0,0,1,2,3,12
0,2,5,3,12,2,26,0,0,13,1,2,2,2,12,19,1,3,0,10,1,0,7,0,2,4,5,3,0,4,5,6,24,0,10,11,19,9,8,11,0,7,20,0,0,6,2,3,8,4,8,0,1,18,8,4,0,0,5,0,2,8,2,25,13,1,2,6,3,4,0,1,5,0,12,6,0,5,5,0,0,0,1,19,5,3,2,17,2,0,2,3,0,2,13,10,1,6,1,6,0,1,0,1,3,0,1,2,19,0,1,1,1,1,0,10
5,4,0,13,1,7,0,3,3,2,0,0,0,0,2,0,0,4,0,0,6,8,3,0,3,4,1,0,0,0,0,4,1,6,5,0,0,0,0,0,6,1,0,10,0,1,0,1,0,1,0,5,6,0,0,4,0,1,4,6,15,2,0,0,0,3,0,1,1,6,1,0,1,0,0,1,4,0,3,0,5,4,4,0,0,4,3,0,0,3,0,18,0,17,0,0,3,0,0,5,3,2,0,7,7,11,0,0,0,0,0,0,0,0,1,7
13,2,13,31,3,4,1,14,32,29,3,4,26,14,12,14,0,17,3,2,15,3,17,0,16,12,12,2,0,0,10,19,18,19,29,23,7,0,11,6,16,2,9,12,0,12,2,22,2,16,2,9,3,5,5,12,7,0,28,12,19,16,0,0,12,5,3,23,4,9,5,1,0,1,14,12,0,0,27,0,1,15,76,7,2,13,4,7,8,5,3,13,0,0,18,6,23,6,7,14,0,7,2,4,10,0,5,0,0,5,2,0,7,11,0,17
0,0,0,0,0,1,7,0,0,4,1,0,0,2,1,5,2,1,0,11,6,0,2,0,0,0,0,1,0,36,0,2,6,1,2,2,1,1,23,3,0,3,14,0,0,1,26,0,2,0,1,2,0,1,4,2,2,0,5,1,0,0,16,10,6,0,3,0,0,0,0,0,1,0,0,1,0,11,2,0,0,0,0,12,7,0,0,2,1,1,33,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,5,12,0,2,19,5,3,0,0,1
0,0,23,1,2,5,8,0,0,19,2,1,1,9,11,2,1,3,0,8,5,4,4,0,1,3,12,3,0,2,3,9,22,0,5,18,7,16,16,17,1,6,5,2,0,1,1,1,8,3,5,0,0,13,14,3,0,2,13,3,2,2,0,3,5,3,2,0,0,0,12,0,14,0,0,3,0,5,5,0,0,0,5,0,6,1,0,11,5,3,1,0,0,0,4,2,4,10,1,0,0,4,0,0,1,0,2,2,0,10,0,1,3,1,0,8
1,1,9,5,2,14,1,1,1,9,7,8,8,19,8,2,5,17,1,3,10,8,16,0,5,19,2,0,0,2,10,26,13,11,13,12,2,8,8,5,8,4,1,9,0,6,1,4,2,10,12,5,11,18,11,14,7,2,12,7,8,6,6,2,9,2,4,18,4,6,6,1,12,1,3,0,1,3,9,0,0,3,22,2,1,4,2,6,5,10,4,7,1,0,3,7,6,4,10,2,0,5,2,0,4,0,0,2,5,5,4,3,9,16,0,21
5,5,1,45,0,1,0,19,81,2,1,11,6,4,0,1,0,14,8,4,0,16,1,0,6,2,1,0,0,0,0,8,0,12,3,2,0,1,0,0,2,0,0,14,14,14,0,4,1,4,0,10,1,1,3,1,0,5,1,1,0,5,0,1,0,4,1,16,1,4,0,4,0,0,0,1,0,0,5,0,9,7,7,0,0,5,11,0,6,0,0,22,0,28,0,0,4,0,0,11,7,4,1,49,0,12,0,0,0,1,0,0,0,2,5,3
1,0,3,0,7,3,13,0,0,2,1,0,1,4,2,7,9,4,0,6,1,2,4,0,1,0,1,1,0,9,0,3,5,2,3,0,6,15,27,1,0,5,1,1,0,8,15,1,4,0,14,1,5,5,20,1,1,0,16,1,2,0,18,5,1,4,8,1,0,1,5,0,0,11,5,3,0,0,3,0,1,0,1,4,14,1,0,0,5,1,22,2,2,1,7,4,0,7,0,0,0,0,2,0,1,0,5,16,1,0,0,1,2,0,0,3
4,20,11,11,1,21,7,4,26,7,7,25,9,2,14,5,1,9,2,6,4,7,7,0,6,8,4,2,0,1,8,16,10,18,10,22,1,4,13,4,9,2,8,8,1,10,2,8,2,10,6,9,9,9,11,16,0,1,10,12,17,11,3,2,5,9,0,13,2,11,5,3,27,2,5,9,5,3,0,0,1,15,17,3,2,7,14,11,9,5,3,6,0,11,5,10,4,0,14,3,0,10,1,9,4,3,1,0,5,0,1,3,6,10,1,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,0,30,0,2,0,7,30,3,0,2,0,0,3,0,0,5,7,0,1,9,3,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,15,8,0,0,2,1,2,0,11,2,0,0,0,1,3,0,3,5,7,0,0,0,0,0,0,1,2,0,5,1,0,0,0,9,1,1,0,0,12,3,0,0,2,7,0,1,3,1,15,0,24,1,0,13,0,4,8,5,1,0,50,1,23,0,0,0,0,0,0,0,4,8,2
23,9,4,16,0,4,2,9,29,5,5,5,16,4,2,0,0,9,13,2,0,7,2,0,8,1,2,0,0,0,1,4,0,18,8,2,0,0,0,0,8,0,0,25,5,5,0,5,2,5,1,6,2,1,2,3,0,1,3,16,29,2,0,0,0,0,0,7,0,5,0,4,15,0,0,3,7,0,15,0,12,0,12,0,0,36,6,0,1,4,0,37,0,17,0,1,8,0,15,9,10,6,0,28,2,6,0,0,0,0,0,0,0,11,3,9
7,1,10,14,2,6,2,3,17,14,4,10,6,3,15,7,4,22,0,2,3,11,14,0,23,14,3,1,0,0,4,6,5,32,26,7,3,3,2,0,10,5,3,31,0,5,5,9,8,14,0,8,12,2,0,10,5,2,10,9,26,4,0,0,6,3,3,14,1,7,1,4,76,0,5,22,7,1,17,0,3,12,0,0,0,28,3,18,8,2,0,20,2,6,2,5,13,0,13,7,0,10,2,3,10,0,0,1,2,2,0,0,5,21,0,23
0,0,0,0,1,8,15,1,1,0,1,1,1,4,6,7,8,1,0,7,3,0,0,0,0,0,3,3,0,7,1,5,3,0,0,3,2,6,15,7,1,20,26,0,0,1,15,1,3,2,4,0,8,10,0,0,0,0,3,0,1,1,1,5,5,2,7,4,2,0,19,0,7,12,0,2,0,4,3,0,0,0,0,0,2,0,0,2,7,2,3,1,16,0,5,9,0,2,1,3,0,0,11,1,0,0,3,6,7,1,3,5,1,0,0,3
0,0,0,0,2,1,22,0,0,0,3,0,0,3,2,0,4,1,0,4,1,0,1,0,1,0,3,1,0,3,0,4,5,0,0,0,10,12,4,7,1,8,2,0,0,1,15,0,7,2,2,0,8,21,2,2,3,0,0,0,1,1,6,5,8,0,3,0,2,1,5,0,2,7,6,1,0,14,2,0,0,0,0,2,0,0,0,0,9,0,3,0,14,0,6,2,0,3,0,0,0,2,10,0,0,0,10,6,1,4,7,2,0,0,0,0
5,13,12,11,0,5,2,5,10,3,1,14,8,5,2,3,7,34,1,2,1,17,7,0,5,4,2,0,0,0,10,15,3,11,8,6,4,1,1,1,4,1,2,13,3,6,0,5,2,7,1,14,2,5,3,6,2,1,6,14,15,8,2,0,14,5,2,9,0,6,3,4,13,0,1,4,5,1,7,0,2,36,28,0,0,0,3,1,5,1,2,14,0,51,2,8,14,3,27,20,1,10,0,10,1,0,0,0,0,2,0,0,3,7,0,8
11,21,3,15,0,1,0,4,22,2,4,4,0,2,0,0,0,20,21,1,1,17,5,0,4,2,1,0,0,0,3,0,1,9,15,0,1,0,2,0,12,0,0,12,10,3,0,7,0,3,0,14,3,2,0,2,2,3,1,9,8,6,0,1,0,0,1,7,9,9,2,3,4,0,0,2,11,0,14,0,7,6,3,0,0,3,0,1,1,1,1,12,0,29,1,3,21,1,2,5,4,3,0,16,6,7,0,0,0,0,0,0,0,1,28,11
0,1,14,7,0,2,3,1,0,6,10,0,0,5,22,10,1,7,0,8,6,4,6,0,2,0,7,15,0,2,0,2,13,2,3,15,5,7,8,25,0,1,6,2,0,8,5,2,9,3,2,0,0,17,4,2,1,1,16,0,1,5,0,4,4,0,6,0,0,0,17,0,7,2,11,6,0,0,11,0,0,0,18,2,0,1,1,0,2,8,0,0,1,0,3,13,2,4,1,3,0,1,18,0,4,0,5,10,0,4,0,12,10,2,0,18
6,1,6,13,0,8,1,0,10,1,5,6,1,15,16,3,4,39,1,11,8,13,5,0,0,1,11,3,0,10,0,4,7,1,10,18,10,16,8,4,2,4,0,12,0,21,0,5,4,1,20,1,1,3,11,10,3,0,12,3,2,4,2,3,6,5,1,3,0,4,2,0,8,1,5,5,6,5,9,0,1,1,8,7,9,5,1,2,0,3,6,0,0,1,3,3,2,0,9,0,0,0,3,0,1,0,2,6,3,9,0,1,1,4,0,21
3,0,9,4,2,11,1,0,1,6,0,0,6,3,10,1,4,13,0,2,4,3,8,0,3,2,4,1,0,2,4,3,1,7,5,5,3,0,2,0,12,0,3,5,0,5,1,1,1,11,0,3,5,5,6,6,5,0,9,5,6,1,3,5,20,6,1,5,1,0,0,3,5,1,3,10,0,1,5,0,3,4,2,2,0,1,1,8,3,0,0,10,0,2,10,4,1,0,7,5,0,2,2,4,3,0,1,0,0,1,0,0,16,5,0,11
1,0,2,0,5,0,5,0,0,4,4,0,10,0,3,5,4,9,0,4,2,1,12,0,1,0,0,21,0,5,1,1,1,0,7,9,1,0,5,0,2,4,12,1,0,2,1,0,3,3,12,0,5,13,1,3,2,0,33,0,2,0,39,3,2,5,0,0,0,2,2,0,3,33,1,4,0,22,3,0,1,0,0,3,3,2,1,0,6,0,0,0,0,0,8,6,0,0,0,0,0,0,9,1,5,0,0,10,5,3,7,4,8,0,0,5
21,28,0,22,0,4,2,15,132,2,6,29,5,4,3,0,0,17,11,0,3,25,8,1,8,10,0,0,0,0,3,0,2,26,13,0,0,0,3,0,19,1,0,39,32,21,0,4,0,19,2,45,3,0,1,6,0,7,3,18,15,15,0,0,5,0,0,22,3,7,3,18,13,0,0,7,22,2,6,0,15,37,20,1,0,14,12,0,0,10,0,0,0,32,0,0,27,0,9,29,24,9,0,34,4,7,1,0,1,0,0,0,2,17,20,27
0,0,0,1,0,1,6,0,0,1,2,0,0,6,1,0,2,0,0,22,0,0,1,0,1,0,0,8,0,24,0,0,9,0,1,0,0,7,0,3,0,8,0,0,0,1,11,0,0,0,2,0,2,13,1,2,0,0,5,0,0,0,2,0,0,1,3,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,2,16,14,0,0,1,0,0,0,0,0,0,1,0,0,10,1,0,0,0,1,0,0,0,13,10,0,31,7,9,4,0,0,1
17,44,0,44,1,1,0,17,205,0,2,5,3,0,0,1,1,24,38,2,0,27,3,0,9,1,0,0,0,0,2,0,0,16,4,0,0,0,0,0,17,0,0,32,30,7,0,12,0,3,1,15,1,0,0,2,2,3,2,6,4,3,0,0,0,0,0,7,2,7,2,17,0,0,0,0,28,1,11,0,24,17,6,0,0,51,29,0,1,2,0,32,0,0,0,0,23,0,1,23,59,0,0,68,0,20,0,1,0,0,0,0,1,16,16,2
0,1,15,3,5,2,1,6,0,6,0,4,5,7,5,14,6,1,0,0,7,1,7,0,1,11,13,7,0,0,15,7,1,5,16,7,5,12,8,0,8,5,1,1,0,0,5,4,7,27,9,11,13,16,3,1,0,4,20,2,0,0,0,0,3,3,0,4,6,0,13,0,18,0,4,3,0,7,5,0,1,0,2,5,6,2,1,3,3,10,8,0,1,0,0,11,1,1,1,1,0,2,8,2,1,0,0,2,2,1,6,2,11,1,0,5
5,0,22,9,7,3,8,3,0,9,2,2,1,14,24,9,9,15,0,3,4,4,28,0,1,1,11,5,0,0,5,1,5,1,18,9,6,8,0,4,2,4,6,5,0,1,4,7,0,7,2,1,5,10,16,2,12,2,18,1,0,2,1,5,8,8,9,4,4,2,10,0,6,1,2,7,0,4,10,0,0,1,5,9,2,8,3,13,3,4,6,0,0,0,11,0,7,1,3,2,0,2,1,0,4,0,2,2,1,13,1,1,5,0,0,16
12,17,0,25,0,5,2,37,88,8,6,24,4,1,12,2,4,11,19,7,4,8,12,0,6,1,2,1,0,0,3,5,2,5,9,2,2,3,5,0,22,0,1,12,29,6,0,8,0,17,0,15,4,2,0,5,0,6,3,1,16,4,2,0,5,8,0,17,2,14,1,3,23,0,4,6,4,0,4,0,13,8,13,0,0,14,21,2,2,1,0,27,0,23,1,7,0,1,3,11,5,5,0,24,1,20,0,0,0,0,0,1,2,12,15,12
0,0,8,0,10,0,5,0,0,3,0,0,2,3,8,9,17,2,0,40,2,0,3,0,4,1,9,1,0,16,2,4,11,4,1,3,2,17,5,3,0,3,0,1,0,2,9,0,1,0,6,0,6,10,13,1,0,0,6,1,1,1,0,16,9,4,17,1,0,0,6,0,6,6,10,4,0,7,0,0,0,0,0,2,3,3,1,4,0,0,0,0,10,0,1,1,1,0,3,0,0,0,3,0,1,0,6,25,2,2,7,0,1,1,0,4
7,11,5,4,1,5,3,8,6,1,2,11,0,3,6,3,0,62,1,2,1,19,7,0,6,28,0,0,0,0,5,4,0,13,4,0,2,2,4,0,7,0,0,19,0,2,0,5,2,5,3,11,12,0,4,3,1,0,1,8,5,22,0,0,1,3,0,12,2,19,1,0,7,0,1,10,0,0,14,0,4,15,13,1,0,27,2,1,9,7,0,9,1,1,1,3,3,3,0,9,0,6,0,9,2,0,0,0,0,0,0,0,5,18,0,31
6,6,2,27,0,10,0,6,13,6,0,9,3,1,1,0,0,9,2,4,0,19,18,0,1,8,2,0,0,0,7,3,0,5,4,0,0,0,2,0,18,1,0,21,1,8,0,3,0,6,0,11,8,0,5,4,1,12,5,3,9,7,0,1,2,2,0,17,3,11,6,5,14,0,0,2,11,0,3,0,8,9,7,3,0,20,5,3,0,5,0,29,0,23,1,2,11,0,9,0,11,2,0,28,5,13,0,0,0,0,0,0,1,9,2,7
11,1,0,82,0,0,0,6,12,0,0,9,0,0,0,0,0,14,24,0,0,20,0,0,8,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,4,0,0,23,8,0,0,3,0,0,0,22,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,7,0,0,0,5,10,0,0,0,1,4,0,0,0,0,24,0,59,0,0,5,0,0,11,0,0,0,42,0,12,0,0,0,0,0,0,0,1,6,0
0,2,3,15,1,2,0,2,1,18,0,2,7,0,6,0,0,52,0,4,2,9,10,0,3,3,1,0,0,0,2,2,1,7,6,0,0,0,1,0,6,0,5,4,0,5,0,1,0,5,0,2,11,4,1,3,3,5,5,7,19,4,2,0,2,2,1,4,2,5,1,2,7,0,4,5,4,0,10,0,1,6,10,0,2,10,3,1,0,2,0,9,0,0,2,2,5,0,6,2,0,0,0,5,5,0,0,0,0,0,0,0,5,8,0,189
0,0,0,0,2,1,1,0,0,2,1,0,3,11,3,8,0,0,0,3,1,0,13,0,1,0,1,12,0,2,0,6,1,0,1,1,2,2,1,0,0,3,16,2,0,0,3,2,5,0,4,0,3,16,3,1,0,0,16,0,0,0,3,4,5,2,23,0,2,0,0,0,2,0,0,2,1,2,1,0,0,0,2,11,10,0,0,18,3,2,9,0,1,0,8,1,0,3,0,0,0,0,0,0,0,0,13,15,3,2,17,26,2,0,0,2
6,8,0,72,0,1,0,31,144,3,0,9,7,1,3,1,0,14,22,1,0,24,1,1,17,2,0,0,0,0,4,4,0,10,6,4,0,0,0,0,10,0,0,39,15,2,0,10,0,3,0,14,0,0,5,3,3,2,1,6,12,5,0,0,1,0,1,5,3,19,1,7,4,0,0,0,49,0,9,0,50,28,3,1,0,10,16,0,0,4,1,34,0,68,2,0,24,0,9,28,42,5,0,0,1,32,0,0,0,0,0,0,1,4,17,8
0,2,5,6,0,5,1,0,1,6,3,1,0,3,13,4,2,5,1,5,2,2,5,0,3,2,0,0,0,0,3,10,4,4,11,5,0,3,1,0,4,1,1,10,0,2,1,5,0,9,0,4,11,5,0,7,0,0,25,3,5,2,0,0,5,0,2,5,4,9,3,7,10,0,1,4,0,1,4,0,1,2,10,0,0,1,6,4,1,3,5,4,0,0,1,4,1,1,2,5,0,5,0,1,0,0,2,0,0,0,0,0,6,1,0,4
3,8,0,50,0,0,0,12,12,0,0,22,0,0,0,0,0,10,19,0,0,17,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,15,0,0,9,15,0,0,4,0,0,0,28,0,0,0,0,0,24,0,0,2,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,12,0,3,0,23,6,0,0,0,0,7,0,0,0,0,7,0,20,0,0,20,0,0,13,12,0,0,32,0,0,0,0,0,0,0,0,0,3,14,0
0,0,2,0,0,0,4,0,0,3,2,0,0,3,0,3,0,1,0,5,3,0,4,0,0,1,0,4,0,71,0,4,5,0,0,0,2,5,4,0,0,6,9,0,0,5,12,0,1,0,10,0,0,6,7,0,0,0,7,0,0,0,1,21,0,0,4,0,0,3,1,0,5,5,2,0,0,5,1,0,0,0,0,3,10,0,0,5,2,1,0,1,13,0,0,2,0,6,0,0,0,0,13,0,2,0,0,12,0,6,9,2,4,0,0,0
0,3,2,1,2,1,3,0,0,5,1,0,0,0,6,8,1,0,0,2,10,0,4,0,0,0,1,1,0,41,0,1,5,0,0,8,9,3,5,10,0,16,2,0,0,3,28,0,3,0,2,0,1,19,8,1,1,0,7,0,0,0,1,37,1,1,18,0,1,0,2,0,0,12,2,2,0,16,0,0,0,0,1,6,6,0,0,10,6,0,10,0,10,1,2,2,0,25,0,0,0,0,15,0,0,0,12,0,16,13,8,14,2,0,0,0
0,0,0,0,3,0,9,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,8,0,3,0,4,1,0,0,2,1,0,3,0,0,2,3,0,0,2,4,0,0,0,1,0,0,7,2,0,1,1,11,1,0,1,1,12,2,12,0,0,0,0,19,0,0,0,0,5,0,1,5,0,0,0,2,7,1,0,0,0,3,0,5,1,0,0,2,1,0,2,0,0,0,0,3,0,0,0,0,16,0,0,3,4,1,0,0,2
0,0,8,3,11,5,6,0,0,4,3,0,0,9,22,11,2,20,0,4,3,1,6,0,0,1,0,4,0,9,2,1,4,0,5,4,12,5,11,3,0,5,6,2,0,2,11,1,2,2,16,0,0,8,6,2,1,0,13,1,2,3,2,2,3,8,4,0,1,5,0,0,5,2,10,5,1,0,0,0,0,0,2,1,4,2,0,4,9,1,3,0,31,0,1,13,0,2,0,0,0,0,2,0,0,0,6,13,0,0,11,2,2,0,0,6
0,0,0,0,3,1,6,0,0,1,2,0,0,8,1,1,41,1,0,2,2,1,0,0,0,0,6,6,0,5,0,6,1,0,4,6,38,0,20,1,0,0,6,4,0,0,5,0,19,0,0,0,1,15,5,2,2,0,24,0,0,1,9,1,0,0,5,1,0,0,1,0,2,19,0,4,0,0,1,0,0,0,0,3,7,0,0,0,0,0,7,0,7,0,6,1,0,7,0,0,0,0,17,0,0,0,9,8,3,11,0,8,0,0,0,1
0,0,2,0,3,0,6,0,0,4,0,0,1,1,4,7,3,5,0,7,4,0,5,0,0,0,0,7,0,8,0,0,2,0,0,6,11,3,5,2,0,10,9,0,0,1,13,0,0,0,7,0,0,13,12,4,1,0,7,0,3,0,2,10,13,3,4,0,0,0,1,0,0,5,1,3,0,1,3,0,0,0,0,5,2,0,0,12,1,0,4,0,9,0,2,1,1,0,0,0,0,0,26,0,0,0,2,14,4,2,8,0,3,3,0,7
