Ant57,Ant260,Ant52,Ant397,Ant540,Ant929,Ant2,Ant6,Ant7,Ant9,Ant14,Ant19,Ant24,Ant26,Ant30,Ant38,Ant60,Ant64,Ant72,Ant74,Ant102,Ant158,Ant161,Ant196,Ant202,Ant209,Ant227,Ant237,Ant245,Ant252,Ant268,Ant308,Ant311,Ant534,Ant604,Ant620,Ant646,Ant673,Ant740,Ant838,Ant954,Ant0,Ant1,Ant12,Ant13,Ant17,Ant20,Ant23,Ant27,Ant29,Ant35,Ant42,Ant43,Ant48,Ant49,Ant51,Ant54,Ant55,Ant62,Ant63,Ant66,Ant68,Ant70,Ant80,Ant82,Ant91,Ant96,Ant97,Ant98,Ant100,Ant109,Ant113,Ant115,Ant118,Ant120,Ant124,Ant126,Ant127,Ant131,Ant135,Ant137,Ant139,Ant140,Ant144,Ant147,Ant149,Ant153,Ant156,Ant159,Ant169,Ant170,Ant172,Ant174,Ant175,Ant176,Ant186,Ant190,Ant195,Ant198,Ant206,Ant207,Ant210,Ant212,Ant215,Ant219,Ant229,Ant232,Ant242,Ant250,Ant255,Ant257,Ant261,Ant262,Ant263,Ant264,Ant289,Ant296,Ant299,Ant301,Ant305,Ant313,Ant318,Ant324,Ant326,Ant331,Ant332,Ant334,Ant342,Ant353,Ant356,Ant376,Ant380,Ant387,Ant391,Ant395,Ant433,Ant437,Ant458,Ant462,Ant476,Ant482,Ant492,Ant501,Ant507,Ant509,Ant530,Ant549,Ant552,Ant560,Ant564,Ant576,Ant592,Ant593,Ant599,Ant600,Ant607,Ant610,Ant614,Ant621,Ant635,Ant638,Ant647,Ant650,Ant665
11,0,7,5,0,8,15,4,0,8,1,9,0,11,0,0,0,0,24,63,20,0,6,9,0,3,14,0,0,14,0,0,22,1,7,26,3,1,10,0,9,0,0,5,7,0,4,0,8,2,0,0,1,5,2,4,19,0,0,3,8,13,1,0,0,7,27,13,6,0,12,4,5,1,1,19,6,3,2,8,14,23,0,21,0,1,22,1,6,0,1,6,2,0,0,2,3,0,0,14,12,11,0,11,11,4,6,24,16,0,0,2,0,6,3,0,8,12,7,0,6,10,0,0,0,3,0,0,3,12,0,0,3,3,55,19,0,28,0,0,19,0,0,0,7,6,2,1,1,1,0,5,13,8,16,0,13,16,3,3,0,0,0,29
4,4,12,1,11,4,4,17,12,0,0,1,15,0,3,14,1,2,1,3,0,0,25,22,14,2,7,0,0,8,0,6,9,0,4,1,2,3,9,0,14,0,0,3,4,1,5,3,2,9,0,13,6,20,10,0,0,1,0,20,11,11,1,4,0,6,8,13,3,13,1,4,9,1,0,15,0,1,0,23,5,39,2,9,0,3,0,1,3,3,1,16,4,8,4,17,1,13,0,8,11,0,8,2,11,19,7,0,0,6,3,0,4,1,4,8,0,3,27,20,37,10,0,3,1,10,18,0,5,0,13,0,2,0,3,10,2,0,2,2,1,11,0,0,2,7,5,13,12,1,0,6,9,4,10,0,18,5,9,1,0,3,13,3
10,0,0,0,0,18,3,0,0,11,0,15,1,3,0,0,0,18,15,21,32,10,0,0,0,8,0,0,52,1,1,0,4,0,3,5,0,0,0,2,0,4,0,6,18,0,0,0,21,0,0,0,0,0,0,15,22,0,0,1,0,9,1,0,0,17,2,3,13,0,6,0,0,0,3,3,0,15,11,0,10,7,0,1,0,0,1,7,8,0,17,0,20,0,20,0,3,0,0,2,5,3,0,7,0,6,11,12,17,0,0,11,0,9,1,12,3,0,0,0,0,28,0,0,0,0,1,0,0,3,0,0,4,5,10,1,0,24,0,46,0,3,0,9,3,13,0,0,0,48,0,0,2,7,0,0,0,2,0,2,0,0,0,15
0,2,0,9,9,0,7,10,14,0,2,2,16,1,2,5,11,0,4,0,1,0,1,19,7,1,6,1,2,3,0,11,7,1,11,1,6,0,14,0,15,0,0,11,2,0,6,4,3,8,7,22,6,19,4,0,0,7,0,22,14,4,2,1,1,1,10,7,0,38,0,8,5,18,0,13,0,0,3,17,3,29,0,4,1,8,4,0,3,2,0,19,0,5,1,35,4,6,8,17,15,0,13,0,9,5,0,1,0,0,6,1,0,0,7,7,27,0,0,5,16,0,2,1,4,13,8,0,1,2,9,0,7,4,0,11,5,6,5,6,1,5,3,0,0,1,7,15,6,0,0,19,1,6,2,17,17,12,15,3,0,11,13,0
12,5,0,0,35,0,9,2,0,0,5,1,3,3,16,0,2,0,0,0,2,0,0,16,0,7,20,0,0,0,6,15,5,3,10,0,8,2,0,9,3,0,0,3,3,0,0,16,0,0,4,2,8,0,8,0,4,7,1,0,3,1,4,18,20,1,0,16,4,28,0,12,12,0,2,0,0,11,13,2,0,11,2,0,0,13,3,0,41,7,8,4,5,0,1,4,18,0,31,6,2,21,2,5,0,0,4,4,1,5,4,0,12,0,11,0,20,0,5,0,4,30,19,0,3,1,0,0,34,0,1,0,17,0,3,0,10,1,0,0,16,5,0,0,20,1,5,7,7,1,5,0,0,2,0,10,21,1,3,5,0,6,19,0
2,6,5,7,9,1,8,9,5,0,6,5,11,1,0,16,4,0,4,0,3,0,25,30,16,3,13,0,0,14,11,4,10,0,1,13,16,5,1,0,12,0,0,2,0,0,6,2,2,14,0,11,2,7,13,0,4,0,0,16,9,7,9,6,5,1,16,24,2,19,0,8,15,0,9,34,1,3,5,15,8,9,2,11,0,7,1,1,6,0,0,6,2,21,0,12,2,6,0,5,8,0,7,13,11,1,1,0,8,4,3,3,12,3,12,6,37,0,16,4,0,7,0,4,4,16,12,0,5,0,9,0,6,1,3,19,2,0,14,5,3,5,2,0,4,8,2,16,21,4,3,9,5,13,15,1,9,16,22,5,0,3,11,2
14,0,24,11,3,13,18,0,0,9,2,19,1,37,0,0,0,25,3,16,7,1,6,5,4,16,39,0,0,18,14,2,7,3,9,8,0,24,6,11,6,6,0,14,6,0,9,1,12,9,0,5,0,2,9,18,5,3,14,5,0,13,8,36,7,24,29,24,11,7,13,7,2,0,36,6,6,29,18,1,9,12,24,8,0,6,4,11,11,0,17,5,12,1,20,2,6,0,2,7,0,21,0,9,22,2,27,26,1,0,4,35,55,23,17,10,10,28,0,30,7,0,11,0,2,8,0,0,13,3,0,0,23,10,20,5,1,32,0,8,24,1,0,0,20,29,0,8,0,8,15,4,2,3,4,0,21,7,9,39,37,0,3,10
0,3,0,0,10,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,13,0,6,0,0,1,5,0,0,1,0,0,1,0,0,0,0,0,2,0,3,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,8,0,3,11,0,0,0,0,0,0,2,0,1,0,0,0,5,1,0,8,0,0,0,0,6,0,0,0,0,20,8,0,3,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,2,19,0,11,0,0,6,1,1,0,10,0,0,0,0,0,0,0,1,0,0,0,11,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,11,0
0,10,0,0,0,0,2,23,14,0,0,0,2,0,7,0,7,0,0,0,0,0,0,8,7,0,0,21,0,2,1,0,2,0,0,0,3,0,0,0,0,0,20,0,0,4,2,7,0,3,26,3,10,2,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,9,0,4,2,0,0,1,0,0,0,0,28,13,0,0,1,1,0,5,0,4,0,49,0,4,0,1,2,0,18,0,0,0,0,0,0,1,5,0,1,0,0,0,3,0,1,0,4,0,0,0,9,1,4,3,1,0,16,0,2,0,0,2,1,0,6,0,1,5,8,0,2,0,5,0,12,0,1,0,0,2,6,3,3,3,2,1,0,5,1,0
0,11,0,12,4,0,9,16,4,0,0,3,23,0,3,18,25,0,0,0,0,0,0,58,14,2,6,3,1,2,0,7,6,0,1,2,19,0,5,0,3,0,1,5,0,3,1,15,0,4,13,15,11,19,24,0,0,13,0,1,4,0,1,0,3,0,2,3,0,10,0,26,42,9,0,6,0,0,0,4,2,9,0,0,7,29,1,0,6,9,0,18,0,13,0,21,0,10,6,16,13,0,9,0,9,0,1,1,0,4,13,0,0,0,2,0,1,0,4,3,4,2,6,9,0,3,4,0,13,0,24,0,5,0,0,9,4,0,4,0,16,23,1,0,8,0,5,12,11,0,4,5,0,18,5,6,12,4,25,7,0,7,9,0
0,17,0,23,3,4,2,14,23,0,1,10,11,0,0,23,2,0,1,0,0,0,6,32,15,2,11,0,1,21,0,0,14,0,13,5,1,1,3,0,11,0,0,0,2,0,8,7,1,20,0,25,13,7,2,0,0,4,0,11,9,5,0,8,0,0,1,0,7,6,0,4,30,13,0,29,0,0,5,14,5,15,0,12,0,2,1,0,3,0,0,12,0,12,0,33,2,15,4,8,15,0,5,0,18,3,1,1,1,8,15,2,2,0,4,3,10,0,13,1,16,8,1,1,3,0,20,1,1,2,21,0,0,5,0,17,8,0,2,0,0,14,0,0,0,3,10,19,5,2,1,3,8,8,10,3,17,11,12,0,0,5,8,0
0,0,0,13,0,3,0,3,15,4,4,5,8,0,1,9,1,0,2,5,0,0,5,0,2,0,10,0,1,18,0,0,3,0,11,0,3,0,15,0,8,0,0,1,1,0,20,0,7,20,1,14,1,4,4,3,0,2,0,4,8,17,5,0,0,0,17,10,3,10,0,7,3,1,0,16,0,0,0,11,3,23,0,10,0,8,0,0,11,0,0,9,0,10,0,6,2,11,0,5,11,0,3,3,4,1,1,0,0,3,0,0,3,0,4,0,18,1,8,0,12,0,1,4,4,20,0,0,2,1,9,0,0,1,0,15,0,0,2,4,0,1,0,0,0,0,5,7,13,1,0,1,0,4,11,0,5,20,6,7,0,2,0,0
0,18,0,3,0,0,0,0,18,0,0,0,0,0,3,0,27,0,0,0,0,0,0,3,0,0,0,65,0,0,0,1,0,0,0,0,1,0,0,0,0,0,42,0,0,44,0,1,0,0,13,0,3,4,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,1,0,0,0,0,21,9,0,0,0,10,0,0,0,1,0,58,0,0,0,0,1,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,22,0,0,0,3,0,0,0,0,0,0,3,0,6,1,0,0,0,0,5,0,0
0,9,2,1,12,1,2,16,4,0,1,8,6,1,1,0,4,1,0,0,0,0,0,29,1,5,19,0,0,6,10,13,2,2,9,0,9,4,1,0,3,9,0,21,0,0,0,21,0,10,18,1,15,4,10,0,1,2,0,0,4,1,8,14,7,8,10,4,0,32,0,25,17,6,6,7,0,16,10,0,0,12,0,6,5,30,4,0,9,7,1,5,2,4,0,13,4,1,6,13,7,14,6,0,0,0,7,1,0,3,2,1,14,1,7,3,5,0,1,34,5,13,10,1,13,1,2,0,0,3,15,0,28,0,0,4,7,0,16,1,25,19,0,0,28,4,15,30,5,0,5,0,0,14,8,6,31,10,7,0,0,1,33,0
19,1,14,4,1,54,0,0,0,8,0,2,0,6,0,0,0,18,4,6,34,22,7,0,0,0,2,0,9,0,10,0,0,9,19,42,0,0,0,6,1,9,0,1,13,0,3,0,33,0,0,0,0,2,0,9,39,0,6,1,0,36,4,3,0,37,8,11,21,0,34,0,2,0,14,4,0,1,9,0,8,10,12,0,0,0,0,49,0,0,21,0,24,0,5,0,6,0,0,0,3,0,0,26,2,13,1,17,15,0,0,10,2,1,2,12,0,3,2,0,0,3,0,0,0,2,1,0,3,0,1,0,1,6,33,7,0,8,0,12,2,0,0,1,9,15,0,2,2,1,11,0,0,0,1,0,0,3,0,13,28,0,1,9
0,28,2,12,9,1,5,28,20,0,2,3,5,0,9,19,39,0,1,0,0,0,4,42,18,0,0,0,0,0,3,7,3,0,0,0,17,0,7,0,19,0,0,0,0,0,2,19,1,2,23,10,66,18,12,2,0,15,0,2,14,4,0,0,2,0,3,1,0,8,0,21,18,22,0,4,0,0,0,7,0,4,0,1,2,31,0,0,11,4,0,12,1,14,0,43,0,6,4,8,35,0,13,2,4,0,0,0,0,4,17,0,0,0,0,0,13,0,9,1,9,0,0,16,24,21,9,1,15,1,0,0,8,0,0,6,18,0,14,3,3,28,0,0,8,1,30,20,25,0,4,6,1,21,6,9,5,16,11,2,1,16,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1,0,4,0,15,10,12,5,0,7,1,10,0,17,2,2,0,5,13,0,3,1,0,0,0,3,7,0,0,0,4,10,7,8,11,3,5,19,1,8,7,0,0,10,3,0,0,2,1,0,0,1,0,14,1,4,11,1,0,0,0,3,12,42,12,18,9,22,6,9,4,11,7,0,16,0,4,14,17,3,15,2,2,0,2,5,14,8,26,0,7,0,13,0,5,2,16,0,5,0,3,4,4,0,0,0,1,10,0,2,0,10,15,0,15,3,2,4,7,17,6,23,0,2,5,0,0,0,28,1,8,0,0,5,0,0,3,5,1,6,39,1,0,0,64,5,4,6,3,2,10,0,0,4,7,0,0,0,1,1,0,1,11,9
22,1,8,2,7,0,1,1,1,2,0,11,0,6,0,0,5,0,3,30,21,1,5,0,0,6,4,0,5,3,7,0,5,5,2,8,0,8,0,0,1,2,0,6,11,0,0,0,0,0,0,0,0,4,0,5,11,3,4,0,0,0,17,21,3,9,15,13,7,1,51,2,2,4,13,1,12,31,9,0,0,4,5,5,0,8,4,6,6,0,8,0,2,0,2,1,0,0,0,3,1,2,0,0,0,6,2,17,10,0,0,0,13,1,0,3,0,5,4,0,1,10,0,0,0,5,1,0,0,6,0,0,5,0,0,0,0,0,0,31,8,19,0,7,12,8,2,2,0,6,29,0,4,2,0,4,0,2,0,9,2,0,0,5
3,0,2,0,5,5,6,1,0,18,0,4,1,10,0,0,0,0,8,41,23,6,10,1,0,0,13,0,0,1,3,5,2,2,14,45,0,2,0,5,3,2,0,0,13,0,7,0,30,1,0,0,0,0,0,2,2,0,1,2,0,8,6,12,0,6,12,7,5,3,68,0,0,2,0,11,4,3,0,0,15,10,0,0,0,0,6,0,0,0,2,1,5,0,22,3,0,2,0,1,0,7,0,24,18,7,1,36,30,0,0,7,14,10,12,55,3,10,0,3,3,20,0,0,0,0,0,0,0,33,0,0,0,0,0,6,0,5,1,12,1,0,0,0,0,3,0,3,0,10,5,0,0,2,0,0,0,7,0,3,0,0,4,12
2,5,2,24,2,17,9,2,0,0,5,2,6,4,0,1,5,0,9,0,0,2,3,14,14,0,11,0,0,28,6,6,5,0,20,0,4,0,14,3,10,0,0,0,3,0,12,8,6,32,3,20,3,16,5,3,4,3,0,8,11,4,1,0,9,10,13,11,3,9,6,9,15,11,0,41,0,0,4,5,12,31,1,16,0,1,29,0,6,0,1,7,0,16,0,3,2,4,3,10,13,10,2,3,28,9,0,3,3,5,3,1,6,7,4,19,10,1,11,0,19,5,0,2,9,17,15,0,4,7,6,0,0,0,6,0,1,2,2,1,1,4,0,0,0,7,8,16,5,2,2,7,3,5,15,10,13,41,0,3,0,11,2,6
0,42,0,0,12,1,10,7,2,0,0,0,0,0,10,6,26,0,0,0,0,0,0,36,18,0,5,17,0,0,3,3,6,0,2,0,15,0,0,0,2,0,12,8,0,4,5,17,0,3,16,3,14,7,19,0,0,5,0,0,13,0,0,1,7,0,2,12,0,5,0,19,15,17,0,0,0,0,0,0,0,4,0,0,7,41,8,0,2,8,1,3,0,14,0,35,2,1,6,18,13,2,8,0,0,0,0,0,0,15,16,0,0,0,1,0,2,0,5,10,2,1,1,1,4,8,0,7,7,0,18,0,3,0,0,1,0,0,0,0,26,3,3,0,5,0,28,2,20,0,0,2,0,16,10,34,0,1,5,0,0,7,10,0
6,0,0,1,15,11,5,0,0,10,5,5,0,18,0,0,0,0,5,33,11,3,18,2,0,1,5,0,2,7,5,2,9,0,23,3,0,0,1,0,3,2,0,3,2,0,0,0,14,1,0,0,0,0,3,14,0,0,0,0,0,10,3,15,3,8,2,3,10,0,4,3,2,0,0,0,11,18,10,1,9,12,20,10,0,0,4,8,0,0,11,1,5,0,2,2,2,0,0,2,2,8,0,24,7,5,28,12,15,0,1,9,14,16,1,28,0,24,6,1,0,32,0,0,0,0,0,0,0,8,0,0,5,0,5,2,0,0,0,5,12,0,0,0,7,9,0,0,0,11,0,0,9,0,1,0,5,0,0,8,0,2,0,13
0,12,0,9,9,3,4,4,0,0,1,1,5,0,0,0,0,0,7,0,0,0,4,16,2,0,1,0,0,14,0,3,0,0,11,3,0,0,6,0,6,0,0,45,1,0,10,3,0,4,2,31,0,2,3,0,0,8,0,0,2,0,0,3,17,0,2,1,0,6,0,2,2,2,0,5,0,0,1,3,14,3,0,0,0,2,0,0,5,0,0,4,0,7,0,13,0,0,2,7,1,0,5,0,2,1,0,0,1,1,0,0,0,1,0,0,2,0,5,0,14,0,0,6,4,2,2,0,16,0,14,0,1,0,1,2,0,0,0,0,3,16,0,0,5,3,13,8,7,0,2,1,0,8,2,2,2,2,11,5,0,0,2,0
32,0,3,5,5,0,3,0,0,11,2,7,0,4,0,3,1,29,9,95,19,3,1,0,0,4,1,0,11,0,0,0,3,1,5,1,6,1,0,9,2,4,0,1,12,0,3,0,4,0,0,2,0,0,0,7,12,0,0,0,5,11,1,0,9,14,9,14,4,1,11,0,2,0,7,0,2,11,69,0,12,9,5,6,0,5,3,13,3,0,43,0,13,2,9,1,0,0,2,0,0,3,0,27,9,6,1,3,8,0,0,11,1,0,9,0,2,46,6,0,5,8,0,0,0,0,4,0,1,12,3,0,6,31,12,1,0,5,0,0,0,0,0,20,20,28,0,0,0,31,9,0,0,4,0,0,1,3,2,8,0,0,0,1
6,3,6,1,8,4,14,20,6,0,5,14,0,5,1,4,4,5,0,0,1,1,0,11,14,4,11,0,0,6,4,20,14,4,0,0,0,1,2,8,8,0,0,36,6,0,0,5,0,3,3,0,6,10,13,0,3,1,3,2,0,5,19,24,17,0,2,1,0,9,0,5,13,0,8,3,0,24,2,1,0,6,2,6,0,22,4,3,16,1,2,8,0,3,6,8,0,1,17,3,8,32,6,0,9,0,8,11,4,8,6,2,9,2,4,19,1,0,1,16,3,24,11,1,16,0,0,0,25,2,3,0,39,8,1,1,26,12,3,0,0,22,1,3,43,1,6,10,26,0,18,3,7,35,2,6,2,18,3,0,7,2,3,6
0,21,0,10,9,0,5,24,8,0,8,10,9,0,2,5,8,0,0,0,0,0,0,32,10,0,1,0,0,4,0,3,2,0,1,0,11,0,7,0,0,0,0,1,0,0,3,7,0,15,8,4,17,14,11,0,1,7,0,3,2,0,2,2,9,0,0,4,1,11,0,13,10,14,0,4,0,1,2,1,0,0,0,1,0,27,4,0,6,0,0,5,0,24,0,6,0,4,9,15,5,0,7,0,0,0,0,0,2,0,4,0,5,0,0,0,11,3,5,5,5,1,1,5,23,14,1,0,19,0,28,0,1,19,0,4,3,0,16,0,22,0,0,0,18,0,11,10,10,0,12,0,0,24,4,5,8,7,23,1,0,6,10,0
0,5,0,0,0,0,0,0,5,0,0,0,0,0,2,1,9,0,0,0,0,0,0,1,2,0,0,57,0,0,0,0,0,0,0,0,6,0,0,0,0,0,46,0,0,12,0,1,0,0,11,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,2,0,0,0,0,0,53,0,0,4,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,8,1,0,0,22,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
0,0,0,0,0,0,5,0,0,5,0,0,0,4,0,0,0,22,0,8,32,16,0,0,0,0,0,0,18,0,0,0,0,10,0,8,0,0,0,0,0,4,0,0,16,0,0,0,5,0,0,0,0,0,0,6,5,0,31,0,0,12,3,3,0,0,0,0,1,0,0,0,0,0,15,0,0,26,6,0,1,0,5,0,0,0,0,13,0,0,11,0,7,0,3,0,0,0,0,0,0,0,0,4,4,0,0,1,7,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,20,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,13
9,6,7,0,11,22,35,13,0,0,13,12,0,11,0,0,5,71,50,33,7,18,0,0,0,30,4,0,5,1,28,7,6,7,0,2,2,22,1,68,6,57,0,11,20,0,0,2,1,0,0,0,0,9,13,7,43,1,5,7,0,2,12,66,9,18,10,2,13,6,10,10,0,0,43,1,5,15,6,0,34,10,24,0,0,12,3,7,56,0,25,0,29,0,8,6,34,0,11,36,3,16,9,17,0,0,45,25,6,17,0,36,62,0,21,7,2,3,0,20,4,20,0,2,8,0,0,0,28,9,8,0,64,12,0,0,5,7,5,20,43,18,0,3,0,34,7,10,0,6,47,0,0,16,0,0,1,0,7,4,17,0,8,3
6,1,9,1,1,18,1,0,0,4,1,12,2,7,0,4,0,21,6,17,34,1,19,2,0,3,9,0,10,3,3,0,10,1,3,10,0,25,0,11,0,9,0,0,9,0,8,0,23,1,0,6,0,0,0,1,9,4,7,0,0,13,2,7,0,9,11,4,32,2,13,0,0,0,18,6,3,4,28,0,1,6,18,8,0,0,4,9,4,0,3,0,9,3,15,1,9,0,0,0,0,3,0,19,9,5,7,34,13,0,0,8,12,2,6,6,7,13,1,1,8,29,0,0,0,3,0,0,4,15,1,0,5,8,3,7,0,9,3,28,1,0,0,0,34,0,0,0,0,0,3,0,5,0,0,0,4,1,0,4,0,0,6,6
0,13,0,6,11,0,6,11,22,0,3,0,6,0,30,9,30,0,0,0,0,0,0,39,14,0,5,20,0,4,2,8,3,1,8,0,16,0,1,1,4,0,11,11,0,3,1,6,0,4,12,33,18,26,5,0,4,24,0,0,4,0,1,8,16,2,4,14,0,29,0,17,21,24,0,0,1,0,1,8,2,10,0,0,6,25,0,0,11,32,0,2,0,22,0,28,1,19,16,5,7,0,6,0,3,0,0,0,3,6,6,3,2,0,2,2,5,0,7,5,2,0,2,5,5,10,5,3,15,0,30,0,4,2,0,8,28,0,13,0,6,11,5,0,7,0,0,9,21,0,12,2,1,18,2,11,2,10,14,0,0,14,8,0
1,2,0,13,22,2,5,16,2,1,21,7,6,5,4,7,12,0,10,2,0,0,8,18,10,0,9,0,0,6,3,2,6,0,1,3,6,2,2,0,9,0,0,4,0,0,4,7,2,15,0,13,13,19,15,0,0,7,0,11,10,0,1,5,3,0,6,1,3,3,0,12,5,12,0,5,0,0,0,1,22,3,0,2,0,10,1,0,12,0,0,5,0,11,0,12,0,10,13,7,28,1,5,0,10,0,6,5,0,4,5,1,2,0,1,1,13,0,15,7,16,8,0,0,12,19,7,0,30,2,20,0,6,2,3,16,2,0,8,0,10,10,0,0,10,0,9,0,6,0,1,12,2,26,20,2,13,5,12,1,1,9,2,4
0,17,2,8,5,0,11,34,1,0,9,3,9,1,12,14,3,0,0,0,0,0,0,35,14,1,4,0,0,10,1,5,1,0,0,3,4,8,6,0,20,0,0,5,0,0,6,20,0,14,1,24,9,12,23,0,2,6,0,11,11,3,0,4,0,0,1,4,0,4,0,9,19,9,0,9,1,1,1,13,0,3,0,10,1,26,1,0,4,8,2,23,1,28,0,47,0,11,3,7,10,1,5,1,0,0,2,0,0,3,7,0,0,0,2,1,12,0,6,7,21,0,1,12,11,5,13,0,5,2,25,0,3,0,0,5,20,0,7,0,26,10,0,0,0,0,21,6,0,2,0,12,3,29,9,22,11,6,14,2,0,19,12,0
8,0,7,0,0,14,2,0,0,2,0,5,0,10,0,0,0,1,2,10,3,1,3,2,2,0,5,0,1,5,0,0,2,0,13,12,0,0,0,1,1,0,0,0,2,0,0,0,2,2,1,2,0,3,3,34,3,0,0,0,0,0,1,0,0,2,0,1,1,0,5,4,0,0,2,0,7,0,0,0,11,2,3,0,0,0,14,0,3,0,2,0,0,0,6,0,1,0,0,0,1,9,0,10,6,0,5,4,0,0,0,0,5,2,2,1,1,48,0,1,4,8,0,0,0,2,1,0,0,1,0,0,2,6,10,2,0,11,0,31,0,0,0,0,6,0,0,0,2,0,4,0,0,0,1,0,0,10,2,12,2,0,0,9
0,2,19,0,21,7,6,0,3,0,0,8,0,4,0,0,1,7,2,20,19,2,0,4,0,13,11,0,1,3,21,16,18,0,7,3,5,4,6,5,0,6,0,7,3,0,1,2,0,5,0,0,1,0,1,0,5,0,0,0,0,0,8,30,24,19,6,10,5,6,0,10,12,0,8,5,2,35,6,0,2,6,16,0,0,0,11,14,16,0,6,0,14,0,4,1,9,11,4,4,3,3,1,0,5,0,15,2,20,0,0,3,15,11,0,0,0,0,0,5,3,15,0,1,4,1,0,0,5,11,4,0,10,29,5,2,0,0,2,9,18,12,0,0,47,3,12,1,0,4,0,0,0,3,1,0,3,11,8,1,0,0,6,0
0,6,4,13,2,2,1,3,6,0,0,1,8,4,0,7,0,0,0,0,0,0,0,6,4,0,2,0,0,31,2,0,5,0,7,2,4,0,14,0,0,0,0,4,0,0,10,0,1,10,2,10,5,3,3,0,0,0,0,5,18,3,2,0,1,0,5,23,2,3,0,10,17,2,0,9,3,0,2,23,6,16,2,11,0,7,0,0,4,0,0,15,0,6,0,6,0,7,0,15,2,4,1,0,18,0,1,0,0,0,7,0,0,1,2,5,6,0,19,0,9,4,0,0,5,3,1,0,0,0,6,0,0,0,0,7,2,0,1,0,3,0,0,0,0,0,2,12,12,0,0,0,1,6,7,0,13,1,1,1,0,2,0,0
4,0,10,2,0,0,0,0,0,2,6,27,3,15,0,0,0,0,2,4,3,0,9,3,6,2,12,0,0,15,1,8,1,0,5,5,2,2,4,0,2,0,0,2,0,0,3,0,9,0,0,0,0,0,8,0,0,2,3,8,0,4,4,0,0,2,0,9,1,0,0,1,0,0,0,12,0,11,1,1,7,21,5,5,0,3,1,1,0,6,0,3,0,0,0,0,0,1,0,2,0,1,0,17,3,3,7,3,0,7,0,0,2,1,2,13,9,2,1,0,5,2,0,0,0,8,0,0,0,0,1,0,0,4,0,3,0,9,0,0,7,0,0,0,0,5,1,2,3,0,0,1,0,0,0,0,7,9,0,17,9,0,0,3
0,21,0,12,7,2,6,7,0,0,5,3,10,1,7,19,9,2,2,0,0,0,0,15,9,2,4,0,0,2,3,14,9,0,2,1,7,5,9,0,12,0,0,14,3,0,1,14,0,7,6,16,7,21,22,0,3,3,0,3,28,0,6,12,6,1,5,5,4,14,0,15,9,6,0,1,0,2,1,27,3,6,0,0,1,23,4,0,12,1,1,14,0,58,0,8,0,25,13,11,13,8,3,0,7,7,6,0,0,6,16,4,0,0,0,8,4,7,6,2,13,3,0,2,18,8,4,3,14,0,21,0,4,2,2,5,16,0,8,4,35,24,0,0,16,0,18,26,29,0,3,6,0,0,5,5,8,3,30,0,0,8,16,1
0,4,2,18,7,6,10,9,5,0,3,2,12,1,3,5,0,0,0,0,0,0,0,13,28,0,10,0,0,11,4,11,2,0,2,5,3,1,21,0,14,0,0,1,2,0,10,1,0,16,5,17,3,7,2,0,0,3,0,7,15,1,5,3,1,0,7,3,0,2,0,2,26,9,0,1,0,0,3,9,0,1,2,10,0,3,2,0,7,0,3,8,0,6,0,14,3,5,1,10,4,7,6,0,15,1,5,0,1,4,4,2,0,1,1,16,10,0,2,0,15,4,1,6,5,10,11,0,8,1,6,0,7,0,0,15,10,1,2,0,2,4,0,0,0,0,2,20,9,1,1,7,0,5,0,0,8,3,0,4,0,0,1,0
