Ant4,Ant57,Ant260,Ant52,Ant59,Ant65,Ant244,Ant397,Ant540,Ant2,Ant6,Ant7,Ant9,Ant15,Ant19,Ant26,Ant30,Ant38,Ant60,Ant72,Ant74,Ant76,Ant102,Ant158,Ant161,Ant191,Ant196,Ant209,Ant227,Ant245,Ant252,Ant278,Ant308,Ant311,Ant329,Ant518,Ant534,Ant604,Ant673,Ant740,Ant954,Ant0,Ant1,Ant12,Ant13,Ant17,Ant20,Ant23,Ant27,Ant28,Ant32,Ant35,Ant43,Ant44,Ant48,Ant50,Ant51,Ant53,Ant54,Ant62,Ant66,Ant68,Ant70,Ant71,Ant81,Ant85,Ant96,Ant97,Ant105,Ant109,Ant111,Ant112,Ant115,Ant117,Ant118,Ant124,Ant126,Ant127,Ant131,Ant137,Ant142,Ant149,Ant156,Ant159,Ant169,Ant170,Ant172,Ant173,Ant175,Ant176,Ant178,Ant186,Ant190,Ant194,Ant198,Ant206,Ant207,Ant210,Ant212,Ant215,Ant217,Ant218,Ant219,Ant220,Ant221,Ant229,Ant238,Ant242,Ant243,Ant250,Ant251,Ant255,Ant256,Ant263,Ant264,Ant289,Ant296,Ant298,Ant299,Ant301,Ant313,Ant324,Ant331,Ant334,Ant342,Ant347,Ant356,Ant380,Ant390,Ant391,Ant394,Ant395,Ant398,Ant437,Ant458,Ant462,Ant475,Ant476,Ant482,Ant492,Ant501,Ant509,Ant530,Ant538,Ant556,Ant560,Ant564,Ant576,Ant580,Ant592,Ant599,Ant607,Ant610,Ant614,Ant621,Ant632,Ant638,Ant650,Ant663,Ant665
0,0,2,0,2,2,3,1,9,1,0,0,6,0,0,1,0,0,13,4,16,0,0,7,0,9,1,0,5,0,0,1,3,0,46,2,1,18,0,1,1,0,1,1,4,19,8,2,0,0,6,8,6,0,0,0,1,12,0,3,0,18,1,0,0,0,4,27,41,2,0,1,16,0,1,0,3,0,21,0,0,0,0,10,0,0,3,3,2,0,9,0,0,2,0,44,0,0,7,1,4,0,20,0,0,1,0,16,2,0,1,1,2,1,22,16,0,3,0,0,2,4,6,6,0,19,5,1,11,0,1,0,2,3,0,2,0,0,2,8,4,1,0,0,2,1,19,28,6,1,21,17,16,17,1,1,0,0,6,1
7,5,15,8,1,4,0,11,0,11,5,2,8,0,2,6,0,2,2,0,3,0,2,0,20,2,13,3,7,0,3,4,1,0,0,6,1,0,6,5,5,0,10,16,0,1,1,6,2,0,2,0,1,0,15,5,3,1,2,2,0,0,1,3,2,10,0,1,0,8,10,5,5,7,3,1,1,1,1,0,0,7,0,0,3,9,1,8,1,7,0,0,10,1,8,0,7,3,2,35,1,6,3,7,8,15,4,0,5,6,9,1,4,7,0,2,16,3,20,5,9,11,1,1,4,0,4,3,0,2,3,10,0,17,3,10,4,2,11,1,0,4,5,16,2,8,0,0,0,7,2,1,0,0,7,1,9,8,1,3
1,0,7,2,4,12,0,4,0,13,10,1,1,0,1,7,1,10,2,0,0,0,0,5,6,1,14,5,6,0,6,6,1,0,0,2,19,0,3,3,0,0,9,21,2,0,1,3,2,1,1,0,0,8,3,1,8,0,2,0,0,1,4,0,4,3,0,0,2,9,3,7,2,4,7,3,3,8,0,0,7,0,0,0,0,2,1,10,4,8,0,8,1,7,7,0,2,1,0,12,0,6,1,2,13,3,3,0,2,0,0,0,1,9,0,0,3,4,1,0,0,8,0,2,11,0,3,6,1,9,0,19,0,8,2,0,0,2,12,0,2,0,4,4,1,18,0,1,1,6,0,0,0,0,7,2,3,8,0,16
0,3,1,0,0,46,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,15,6,0,2,0,7,0,0,0,4,0,0,0,0,14,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,4,0,0,2,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,79,0,0,0,0,0,0,0,0,0,0,0,0,17,11,0,0,0
0,0,0,0,3,1,4,1,22,2,0,0,3,8,1,2,0,0,23,23,1,0,0,10,0,11,0,0,4,0,0,0,0,0,11,0,0,46,0,1,2,0,3,0,2,19,8,8,0,1,0,5,5,0,0,0,3,24,4,0,0,14,0,5,0,0,5,30,29,0,0,4,7,1,1,9,1,0,8,10,0,0,0,0,0,1,2,0,0,0,8,1,0,0,0,27,0,1,1,1,1,0,4,1,1,3,0,14,5,0,0,0,1,0,7,9,0,0,1,2,3,0,0,3,0,8,9,0,3,0,1,0,5,1,1,0,1,1,1,12,6,0,0,1,7,0,33,4,2,0,4,4,10,11,1,0,0,0,2,2
2,4,5,0,0,8,0,0,0,0,1,11,0,1,0,2,0,15,0,0,0,2,7,0,3,0,6,0,2,0,8,3,0,0,0,7,4,0,0,0,0,11,1,10,0,0,0,5,1,2,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,8,0,3,0,1,2,0,0,13,0,0,3,0,3,0,0,0,0,4,0,9,0,2,1,14,12,0,8,2,2,13,0,4,0,0,1,0,8,0,0,2,4,0,0,4,0,0,8,0,8,0,0,4,0,0,4,0,0,5,0,2,2,4,0,12,0,1,3,4,0,3,0,10,32,0,0,0,0,0,0,6,1,0,0,0,0,10,4,2,0,0
13,0,14,1,3,1,2,0,1,6,2,0,1,7,4,3,1,10,10,2,0,0,0,0,1,0,2,2,7,2,2,116,2,0,1,0,2,1,6,18,0,0,3,5,2,0,1,2,7,15,3,0,0,1,3,8,18,2,9,0,0,2,2,8,11,7,2,0,0,6,4,0,4,15,2,2,6,2,4,0,9,2,0,1,0,0,0,4,1,0,0,1,4,2,5,0,4,33,6,8,0,3,0,5,6,3,0,0,6,0,2,10,12,2,2,0,1,4,7,0,18,3,0,3,14,0,0,4,0,1,76,1,0,4,1,3,5,0,16,2,0,0,0,9,0,20,0,0,0,3,4,0,0,0,2,0,7,10,0,12
1,0,4,18,11,2,4,9,7,6,1,0,4,1,3,2,14,0,10,9,15,0,0,34,2,4,0,2,35,0,6,2,12,0,0,0,0,5,1,3,9,0,10,8,10,12,19,4,8,3,2,3,16,0,1,2,4,12,5,24,0,17,4,0,2,4,6,3,26,1,1,2,20,3,8,20,11,8,9,3,1,1,0,2,0,0,0,10,12,0,5,1,7,9,3,8,0,2,8,2,8,0,5,5,1,15,0,5,17,7,1,1,8,0,3,5,2,7,1,24,4,18,21,27,4,9,9,0,8,6,6,1,6,4,1,2,3,0,0,7,15,0,0,1,7,1,3,2,3,4,2,10,3,5,19,1,0,5,12,9
3,1,5,3,12,1,0,20,3,6,6,3,1,12,3,5,0,1,2,1,0,0,2,10,1,3,9,1,10,0,16,4,5,0,0,0,0,0,14,1,0,2,20,19,8,0,1,0,1,2,1,0,0,9,2,0,2,4,10,7,0,0,24,8,6,6,1,7,2,20,2,17,7,1,3,11,0,1,0,3,8,10,0,0,4,4,10,0,23,4,4,4,3,13,21,0,6,2,0,6,1,4,1,3,1,8,1,0,8,29,0,1,3,5,0,5,2,1,1,3,1,3,4,2,6,0,2,3,1,3,4,8,0,4,1,0,1,0,6,0,3,0,1,2,3,11,1,1,2,15,4,0,0,4,1,0,2,3,2,13
0,1,2,21,3,3,6,4,20,0,10,2,8,13,2,1,0,0,10,0,1,0,0,2,0,14,3,0,7,0,2,0,2,0,0,0,0,0,0,9,6,2,9,2,5,19,6,7,3,9,5,5,1,0,1,0,6,4,2,10,0,7,6,18,1,4,0,14,5,6,0,10,5,7,7,11,5,5,8,2,1,4,0,0,0,1,12,23,0,2,2,2,2,8,8,10,0,2,17,5,4,2,9,6,1,12,0,16,3,5,0,0,1,0,1,0,0,19,2,1,4,1,1,1,2,2,13,5,30,0,3,2,5,3,2,0,1,0,2,17,9,0,0,1,15,16,0,3,3,8,4,5,5,16,6,0,0,0,38,0
0,11,13,1,1,19,0,1,1,4,1,6,1,3,3,4,0,21,0,0,0,8,1,0,15,1,15,0,3,0,10,0,0,0,0,6,1,0,0,4,0,5,5,5,1,0,3,3,1,1,0,0,3,7,4,0,7,0,5,1,0,1,6,0,8,2,2,0,5,11,2,3,1,6,1,0,1,3,0,0,7,8,3,0,9,0,0,4,2,0,0,4,2,6,12,0,24,8,6,24,0,16,0,2,2,6,8,0,5,1,8,0,2,15,0,0,5,0,11,0,4,19,1,0,21,1,0,12,0,8,0,6,0,7,3,0,5,6,3,0,0,4,14,7,0,1,0,0,0,0,1,0,0,2,3,11,10,7,1,7
3,0,5,6,3,0,9,4,7,1,0,0,4,5,1,2,1,2,33,1,3,0,0,3,0,34,0,2,1,0,0,0,10,0,9,0,1,18,4,6,4,0,1,2,2,3,6,7,2,4,3,5,11,0,0,3,3,16,5,14,0,7,0,6,0,2,0,12,14,5,1,2,12,2,1,3,0,4,3,9,0,0,0,8,0,0,5,4,2,0,0,7,0,10,1,13,1,0,1,3,11,0,7,2,0,3,1,8,5,0,0,0,7,0,6,1,1,8,0,11,4,5,1,17,0,13,3,1,18,7,5,0,4,0,0,2,0,0,1,13,18,0,0,1,10,0,4,2,12,4,18,4,2,8,1,0,0,2,3,4
9,4,4,9,4,2,0,6,0,8,6,0,0,1,1,0,7,4,6,2,4,18,0,9,1,0,3,7,17,0,4,0,2,0,1,2,18,2,16,6,4,2,11,6,5,1,6,2,2,10,0,0,0,1,3,2,0,0,4,4,0,5,3,1,3,4,1,4,4,8,0,0,3,3,0,0,8,2,0,0,0,8,0,1,2,1,1,4,2,4,7,0,2,0,6,0,4,3,3,15,2,1,3,2,1,4,4,1,4,2,1,1,3,4,1,4,1,6,3,2,1,2,0,2,12,2,1,1,4,10,5,1,1,2,3,5,2,4,11,0,2,1,4,3,3,10,2,1,0,2,4,2,0,2,6,2,4,16,4,3
1,3,9,10,4,12,0,14,1,14,4,1,13,2,1,3,4,10,3,0,7,0,1,0,12,2,19,0,21,0,6,3,3,0,0,4,2,0,9,7,5,6,7,6,1,0,1,0,2,3,0,0,4,12,11,0,0,0,1,5,0,1,1,4,7,9,1,2,1,1,5,3,9,4,8,6,1,2,0,0,10,1,0,0,1,4,7,3,2,2,0,2,0,10,4,0,11,2,3,2,0,3,3,7,3,6,5,0,2,0,1,0,0,5,0,0,4,0,2,7,0,8,6,3,3,1,8,3,4,8,2,1,0,6,0,5,12,1,6,3,6,0,1,7,0,0,0,1,0,7,1,0,0,1,0,0,1,8,2,10
0,3,3,8,7,5,0,18,2,8,10,0,6,10,11,2,0,2,0,1,1,8,1,5,3,3,7,0,14,0,3,7,8,5,0,3,12,0,2,11,9,1,3,21,1,5,0,2,0,0,5,1,3,1,4,0,3,2,5,0,0,1,29,6,9,5,1,0,7,10,0,10,5,8,6,10,7,6,0,2,1,7,0,0,14,2,9,13,8,6,10,0,10,0,6,0,1,9,5,6,1,1,0,18,3,3,4,0,11,7,0,2,3,3,0,0,3,0,2,4,7,9,4,1,16,1,4,0,11,6,4,12,1,9,3,2,4,0,4,3,0,1,1,2,9,6,0,0,0,7,3,0,0,0,25,4,2,8,3,17
6,7,30,4,2,16,4,20,0,5,3,45,3,4,4,7,0,5,0,0,2,4,14,6,13,3,19,0,14,0,11,9,0,0,0,9,7,2,5,17,2,11,8,22,1,0,0,4,1,7,0,1,1,15,18,3,11,0,9,1,0,0,7,5,1,6,2,4,3,3,5,5,0,10,0,4,2,16,2,0,8,7,5,0,12,5,3,21,8,12,1,6,4,6,0,3,15,9,1,11,0,14,0,3,4,2,11,0,5,1,21,3,4,24,0,0,17,2,8,6,0,13,4,1,23,0,1,10,0,18,14,18,0,28,15,9,7,9,1,3,1,31,16,11,1,11,0,0,0,14,1,3,1,1,7,10,12,9,0,20
1,0,5,0,4,0,14,2,23,0,0,0,0,8,0,0,6,0,27,1,14,0,0,25,0,8,0,0,4,0,0,0,4,0,10,0,1,20,6,1,9,0,1,0,0,10,25,6,1,0,4,11,44,0,1,0,12,16,7,5,0,10,1,17,1,0,14,38,11,2,0,1,22,1,1,10,9,3,17,44,0,0,0,27,0,0,8,0,10,0,13,0,0,0,3,0,0,3,11,1,12,0,17,1,0,2,0,24,4,0,0,0,3,1,11,15,0,2,0,3,4,1,4,10,1,25,14,0,0,0,9,0,6,5,0,0,0,0,0,14,5,0,0,1,12,0,12,11,20,4,30,13,12,26,4,1,1,0,11,2
0,7,30,4,0,22,0,0,0,0,6,93,4,0,3,7,1,20,0,0,0,15,18,0,8,0,16,1,5,0,5,0,0,0,0,6,1,0,0,8,0,6,3,21,2,0,0,5,3,1,0,1,1,0,6,0,2,0,3,0,0,0,6,2,3,1,0,2,0,3,4,4,0,10,5,0,2,10,0,0,7,2,0,0,8,4,0,6,0,24,1,4,11,1,15,0,0,0,0,15,0,12,0,2,3,2,13,0,0,0,15,0,3,33,0,0,12,0,11,1,4,9,0,0,8,2,0,5,0,11,0,6,0,14,33,0,16,23,0,0,0,42,16,14,0,9,0,0,0,2,0,0,0,1,2,24,7,1,0,3
8,4,3,21,13,9,0,4,1,7,7,2,0,1,5,11,1,4,2,0,1,3,0,2,3,1,2,0,5,1,4,10,0,0,0,7,2,0,4,5,2,3,12,3,2,1,7,1,2,4,3,0,3,3,9,7,9,0,3,0,2,0,2,2,8,9,0,0,4,5,3,3,3,7,3,4,2,1,1,0,3,1,0,1,2,33,2,2,2,8,0,3,2,9,9,3,0,0,13,7,1,1,0,4,3,6,3,1,7,1,0,2,3,3,0,1,2,6,10,2,7,8,1,4,6,2,3,4,0,13,5,3,0,19,2,0,3,1,3,1,0,2,1,2,0,11,0,1,1,3,3,0,1,2,15,1,2,6,4,6
13,0,0,27,9,2,4,2,12,5,4,0,9,13,4,8,8,2,12,8,0,2,0,6,1,18,4,0,14,0,5,1,0,0,3,1,8,9,14,5,34,2,7,1,11,14,6,8,5,1,1,1,5,5,2,3,8,6,1,10,5,2,8,3,5,4,1,13,6,2,0,1,8,18,3,29,8,0,14,7,2,0,0,1,2,6,8,0,17,6,1,3,3,5,1,11,0,13,0,4,5,0,4,4,0,14,1,5,7,5,0,3,3,1,6,8,0,18,0,20,2,1,4,4,4,0,6,7,1,2,5,3,4,5,1,11,0,0,3,2,3,1,3,1,1,4,9,7,3,7,7,8,3,13,6,2,3,1,5,6
28,2,20,5,5,23,0,5,4,15,5,24,2,16,13,30,2,14,8,0,10,8,9,4,18,0,8,2,6,2,13,15,1,0,0,8,11,3,13,63,5,4,3,31,6,6,4,36,5,8,4,2,3,5,6,4,17,2,5,0,0,6,18,0,7,7,8,8,3,11,1,37,9,19,13,14,0,16,2,1,35,12,0,1,13,8,2,6,5,24,3,15,2,6,11,1,15,7,4,0,1,20,1,10,5,6,14,1,10,2,7,1,45,16,1,2,20,6,4,0,0,31,5,0,21,0,3,15,1,2,14,15,1,26,35,5,9,25,12,4,6,21,6,19,2,10,1,0,3,4,5,7,1,9,8,16,16,18,12,13
0,0,0,0,3,0,1,2,5,1,1,0,7,3,2,1,4,0,26,4,21,0,0,4,0,14,1,0,3,0,2,1,5,0,1,0,1,5,4,3,4,0,0,1,1,12,20,1,0,1,7,3,18,0,0,1,2,8,0,3,0,20,2,0,1,0,7,7,29,2,0,2,4,1,1,8,4,0,7,4,1,0,0,1,0,0,8,1,4,0,11,2,0,1,0,12,0,1,5,1,0,1,13,0,1,0,0,6,1,0,0,1,6,0,21,10,0,6,0,5,3,1,8,27,0,8,0,0,7,0,5,0,1,0,2,5,0,0,0,15,17,0,0,3,20,3,5,8,7,1,35,9,2,11,0,0,0,1,12,1
0,4,21,5,3,14,0,2,0,7,3,23,1,0,2,8,1,6,0,0,0,9,3,0,4,0,15,0,4,0,11,4,1,0,0,1,10,0,4,2,0,8,4,2,1,0,1,2,1,3,0,0,0,9,9,1,4,0,2,0,0,0,3,1,2,2,0,0,0,3,2,1,4,9,1,1,1,8,1,0,6,6,1,0,4,3,0,4,2,16,0,1,3,1,14,0,12,1,0,20,1,0,0,0,9,5,6,0,3,5,11,0,4,10,0,0,19,2,3,0,0,0,0,1,15,0,3,1,1,6,2,8,1,8,15,0,2,2,5,1,2,20,14,6,0,3,0,0,0,1,0,0,0,0,3,7,10,4,0,1
0,0,2,0,8,0,13,2,8,4,1,0,12,5,1,1,1,0,36,5,25,0,0,2,0,16,0,0,3,0,0,0,2,0,9,0,0,13,2,4,8,0,0,0,2,34,17,14,4,2,2,7,19,0,0,0,1,7,0,4,0,11,0,2,1,1,4,26,25,6,5,3,2,0,3,1,0,0,8,20,3,1,0,4,0,0,5,1,9,0,7,3,3,0,0,17,0,0,4,1,13,0,0,1,3,5,0,25,3,0,1,2,2,0,16,12,0,6,0,3,0,1,1,12,0,15,5,1,3,3,3,2,31,0,0,7,0,0,0,11,3,0,0,3,12,1,7,21,18,3,5,11,22,9,1,0,0,0,12,0
0,0,4,5,3,5,0,3,14,15,1,0,2,6,10,7,1,0,4,0,1,0,0,12,2,2,9,1,28,0,10,0,3,1,0,0,3,5,9,3,4,2,12,8,4,5,1,10,0,0,0,2,3,3,4,0,2,1,3,5,0,4,10,13,4,4,7,2,6,6,0,7,9,1,3,10,4,0,2,0,7,2,0,1,0,5,5,3,6,2,2,2,7,18,3,1,2,4,4,10,0,0,1,0,0,4,0,5,2,6,3,0,4,6,0,2,1,5,1,1,1,3,0,1,4,0,9,6,3,3,2,6,2,11,3,3,2,2,4,4,2,2,0,2,6,6,0,0,0,3,5,0,1,0,16,1,4,2,6,8
5,0,5,0,1,6,1,2,0,15,5,1,1,0,1,3,1,1,7,0,0,1,0,2,5,0,6,0,10,0,5,3,2,0,0,0,1,0,2,4,1,1,6,6,3,0,0,3,1,10,2,0,1,12,5,1,5,2,1,0,0,0,3,4,5,2,0,1,0,8,1,5,6,1,6,8,0,0,0,0,8,13,0,1,1,6,1,1,1,2,0,1,3,3,4,0,3,3,0,5,1,9,3,0,0,8,1,1,3,5,6,2,2,8,0,0,2,1,3,5,4,1,1,1,12,0,1,5,0,3,1,0,0,0,7,5,1,0,0,1,0,4,1,17,0,11,0,1,0,7,1,0,0,2,4,2,7,4,1,3
1,2,8,13,7,1,0,10,1,14,1,0,6,2,6,0,5,0,7,0,0,0,1,0,1,0,6,5,10,1,7,2,11,0,1,3,2,0,7,14,5,2,17,21,3,8,3,9,3,1,3,4,0,2,10,3,8,0,9,1,0,2,11,4,3,1,8,1,2,2,3,2,0,5,4,7,2,4,2,1,15,3,0,3,0,3,15,8,12,6,3,4,6,3,2,2,2,6,14,6,0,5,5,4,8,0,4,5,7,1,0,1,7,2,1,3,7,3,6,9,3,2,4,12,2,4,5,5,14,1,1,3,0,1,5,6,2,0,3,3,0,1,1,12,1,16,0,1,0,4,1,0,2,8,17,4,2,2,6,6
3,4,7,1,0,16,0,1,2,10,3,30,3,2,5,4,0,18,0,1,0,15,1,0,4,0,15,0,1,0,13,5,0,0,0,12,3,0,0,0,0,12,2,10,1,0,0,1,0,0,0,0,0,3,9,2,1,0,1,0,0,0,3,1,4,2,1,0,0,2,0,0,0,3,3,0,0,12,0,0,4,3,4,0,8,0,0,1,0,8,1,4,5,4,11,0,13,3,1,14,0,6,0,0,1,4,0,0,0,1,1,0,0,5,0,0,4,0,4,0,0,11,0,0,8,1,12,9,1,2,0,8,0,5,6,0,0,8,0,2,2,22,21,2,4,0,0,0,0,0,0,0,0,1,2,15,11,0,1,5
0,0,0,4,4,0,16,0,12,0,0,0,2,7,1,0,5,0,18,0,5,0,0,7,0,14,0,1,6,0,1,1,5,0,12,0,3,19,0,2,2,0,5,0,3,28,9,2,2,1,0,13,21,0,1,0,3,16,1,3,0,14,1,5,1,1,4,36,16,0,1,2,11,1,1,4,1,0,7,16,0,0,0,14,0,0,5,0,16,0,8,1,0,0,0,24,0,1,5,1,6,0,25,5,1,5,0,0,2,7,0,0,0,0,26,14,1,0,0,3,1,5,4,15,0,25,1,0,1,1,2,1,10,0,0,1,0,0,1,17,11,0,0,0,28,1,17,26,15,4,12,11,13,14,0,0,0,0,8,8
7,2,0,11,4,7,2,6,0,18,1,2,3,1,0,3,3,3,11,2,3,0,0,5,1,3,2,0,10,0,3,2,3,1,0,0,4,2,5,10,15,0,9,13,2,15,24,1,2,5,11,1,4,3,2,6,5,2,5,4,0,12,5,4,10,3,6,2,8,1,6,11,8,7,2,4,4,2,4,2,5,2,0,5,0,6,17,8,3,5,5,4,2,11,5,4,0,7,7,10,1,3,3,2,3,7,0,2,0,1,0,5,6,1,0,0,1,12,3,2,10,5,5,6,5,0,5,0,1,3,4,2,2,0,2,7,4,0,1,1,3,3,0,2,1,11,0,2,0,7,3,0,1,6,4,0,1,3,7,15
0,1,6,0,10,1,0,7,0,11,8,2,5,10,2,0,2,0,2,0,4,0,0,3,1,1,5,4,6,0,4,0,9,3,0,0,2,1,4,5,5,1,3,0,0,0,1,3,7,2,0,0,0,3,3,1,2,2,4,0,0,5,18,7,12,1,4,0,1,13,4,8,4,6,0,6,1,0,1,0,6,0,0,0,2,0,7,29,5,1,0,2,0,7,1,0,0,1,5,2,0,5,0,6,5,1,1,7,1,0,0,2,0,0,0,1,0,10,1,1,1,3,5,1,5,0,0,3,2,0,1,2,1,1,2,6,1,0,5,1,1,0,1,6,3,6,0,5,1,5,3,1,1,0,2,2,5,3,14,2
1,3,4,3,0,19,0,0,0,2,0,14,1,0,0,2,0,3,1,0,0,2,9,1,2,0,19,0,2,0,2,2,3,0,0,14,0,0,3,0,0,21,1,5,0,0,0,3,1,0,0,0,0,3,8,0,1,0,1,0,0,1,3,0,0,1,1,0,0,1,0,4,1,1,2,0,1,4,2,1,9,0,4,0,4,2,1,0,0,8,0,1,1,0,21,0,15,0,0,7,0,11,1,3,6,0,1,0,0,0,0,1,0,6,0,0,3,0,10,0,0,1,0,0,7,0,1,5,0,3,0,1,0,6,6,0,1,0,1,0,0,17,20,0,0,3,0,0,0,3,1,0,0,1,4,4,19,0,0,0
6,0,1,3,0,0,4,0,0,7,0,0,2,0,0,0,1,0,3,0,2,0,0,0,0,1,4,0,4,0,1,1,3,0,0,0,0,0,5,0,1,0,1,0,5,1,4,2,1,2,0,1,0,0,0,2,1,2,2,0,1,0,4,0,0,0,2,3,2,1,2,2,0,3,4,0,1,0,3,1,1,0,0,0,0,10,1,1,0,0,0,1,0,2,3,0,0,2,3,1,1,0,2,0,2,1,0,0,5,2,1,0,2,0,4,0,1,3,0,0,6,2,1,0,0,1,1,3,6,0,8,0,0,1,0,8,0,0,0,1,0,0,0,2,1,0,1,0,0,1,2,2,0,2,0,0,1,2,1,0
3,0,5,2,14,10,1,8,1,5,1,0,4,3,8,7,5,0,10,2,0,0,0,0,3,4,2,1,6,0,5,5,5,0,0,2,0,0,10,38,16,1,8,2,1,0,8,12,9,7,1,6,4,2,1,5,21,0,4,1,0,3,5,5,5,5,6,3,5,1,0,8,8,6,6,10,0,0,0,2,4,1,0,1,0,12,8,3,1,2,7,3,0,3,4,3,3,3,3,45,6,4,2,4,2,7,0,0,6,0,0,2,0,0,2,1,1,8,4,2,5,16,3,3,1,4,5,5,2,2,12,2,0,6,14,8,2,0,0,8,0,0,0,22,1,3,0,1,2,0,2,3,1,3,2,0,4,6,2,11
1,16,18,5,1,9,0,3,0,0,4,34,2,2,6,4,1,10,1,0,0,6,4,5,3,0,13,2,6,0,6,1,2,4,0,8,6,0,5,1,0,9,0,9,0,0,0,3,0,1,1,0,0,13,6,2,2,0,3,3,0,4,3,0,3,10,2,2,0,4,4,6,1,10,7,1,0,6,0,1,7,9,2,0,4,2,0,5,0,15,0,4,5,3,24,1,33,3,1,16,0,10,0,6,8,2,5,0,1,0,6,0,0,0,1,0,10,1,11,1,5,10,1,3,18,0,2,8,0,13,2,10,0,17,8,0,7,4,2,0,1,21,20,5,0,10,0,0,0,0,0,0,0,0,5,6,11,5,3,7
1,0,0,1,7,0,8,3,14,1,0,0,3,0,2,0,4,0,17,5,25,0,0,9,0,13,0,2,4,0,1,0,6,0,24,0,0,9,1,0,0,0,0,2,4,36,22,2,1,0,0,9,14,0,0,1,1,18,0,3,0,20,1,2,0,1,2,53,26,0,1,2,8,0,0,0,2,0,20,22,0,0,0,7,0,2,3,0,1,0,6,1,0,0,0,11,0,0,6,1,21,0,16,0,0,1,0,26,0,0,0,4,2,1,0,9,0,10,1,1,0,9,3,18,0,9,5,0,7,0,3,0,13,0,0,9,0,0,0,7,1,0,0,1,6,0,13,32,17,1,2,10,8,9,0,0,0,0,9,0
1,0,1,1,4,1,0,1,10,0,0,0,3,3,2,0,2,0,14,9,15,0,0,0,0,4,0,0,3,0,0,0,0,0,9,0,0,18,2,1,1,0,0,0,4,15,5,1,0,0,1,9,8,0,0,0,1,15,3,1,0,6,0,3,0,0,10,21,0,1,0,2,8,2,1,1,1,0,4,16,2,0,0,9,0,0,5,5,0,0,1,4,0,0,0,15,0,1,8,2,10,0,12,2,0,3,0,14,0,1,0,0,1,0,9,0,0,0,0,10,2,6,1,0,0,15,5,0,3,0,1,0,8,1,0,0,0,1,0,7,0,1,0,0,6,0,21,3,11,4,5,7,10,21,1,0,0,1,15,6
2,4,13,3,1,10,0,4,2,0,7,10,2,3,7,3,0,10,1,1,0,6,8,0,9,0,15,0,9,0,10,2,1,0,0,4,0,0,0,0,0,6,9,12,0,2,0,3,0,1,1,2,0,2,13,0,4,0,0,0,0,0,1,1,1,0,3,3,2,2,0,11,2,6,2,1,0,4,1,0,16,3,2,0,8,1,2,2,0,5,1,1,4,3,17,0,12,2,0,20,0,19,0,1,2,7,4,1,1,0,3,1,1,10,0,0,0,0,3,1,2,4,0,0,15,0,3,2,1,2,0,9,0,17,6,2,1,4,4,0,1,11,23,8,0,3,0,0,0,2,1,0,0,1,7,15,15,1,0,8
7,0,0,3,2,7,8,1,0,24,0,0,19,6,5,0,13,0,22,4,13,0,0,0,4,0,1,0,6,0,4,2,2,0,3,0,5,0,8,9,1,0,10,11,6,0,10,5,4,6,1,2,0,2,2,2,2,1,5,12,0,4,12,3,13,7,4,23,0,0,4,2,4,7,2,0,0,0,19,3,3,4,0,0,0,4,7,1,19,0,8,6,0,0,2,2,0,6,18,6,6,2,6,5,1,3,0,0,12,10,0,3,8,1,10,0,0,0,1,20,6,4,3,22,11,1,0,2,2,2,7,1,1,1,2,51,0,1,0,4,6,0,0,0,1,4,3,1,0,9,6,4,0,3,2,0,1,6,2,1
1,23,15,1,0,42,0,2,0,3,8,22,1,4,3,7,0,3,0,0,0,12,5,2,10,0,2,1,3,1,4,2,0,0,1,17,6,0,6,7,0,11,0,7,2,0,0,0,1,1,0,0,1,4,8,4,0,0,10,0,0,0,7,1,7,4,1,0,3,5,0,4,0,8,2,0,1,10,0,0,20,1,7,1,8,7,1,1,2,11,0,3,2,2,8,0,11,10,0,4,0,3,0,1,3,6,4,0,3,1,10,0,4,11,1,0,3,1,0,0,1,2,0,1,6,1,0,9,0,3,1,8,0,2,14,0,0,9,0,1,0,13,24,1,1,4,0,0,0,2,0,0,1,1,2,3,11,5,1,0
1,0,5,14,8,7,5,3,10,10,1,0,8,9,2,0,15,0,18,7,1,0,0,20,0,5,1,4,3,0,9,1,12,0,0,0,0,1,5,4,15,0,16,7,4,1,15,3,14,0,2,3,12,6,2,0,2,0,2,9,0,10,8,0,1,1,4,3,3,1,2,1,2,2,3,7,0,2,3,0,5,0,0,2,0,0,24,3,1,0,11,2,7,4,6,3,1,2,20,0,5,0,3,1,5,9,0,3,2,1,0,0,2,1,1,10,1,20,0,0,1,5,13,11,6,8,1,0,11,5,1,2,4,2,3,14,7,0,10,2,17,2,0,2,21,3,0,0,0,4,2,0,3,11,4,2,3,2,11,15
